speaker,timestamp,End Time,words
Walter Currin,00;34;57;21,00;35;23;10,"Nothing. Yeah. When I was going to school, I rode from one seven mile out to Genesee here, and Saturdays dad load had me working in the field and my brother said, how act, but take that team and field plow team or whatever you doing? Until I got broke into him on horses."
Sam Schrager,00;35;23;13,00;35;25;24,Did you start with just two horses and did you start with the.
Walter Currin,00;35;25;25,00;35;40;00,"Oh no. We had 7 or 8 head on the game ball, probably six on a Harrow, two on a war machine and a rake and stuff like that. So."
Walter Currin,00;35;40;03,00;35;42;27,I drove combine several years.
Unknown,00;35;42;27,00;35;48;19,With horses and field.
Unknown,00;35;48;22,00;35;53;15,"Yeah, I work around push binder."
Walter Currin,00;35;53;17,00;35;56;26,And my contractor work.
Sam Schrager,00;35;56;28,00;36;15;04,"You know, we talk about the Genesee harvest all over this county. I mean, no matter where you go. Yeah. Very hard way out there. Yeah. They say, well, it was, while we were clearing up the land, and of course, we came. Father worked out at Genesee. Yeah."
Walter Currin,00;36;15;06,00;36;40;08,"They come down here and harvest work. Oh, yes. And and, in the old steam thrash machine days, he the several machines would come from Troy down in this country. But fresh grain. There was a swenson's Albert Hall. Seth. All different ones. Only flammable, different fellows. It had big fresh enough. It would come down here, trace the grain."
Walter Currin,00;36;40;08,00;36;46;24,They other grain and the whole grain. After they started mining.
Sam Schrager,00;36;46;26,00;36;50;08,Mean there was enough market for them to come in from outside with.
Walter Currin,00;36;50;09,00;36;50;29,"Oh, yes."
Sam Schrager,00;36;51;02,00;36;51;22,Machinery.
Walter Currin,00;36;51;22,00;37;11;14,"Well, yeah. All these, these farmers around here didn't have a fresh machine in their own and frozen come down. It covered all the way from might, say, the Washington I. You go around to the Clearwater guy, would you get all that country in there? You know, traced it, hit it and traced and and he used to stack the grain straight."
Walter Currin,00;37;11;15,00;37;19;11,And then they went to boil before the heat combined.
Walter Currin,00;37;19;14,00;37;23;02,It that is a big scope of country and lot of grain here to fresh.
Speaker 4,00;37;23;04,00;37;25;15,Yeah. Same to me. This is what they.
Walter Currin,00;37;25;17,00;37;28;18,Used to this a lot of.
Sam Schrager,00;37;28;18,00;37;33;27,People come in from like harvest. oh I agree harvest.
Walter Currin,00;37;34;00,00;37;35;11,Oh yeah. It was a lot.
Speaker 4,00;37;35;11,00;37;39;22,"Of a lot of Michigan. Yeah. 30, 40 days of harvesting trail. Yeah."
Walter Currin,00;37;39;24,00;38;06;23,"They. Yeah. Oh, there was lots of, work here for, you know, Christian labor. And they work here, too. Some. And some would stay around, you know, and help with the farm work, help the little farming ones that can handle horses that you that go all to and get to follow some of these farmers at Hiram's or you get to follow working though there was a lot of work around here then."
Speaker 4,00;38;06;23,00;38;07;28,But yeah.
Speaker 5,00;38;08;00,00;38;08;16,They can right.
Speaker 4,00;38;08;16,00;38;09;28,That now.
Walter Currin,00;38;10;01,00;38;18;04,"That's all gone out. No, it's just, machinery is taking it out."
Sam Schrager,00;38;18;06,00;38;19;21,You wonder where it was guys came.
Walter Currin,00;38;19;21,00;38;45;25,"From all over the country. Some of them are down the lower country, down the river. Finished harvest earlier down there than they do here. like starting down there and, follow the harvest up there, up into here and go up here and then go on north towards Canada and just follow the harvest as they as it went out, they go someplace else where it was later they followed it."
Walter Currin,00;38;45;25,00;38;50;08,Them.
Sam Schrager,00;38;50;11,00;38;57;00,Was it was it tricky to farm on that on the hillsides. Was it fairly steep where you you had.
Walter Currin,00;38;57;02,00;39;18;22,"Some once and some what? You just had to work your ground out according to your hills. They so are. So you go around the hills and not have to go up the steep hills and stuff like that. But it wasn't too tricky for a while to have a wreck, but not too often."
Walter Currin,00;39;18;24,00;39;22;08,"It was,"
Walter Currin,00;39;22;10,00;39;38;04,More so with Trek to work and work with horses. Go ahead on heavy machinery on there. You had to watch you correct human machinery.
Walter Currin,00;39;38;06,00;39;47;10,"So it wasn't too bad around here. Everybody. The farm, the old good shape."
Sam Schrager,00;39;47;12,00;39;54;21,"Did you, did your father have a tough time? Make a go at it. The early days of farming. And he did well."
Walter Currin,00;39;54;23,00;40;27;22,"No, not too bad till. Well, I say, until that depression hit their 29. Was they doing well that way? 31 had depression, was a little bit on the rough side, but we pull through it after Hathaway work. That's when we came back here and we had a place here. We came from riding over there, so we moved back here and I worked on farm work and construction and different things."
Walter Currin,00;40;27;24,00;40;37;00,"And up till, well, my thing into World War Two broke out and things opened up them. Then going on pretty good."
Sam Schrager,00;40;37;03,00;40;40;00,What when did the depression make itself felt here?
Walter Currin,00;40;40;05,00;41;00;14,Oh started long about in 29 or till might say it was getting a little bit better to for my change to World War two broke out which happened hit us in 41 and Pearl Harbor.
Walter Currin,00;41;00;17,00;41;07;09,But then things opened up and it went pretty good. Then.
Sam Schrager,00;41;07;11,00;41;14;19,"Was there 29 when that hit? Did that mean there was no, did off bottom fall of the crop market?"
Walter Currin,00;41;14;21,00;41;20;26,"Well, yeah. So just started going down. Prices got down, time."
Speaker 4,00;41;20;28,00;41;25;28,I and money you couldn't do nothing. And.
Walter Currin,00;41;26;00,00;41;38;11,Wheat prices went way down or like you're poultry eggs and stuff that went way down to nothing good. Just wasn't any any money. It was about it.
Speaker 4,00;41;38;13,00;41;44;17,"Oh, who would be death? You know."
Walter Currin,00;41;44;19,00;41;56;28,"We we pulled through it all. I to my daughter was born in 32 after come back up here and mother was with us. So anyway, we lived through it."
Sam Schrager,00;41;57;01,00;41;59;26,Did you ever hear them talk about the 93 depression?
Walter Currin,00;41;59;26,00;42;14;12,"Correct. Yeah, I heard dad talking about that, but I don't remember all the things he told me. You said it was really tough thing to. Yeah. They were. That's what he was farming over in coal."
Walter Currin,00;42;14;14,00;42;22;18,14 up here and.
Walter Currin,00;42;22;21,00;42;31;19,"Yeah, that's that's a picture of how they used to sit right here. That's what people call my little horsepower ridge that had no."
Sam Schrager,00;42;31;19,00;42;34;00,Engine at all. They going around. Yeah.
Walter Currin,00;42;34;00,00;42;44;21,"Just like, that, Well, can 12 horses then he had to come. Coming. Rod, run over to the separator from that horses."
Walter Currin,00;42;44;23,00;42;54;00,"That old miller brought the old first car number, and that way they fresh that out for a quick turnaround."
Sam Schrager,00;42;54;03,00;42;55;13,Is that when I was thinking about.
Walter Currin,00;42;55;15,00;42;56;15,Yeah.
Sam Schrager,00;42;56;17,00;42;58;17,Yeah.
Walter Currin,00;42;58;20,00;43;00;19,Yeah. You know.
Sam Schrager,00;43;00;22,00;43;03;16,Be come from before he came right up to.
Walter Currin,00;43;03;18,00;43;05;01,Oregon.
Sam Schrager,00;43;05;03,00;43;06;22,Willamette Valley or.
Walter Currin,00;43;06;24,00;43;22;15,"That's where that come from. That's where that was born. Willamette Valley, I wonder mother came from Arkansas. Back covered wagon corn. most my granddad's homesteaded over. All right."
Sam Schrager,00;43;22;17,00;43;25;19,I wonder how you. Your father talked about coal country.
Walter Currin,00;43;25;19,00;43;25;25,Did.
Sam Schrager,00;43;25;28,00;43;27;03,"Well, my."
Walter Currin,00;43;27;06,00;44;02;24,"My granddad just heard about his opening up, new country over in here. Both my granddad. So I guess drought in this country and that his brothers and my granddad, they brought some broken. Right. You have, cattle with them over there. Granddad homesteaded my granddad. Well, granddad comes. That's right there, echo. All right. Grandpa lupus was about three mile north of homestead."
Sam Schrager,00;44;02;27,00;44;11;23,"Do you have much idea when you think about when your father might have gotten there from West Charlotte. He was there in the 80s, you say? He said."
Walter Currin,00;44;11;24,00;44;16;13,"Oh, yeah. 19, 1878."
Sam Schrager,00;44;16;16,00;44;19;04,You let him go? Yeah. Be one of the early female.
Walter Currin,00;44;19;04,00;44;40;22,"Yes. There was no corn or anything in there. Dad, hold first, take a number and go in there. When they built that one building a doctor in there built. And here's the freight from, from Colfax to Lewiston down the hill or and. No, there was no cotton or any of them. Just a few settlers around there."
Sam Schrager,00;44;40;24,00;44;44;05,"Who freights the supplies, from one to the other."
Walter Currin,00;44;44;06,00;44;50;07,Go back down to Lewiston and like that.
Sam Schrager,00;44;50;09,00;45;00;24,"Did he ever talk about Vollmer or did you? Because I know Vollmer. He had to run the bank here. And in that. Yeah, he was. He did a lot of work closing out story I've heard."
Walter Currin,00;45;00;24,00;45;16;27,"Well, that's where I guess that's where in the old timers. That's where Vollmer got he started. Had a little bit. Yeah. He used to be a Vollmer bank here and he had a lot of farmland there still so many. Still got some farmland around here, but some of it. And so."
Speaker 4,00;45;16;27,00;45;21;20,"The farmers. Vollmer. Oh, yeah."
Sam Schrager,00;45;21;22,00;45;24;17,So not too well liked by a lot of local people.
Speaker 4,00;45;24;18,00;45;27;07,I don't know a thing about them in that regard.
Sam Schrager,00;45;27;10,00;45;33;19,"I'll tell you, they're he's got a reputation out of Troy in the same way we got Troy was named Vollmer to start with."
Walter Currin,00;45;33;19,00;45;41;10,"Yeah, that was right. And they changed it to Troy. Yes. Yeah, you bet you did."
Sam Schrager,00;45;41;10,00;45;42;24,You ever know the Rosen Stevens?
Speaker 4,00;45;43;01,00;45;44;00,"Oh, yeah. Oh, yes."
Walter Currin,00;45;44;06,00;45;50;19,I know Steve family. They had a store out New Town Genesee and then then the town moved out. They moved in.
Speaker 4,00;45;50;19,00;45;56;11,"Here. I, I think they still have some land out here someplace, I think. Yeah."
Walter Currin,00;45;56;11,00;46;06;01,"Silverstein girls. Yeah I know, oh, Jake. Rose. Jean. These way marks the girls."
Sam Schrager,00;46;06;03,00;46;07;16,Won't really like.
Walter Currin,00;46;07;18,00;46;13;13,Who they were. Nice old folks. I thought they were. Seemed to be nice family.
Speaker 4,00;46;13;15,00;46;17;10,"I never knew them, but then they. I know they used to say. Oh, yes, I can."
Walter Currin,00;46;17;10,00;46;18;10,Remember that.
Speaker 4,00;46;18;13,00;46;22;15,Your father used to talk about. I never knew them.
Walter Currin,00;46;22;17,00;46;24;23,"Yeah. No, nothing. Family followed."
Sam Schrager,00;46;24;23,00;46;29;20,Family did. who did your family trade with?
Walter Currin,00;46;29;23,00;46;38;05,"We traded with. What was Rosenstein then? Folks, we kind of divided our trade between the two stores."
Sam Schrager,00;46;38;07,00;46;42;02,"They were Jewish, weren't they? Across state."
Walter Currin,00;46;42;04,00;46;43;19,Yeah.
Speaker 4,00;46;43;21,00;46;55;12,I never knew anything about them in that regard. But I just heard I mean I don't remember. Yeah. And his mother used to take butter or something in there. And your father used to hide it up. So nobody gave it to him.
Walter Currin,00;46;55;14,00;46;57;26,"You know. They used to, she used to do what?"
Speaker 4,00;46;57;29,00;47;05;19,She used to make homemade butter. You remember every time his mother brought it in. But he takes him out for himself for my birthday.
Walter Currin,00;47;05;21,00;47;12;02,"Oh, but better from us and folks, she always had butter and eggs for sale."
Speaker 4,00;47;12;04,00;47;21;25,Just imagine a sold for $0.50 a roll. Look what you're paying for it to roll.
Walter Currin,00;47;21;27,00;47;22;17,Yeah.
Speaker 4,00;47;22;20,00;47;27;19,Okay. You're doing longer.
Walter Currin,00;47;27;22,00;47;33;15,"Times have changed. Prices are still going up. I don't know where they're going to stop, but."
Speaker 4,00;47;33;17,00;47;36;14,Maybe you got to start somewhere.
Sam Schrager,00;47;36;16,00;47;38;21,"Yeah, well, we got no money left."
Walter Currin,00;47;38;24,00;47;41;03,"Yeah, we got no money left."
Speaker 4,00;47;41;05,00;47;41;14,Yeah.
Walter Currin,00;47;41;14,00;47;45;10,I go and get more and more of the country still. I don't know.
Speaker 4,00;47;45;12,00;47;52;03,"Where they are going forward. We get us out there, get him lot of other."
Walter Currin,00;47;52;05,00;48;02;12,"Yeah. This election coming up, we'll see who wins. There's you're trying to get nominated. You read all you can read in the papers as."
Speaker 4,00;48;02;14,00;48;07;02,"Well I know Jack was that one? And more or less they shot that,"
Sam Schrager,00;48;07;05,00;48;08;01,Yeah.
Walter Currin,00;48;08;03,00;48;11;01,"Oh, well. And politics for you. Yeah."
Speaker 4,00;48;11;04,00;48;17;04,"Well, if they don't like it. Russian for of Mike, they don't have the vote, but they don't have to shoot them for the sake."
Sam Schrager,00;48;17;04,00;48;17;28,Crazy.
Speaker 4,00;48;18;01,00;48;29;03,"Sure it is. It's just crazy. Oh, if I did like, if I didn't vote for somebody, I sure as heck wouldn't know. I mean, I would vote for. And I'm hurting worse more than anything."
Walter Currin,00;48;29;05,00;48;32;16,So maybe it'll all come out in the wash.
Sam Schrager,00;48;32;19,00;48;37;17,Was there much politics around here in the early days? If people in here elections?
Walter Currin,00;48;37;20,00;48;46;07,"No, they didn't, pay too much attention like they do now. They don't didn't go through all that maneuvering around."
Sam Schrager,00;48;46;09,00;48;50;02,"When they made votes to get elected, who were out here in the early days, like, oh."
Walter Currin,00;48;50;04,00;49;17;26,"Yeah, your name is course, now the farms are getting bigger, a little farmers going out, there's getting less people around in living or out in the country. Now that is actual farmers, all these farm places, their houses are right it out to people that's working in other places. But Moscow listed some form, so they just they live here, but they work at a place."
Sam Schrager,00;49;17;28,00;49;26;16,"That if you find for yourself, it wasn't worth trying to farm after the depression because it took so much land and stuff. Well."
Walter Currin,00;49;26;19,00;49;51;15,"Yeah, I get about it. It, after a quick I saw the outfit, farm outfit, give mother the money, and I went out working on farms up until I went to work at the elevator. I work for construction and recharges George Galloway. Then I went to work down the Farmers Union, East End, and I guess I was there 25 years."
Walter Currin,00;49;51;15,00;49;55;02,So then I retired.
Sam Schrager,00;49;55;05,00;49;59;16,Wasn't a farmer union around here for from the rather earlier days.
Walter Currin,00;49;59;19,00;50;13;08,"Yeah, it was established here in 1990 when they started here. Farmers Union, of course, it's much bigger now. They got bigger plants and they're still building out now what a standard work video."
Speaker 4,00;50;13;11,00;50;16;22,Okay. So there's a pile of grain out there right.
Sam Schrager,00;50;16;24,00;50;25;26,"What was it thinking? with it from what you know, you you heard of why they started it in the first place? What was it? Why did they want to have all."
Walter Currin,00;50;25;28,00;50;49;12,"It was just the start of of farmers getting together in a group. And, that way, way, maybe they get a little better price on stuff by being a group, you know, a co-op. Well, I found it turned out to be a co-op. And time. So like, Union Towns got to grew up in different places. They can. oh."
Walter Currin,00;50;49;12,00;50;53;08,I don't know why. I guess they get a little better price on stuff.
Speaker 4,00;50;53;11,00;50;56;11,I don't know what they were doing that.
Walter Currin,00;50;56;13,00;51;05;12,"So other than that where it just kept building up big business bigger anyway, which it is still getting that way."
Sam Schrager,00;51;05;15,00;51;14;28,"I know one thing I was going to ask you about was the river, going down the Clearwater there and going down the great was over, fairly steep grade."
Walter Currin,00;51;15;01,00;51;17;25,"Yeah, it was a very steep grade."
Speaker 4,00;51;18;00,00;51;19;12,They came. They had to wreck.
Walter Currin,00;51;19;12,00;51;29;23,"I remember the old grade going down. They used to have to rough lock the wagons, make sure to hold on. Really? Yeah. They didn't trust the breaks. A rough lot of wheels."
Sam Schrager,00;51;29;26,00;51;32;04,That when you were a kid. Does that mean you.
Walter Currin,00;51;32;06,00;51;43;28,"you were on a train back to. And you'd love to wheel completely. So you had your break, but then sometimes they'd give away on you. That great was self esteem."
Speaker 4,00;51;44;01,00;51;54;27,"Yeah. After they fixed it. After it was better before it, you know, on a dirt road. Then I remember the old lost and highway. Oh my stars, I was just riding river and I."
Sam Schrager,00;51;54;27,00;52;00;25,Was down there to the river. Very often here we mostly go to can't see.
Walter Currin,00;52;00;28,00;52;26;23,"Well, of course I never looked over there when that grade was going from Uniontown. Down. We used going down the central grade here all the time. Yeah. And they were horse days. It'd take all day to make a trip down to Lewiston and back down to the room out here where we lived. But, then they put in, the spiral Hartley, and they keep improving that."
Walter Currin,00;52;26;23,00;52;37;04,"Now they're making a grade there. Now, so they've improved a lot. You're driving, getting around that."
Sam Schrager,00;52;37;06,00;52;43;18,"the river, itself did. Did you ever see that river flood right across the flood?"
Walter Currin,00;52;43;20,00;53;06;00,"You know, I used to have a ferryboat down here. It's folded, you know, you went across on that, or they built the old Spaulding Bridge and then. Oh, yeah, that would get up. You get up over there river over the road, going down the river, and then you get the ice jams. Yeah. They did seem like it's been going down about."
Walter Currin,00;53;06;03,00;53;24;00,"oh. We come back up here from Coleman, 32 and 11 both sides, and lined up garages and different things. Oh, ten, 12 years ago, it, they start sliding down, so. Oh, you're the wrong."
Speaker 4,00;53;24;02,00;53;26;00,"Oh, my boy."
Walter Currin,00;53;26;02,00;53;33;06,That's my son. Or Spokane over here. oh. Yeah.
Speaker 5,00;53;33;08,00;53;37;02,"Yeah, that's whitefish there."
Sam Schrager,00;53;37;04,00;53;41;12,"Oh, what was the what did they use to fish with? oh."
Speaker 5,00;53;41;12,00;53;48;15,"We're Indians, hooked and, worms and stuff like that. Different thing."
Sam Schrager,00;53;48;18,00;53;50;04,Because I know they used to have salmon.
Speaker 5,00;53;50;04,00;53;51;22,In that area that we.
Sam Schrager,00;53;51;22,00;53;53;14,"Were sitting in. It, too, was a pass."
Speaker 5,00;53;53;15,00;53;57;01,"Yeah. Yeah, that's what they,"
Sam Schrager,00;53;57;04,00;53;57;24,"Oh, yeah."
Speaker 4,00;53;57;28,00;54;01;15,"Yeah, I know some I have."
Speaker 5,00;54;01;17,00;54;17;16,"But we can, sit down here and talk with the old feller. I used to have to visit pretty soon. Yeah. The fish. Fish? Not the big fish. Right. You take an old wooden limb, we go, and we catch white fish."
Sam Schrager,00;54;17;18,00;54;22;11,How come we took such a liking? Was it just to you that he took a such a liking? You personally? Yeah.
Speaker 5,00;54;22;14,00;54;28;18,"Well, you know, I was in my 40s for. Oh, yes. You know, it was good to the old,"
Speaker 4,00;54;28;20,00;54;30;11,I always had a call.
Speaker 5,00;54;30;12,00;54;44;06,"Then you'll probably have to. Good luck to your mother. Good luck. Yeah. We give some roosters low fry and little things like that. It didn't take much. Did you feel like it make you happy? Well, a little, he really got a lot of."
Speaker 4,00;54;44;10,00;54;45;21,I don't know what in the world.
Speaker 5,00;54;45;23,00;54;46;13,Yeah.
Sam Schrager,00;54;46;15,00;54;48;25,What about the marks Martin's got? You know.
Speaker 5,00;54;48;27,00;55;09;18,"I remember the old Mark. Yeah. It was all Jimmy Carter, Norman, Carl, Johnny Matthews, Cardinal and Charlie and Sam Wilson and all of them old fellows. I was around and northwest. Charlie White and different ones around. That was."
Sam Schrager,00;55;09;18,00;55;10;07,Charlie.
Speaker 4,00;55;10;08,00;55;12;12,Based on our.
Walter Currin,00;55;12;15,00;55;13;24,young Charlie White.
Speaker 5,00;55;13;26,00;55;20;24,"Oh, yeah. Oh, Charlie was. He wasn't. He was only a half breed, but he farmed on a rambler owner. And then."
Speaker 5,00;55;21;29,00;55;27;08,"His dad was a white, and my mother was Indian. Well, but he went on to found work."
Walter Currin,00;55;27;11,00;55;29;26,In thousands of years.
Sam Schrager,00;55;29;28,00;55;35;00,"Wasn't there a number of instances were that where there was mixed marriage, like. Oh, yes, there is."
Walter Currin,00;55;35;01,00;55;35;07,Yeah.
Speaker 4,00;55;35;09,00;55;37;19,"Well, that's enough with school work. Why, how do you."
Walter Currin,00;55;37;19,00;55;38;18,Get mixed up there?
Speaker 4,00;55;38;18,00;55;45;07,"Quite a bit. I work in oh yeah, I it pretty. Oh yeah. You like that I think part time."
Speaker 5,00;55;45;09,00;55;45;28,Yeah a.
Speaker 4,00;55;45;28,00;55;47;15,Lot of.
Speaker 5,00;55;47;17,00;56;00;27,"It. A lot of history down there that I don't know I get it quite a bit. No fuel for Battalion first. I couldn't understand him. Finally. I'm not sure I can understand. He took it pretty broken, you know, he got extremely hard."
Speaker 4,00;56;01;00,00;56;02;25,"You could well married, right?"
Speaker 5,00;56;02;27,00;56;07;23,You could get used to him. You could understand. And I like.
Walter Currin,00;56;07;25,00;56;09;24,How you go.
Sam Schrager,00;56;09;27,00;56;14;09,They read to him. He like to talk about. They were really early days from this time.
Speaker 5,00;56;14;11,00;56;17;04,"Where he was,"
Speaker 4,00;56;17;06,00;56;17;25,What was his.
Speaker 5,00;56;17;25,00;56;21;28,Name? I get the small boy. I guess when old Chief Jones would made that.
Speaker 4,00;56;22;01,00;56;23;04,I heard of the name.
Speaker 5,00;56;23;08,00;56;30;10,I don't understand him. And sometimes both their nephew and I. So.
Speaker 4,00;56;30;12,00;56;31;15,"Well, I was."
Walter Currin,00;56;31;15,00;56;34;13,"Quite interested in helping them alive, but."
Speaker 5,00;56;34;20,00;56;43;18,"They. All right. I got acquainted with them at home. Well, I come here. I kind of, pick them up. I mean, you come by and give me."
Speaker 4,00;56;43;20,00;56;44;06,Come up and.
Speaker 5,00;56;44;08,00;57;04;19,"Talk. We always defer. Gunner. What are you a good I gave you stuff and like mother, give them guard and stuff and all that. And they didn't have money. All right, if you did, all right. And you paid her back in retribution stuff, everything. They could think about that money or something."
Sam Schrager,00;57;04;21,00;57;06;04,"When they weren't burying, was it?"
Speaker 5,00;57;06;04,00;57;27;04,"Usually you say when or where we went up north here, up from long ago. You up near Huckleberry or. Yes. I couldn't raise up in any part of the state. You would go up in there and camp up in here. Who knew who in the state like to come out in it almost after each one of them. Get out with him."
Speaker 5,00;57;27;07,00;57;37;06,A gallon of berries from a few days. They found the huckleberry through. For what would you do with all in on the farm?
Sam Schrager,00;57;37;09,00;57;38;17,Can't sure.
Walter Currin,00;57;38;19,00;57;39;24,We didn't have freezers and.
Speaker 5,00;57;39;24,00;57;45;09,"Stuff like those days, so we didn't have. If you can't that we have."
Sam Schrager,00;57;45;14,00;57;54;27,"Fruit in Canada, we don't have to worry about, you know. Yeah. We're. Where did you tell him?"
Speaker 5,00;57;55;02,00;58;08;18,"He lived down on the river. Right. That were you down category? That's right. You're telling me. Yeah. You hit the highway right back to your right. A little house on the North Point there. Yeah, I guess it's same for family living there."
Speaker 4,00;58;08;20,00;58;10;17,I think we got.
Sam Schrager,00;58;10;19,00;58;12;13,Where they say the room. Right. where.
Speaker 5,00;58;12;13,00;58;27;20,"Does the little rock start? Over. It starts over here about, you know. Well, you know where the highway junction out here. Way out there for you will hit Uniontown. It starts here and runs clear the hill north up here towards Joliet along the river."
Speaker 4,00;58;27;26,00;58;31;26,River. I don't see why everything is so pretty big.
Speaker 5,00;58;31;26,00;58;34;17,This area.
Sam Schrager,00;58;34;20,00;58;36;26,Was it mostly being farm by whites.
Speaker 5,00;58;36;28,00;58;38;24,"When you were farming? Yeah, it."
Speaker 4,00;58;38;26,00;58;39;22,Was going to get a.
Walter Currin,00;58;39;29,00;58;42;04,"Few Indians try to farm, but they would know very good."
Speaker 4,00;58;42;05,00;58;44;11,"Farmers. I don't know, say a little."
Speaker 5,00;58;44;14,00;58;49;21,"Fishing which just mostly rendered and out a lot of them was water, land."
Unknown,00;58;49;24,00;58;55;04,And it was so or
Sam Schrager,00;58;55;06,00;58;57;08,But
Speaker 4,00;58;57;11,00;58;58;19,We're still moving.
