speaker,timestamp,End Time,words
John Cushman,00;52;10;16,00;52;38;07,"That's the only thing I regretted, not being not living out here, which I enjoyed, but, being back east to see the prize. So I was kept up, the theater, is won. And the New York, nowadays that challenged about prize."
Rachel Foxman,00;52;38;09,00;52;42;19,"It seems like it was, the 20s and 30s was an outstanding time."
John Cushman,00;52;42;25,00;53;23;06,"Well, I'm surprised because when I look back at some of those plays, Mr. Tomaso was here for his 55th anniversary this year. Was in a play, Clarence, do you know that it's that Booth stack? And, when you read those plays in the 20s, they see, for his paper. I can imagine why I can, I go to see all those plays that they have over here at the student union where they have a dinner, you know, and then they have a play."
John Cushman,00;53;23;09,00;54;06;14,"And most of those are about that period. And I've enjoyed all those. I think I studied also that pageant dress. And because I studied with Professor Baker, he had a course in all of English read from the start. And so if you study those early plays and then you know pretty well what pageantry is all about. Doctor Miller also studied with an English professor who, knew a lot about English ballads."
John Cushman,00;54;06;16,00;54;21;18,"And that comes into it show and, so it was natural if you went to Harvard to be in on that, and that kind of dramatic literature."
Rachel Foxman,00;54;21;20,00;54;27;01,"Seems like Professor Baker was probably one of the most outstanding men. In fact, I."
John Cushman,00;54;27;03,00;54;31;14,"In the world, in the world as he was."
Rachel Foxman,00;54;31;16,00;54;35;15,King. Is there any reason why in particular?
John Cushman,00;54;35;17,00;54;53;14,"I don't know, because he was he was famous for, in my time in college, a debate. And he he wrote a book on debate and, that this, driving business came into his interest later."
Rachel Foxman,00;54;53;16,00;54;56;13,Was a because he was the first one teaching theory.
John Cushman,00;54;56;21,00;55;08;04,"I think. So they had 2 or 3 other ones in the country, but there's one in Iowa and."
John Cushman,00;55;08;06,00;55;10;16,"There's, I think one in Michigan."
Rachel Foxman,00;55;10;18,00;55;11;08,University of.
John Cushman,00;55;11;08,00;55;11;19,Michigan.
Rachel Foxman,00;55;11;19,00;55;18;13,"Yeah, that was the other one. Grinnell. And I'm 40 or university law."
John Cushman,00;55;18;15,00;55;28;08,"Well, is the University of Iowa. Yeah. One I'm thinking. Yeah. And of course they had one in Pittsburgh."
Rachel Foxman,00;55;28;10,00;55;30;10,The baker seems to be the one.
John Cushman,00;55;30;12,00;55;30;28,Yeah.
Rachel Foxman,00;55;30;29,00;55;36;19,"When you talk about the plays that were coming up over 20 years, you talk about Thomas Wolfe."
John Cushman,00;55;36;21,00;56;12;06,"His lectures were kind of dumb because I think they were a little dusty. He seemed, had them a long time and didn't keep up with them the way one could. We didn't have anyone brown quite like him. We had, had one man have who did the blaze and who was a charming person. And he gave dramatic readings that were very attractive."
Rachel Foxman,00;56;12;09,00;56;19;17,"When you were here, would you or did you do any of, like, the Eugene O'Neill plays at all?"
John Cushman,00;56;19;20,00;56;44;21,"Well, of course I taught. I taught a course in drama. Race, yeah, modern drama. And that included the O'Neill plays. So some of these have been written since I stopped teaching Long Day Journey nine. Some of those I knew have, but I never incorporate them in the in the cars."
Rachel Foxman,00;56;44;23,00;56;50;27,"We had people out here in the West take to, all this drama knowledge that you had. There was."
John Cushman,00;56;50;29,00;57;20;05,"Well, I don't know. I tried it when I taught great books, I taught the Bible and, some of my most enthusiastic people were the Mormon bishop and his wife. So I got by with them. And I never had had had known anything about them. At Syracuse, where I taught, it was a methodist school, not that I went to this church."
John Cushman,00;57;20;08,00;57;32;14,I had not met this ministers in my freshman English who were learning English. I hope they learned.
John Cushman,00;57;32;17,00;57;42;13,"I'd have out of this 30 year, 40, 50, in Whitman, too. At that time."
Rachel Foxman,00;57;42;15,00;57;45;02,"When you were at Harvard, were there women allowed in the in."
John Cushman,00;57;45;02,00;58;12;28,The school? There were over and that here. But we didn't see them very often. The women who worked in the library at Harvard had to wear long sleeves. They weren't meant to do anything so daring have to have short sleeves. And I talked with one guy who worked in the library. We were quite amused and how strange they were.
Rachel Foxman,00;58;13;03,00;58;16;16,That's made it difficult for them in the summer.
John Cushman,00;58;16;18,00;58;20;01,oh yes. Long sleeves.
Rachel Foxman,00;58;20;04,00;58;28;06,I don't think there'd be a lot of difference in approach between what was being taught in the East and what was being taught in the West.
John Cushman,00;58;28;14,00;58;59;09,"I think there is, my oldest granddaughter is 13, and she started German this year. And I told her parents I regret it out of German, too. But yeah, I thought, French are so much better and and and, New England, you find French used a lot more than German. Of course, if you had the same kind of training I did, you probably would get,"
Rachel Foxman,00;58;59;11,00;59;04;03,Did you find much difference in the discipline between the students that you have used and the ones.
John Cushman,00;59;04;03,00;59;30;06,"That you were? I've trained it was like for examination, final examination. We'd go to the chapel when it was time for our exam, and I would be looking for a certain course I was taking. And they did say blue. It would say instead of Blue Book it might say think book, Red book or Yellow book or some other color."
John Cushman,00;59;30;09,01;00;03;16,"And then you'd go and sit down at one of the books and do you and they had people pacing up and down. Constantine. And there's no one near me who was in my class, so I couldn't have possibly cheated. But they had this pacing back and they did half or two. You there. You got so that it was a 9 to 3 really, when you wanted to think, you know, how to have somebody walking back and forth, back and forth."
John Cushman,01;00;03;18,01;00;22;03,"So they didn't believe in any of that. And because have had trouble with Annapolis and, and, West Point, haven't they. Well, but lately. Yes."
Rachel Foxman,01;00;22;05,01;00;27;23,"I, I started out going to college in the East, and when I came out here."
John Cushman,01;00;27;25,01;00;28;14,Where did you.
Rachel Foxman,01;00;28;14,01;00;33;00,"Go? I was, to school in Michigan at Wayne State University."
John Cushman,01;00;33;02,01;00;57;10,"I didn't know that. But some of the New England schools, private schools. And I know the girls go to those and and enjoy them a lot. It seems I don't know about the social part of it. That's, But I know they're trained in politics and things like that."
Rachel Foxman,01;00;57;12,01;00;58;25,"I know, and."
John Cushman,01;00;58;27,01;01;00;17,Where is Wayne saying it's in.
Rachel Foxman,01;01;00;17,01;01;01;02,Detroit?
John Cushman,01;01;01;09,01;01;02;16,Is in Detroit? That's right.
Rachel Foxman,01;01;02;16,01;01;07;19,"In the city. of course, there's a lot of theater and a lot of cultural events happening there."
John Cushman,01;01;07;22,01;01;34;01,"I think one of my friends here in biology went back there. Perhaps he went to a Catholic school. He was a graduate. he had one these little bikes that you ride on with a little, seed, kind of a basket on the side. And I used to go riding with him a lot and that, you know."
John Cushman,01;01;34;03,01;01;34;24,Yeah.
Rachel Foxman,01;01;34;26,01;01;51;20,"Yeah. And but it it seemed that when I, when the discussion of drama back in the East, it was a lot broader people could draw from a lot different sources than they could out in the West."
John Cushman,01;01;51;22,01;02;30;27,"I'm trying to think of what it was I was doing, and I asked doctor not to cascade. That was a name he could pay the pipe organ. And so he played. But you got him. And so I used that and it became event. But the German woman here, oh she that has offered to, to copy for house in this play I was doing and trying to think what I was doing, I can't see the thing."
John Cushman,01;02;31;00,01;02;46;29,I don't think it was very good. It might have been. It was some other play that's in. It was found that I use it and she couldn't stand it. I think I copied.
Rachel Foxman,01;02;47;02,01;02;51;19,"Was it harder to teach the classics, do you think, in the West."
John Cushman,01;02;51;22,01;03;08;01,"Than it was? No, I never thought so. I always enjoyed teaching. I never had anyone using any dirty words or writing anything on the board like that. I never had that problem. I never had the problem of discipline and."
Rachel Foxman,01;03;08;04,01;03;11;28,Were you taught here between 1990 to 1930?
John Cushman,01;03;12;01,01;03;14;21,"No, I dropped 90 1961."
Rachel Foxman,01;03;14;21,01;03;18;07,"But oh, I'm sorry to 1961, and you must have seen a lot of changes."
John Cushman,01;03;18;10,01;03;19;08,"Oh, yes."
Rachel Foxman,01;03;19;11,01;03;20;13,And a lot of changes and.
John Cushman,01;03;20;13,01;03;35;02,"And yes, I suppose I did, but I didn't say long enough to get into the rebellious part that came out my,"
Rachel Foxman,01;03;35;05,01;03;45;16,"You must have also gone through so many types of drama, from Bernard Shaw to."
John Cushman,01;03;45;21,01;03;49;11,"Oh, yeah, they were doing in the 50s. Yes."
Rachel Foxman,01;03;49;14,01;03;53;15,"Was it, you still kept up to, to teach those things?"
John Cushman,01;03;53;17,01;04;05;22,"Well, I did those because every year I had the course seriously in drama, and I usually read my plays so they would be fresh."
Rachel Foxman,01;04;05;25,01;04;12;18,"And did you find it hard when you were trying to direct the play, going from the different styles that were."
John Cushman,01;04;12;21,01;04;29;10,"Well, the hardest thing I had was stopping smoking. It used to make me smoke. Moscoso no, it was just nerve wracking."
John Cushman,01;04;29;12,01;04;42;14,"We did. We got quite a reputation, right? reading plays too. I still think that's good. And the audiences seemed to like it too."
Rachel Foxman,01;04;42;16,01;04;51;26,"Was there much theater being done by the small rural areas, or was it mostly what you were taking out to the small towns?"
John Cushman,01;04;51;29,01;05;21;00,"Oh, I don't know. I didn't care, oh. Without the school of education. And there was quite a lot of. And as there and the people who were trained in elocution, you know, the early years, they, they sounded rather artificial or something."
John Cushman,01;05;21;03,01;05;53;01,"I was involved entirely with the natural, with. I started in as a kid. just a few years old. I was, I was reciting in Sunday school, reciting pieces, and now until I was about 12. And then for some reason, I couldn't bear to do it again. But, I was naturally, I meant to do something with praise."
John Cushman,01;05;53;04,01;06;23;17,"I should have gone ahead. Perhaps when I came out here in 1919, in New York, I did interview one of the the man who started and, Had him and read for him. I had been doing a lot of Drama guild, a lot of the plays then were reading."
Rachel Foxman,01;06;23;19,01;06;29;27,What kind of things were you doing on the campus when the depression struck? Was that that many?
John Cushman,01;06;30;00,01;07;06;10,"You know, I didn't, it struck family because I remember being cut off $600 for one year when I started teaching at Syracuse. I was paid $900. That was a year's salary. And then by the time I left there, I was getting 1600. And that included working in summer school and night school. So I worked really hard and I came out here for 1800."
John Cushman,01;07;06;13,01;07;39;12,"So you see, it was better here. They asked me why I came out here. That was the main reason, because, I just kind of hated to go to New York and gamble of that amount because I didn't have any money to to help me when I went abroad the year I graduated, my mother and my grandmother had died, and she left me in my mother's care because she had died when I was young."
John Cushman,01;07;39;14,01;07;55;23,"And so, I went bad on my grandmother's money. And my mother had been born in Scotland. So I got to see some of the family."
John Cushman,01;07;55;25,01;08;11;23,"And then I had five years saved, cuz I just had two jobs in my life by virtue of sheer wickedness. And then 61. Yeah, that's quite a time. Sure. Yeah, yeah. As I'm sure."
Rachel Foxman,01;08;11;25,01;08;16;15,So many changes in education that you must have been through the different approaches.
John Cushman,01;08;16;15,01;08;23;13,"Yeah, well, I went to a country high school, so I."
John Cushman,01;08;23;15,01;08;37;24,It wasn't difficult for me to adjust to a simple scheme as they had here. And it's been such a decent place. I always.
John Cushman,01;08;37;27,01;08;41;13,Was where Detroit was. Right. That was it.
Rachel Foxman,01;08;41;16,01;08;45;02,"Oh, I was this, awfully dirty. An awfully."
John Cushman,01;08;45;02,01;08;45;25,Big. Yeah.
Rachel Foxman,01;08;45;28,01;08;48;11,"Well, never say no."
John Cushman,01;08;48;11,01;09;33;26,"I suppose it would be hard. We didn't know anything about murders when I was in school. I'd come home late at night and find the night watchman welcoming me at the main gates. Before I came in here. That man. And that's the way we came in. I'd go to a play, and then I stopped at one of those little restaurants, eat a piece of pie, and, a hunk of ice cream, then walk up the hill, which was like a mountain about half a mile, and get to bed about two have a dog."
John Cushman,01;09;33;28,01;10;08;09,"We had three stairs. We had the Keith Home Theater in Providence, and in the summer they had the lovely soccer players and I saw and a number of players. They were famous during the winter. And, in New York, a country where so long running because they traveled all over the country, I regret, all the aspects of the theater that have deteriorated."
Rachel Foxman,01;10;08;11,01;10;15;27,What types of things do you think have deteriorated in the theater?
John Cushman,01;10;16;00,01;10;25;20,"Well, I think with decency and. Language. Those."
John Cushman,01;10;25;23,01;10;50;10,"I didn't see the play there, and I. Because I didn't want to see the story of Christ done with that kind of music. Jazzy music. I didn't think I'd like it. There were 2 or 3 of them, you know, that were written about the same time, and I don't know if Mr. French. So I didn't go to that one."
Rachel Foxman,01;10;50;12,01;10;52;16,Do you go and see many plays on campus?
John Cushman,01;10;52;18,01;11;01;22,I don't see very many because I've had a stroke and I can't. Rockwell. So it's very hard for me to do that.
Rachel Foxman,01;11;01;25,01;11;10;09,And that it seems like nowadays plays on campus now. They've got that new performing arts and.
John Cushman,01;11;10;11,01;11;11;13,I've never seen it.
Rachel Foxman,01;11;11;20,01;11;19;18,"It's, well, they're going to start building phase two pretty soon. It's going to be all classrooms, and someday you won't be the drama department anymore."
John Cushman,01;11;19;20,01;11;20;00,Yeah.
Rachel Foxman,01;11;20;02,01;11;24;26,"And of course, when I came here, that's where all the plays were done. And over in the education."
John Cushman,01;11;24;26,01;12;02;16,"Bill, you know, around Christmas time, I would be having a series of plays, the president of his game. But if it's so muddy up there, then it was none of it was paved. Nowadays it's all paved. And, you couldn't get your audience in after that. And because it's a bad. I don't know how people managed it. We used to have, we had windows, but these glass windows that you shared have been so bad that they know not much snow."
Rachel Foxman,01;12;02;23,01;12;03;26,And then the east.
John Cushman,01;12;04;02,01;12;04;24,Yeah.
Rachel Foxman,01;12;04;27,01;12;05;21,Off the the.
Rachel Foxman,01;12;08;19,01;12;11;06,So we're going to be all warm here. We won't have.
John Cushman,01;12;11;06,01;12;45;25,"Much. Well, I enjoy Syracuse, too. Yeah, I'm sure I wouldn't like. Now. And around Boston. I don't suppose that, like, I used to rock from my boarding place and Harvard and, Cambridge down to the river and across the river to the. Elizabeth bought a house which was a, a settlement house, chiefly Jewish people. And they were my best practice to them that they were 18 or 20."
John Cushman,01;12;45;27,01;13;33;12,"They were called the Julius Caesar and tribe. I had a, loving cap, you know, that they gave me, engraved with Julius Caesar. They had done Julius Caesar, and they did for Mace Drive by Godfrey. And I used to take them up to that vast and, commons to listen to the rebel rabble rousers that we get together on the, those places and they do in London to, you know, in Hyde Park and, soapbox orators,"
John Cushman,01;13;33;15,01;14;05;04,"Well, there's one actor that's connected with Michigan. I hope I can think of his name. There are two, really, but got his first one car. He was back before 1920, chiefly, and he died. And he was quite famous as a writer. his his name. I can't think of any play of his now."
Rachel Foxman,01;14;05;07,01;14;08;29,I know Arthur Miller was there. It was his school. Arthur Miller.
John Cushman,01;14;09;01,01;14;35;17,"Yes, I have the Miller's Modern on. Yeah, but this other one, she's funny. I can't think, naturally. Where, when I have him in class and he, I can't seem to think of the titles of any of those anymore. That's one thing you lose when you go. Is your memory."
Rachel Foxman,01;14;35;19,01;14;40;03,"Do you have a favorite, favorite playwright at all? One that you love the best of all?"
John Cushman,01;14;40;05,01;14;45;14,"Well, I think James and Barry, I like the best."
Rachel Foxman,01;14;45;16,01;14;49;20,There are any particular reasons why? Well.
John Cushman,01;14;49;22,01;15;33;27,"He's very gentle and very witty. He's a generous. He was a very wealthy man. Do. The Scotchman. And to one reason. When I was 15, Malcolm invited me to come down to a guest in Maine because he was a senator. And so he invited me down. And I was down there, New York City. Play that game, I guess, with, leading lady Mary Shaw was her name, Mary Shaw, and she was the lead in this play."
John Cushman,01;15;33;29,01;15;43;19,She's the only one I'd ever heard of her. Gosh. But the rep was tremendous. Just wonderful.
John Cushman,01;15;43;22,01;16;14;27,"I told you, though, that I'm surprised to discover that some of my early preferences seem awfully simple. Now. And that's true of the novels, too. I don't care about them anymore. we don't have many problems, of course, of, social environment. We we didn't then. Jane Austen never did that."
Rachel Foxman,01;16;14;29,01;16;17;04,Seems like O'Neill was the one that started.
John Cushman,01;16;17;06,01;16;34;25,"Well, Neil is pretty good. Yeah, she's pretty good. He seemed really. Yeah. Social good. Pretty good. He went. He went with Pastor Baker's workshop. You know, he learned that way."
Rachel Foxman,01;16;34;27,01;16;35;24,Did you ever happen.
John Cushman,01;16;35;24,01;16;49;08,"To know him when? No, I never did. He was. And then my job, came there later than he did. I think his shows were running when I saw."
John Cushman,01;16;49;11,01;16;51;26,Plays in New York.
Rachel Foxman,01;16;51;28,01;16;54;15,Seems to me he was part of the Provincetown Players.
John Cushman,01;16;54;15,01;17;28;03,"Yeah. She was. Did you? Yeah. No. No, I never happened to go to Provincetown. the nearest I came was Moby Dick. Have you read Moby Dick? Yeah, yeah. No. That's Provincetown. Yeah. And then, of course, I knew about Gertrude Lawrence. She had a lot to do with that. There was some I paid her. I tried every one that I had to do where I was born as Corrigan, Maine, and later went to this little country town."
John Cushman,01;17;28;05,01;18;04;21,"And in Skowhegan, they have a summer theater and a lake outside the town, about half dozen. Man. It was on a streetcar, and part of the treat of going was to ride in the streetcar and had that half dozen mile ride out and and had a very charming theater hit. When I first saw it, it just had trees and just the stage had a real flat, and they had grass and play a rake, come along and one of the plays."
John Cushman,01;18;04;23,01;18;36;18,"Okay, I have five musical. It had a girl in it who, didn't marry the man that wanted to marry you. And so they became very old. And then the last that he was out of the two of them as other people. And her name was Jane Adair. Have you ever heard her? Well, Jane, the day I became one of those old ladies who, would poison men."
John Cushman,01;18;36;19,01;18;37;29,Do you remember that play?
Rachel Foxman,01;18;38;00,01;18;39;15,"Oh, I skipped an old lady."
John Cushman,01;18;39;22,01;19;17;00,"Yes. Arsenic nowadays. Oh, she was one of the original actresses in that. Oh, she was a very beautiful girl. When I know her first a young girl. And she was in this play by Gilbert Golding. Seven. There's a little one act play that they were doing because it was the last show of the season, and they wanted some soft ones and so some man who could do all man's parts well did that, and I remember that."
John Cushman,01;19;17;02,01;19;49;25,"And then some of the later ones, for some seasons they had nothing but them. And the time I saw that was Anna Christie I shot in New York. Actress do Anna Christie, and they were doing a hard season then, but I was on I over there at that time. So I did see that some of their time, and it was quite famous to like what they got and like what."
John Cushman,01;19;49;28,01;19;55;08,And that still remained to.
John Cushman,01;19;55;10,01;20;26;13,"And then do you know Mr.. Mrs.. Showed up here in college. She's a piano teacher. She had a sister in Maine who is connected with a group of people who do plays each year. So if she isn't connected with the plays, she does more with the business. But she's very much interested in this group. And they do cheerfully."
John Cushman,01;20;26;13,01;20;47;26,"Shakespeare up there. But they can count on never that it's paces. They raise potatoes. Okay, Jack, I spent my whole life and to say to raise."
Rachel Foxman,01;20;47;28,01;20;50;18,Have you gotten back to the East very often?
John Cushman,01;20;50;23,01;21;33;18,"No, not very often. My father's been gone quite a while. My youngest cousin, she was nine years younger than I died last year. would have no reason for going, My son lives in and Minneapolis, and they see wonderful shows in Minneapolis. And they had they're. And the girls the oldest one is 13. Where they play the French horn and break their, risques and."
John Cushman,01;21;33;21,01;21;47;00,"Yeah. And they swam and their father, Jason fishing because he has a for those that I think he's bringing them up right."
Rachel Foxman,01;21;47;02,01;21;55;10,"I wanted to know when you came out here the first time on the train, how many how long did it take you to. Come on."
John Cushman,01;21;55;12,01;22;36;19,"Oh, I can remember several days. I may have perhaps asked drama department. The first one they had, they didn't have one. When I came here. I came here as an English professor. And then. Oh, I would say about six years after I came, I was appointed head of that, and I had. Some assistants then, not the assistants. And Mr. Shivers gave by scenery or anything like that."
John Cushman,01;22;36;21,01;23;12;07,"But I usually some undercoat the at grays and I didn't do so much of that and and then we had several young assistants that didn't stay Mr. Chavez and stayed about as long as anyone. I think perhaps the one who is here now has stayed about as long as he had. What is his name, Mr. Sears? Yes, I says, and I liked him very much."
John Cushman,01;23;12;10,01;23;30;20,"I quite I have talked with him. He's gained more like what I think anyway. I kept thinking I must make a date with him, get to talk with him. And that's on display."
Rachel Foxman,01;23;30;23,01;23;33;09,"When did, Miss Collette come on."
John Cushman,01;23;33;09,01;23;55;27,"This is, she. When did she. She came first as an undergraduate. Of course, she was an English major, so I naturally had her. And she used to do funny back. And then she was here, and Mr. Jennings was the other one there in the drainage."
Rachel Foxman,01;23;56;00,01;23;57;07,As a student.
John Cushman,01;23;57;09,01;24;24;18,"As a student. Mr. Jennings didn't finish his work here when the First World War came on. So he'd been here before I came here. I didn't know him directly. He was married and living in Boise. And then he came up here for a year to thinking that perhaps you would write some novels. Hey, that he could do that."
John Cushman,01;24;24;18,01;24;43;13,"And I think he could have again, but I think he could. And so I was busy having them do write praise and and we did pretty well. It's pretty hard. And and some are still out again. big part in that."
Rachel Foxman,01;24;43;16,01;24;45;25,There was a lot of playwriting being done on campus.
John Cushman,01;24;45;26,01;24;46;08,Is there.
Rachel Foxman,01;24;46;08,01;24;48;29,Now. Well was there at your time I don't believe no.
John Cushman,01;24;48;29,01;24;57;03,"No, no, there wasn't that I started it, I see and I did it in connection with my lecture course."
Rachel Foxman,01;24;57;05,01;25;01;02,Now that I'm not aware of them teaching a class like playwriting at all.
John Cushman,01;25;01;04,01;25;31;28,"Creative writing. Well, they had a wild eyed man here has had is that one when I stopped. I rather sorry about that. That, he didn't approve of some of my courses. So they stop when I start. And so. They never come around again, I suppose. I suppose it's more scholarly, which I think a modern university should be, that."
John Cushman,01;25;31;28,01;25;42;28,"Yeah. I didn't see that needed when I was here. I probably when you say, who were you?"
Rachel Foxman,01;25;43;00,01;25;46;16,the person responsible for starting the summer theater here at the university.
John Cushman,01;25;46;18,01;26;07;10,"No, no, it's. And this, this was who who would be in Mrs. Chavez's grade. And he went to Cardwell, and he's already retired from there. And his wife was from Massachusetts, and she was an actress. They were both delightful people."
Rachel Foxman,01;26;07;10,01;26;09;12,I didn't catch the name on.
John Cushman,01;26;09;14,01;26;45;04,"So s o our e. s now, his father had something to do with the theater in Washington, DC in connection with Abraham and Lincoln. The one that. But he was shot to dead, and that's where he came from. And he did his training at Pittsburgh. And he was a very good man. And I wrote several recommendations for him."
John Cushman,01;26;45;07,01;26;54;09,He he he was in.
John Cushman,01;26;54;12,01;27;03;02,Where did Ed Abner fare better than in what town in Miss Michigan? I think.
Rachel Foxman,01;27;03;05,01;27;04;27,"Adrian, Michigan."
John Cushman,01;27;04;29,01;27;12;22,"No, it was a town where one of their private colleges is. Because that's where Mr. Salazar."
Rachel Foxman,01;27;12;28,01;27;14;26,There's one in Adrian.
John Cushman,01;27;14;28,01;27;35;01,"No. Well, it might have been Adrian. That wasn't the name of the college. Down. University got their college there. President Franklin, one of our best friends, came from that college in Michigan."
John Cushman,01;27;35;03,01;28;08;18,"took a group of students around the state and, acted with them. And many of these people turned into, judges who had a, And we went around, we played in Walla Walla and we played in Boise, and of course, Knapp and Carmen and all those places. We said that and Boise and all over the state."
John Cushman,01;28;08;18,01;28;36;04,"In fact, when 4th of July came, we had a date and we were kind of hard up. So we got a job doing a play, and we did it in the Mormon church. And that, I was afraid, might be questionable, but it seemed as they enjoyed praise and all such were farmers groups, families came to this little place."
John Cushman,01;28;36;04,01;29;11;01,"It wasn't a town. It was just sort of, a little country center. And and they gathered after their picnic dinner in the church, and we had to show. And my bad, I am a very innocent young man. And that plays about the wife who selects her successor, and she thinks she's going to die. So she selects her successor to be my next wife."
John Cushman,01;29;11;03,01;29;34;15,"And that's what the main plot is. And, he gets innocently drunk and you'd think the Mormons wouldn't like that very much. And so that was what I had to do every night. And we call ourselves the varsity players."
Rachel Foxman,01;29;34;17,01;29;35;26,And the university.
John Cushman,01;29;35;29,01;29;37;08,Yes.
Rachel Foxman,01;29;37;10,01;29;39;09,Is there any pay in that at all?
John Cushman,01;29;39;11,01;30;15;02,"Well, I did all the paying that was done. we didn't have any money and, and we got by pretty well. a big show was it at, Spokane. And they complimented us to that. It went so smoothly and we did that two years, and we went up at lakes and we went up to, this the Montana schools."
John Cushman,01;30;15;05,01;30;50;17,"We came home that way, and Idaho Falls. So we made a circle around as a. Community there for two years. I always felt the need of getting out. See, getting out by the people who are. I suppose some of them I know because of the pageant that we did in Boise. they are this bright. Are someone."
John Cushman,01;30;50;19,01;30;54;24,"Someone, students of letters and one and."
Rachel Foxman,01;30;54;26,01;30;59;11,"Okay. Is there a script of that pageant at the university, do you know?"
John Cushman,01;30;59;12,01;31;01;21,"Oh, yes."
Rachel Foxman,01;31;01;23,01;31;02;22,everybody.
John Cushman,01;31;02;24,01;31;37;16,"Has. I'm sure there is. I knew it until this last match when we moved my home out here. I know about all those things that I could have shown you them, but I can't now because I, We packed things away in storage and that, that, prep, period that we had that's up there now. I left most of my books, my plays and things like that."
John Cushman,01;31;37;16,01;31;51;02,"And we used to read, whether the library have that too. So that staff."
John Cushman,01;31;51;05,01;31;55;26,In that particular John Johnny gave.
Rachel Foxman,01;31;55;28,01;31;57;00,I don't know.
John Cushman,01;31;57;03,01;32;22;25,"That. Well, it's about neighbors, as the title is. And and, you can do it when you don't have any man, you know, and, crash and drama. You usually have a lot more women than men. And so it's very you sort of have pleasure. I like that, and I good."
Rachel Foxman,01;32;22;28,01;32;26;28,There's a lot of plays. I'm sure that that you did that were popular in your time.
John Cushman,01;32;27;00,01;32;32;23,"Oh that they're gone. Gone, gone. Yes. They were paperbacks. Yes. Yeah."
Rachel Foxman,01;32;32;25,01;32;36;06,And also our perspective has changed so much.
John Cushman,01;32;36;09,01;32;54;01,"We want we wanted the students to take the course if they were interested in teaching to, have a list of plays that they could use when they went out on a job. They wanted them."
Rachel Foxman,01;32;54;04,01;33;06;23,"When, when you were teaching, here, was it were you interested in seeing your students go out and being, like, professional actors, or were you advocating."
John Cushman,01;33;06;26,01;33;14;07,"No, I didn't no, no, I didn't particularly."
John Cushman,01;33;14;10,01;33;19;21,I don't know that I ever analyzed.
John Cushman,01;33;19;24,01;33;40;21,"That. I was interested in making a living, but. And, I enjoyed what the next play was going to be, and, Mr.. John."
John Cushman,01;33;40;23,01;34;11;03,"And, it started in, in, Montreal. And then about the wayfaring man. That's the name of the playwright, and that's in the library, I'm sure. Wayfaring man. And then they moved out into the West through Canada and go down in such places as as that town. You mentioned. Where was it where you went to school in Detroit?"
John Cushman,01;34;11;06,01;34;41;29,"Did you arrive at Detroit? Would be one of those French, you know, towns and, then out here in part because, that's how I know they came down the streams out west here. They, they found the French fry this. Right. And they were kind of like scouts, you know, and a lot of them are Indians."
John Cushman,01;34;42;01,01;35;09;22,"So that kind of life got into, I know. But I don't know how much of it got into Troy. I don't know our Kendrick. I just that I don't know that, Genesee. Lots of our students have been in Genesee teaching."
John Cushman,01;35;09;25,01;35;19;05,"I don't know, I think it's hard, don't you, to evaluate, but, a place kind of do via."
Rachel Foxman,01;35;19;07,01;35;22;04,"I mean, before you see it done or just reading it."
John Cushman,01;35;22;07,01;36;00;25,"No, I mean doing it, acting in it. It's it's the, that this basically is, you see, you don't know what Bart Adams was like. I do, because I used to see him and Helen Hayes, she's like, have a second. That you catch, as you can with music, for instance, you got a record, reputation, her medium, piano music."
John Cushman,01;36;00;27,01;36;06;17,"And you, person. Pretty good idea."
Rachel Foxman,01;36;06;19,01;36;11;01,Doesn't seem like we have any stars of the stage anymore.
John Cushman,01;36;11;04,01;36;22;07,"Than she does, because all the great ones do pretty well. Stopped."
Rachel Foxman,01;36;22;10,01;36;41;07,"And there's not even in that I find difficult about Moscow is there's not really a place outside of the university that you can see plays being done. You have to go into California or into a state which has a bigger city. You go up to Spokane and that's a shame. I think being a drama student, it's important to."
John Cushman,01;36;41;07,01;37;13;26,"See I don't get to see them anymore as I used to over in Seattle. I used to see the repertory theater is getting better every year. So they tell me they choose plays there, that they want their high school students to know. So here I was seeing Macbeth. some play like that, and then they do some modern ones they've done in New York in the last year or two."
John Cushman,01;37;13;28,01;37;53;17,"And they have another theater there where they do jazz, modern things, very modern and generally just grab them and, they run those all the time. Do. That, that we living out in the country, I see and I can't drive my car anymore. And this is Cushman and matter very much so we don't do that. You have to get down to the ferry by 11:00."
John Cushman,01;37;53;20,01;38;07;08,Are you likely to miss the last boat for a long time? About 1:00. And then you have to hang around the wharf.
Rachel Foxman,01;38;07;11,01;38;08;15,"You know, I mean, be pretty."
John Cushman,01;38;08;15,01;38;26;17,"Rough. Yeah, it's. Yeah, we have occasion. They planned it. So we go early in the morning over to see either to stand small down."
John Cushman,01;38;26;20,01;39;04;14,"That's very nice. Very nice. Everybody is very kind to the old people out here across the most prosperous part as a part of the same people live down the other and we don't see them much. They eat before we do and men them in better cars, and many of them are in wheelchairs. They have a lot of arthritis that they're contending with, and that there are many more women than men."
John Cushman,01;39;04;16,01;39;13;14,The men don't survive as long as the women do.
John Cushman,01;39;13;16,01;39;35;06,We have all kinds of entertainment out here. tomorrow night we're having a movie. Ruggles of Red. red gap. You're in that position. very amusing movie years ago with Charles Laughton. And so we're going here in tomorrow night.
