speaker,timestamp,words,End Time
Nellie Tomer Handlin:,00:52:59,"But, you know, that's it. They were kind of pushed into it. We had kind of hard times cause we were rationing foodstuffs. Not like that to me. And what we had, we didn't have any white flour. We just made flour, make bread from we, oak flour and rice flour and. Yeah, the middle class couldn't make good bread. And I think that was the most problem of, rationing. That was flour situation. just by that time my grandmother died and I had to kind of do the cooking at home, try to make bread from some of those heavy flours. It was terrific.",00:53:53
Laura Schrager:,00:53:53,Did you didn't have any whole wheat flour at all?,00:53:56
Nellie Tomer Handlin:,00:53:56,"Oh, yeah. We didn't have whole wheat flour. But you let's have you can make good light pretty. And then we had,",00:54:06
Laura Schrager:,00:54:06,Why why was there no white flour?,00:54:10
Nellie Tomer Handlin:,00:54:10,"I just don't know. You couldn't heard it by far. Well, you could just buy a little snack. The only. Right. You know that. And, I'm not sure why it was that some kind of cultural crisis. And I don't know why there anymore. It was long time for me to get go down by sack and white flour.",00:54:33
Laura Schrager:,00:54:33,"Were there any other shortages? You know, coffee or the.",00:54:38
Nellie Tomer Handlin:,00:54:38,"Oh, I think we're down coffee, too. And then, well. Sugar. ... and you had to have stamps to get shoes and things like that. I mean, you would only have so many pair of shoes. You. Those things all. My own ... I that was much 19 in the war. World War one year was the depression. And I know, I know my dad told us when we were mostly there. So we'll get on the same. Now we made it back to the same thing. I had the ..., wasn't it?",00:55:56
Laura Schrager:,00:55:56,"Well, this was the one that was, it was. I think it was the year before when there was an Indian scare.",00:56:03
Nellie Tomer Handlin:,00:56:03,"There were 2 or 3 different times. They would. Get unruly and threaten the people. They were mounted and then, they would get the National Guard and then strike them up like that, but made the settlers afraid because. And women and children would. Now live in a time when they were poor, did not know what they were men, and of course, take care of their farms and, stock and stuff with just the women and the kids who were really fought. but there were several little Indian scares I've heard folks talk about. They'd come through and lose their ponies and their war paint on, threaten the people over something, by and large. So they were friendly. They were not mean Indians.",00:57:16
Laura Schrager:,00:57:16,There was never any was there for any violence that you...,00:57:20
Nellie Tomer Handlin:,00:57:20,I don't think so. I can't remember that there was it was mostly just being scared. And then threatened.,00:57:46
