speaker,timestamp,words,End Time
Gus Gamble or Lola Clyde or Bob Clyde, 00:37:02,comedy.,00:37:03
Gus Gamble or Lola Clyde or Bob Clyde, 00:37:03,"Yeah, yeah. History. Yeah. When they were, opening up the, the reservation there about 96, I think. And so he had a. Yeah, it's a saloon up there. And, so, I'll tell, Kevin that when we come know if there's a meeting of the night and I got. Sure the bar, it's a call and.",00:37:33
Gus Gamble or Lola Clyde or Bob Clyde, 00:37:33,"Yeah, man, I think the proprietors did. Or is that he just started all fish.",00:37:38
Gus Gamble or Lola Clyde or Bob Clyde, 00:37:38,You heard.,00:37:40
Gus Gamble or Lola Clyde or Bob Clyde, 00:37:40,"The. Yeah. Take your advice. When we get out of here is about believable follow up. well, is now you. Yeah. They could read the, on a newspaper. So a mile away and I took all of them.",00:38:01
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:01,but there's.,00:38:02
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:02,"No, how are they? Uses the employee, then?",00:38:09
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:10,He was the one pulled the night or done and told him to get out and shoot him. So full of holes he could read the newspaper that way. No Shorty little.,00:38:16
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:16,"Oh, Shorty. Yeah. So sorry to lose. And, I hope we'll, Yeah. He said he said something like. I didn't know what he said, but, you know. Yeah, you run the hell off and then we.",00:38:29
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:29,Holiday on the bar.,00:38:30
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:30,Yeah.,00:38:31
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:31,The shorty was in. Okay.,00:38:32
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:32,"Yeah, he was in there. And he was right. It was a party line for.",00:38:39
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:40,Oh. The hell that old fellow.,00:38:46
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:46,"It's an old, Campbell. you know, example on the salmon River.",00:38:56
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:57,flat.,00:38:58
Gus Gamble or Lola Clyde or Bob Clyde, 00:38:58,"Know in some fellow before his. But anyway, we'll, we gonna. And then Ben Reeves. Ben Reeves. Oh, yeah. yeah. And he was. He was the hell. Boy, am I good to do. I've seen him roll and ride and everything, and and ride is, just, you know, maybe 60 when he was a, you know, he could ride and, put in a horse in there.",00:39:29
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:30,know.,00:39:31
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:31,"That's good. Yeah, I don't recall. I've seen.",00:39:32
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:32,"Him to, that that salmon river countries bad. Yeah. They have mean cattle come out of there. Yeah. Who I mean, man.",00:39:40
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:40,Yeah. That's right.,00:39:43
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:43,It's bad.,00:39:44
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:44,"No, there's no this old a shorty had ridden was near the Isle of Man. about thousands and and,",00:39:54
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:54,"Oh, yeah.",00:39:55
Gus Gamble or Lola Clyde or Bob Clyde, 00:39:55,"I'll fly away from still and, anybody, any he was with, with plats when they bought a bunch sell their way late. They were horses now. yeah. Oh, I. Sell them the do ass planes is of cost of salmon and, I they, Yes, it's was the guidance. Yeah. absolutely. For about, November of him froze up and and I'm still in health about.",00:40:37
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:37,and trust it there.,00:40:38
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:38,"I can't this figure when it was but it was when we were over in the reservation in 29. No, 38 and that.",00:40:48
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:48,19,00:40:50
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:50,I think about the night.,00:40:51
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:52,That's when most and froze up. What how they walk the cattle right across on the.,00:40:56
Gus Gamble or Lola Clyde or Bob Clyde, 00:40:56,"Yeah, yeah, yeah, yeah. That was what collapsed him. Who was that 1600 head who called? very they pushed the call sign on the ice.",00:41:07
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:07,And that was year plants went from.,00:41:11
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:11,No later than.,00:41:13
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:13,That. Right. It is.,00:41:14
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:14,"But but that's the that's the large on that blow. And they, they, did.",00:41:24
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:24,Oh I know that that's your.,00:41:26
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:26,It say.,00:41:26
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:27,That again about two.,00:41:28
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:28,Yeah.,00:41:28
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:28,Is that's.,00:41:29
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:29,What it was after. Yeah. After World.,00:41:32
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:32,War one.,00:41:34
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:34,And they went broke.,00:41:35
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:35,Yeah.,00:41:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:36,And they were moving the cattle before World War One.,00:41:38
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:38,"Yeah. But, by 18 I think it was 70 that they came over. So I don't know, I sent him over to help him put it in his car.",00:41:52
Gus Gamble or Lola Clyde or Bob Clyde, 00:41:52,"On that and but the moment they landed. Yeah. And, I think that goodbye even the then 60, I'm sure.",00:42:04
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:04,Yeah. Where's the number?,00:42:05
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:05,And I know.,00:42:07
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:07,"That. But we got to find those that would be able to set them up for them. And they were living out. Yeah. And a place, back in the warehouses. So home and, and stuff and.",00:42:25
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:25,we were down below.,00:42:28
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:28,I had that place. I had a man that bothers from.,00:42:33
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:33,"Oh, wait, that girl Don Jane lived there for a while, didn't they?",00:42:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:36,"Yeah. Oh, no, I don't mean it meant that, you know, are back on my. Yeah, back a while back there.",00:42:46
Sam Schrager,00:42:46,"And I would did, sure to do a lot of things you said and done. It was, it was like a real or.",00:42:54
Gus Gamble or Lola Clyde or Bob Clyde, 00:42:54,"brother knife. The deputy sheriff in at Garfield. Yeah. And they he broke into the they took him to court and put him in jail, and they broke into jail, put a rope around his neck and hit the guy. A Negro or somebody was in jail and threw out the window at 9:00 next morning. And that that is.",00:43:13
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:13,That's the video. Yeah.,00:43:14
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:14,That's official as far as I showed out of rope. But bro Link Strong was scared to death.,00:43:19
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:19,"Yeah, I.",00:43:22
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:22,"Sure he was tough and well known. The guy that ran might hear that hammer from hammers bar in Genesee. Yeah. Said that old shorty was, braiding or something in Montana and it was 40 below, and he was out there with no gloves on and no overshoes.",00:43:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:36,Yeah.,00:43:37
Sam Schrager,00:43:37,With his.,00:43:38
Gus Gamble or Lola Clyde or Bob Clyde, 00:43:39,"Yeah. yeah. And as you see it, yeah, that was true. And he had this horse black out up in that house and the horse's harness and, you know, so they were afraid for my littlest and. All right. Yes. Do they know what I know?",00:44:00
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:00,"Well, now, it wasn't this holiday out there. Was he a descendant of Doc Holliday, a Wild West name, or was, you.",00:44:07
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:07,"Know, yeah. Yeah, he was, you know, this is, Yeah.",00:44:12
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:12,"So I can see Doc Holliday down here. Oh, wasn't I.",00:44:17
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:17,"I was there,",00:44:19
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:19,"It's an old time name, dudes coming all the way down through Idaho history these holidays.",00:44:24
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:24,Holiday.,00:44:24
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:25,"Oh, yeah.",00:44:25
Sam Schrager,00:44:25,What was his real name? Do you know Kelly Hill? Meyers. Kelly Hill?,00:44:30
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:30,Yeah.,00:44:31
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:31,"And you got to tell you to tell Sam now about the shooting at the 21 ranch, because that's a very famous story. The 21 ranch up out of Lewiston, always about 25 miles out of Lewiston. Yeah. And that's real famous, the big a lot of whole history. Big old, you know, Lewis one, published in 1903. It calls the man.",00:44:52
Gus Gamble or Lola Clyde or Bob Clyde, 00:44:52,"It says a man named Short Heal was there at the ranch, but they'd never been able to find him. But it wasn't short. He, along with Shorty ill is what they mean.",00:45:01
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:01,Yeah.,00:45:02
Sam Schrager,00:45:02,Then sure. What is sure to be sure. He saw that.,00:45:05
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:05,"what were you boys tell him? Because I don't know. I'm gonna make a cup of coffee, so I got coffee sharing.",00:45:10
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:10,"In the old woman. Gave him, what, $50 and told him to take a stream, pack mules back home? Yes, I did that.",00:45:17
Sam Schrager,00:45:17,I know we did.,00:45:19
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:19,"Tell him about, I started with bootlegging two. And most of these stories you made, they were. All right.",00:45:27
Sam Schrager,00:45:27,"Well, now, what's the story about the killing in Shorty? What did he have to do with that? He saw it.",00:45:32
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:32,"Yeah, well, he, Yes, he. Yeah.",00:45:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:36,"This project gets along for, you know, what's a good story?",00:45:41
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:41,"Yeah. Right. This, this old, old man Hill is pretty old.",00:45:48
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:48,But after the shooting was the number one ranked. The doctor story.,00:45:51
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:51,"Yeah. This,",00:45:53
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:53,Well.,00:45:54
Gus Gamble or Lola Clyde or Bob Clyde, 00:45:54,"That's all. Well, man, this must have been about in the 90s. I think that news I know not 1898 or 96 or something like that. And, there's an old woman it had, I don't know how she come to have this lamb, but she had a big new ranch out south of Lewiston, and, it was, well, out to become a pond.",00:46:29
Gus Gamble or Lola Clyde or Bob Clyde, 00:46:29,"It was the most out of it. Out of all of them. There wasn't much interest, but wall.",00:46:39
Gus Gamble or Lola Clyde or Bob Clyde, 00:46:39,Was.,00:46:39
Gus Gamble or Lola Clyde or Bob Clyde, 00:46:39,"All about it. They had a store there, but I think a a retirement was I think that had. Oh. Oh, sorry. You know, and I was probably a little bit little baby I mean, you know, at 90 I think it's an 1896 I believe.",00:47:06
Gus Gamble or Lola Clyde or Bob Clyde, 00:47:06,But anyway.,00:47:07
Gus Gamble or Lola Clyde or Bob Clyde, 00:47:07,Yeah.,00:47:10
Gus Gamble or Lola Clyde or Bob Clyde, 00:47:10,"Yeah. Well wasn't that a damn. I didn't have no wife or any kid. You know, they, he had been out there, right? Some he little wrangling horses there. And it wasn't so much chattel. Theirs was lot of horses. And, so they rounded round that up, you know, on I think it was about 1898 or something like that during the wall was going on.",00:47:44
Gus Gamble or Lola Clyde or Bob Clyde, 00:47:44,"And, they, and they. Yeah, that old, oh, I'm sure he was rounding up, horses and brittenham probably of heavy cavalry. And there's a lady meantime her manager that is your landlord or something? he had died, and so, she had a formatter, and she he he said he had some holdings back in Montana.",00:48:15
Gus Gamble or Lola Clyde or Bob Clyde, 00:48:15,"Or further back, maybe. But anyway, it seemed like they had they had this big bunch of horses, horse and five year olds and so on. It's been written. It was just, some other two hanging around there, but, old shorty. Yeah, he was in town and was there was one he had been out with him and was in town playing poker at nine, two, three months.",00:48:51
Gus Gamble or Lola Clyde or Bob Clyde, 00:48:51,"Probably get some $48 a month. Yeah. And I had he, found him in and said, I'll give you a couple of dollars that if you break this horse for me. And so he got out of it. So no, no horse barred. So he got on the lot is first of all, it and just the real the steal.",00:49:17
Gus Gamble or Lola Clyde or Bob Clyde, 00:49:17,"And by the. So he missed $2 but not in line five job. There was $20. Oh these know if it was $20 bill. He had the drill up and this hat inside of his headband and body not only picked up his hat and, that damned, it was inside. It had, on the sweat band. So. But yeah, the add $22.",00:49:52
Gus Gamble or Lola Clyde or Bob Clyde, 00:49:52,"So Henley wasn't out the said this and was book. And so he went out. So he went out and this, this old woman who was kind of running it. Yeah. And show this part of and, he was a different, different breed of dog, but, There was, there's trouble on one man. And, and I think we don't get much money because it was a hard time.",00:50:27
Gus Gamble or Lola Clyde or Bob Clyde, 00:50:27,"But anyway, he, They only sent him up there for farm Animal Farm, and he was, they sent him up to the. He home, lay back on him, said he must get made. Maybe a human run in a to the horses and and break them for the cavalry was I guess it was the Spanish-American War of 1898.",00:51:08
Gus Gamble or Lola Clyde or Bob Clyde, 00:51:08,"And, he was one of the bull of the Boer War that we getting on, on, on that was Paris. American war was over. Why they you know, there was some kind of a, a row, in math, they wanted to get down the south. So some of them, he was. Yeah. Well, they were, But anyhow, they didn't they didn't,",00:51:43
Gus Gamble or Lola Clyde or Bob Clyde, 00:51:48,"and there was a rout went on, and you know what it was. But anyhow, you went, then you went up there and these. He's all right. So I don't know what time of the day it was, but he was getting the horses out onto the fence, grass and, working. And that is a real. And, these fellows starting to, round, the house and, I mean, he saw he saw how the hell was popping and he, maybe he hadn't been five minutes before, I believe was right.",00:52:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:52:36,"It him in from Ben Reeves or somebody else. And but he was running to this old lady, and her mom would bring these horses to bring a couple of car would maybe he had Lord. And so he used me about 5 or 6 a day, and they were pretty salty.",00:53:01
Gus Gamble or Lola Clyde or Bob Clyde, 00:53:01,"Some, some time and, right, right.",00:53:05
Gus Gamble or Lola Clyde or Bob Clyde, 00:53:05,"And then and they couldn't and I turn them loose here and so anyway, they by God he had he'd work that off and, and so but fine. Yeah. Yeah. It's awesome. He's awesome. I'm sure he going oh he might lead you back. Yeah. Some of the on that. And so he, he could see they didn't have strong bridges.",00:53:45
Gus Gamble or Lola Clyde or Bob Clyde, 00:53:45,He knew somehow. So you come down anyway with the bunch or he had rounded up. And so you go to the house. The only the stand that that ought to have would come the time.,00:54:03
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:04,Oh.,00:54:05
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:05,"He says there's, Well, I don't know. I didn't say much, but he says I didn't see, did he, Smoke the smoke coming from the point here and, I saw used to smoke a the, yeah, he did see that. So let's see. And, I saw an.",00:54:41
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:41,Awful lot.,00:54:42
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:42,Of.,00:54:47
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:51,Some.,00:54:56
Gus Gamble or Lola Clyde or Bob Clyde, 00:54:56,"Eyes that I saw some. And. Yeah. So he says that have avenue. Yeah. Because, you know, they have those around, you know, corral and stuff over there. Yeah. The snake River away from. So that shows you what turned them horses back up with corral and take off. I take off over to the station, over to,",00:55:36
Gus Gamble or Lola Clyde or Bob Clyde, 00:55:36,"Yeah. I think one name of the place, so what? How would you. Something about something and I don't I don't blame. I know you haven't ever been here. So is $50 not over and went someplace and got the groceries and stuff. So then it was. But so happened. But then they, the and I, so some people laughed at one of the old people over south and so and, you know, old man.",00:56:17
Gus Gamble or Lola Clyde or Bob Clyde, 00:56:17,"Yeah. That's my husband shot. She hadn't shot him dead. But, anyway. Yeah. So you stay back here. Yeah. So he's no longer than that. It showed up there in. You didn't have been Reeves. but you have this little have hibernating there, and you you could get that. yeah, that was it. That. Yeah. That is,",00:56:52
Gus Gamble or Lola Clyde or Bob Clyde, 00:56:52,It must've been there.,00:56:58
Sam Schrager,00:56:58,"So she told. So she told him. Just don't say, you know, he's. He saw somebody fall. He saw somebody get shot.",00:57:04
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:04,"Yeah. See it? I mean, I've got some high points here. yeah. He's all, But he knew there was some, some trouble going on, but but he hadn't been there, before that. he knew them and probably have been there at different times, but he hadn't been working at the time. But anyhow, they have a nice big old house there.",00:57:35
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:35,Yeah. Who. Yeah.,00:57:37
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:37,And got a little balcony around. Yeah. That window.,00:57:40
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:40,Yeah. So I enjoyed.,00:57:41
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:41,Every time that he was standing up there and saw this.,00:57:45
Gus Gamble or Lola Clyde or Bob Clyde, 00:57:45,"And so they thought, man, he. Yeah. Oh, this Yeah. This man. So they have the lamb, and that and then and the rested for, for some reason or yeah. yeah. These two men have the had the bull shot themselves with that, the bull shot and, and they've all got killed. But is it different tasers this, that.",00:58:23
Gus Gamble or Lola Clyde or Bob Clyde, 00:58:23,"Yes. for this one older man and it will be shot. So this shot, the they did they shoot. So the two men died but still able to they shoot, you know. So then they, But they got, they, they got a hold of this brother up Shorty Hill. Let me see. You know how that would work. Yeah.",00:58:57
Gus Gamble or Lola Clyde or Bob Clyde, 00:58:57,"This one. I know this man wasn't, this, And you also showed his brother, and he was in jail in Colfax, but cause, he, Did it in person, right? Yes.",00:59:16
Gus Gamble or Lola Clyde or Bob Clyde, 00:59:17,And when this doesn't have anything to do with the shooting on the 21 ranch.,00:59:20
Sam Schrager,00:59:20,"No, no. There's another.",00:59:21
Gus Gamble or Lola Clyde or Bob Clyde, 00:59:21,"Yeah, that's.",00:59:22
Gus Gamble or Lola Clyde or Bob Clyde, 00:59:22,About in hills.,00:59:23
Gus Gamble or Lola Clyde or Bob Clyde, 00:59:23,"Yeah. Red Hill. Yeah, yeah. And he, they just. That hill was in jail. Go to hell. Try to. But it seems like it was, check they couldn't prove anything on it and were called in until going to, have not in the six months or something. And, and he'd be out by he was trying to defend the neighborhood had to that they knew what.",01:00:01
Gus Gamble or Lola Clyde or Bob Clyde, 01:00:01,"Yeah. Somebody and, but that's why that had nothing to do with this at all.",01:00:08
Sam Schrager,01:00:08,He was trying to defend a Negro that was in jail.,01:00:11
Gus Gamble or Lola Clyde or Bob Clyde, 01:00:11,Yes. he didn't he didn't want them to bother. And I thought the he got a. Yeah.,01:00:24
Gus Gamble or Lola Clyde or Bob Clyde, 01:00:24,"I believe. Yeah. There wouldn't, there wouldn't of, wouldn't let him just go a lot the Negro but this, not old Shorty Hill, I don't know, brother. He is it. Yeah. He he tried to defend him. like I said, just let the all out there. They, took that, and it was, all them the fellows were around, and they just took them both out and hanged them out.",01:01:00
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:00,And I used to. I was the the the.,01:01:07
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:07,"The rope, like,",01:01:08
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:08,"Yeah. The, the, well, there's a big board with the war, two winters or so that I did and that he, that was, this, this, Ex. Yeah.",01:01:34
Sam Schrager,01:01:34,"Called at the, court at the courthouse.",01:01:37
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:37,"Yeah. The courthouse. But they built some more on the way since, you didn't feel a another.",01:01:46
Sam Schrager,01:01:48,"had this had the Negro, killed somebody?",01:01:50
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:51,"Yeah, I just know it is. Normally. Why would. Because he. Yeah.",01:01:58
Gus Gamble or Lola Clyde or Bob Clyde, 01:01:59,"Harry, you know.",01:02:01
Gus Gamble or Lola Clyde or Bob Clyde, 01:02:01,Blind in or or question and answers.,01:02:12
Gus Gamble or Lola Clyde or Bob Clyde, 01:02:12,"But there's been much, The little rural. Water power of public. Just it did little story on the shooting at the 21 range. Oh. But they didn't have as much to to discuss tales. But there was a big trial. Went on quite a while, and now I can't even remember how it how it ended up. But but for a long time, the sons of this woman ran the Raymond Hotel down there.",01:02:47
Gus Gamble or Lola Clyde or Bob Clyde, 01:02:48,"and her mother, that. Well,",01:02:52
Gus Gamble or Lola Clyde or Bob Clyde, 01:02:52,"And the mother, the grandmother to those boys. grain.",01:02:57
Gus Gamble or Lola Clyde or Bob Clyde, 01:02:57,"I would say, Old did the shooting. It was on.",01:03:09
Gus Gamble or Lola Clyde or Bob Clyde, 01:03:09,"Yeah, that was freehold. Well. You know that her daughter had run a.",01:03:18
Gus Gamble or Lola Clyde or Bob Clyde, 01:03:18,And the main.,01:03:19
Gus Gamble or Lola Clyde or Bob Clyde, 01:03:19,Raymond. Yeah.,01:03:22
Sam Schrager,01:03:22,"Well, did you believe? Most assuredly. Stories. Did you think then that that, like, was that story about him on the ranch? Was that a true story, you think?",01:03:32
Gus Gamble or Lola Clyde or Bob Clyde, 01:03:32,"I believe it was, of course, was long the before you ever told it? not gonna read.",01:03:43
Gus Gamble or Lola Clyde or Bob Clyde, 01:03:43,"Them written till the. They were looking for this man, Shawn Hill. the tall guilty, I guess. Protected him. Told him he never. What? Parker never had no soul. Showed you.",01:04:07
Sam Schrager,01:04:07,So he covered for.,01:04:09
Sam Schrager,01:04:13,"Was this shorty? What kind of a guy was shorty I mean was it, was he a real tough guy. Pretty tough I think.",01:04:24
Gus Gamble or Lola Clyde or Bob Clyde, 01:04:24,"I one time I came out to work for me and last year about 19 oh, 18 or something like that. And so only. I'd see him at rodeos and so on. I don't have a dollar. Do want to have yet a drink or do a long time. I worked don't. He'd been up in the woods not going to lake.",01:05:00
Gus Gamble or Lola Clyde or Bob Clyde, 01:05:00,You.,01:05:04
Gus Gamble or Lola Clyde or Bob Clyde, 01:05:04,"Yeah. You don't know woods fight, you know, but I he. Never let him get out. but his shoes were burned up on the soles. And you have a kid that gave him a parachute. But the damn thing that he had to wear boots. them or. Yeah, I'd have them, brace on from here up to his knee and then.",01:05:37
Gus Gamble or Lola Clyde or Bob Clyde, 01:05:37,"Well, strap the strap. Rounded waist on each ankle, close to the ankle. Don't. Down them with a neighbor. Because that was pretty late. It about 29, 28 or 29 2011. And that 28. Okay. Yeah.",01:06:12
Gus Gamble or Lola Clyde or Bob Clyde, 01:06:12,"I was walking up the hill. So we were down that afternoon or waiting for come in. So he didn't want them to, Put my body forward. come on, man, wasn't there. He was gone off Pomeroy or some little town. But anyway, eventually, at along the old. Swing did.",01:06:52
Gus Gamble or Lola Clyde or Bob Clyde, 01:06:52,"Put a. Yeah. Yeah. The old swing had known this man that was somewhere these cars. And so he. Wanted to trade in this old Dodge and armored and he put the, stiff oil in probably a 40 on it. And I don't think that's I knew much about you was talking about you just kind of working there, but.",01:07:26
Gus Gamble or Lola Clyde or Bob Clyde, 01:07:26,So where you. He traded this so already in and.,01:07:39
Gus Gamble or Lola Clyde or Bob Clyde, 01:07:39,Had the. Yeah. This. Money enough to pay the difference under. But he you on there took the oil and so on. Jesus who cut the arms of that this all that lead off that was so that what this fella did.,01:08:09
Gus Gamble or Lola Clyde or Bob Clyde, 01:08:09,"That girl that had tragedy in my, you know.",01:08:18
Gus Gamble or Lola Clyde or Bob Clyde, 01:08:18,"And he's the fella that's sold it to. Don't have a good word work. Right. He gave him a title alone. that. God, don't look there he is. Full of all. Damn. He just needed him. Miles need more. So he. And so he lost his job. That's my. I'm not. I'm.",01:08:59
Gus Gamble or Lola Clyde or Bob Clyde, 01:08:59,Not ready with that. My. We were coming up with this new. The way forward. I pick the attitude. Everything. Was already here. Oh. We.,01:09:23
Gus Gamble or Lola Clyde or Bob Clyde, 01:09:23,"Have to. Where's he going in that going? Oh, God. Rose knows about that moonshine out prayer. The Lord, you have mercy. And he had. And he kind of. And, officers got after him and he came around them up. And by God, he had him arrested. And several people have been buying it cut. Right. So he got a yeah, in the pan.",01:09:56
Gus Gamble or Lola Clyde or Bob Clyde, 01:09:56,"Shorty did. And then all this, this other guy, this other well, is a fellow named Ben, and the men named this man didn't, didn't have a name.",01:10:12
Gus Gamble or Lola Clyde or Bob Clyde, 01:10:12,"And a nobody to go to work for. But then surely a bit hang around there at one. So he came and he asked what he was headed for that night. And. How the light. I said, if you got a job, this is nobody tell you, all right. There is no way I thought I'd come up. And then a couple of hours a day and for for.",01:10:44
Gus Gamble or Lola Clyde or Bob Clyde, 01:10:44,"Running war. The last is that, you know. But there's pockets, you know. So anyway. Yeah. Don't you have a bad is, close had it burned up and so on. So when I come down, I ran to hour, but I didn't. I up to it, so I did it. All three did. I placed another pedal, weren't there?",01:11:14
Gus Gamble or Lola Clyde or Bob Clyde, 01:11:14,"And he wasn't a very good horseman by night. I know it was done that bought it when I got there. Had big hole but a blade, just big long knife, 12ft long. And it was. Yeah. You would.",01:11:41
Gus Gamble or Lola Clyde or Bob Clyde, 01:11:41,"Yes. You would have this, you could cut them or weeds up there to be so he wouldn't. What are you going? yes, we did. And hold it in, five feet down.",01:12:06
Gus Gamble or Lola Clyde or Bob Clyde, 01:12:06,"For a pretty good run in a couple of holes and orders. Because I knew he would. I said, good, and you might have some wild. No, not too wild is a note. Though I said I'll make a round around the field. A big, long field around him. Here I have with him most of. And so we, Well, I had breakfast ready and he was pretty drunk then, you know, everyone listed out, so I'm going away.",01:12:42
Gus Gamble or Lola Clyde or Bob Clyde, 01:12:42,I got it.,01:12:46
Gus Gamble or Lola Clyde or Bob Clyde, 01:12:46,"Yeah, I remember how. All right. Right. Because we're out. I had the I user, and the only job that things had that would be good on the blade that wanted, welcome. And don't other than that noise is that's, make a hamburger sandwich or two and the kind of coffee and leave it out. that pulled some way, though.",01:13:22
Gus Gamble or Lola Clyde or Bob Clyde, 01:13:22,"Time. Now noone comes. Why? Just don't bite him up to a fence. So, man. And you won't have to bother with it is. And by night they'll beat him down. So that was all he did. And he said he with I'd have a pie that was yellow. I said no, no it's getting out. The door will get through.",01:13:49
Gus Gamble or Lola Clyde or Bob Clyde, 01:13:49,"So he said about two weeks of man. So I mean I helped me. It got is yeah. This is. The mean I miss you that hell, I had no shoes and no boots. No. blazer. not a thing was weighing a pound. I almost just this this girl, I I'm mad that his lump just now because, they know and it was above midnight.",01:14:27
Gus Gamble or Lola Clyde or Bob Clyde, 01:14:27,"Yeah. So so we. Yeah, I kind of did that, and and, this one fellow that was not too smart, he. Yeah, he, Kept them.",01:14:49
Gus Gamble or Lola Clyde or Bob Clyde, 01:14:49,"Yeah. Damn. I should get older. That boy. Oh, I did, I should be and travel some.",01:14:59
Sam Schrager,01:14:59,"Oh, yeah. Oh. He's gone.",01:15:01
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:01,He's gone. Sit out a minute and.,01:15:05
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:05,"I didn't get that. But anyway, so we, he'd been working for some neighbors of ours a few days, and he, you know, something that.",01:15:20
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:20,Was just.,01:15:21
Gus Gamble or Lola Clyde or Bob Clyde, 01:15:21,"So. And I. Yeah. Well, Well done. Jan have come me on Jan have a views sheet, maybe a hundred head.",01:15:31
