speaker,timestamp,spanish,words,tags
Maria (Mary) Rodríguez López,[00:21:10:09],"Nos vinimos para acá, aquí en, Yo me fui para entonces me fui con mi mamá para allá, para acá al Valle, porque, eh, mi mamá se enfermó mucho y fue cuando ella falleció decáncer. Eso fue el 56 y tuve allá con mi papá. No lo quise dejar solo por un tiempo hasta que pasa mi esposo, él aquí andaba en aquí, andaba.","We came here, here in. I left then, I went with my mom over there, here to the Valley, because, uh, my mom got really sick and that's when she died of cancer. That was in '56 and I was there with my dad. I didn't want to leave him alone for a while until my husband passed away, he was here, he was here, he was here.",family
Patricia McDaniel,[00:21:42:01],Así.,So.,
Maria (Mary) Rodríguez López,[00:21:43:13],"Que andaba trabajando, haciendo un trabajito también y ya la el fin del 56 del año 56 nos vinimos y entonces para entonces estaba mi niño también, que fue el que nació en Francia y ya nos vinimos en el tren y. Y como no teníamos propiedad todavía, pues rentaba, no sé, casita hasta que hallamos un lugarcito y luego él comenzó a estar enfermo y batallando.","I was working, doing odd jobs, and then at the end of '56, we came, and then by then my son was also here, who was born in France, and we came by train. And since we didn't have any property yet, we rented, I don't know, a little house until we found a little place, and then he started to get sick and struggle.",france
Maria (Mary) Rodríguez López,[00:22:15:12],"Así fue cuando lo mandaron para el duty los veteranos, lo mandaron para cubrimiento diez meses allá y.","That's how it was when the veterans sent him to duty, they sent him to cover for ten months there and...",
Patricia McDaniel,[00:22:23:03],¿Y de que estaba enfermo?,And what was he sick from?,
Maria (Mary) Rodríguez López,[00:22:24:27],"Porque cuando fue al hospital él estaba enfermo. Le dio como pues como le quiso dar como pulmonía y como le dio cuando entró al hospital y tuvieron como dos meses ahí de para entonces no era por la pulmonía, tonces el le dio como una dolor de cintura que dijo el doctor que era como artritis. Entonces después y luego de ahí, ahí fue donde le dio la pulmonía bien fuerte.","Because when he went to the hospital, he was sick. He got pneumonia, like he wanted to get it, and when he got to the hospital, and they were there for about two months, by then it wasn't pneumonia, so he got some back pain that the doctor said was like arthritis. Then, and right after that, that's when he got pneumonia really bad.",health
Maria (Mary) Rodríguez López,[00:22:59:07],"Mhm. Y. Y luego lo mandaron de ahí mismo. Los veteranos lo mandaron pa Cury, ahi estaba el hospital.","Mhm. And. And then they sent him from there. The veterans sent him to Cury, that's where the hospital was.",health
Patricia McDaniel,[00:23:08:20],¿Y usted fue con él?,And you went with him?,
Maria (Mary) Rodríguez López,[00:23:10:27],"No de primero, no. Los tres meses que estuvo allá, no, porque no podían. Como no metían a que visitara uno si no me hablaba o por teléfono o me escribía. Pero no, ya después cuando ya este, ya metían más visitantes, íbamos y.","Not at first, no. The three months he was there, no, because they couldn't. They wouldn't let anyone visit unless he spoke to me, either by phone or text. But no, later on, when I was there, they would bring in more visitors, we'd go and...",
Patricia McDaniel,[00:23:33:26],"¿Y qué tal el hospital en Wudin, eh? ¿Cómo? ¿Cómo fue? ¿Fueron Hospital, eh?",And what about the hospital in Wudin? What was it like? What was it like? Were they hospitalized?,health
Maria (Mary) Rodríguez López,[00:23:39:24],"Sí, pero ahí tenía nomás puros pacientes de este, desde esa enfermedad por Tuberculosis, ahi estuvo 10 meses.","Yes, but there he had only patients like this, since that tuberculosis illness, he was there for 10 months.",
Patricia McDaniel,[00:23:52:25],Habían médicos y enfermeros muy buenos.,There were very good doctors and nurses.,
Maria (Mary) Rodríguez López,[00:23:57:07],"Muy limpio y dice mi esposo estaba muy bien. Los que estaban bastante malos dice que los operaban de y yo no sé que no está bien, pero que le sacaban costillas y muchas veces que salían así por un lado andaban por un lado mhm, pero ahi estuvo diez meses.","Very clean, and my husband says he was doing very well. He says those who were quite ill had surgery, and I don't know what's wrong, but they removed ribs, and many times they came out like this on one side, they were on one side, mhm, but he was there for ten months.",family;health
Patricia McDaniel,[00:24:22:03],Y muy cómodo y usted fue a visitar.,And very comfortable and And you went to visit.,
Maria (Mary) Rodríguez López,[00:24:26:07],"O se de o no sé que estaba ahí y ya cuando ya lo dejaban salir él pa pa afuera los Wilkins iba, iba yo y mis dos niños.","Either I know or I don't know that he was there and when they let him out, the Wilkinses went outside, me and my two children went.",
Patricia McDaniel,[00:24:37:11],Y usted fue en en en el.,And you went in in in the.,
Maria (Mary) Rodríguez López,[00:24:38:26],"Carro de no, en el bus.","No car, on the bus.",
Patricia McDaniel,[00:24:40:23],"En el ratito, sino en el carro.","In a little while, if not in the car.",
Maria (Mary) Rodríguez López,[00:24:42:14],O a veces que no llevaba. Yo no sé manejar.,Or sometimes I didn't have one. I don't know how to drive.,
Patricia McDaniel,[00:24:45:29],Todavía no.,Not yet.,
Maria (Mary) Rodríguez López,[00:24:46:23],"¿O no? Nunca pude aprender. No, me trataron de enseñarme. Mi esposa y luego mis hijos, cuando crecieron. No me pongo muy nerviosa y dije no, no, no, no, porque voy, y Dios voy a un accidente. Y no hay necesidades de no mejor, nunca aprendí. No, porque si trataron de enseñarme mejor me iba en el Bus, si no este al ver como sus hermanos o así su hermana vez que nos llevamos.","Or not? I could never learn. No, they tried to teach me. My wife and then my children, when they grew up. I don't get very nervous, and I said no, no, no, no, because I'm going, and God I'm going to have an accident. And there's no need to say no, better yet, I never learned. No, because if they tried to teach me, I'd rather go on the bus, otherwise I'd see how his brothers or his sister would get along.",family
Patricia McDaniel,[00:25:20:08],A alguien que iba.,To someone who was going.,
Maria (Mary) Rodríguez López,[00:25:21:28],A visitarlo también y pues que querían ver lo que les iba a ir con ellos también.,To visit it too and because they wanted to see what was going to happen to them too.,
Patricia McDaniel,[00:25:26:23],"¿Cuánto tiempo tardaba en ir en el autobús, En el bus?","How long did it take to go on the bus, On the bus?",
Maria (Mary) Rodríguez López,[00:25:31:10],Pues llegó como como tres horas por ahí.,"Well, it arrived about three hours later.",
Patricia McDaniel,[00:25:34:22],Así que nada de.,So nothing.,
Maria (Mary) Rodríguez López,[00:25:35:21],"¿Cerca, no? Si no, no está productiva.","Close, right? If not, it's not productive.",
Patricia McDaniel,[00:25:39:07],Y cuando fue a visitarle en el en el bus donde se quedaba en.,And when she went to visit him on the bus where he was staying.,
Maria (Mary) Rodríguez López,[00:25:42:21],"Un hotel, en la rentaba un quarto motel, había un motel cerquita, ahí en el hospital. Ahí estaba. Bueno.","A hotel, where I rented a motel room, there was a motel nearby, right there at the hospital. It was there. Okay.",health
Patricia McDaniel,[00:25:50:10],Pues así vamos a hablar un poco de la vida aquí en Nampa. Y cómo fue y cómo ha pasaron los años aquí en Nampa a El año que vinieron a vivir aquí en Nampa para no quedarse. ¿Qué año fue?,"So, let's talk a little about life here in Nampa. And what it was like and how the years have passed here in Nampa. The year they came to live here in Nampa, never to stay. What year was it?",nampa
Maria (Mary) Rodríguez López,[00:26:07:28],"Pues fue ya para, como este establecer un en la propiedad de nosotros. La casita de nosotros. Fue en el 57 fue cuando compramos la casa y el andaba buscando trabajos así hasta que hayo un trabajo en una tienda. Y ahí estuvo trabajando en.","Well, it was like this, to establish a place on our property. Our little house. It was in '57 when we bought the house, and he was looking for jobs like that until he found a job in a store. And he worked there.",
Patricia McDaniel,[00:26:28:22],Como una tienda haciendo.,Like a shop doing.,
Maria (Mary) Rodríguez López,[00:26:30:11],"Que era este como Clerk, como lo dice la también este casi los 15 años trabajó aquí hasta que se cerró la tienda.","That was this as a Clerk, as the also says this almost 15 years worked here until the store closed.",
Patricia McDaniel,[00:26:42:08],Y como se llamaba la tienda,And what was the name of the store?,
Maria (Mary) Rodríguez López,[00:26:43:15],La Napa foodcenter,La Napa Food Center,
Patricia McDaniel,[00:26:46:04],Era una tiendad de..,It was a store...,
Maria (Mary) Rodríguez López,[00:26:47:07],De de.,"Oh, oh.",
Patricia McDaniel,[00:26:48:12],De groceries,The groceries,
Maria (Mary) Rodríguez López,[00:26:50:27],"Y luego yo en el 69 nos volvimos a la casita esa, vendimos la casita y compramos aquí.","And then in '69 we went back to that little house, we sold the little house and bought here.",
Patricia McDaniel,[00:26:58:05],Con.,With.,
Maria (Mary) Rodríguez López,[00:26:58:18],"Esta en esta y luego cuando comencé yo a trabajar en la en la planta que antes era la potato grow, Yo creo. Y luego la cambiaron a la western y ahora corre por la Carnation. Ahí trabajé yo 14 años y medio, 14 años.","It's here, and then when I started working at the plant that used to be Potato Grow, I think. And then they moved it to Western, and now it's located in Carnation. I worked there for 14 and a half years, 14 years.",agriculture
Patricia McDaniel,[00:27:21:24],"Yo podía pagar la máquina y dar la vuelta. Okay, vamos a hablar un poco del trabajo.","I could pay for the machine and walk away. Okay, let's talk a little about work.",
Maria (Mary) Rodríguez López,[00:27:26:22],Ahora.,Now.,
Patricia McDaniel,[00:27:30:10],"Pues tenemos un poco, un poco más de este lado. Eh, vamos a hablar un poco del trabajo de de usted trabajando en esa en las packing houses","Well, we have a little bit more on this side. Uh, let's talk a little bit about your work working in the packing houses.",
Maria (Mary) Rodríguez López,[00:27:42:14],En donde,Where,
Patricia McDaniel,[00:27:44:12],No aquí No.,Not here No.,
Maria (Mary) Rodríguez López,[00:27:45:27],"Es processing que le dicen. Ahí de primero, no, no. Entonces no estaba trabajando como le dicen stady Mhm. Este si, porque les daban a uno mucho layoff. Dos o había veces que dos o tres semanas? Depende.","It's processing, they call it. At first, no, no. So I wasn't working as they call it, standy. Mhm. This one, yes, because they gave you a lot of layoff. Two, or sometimes two or three weeks? It depends.",labor
Patricia McDaniel,[00:28:11:15],Depende. ¿Depende de que?,It depends. It depends on what?,
Maria (Mary) Rodríguez López,[00:28:13:20],"De la del trabajo que tuvieran ahí. De papá. ¿Porque corre, apura papa eh? Y había veces que se ponía muy escasa la la papá y naturalmente que las nuevas les daban layoff. Y así estuve yo, como fue como un año. Así que me daban layoff muy seguido, hasta que ya después me agarraron, ya de regla y fue cuando trabajé 14 años hasta que me retiré.","From whatever work they had there. From Dad. Why are you rushing, Dad, huh? And there were times when Dad's work was very scarce, and naturally, the new ones would get laid off. And that's how I was, for about a year. So, they gave me a lot of leave, until later, when they caught me, already during my period, and that's when I worked for 14 years until I retired.",
Maria (Mary) Rodríguez López,[00:28:47:20],Mhm.,Mhm.,
Patricia McDaniel,[00:28:48:28],"¿Pero siempre haciendo lo mismo, no?","But always doing the same thing, right?",
Maria (Mary) Rodríguez López,[00:28:51:01],"A veces que me ponían en el CleanRoom, ahi es donde está pelando una papa está pelando los ya viene la papá, ya, ya limpia nada por uno mal está quitando lo lo cositas sí, y lo que está medio manchado de podrido. Pero casi lo más me pusieron en la inspección de la como le dicen de la French Fried para quitar lo que estaba.","Sometimes they put me in the Clean Room, that's where she's peeling a potato, peeling the potatoes, and then the dad comes, right away, she cleans up anything bad, removing the little things, yes, and what's half-stained with rotten food. But at most, they put me in the inspection of the, as they call it, the French Fried, to remove what was there.",agriculture;france
Patricia McDaniel,[00:29:20:05],Así era una cosa de de casi una parte de de maquinaria y otra parte de de persona.,So it was a thing of almost one part machinery and another part people.,
Maria (Mary) Rodríguez López,[00:29:27:15],"Ya el trabajo de pues casi todo iba corriendo por banda este todo donde van pasando los papas como esas inspecciones que le decían que son de vaya la papa, cortada, no cocidas, no.","The work of almost everything was running on the sidelines, everything where the potatoes go through those inspections that tell them that the potatoes are cut, not cooked, no.",recreation
Patricia McDaniel,[00:29:44:02],Crudas pero ya crudos.,Raw but already raw.,
Maria (Mary) Rodríguez López,[00:29:45:10],"Pero ya ves que agarra uno la la puntita me estaba podrida con el cucharón, con con la mano así porque no quería ni que utilizaramos el cuchillo nomás. Acá en el centro sí teníamos que estar así.","But you see, I grabbed the tip with the ladle, with my hand like this because I didn't even want us to use the knife. Here in the center, we had to be like this.",
Patricia McDaniel,[00:29:59:18],¿Y qué más le gustó del trabajo?,And what else did you like about the job?,
Maria (Mary) Rodríguez López,[00:30:03:13],"Oh, pues a mí me me gustó más esa la línea de la inspección. Y había veces cuando.","Oh, well, I liked that line of inspection better. And there were times when...",
Patricia McDaniel,[00:30:09:23],¿Por qué?,Because?,
Maria (Mary) Rodríguez López,[00:30:11:10],"Porque no, no era trabajo duro y más limpio. No, era muy bravo uno tanto como acá en el clean room donde está pasando la papa y.","Because no, it wasn't hard work and cleaner. No, it was very tough, just like here in the clean room where the potato is being processed.",agriculture
Patricia McDaniel,[00:30:20:17],"Y quien trabajaba con usted, quién fue, las otras que trabajaban.","And who worked with you, who was it, the other people who worked with you.",
Maria (Mary) Rodríguez López,[00:30:24:11],O cambiaban dependía de de.,Or they changed depending on.,
Patricia McDaniel,[00:30:28:04],Muchas hispanas.,Many Hispanic women.,
Maria (Mary) Rodríguez López,[00:30:29:06],"O también todo, todo revuelto, todo revuelto. Este mexicano sí.","Or everything, all mixed up, all mixed up. This Mexican does.",mexico
Patricia McDaniel,[00:30:35:09],Hispanic hispana. Soy mexicana y también y también americano.,Hispanic. I'm Mexican and also American.,mexico
Maria (Mary) Rodríguez López,[00:30:41:14],"Ósea, pero en la inspección nomás yo de de mexicana. Lo demás de la americana depende. Si estaba poco limpia la papa nomás teníamos lo más que tenían eran cuatro, que cuando se ponía bien limpia nomás dos mhm. Así es que la que tenía más señorita las dejaban en la mesa excepción y la demás me mandaban al tengo.","I mean, I'm the only one who's inspected as Mexican. The rest depends on the American one. If the potato wasn't clean enough, the most they had was four, and when it was really clean, only two, hmmm. So the one that was the most attractive, they left them at the table as an exception, and the rest they sent me to the table.",mexico;agriculture
Patricia McDaniel,[00:31:06:09],Y usted se quedó en el quedo en el inspection a ver si llevaba bastantes años.,And you stayed put during the inspection to see if it had been there for enough years.,
Maria (Mary) Rodríguez López,[00:31:11:24],"Yo no sé cuando puedan ser más señores va aumentando. Pues ahí me dejaban y había veces cuando pasaba en el clean room acá en el primero este se quebraba alguna máquina, este preguntaban voluntarias que quién quería trabajar en el empaque y yo había veces que me.","I don't know when there will be more, gentlemen, it's increasing. Well, they left me there, and there were times when I was in the clean room here, in the first one, a machine would break down. They would ask volunteers who wanted to work on the packaging, and there were times when I...",
Patricia McDaniel,[00:31:41:00],Está hablando del del de este de empacar y usted me iba a decir porque no le gustaba el ese trabajo.,You're talking about this packing job and you were going to tell me why you didn't like that job.,
Maria (Mary) Rodríguez López,[00:31:48:16],"Porque muchas veces tenía uno que levantar cajas y resultaba poco pesado. Y yo no, Yo tenía miedo manejar cosas pesadas por mí.",Because many times I had to lift boxes and they weren't heavy enough. And I wasn't. I was afraid to handle heavy things on my own.,
Patricia McDaniel,[00:32:01:29],"Por el, por el daño o por este. Porque?","For him, for the damage, or for this. Why?",
Maria (Mary) Rodríguez López,[00:32:06:27],"Bueno, ya, ya venía, ya pa cuando venía la la French fries las batas de pan o había veces que corrían ya pa cuando iban al empaque iban en paquetito, en bolsitas de plástico y uno nomás agarraba las bolsitas de plástico porque van por banda las cajas y tenían que echar pronto o iban las bolsas de plástico o de lo que fuera french fries tenía uno que agarrar pronto la bolsita, empacar los productos en la casa, pues si no se pasaba y yo podía, no era muy pronto para eso.","Well, yeah, it was coming, when the French fries came, the bread rolls or there were times when they ran, when they went to the packaging they came in little packages, in plastic bags and one just grabbed the plastic bags because the boxes go by gang and they had to throw them away quickly or the plastic bags came or whatever French fries it was one had to grab the bag quickly, pack the products at home, because if it didn't happen and I could, it wasn't too soon for that.",france;food and drink
Maria (Mary) Rodríguez López,[00:32:41:15],"Ajá, eh, Mejor a veces que me le decía la supervisora que me pusiera una banda donde estaba pasando el aduana. La principal que mejor me pusiera allá para estar quitando los los suspect que le decían lo que estaba media podrida y no sabes qué decía, Cómo le dicen? Cambiaban cada media hora y van cambiando en otro.","Yeah, eh. Sometimes it was better that the supervisor put a band on me when I was going through customs. The main thing was that she'd better put me there to remove the suspects who told her what was kind of rotten and you don't know what she said. What do they call it? They changed every half hour and they keep changing every other hour.",culture
Patricia McDaniel,[00:33:09:13],Lugar o algo así.,Place or something like that.,
Maria (Mary) Rodríguez López,[00:33:10:27],Porque no nomás unas tuvieron un solo trabajo.,Because not only did some have just one job.,
Patricia McDaniel,[00:33:13:28],Y.,AND.,
Maria (Mary) Rodríguez López,[00:33:15:13],"Se servía porque ibas aprendiendo de todo. Ajá, ajá.","It was helpful because you were learning everything. Aha, aha.",education
Patricia McDaniel,[00:33:19:26],¿Y le gustó eso?,And did you like that?,
Maria (Mary) Rodríguez López,[00:33:21:03],"Oh, sí, sí, me gustaba. No muy bien como ah.","Oh, yes, yes, I liked it. Not very well, like, ah.",
Patricia McDaniel,[00:33:23:22],"Subió, subió después de tantos años, subió a una. Vamos, una posición de eso de ser supervisor.","He rose, he rose after so many years, he rose to a position like that of a supervisor.",
Maria (Mary) Rodríguez López,[00:33:31:14],"Oh, no, no, no.","Oh, no, no, no.",
Patricia McDaniel,[00:33:32:12],Nunca.,Never.,
Maria (Mary) Rodríguez López,[00:33:34:00],"No, eso. Para eso necesitas. Yo creo que bastante estudio y saber a saber todo lo lo que mucho como lo dicen la paper Work. Si tienen que pasar todos.","No, that's it. That's what you need. I think you need a lot of study and knowledge to know everything, as the paper says. Everyone has to pass.",education
Patricia McDaniel,[00:33:49:14],Los de día.,Those of day.,
Maria (Mary) Rodríguez López,[00:33:51:03],"Y casi lo más es la. La única mujer que trabajaba así era como la big  Lady la que la de supervisor del clean room del empaque, pero de ahí para los supervisores eran puros hombres porque tenía que.","And almost the most important thing is the... The only woman who worked like that was the big lady, the one who was the supervisor of the clean room for packaging, but from then on, the supervisors were all men because they had to...",
Patricia McDaniel,[00:34:08:12],"Así puros hombres. No habían mujeres como esas, pero las que trabajaban en las bandas o en inspección o en el primero eran puras mujeres.","So, all men. There were no women like that, but those who worked on the gangs or in inspection or in the first were all women.",crime
Maria (Mary) Rodríguez López,[00:34:19:03],Pues las mujeres mhm.,"Well, women, mhm.",
Patricia McDaniel,[00:34:20:26],Así que el jefe siempre fue un hombre.,So the boss was always a man.,
Maria (Mary) Rodríguez López,[00:34:23:29],"¿Sí, el mero supervisor que le decían a la mujer, le decían big lady que la era la como nosotros le hicimos acá como mayordomo, si era la que no se entendía de nosotros, eh? Y te decían bueno, necesitan tantas mujeres en una banda, ellas cambiaban o o necesitan una o dos allá en el en la donde estaba pasando la papa o así.","Yes, the mere supervisor they called the woman, they called her big lady, who was the one we made her here as a butler, if she wasn't in touch with us, eh? And they would tell you, well, they need so many women in a gang, they changed or they needed one or two there where the potato was happening or something like that.",agriculture
Maria (Mary) Rodríguez López,[00:34:50:11],Ajá.,Dog.,
Patricia McDaniel,[00:34:51:14],"Y qué tal las condiciones en esa fábrica o en esa En el, en esa, en ese sitio. Me trataban muy bien.","And what were the conditions like at that factory or at that one? At the, at that, at that place. They treated me very well.",labor
Maria (Mary) Rodríguez López,[00:35:02:22],"Oh, sí, trataban muy bien. Y luego pues cuando yo comencé a trabajar no había este.","Oh, yes, they treated us very well. And then, when I started working, there wasn't this one.",
Patricia McDaniel,[00:35:11:10],¿En qué año empezó a trabajar?,What year did you start working?,
Maria (Mary) Rodríguez López,[00:35:12:27],"En los últimos. A ver. No fue el de febrero 69, Así, Pero Ya, pero es como te digo, me daban mucho dinero. Yo vine a comenzar ya stady stady ya de regla. Fue el 71, fue cuando ya no me me rebajaba así.","In the last few years. Let's see. It wasn't like February 69, like that, but now, but it's like I'm telling you, they gave me a lot of money. I started already, already, already, on my period. It was in '71, when I stopped slimming down like that.",
Patricia McDaniel,[00:35:40:04],Así llevo dos años de layoff,This is how I've been on layoff for two years.,labor
Maria (Mary) Rodríguez López,[00:35:41:25],"De policía y luego entró la. Porque cuando yo comencé a trabajar ahí no, no había entonces a Junior y luego entró la y no, y cuando entró pues cambió mucho porque tanto como los en los pagos Watchers que les dicen y la por señoría y así na muchas cosas que había de que tenía que podía ayudarnos en la union.","From the police and then the police came in. Because when I started working there, no, there wasn't Junior, and then the police came in, and no, and when he came in, a lot changed because, as much as those in the Watchers payments as they call them, and the police by honor and so on, there were many things that there were that he had that could help us in the union.",crime;labor
Patricia McDaniel,[00:36:14:26],Usted vamos fue miembro de la union.,You were a member of the union.,labor
Maria (Mary) Rodríguez López,[00:36:19:15],"Eh, no que pagar. Eh. Es entonces eres ejido El ayer cuando entró la unión de no trabajaban los dos que le dicen Cómo le dicen.","Eh, no, I don't have to pay. Eh. So you're a common land. Yesterday, when the union came in, the two who call it what they call it didn't work.",labor
Patricia McDaniel,[00:36:31:19],Si son de Ajá.,If they are from Aha.,
Maria (Mary) Rodríguez López,[00:36:33:15],Eh.,Well.,
Patricia McDaniel,[00:36:34:28],Los gastos de de ser miembro.,The costs of being a member.,
Maria (Mary) Rodríguez López,[00:36:37:08],"Ajá. Y todavía cuando yo me retiré, pues había hay muy buena aseguranza, beneficio de todo, pero todo de vino por la por del Unión.","Yeah. And even when I retired, there was very good insurance, benefits from everything, but it all came from the Union.",health;labor
Patricia McDaniel,[00:36:48:08],"Así, antes de antes de entrar en el Union no había esto de de seguridad ni nada.","So, before entering the Union there was no security or anything.",labor
Maria (Mary) Rodríguez López,[00:36:57:11],"No habían años. Ajá y hacían como que se lo que les daba gana con los trabajadores. O sea, si no te gustaba esa posición que te ponía, si no querías trabajar, pues salte. Y cuando entró la Unión no cambió mucho, eh? En un lugar porque nos teníamos mínimos meetings muy seguido del con el Union. Entonces que son representantes que eh","There were no years. Yeah, and they pretended they had whatever they wanted with the workers. I mean, if you didn't like the position they gave you, if you didn't want to work, then quit. And when the Union came in, it didn't change much, right? In a way, because we had minimal meetings very often with the Union. So they're representatives, uh.",labor
Maria (Mary) Rodríguez López,[00:37:26:09],"Y ya para entonces ya ponían uno que se encargara de recibir quejas a ver cómo te trataban. Y todo eso iba ahí apuntando y cuando teníamos el unión, el meeting, eh, aquella que estaba encargada decía pues esto está pasando y dice o no, no está bien. Eso dije, iba a dar con los supervisores y con el mero o como le dicen, ya que corrían toda la planta ahí el jefe pues el el que como lo dicen también el manager, a andar por ahí en su lugar, con el que corría toda la el, el mandaba los supervisores y todo y él iba y hablaba y esto no está bien y bueno hacer esto y esto","And by then they already had someone in charge of receiving complaints to see how they treated you. And all of that was written down and when we had the union, the meeting, eh, the one in charge said, well, this is happening and says, oh no, it's not right. That's what I said, I was going to give to the supervisors and the mero or as they call him, since they ran the entire plant there, the boss, well, the one who, as they say, also the manager, to walk around there in his place, with the one who ran the entire plant, he ordered the supervisors and everything and he went and talked and this is not right and well, to do this and this",labor
Maria (Mary) Rodríguez López,[00:38:13:05],y.,and.,
Patricia McDaniel,[00:38:13:17],Y el manager se fijó en las quejas muchas veces.,And the manager noticed the complaints many times.,
Maria (Mary) Rodríguez López,[00:38:17:17],"Él no se daba cuenta de lo que estaba pasando hasta que ya se dijo así. Y de los tocante a los accidentes que hubieran tenían que reportadas. O si un trabajo, por ejemplo, en un lugar que hubiera mucho, mucho calor, este en alguna banda o algo, ponían uno trabajador allí, un trabajador trabajador, se olvidaban y ahí la dejaban.","He didn't realize what was happening until it was said. And any accidents that occurred had to be reported. Or if a job, for example, in a place where it was very, very hot, like on some gang or something, they put a worker there, a hard worker, they forgot about it and left it there.",labor
Maria (Mary) Rodríguez López,[00:38:46:07],"Y el unión dijo oh no, cuando esté muy caliente, media hora nomás y cambien porque no, no puede ser que esté mucho ahí donde está.","And the union said oh no, when it's really hot, just half an hour and change it, because no, it can't be that it's there for long where it is.",labor
Patricia McDaniel,[00:38:56:08],Así los trabajadores. Ellos estaban más a gusto con la union,So the workers. They were more comfortable with the union.,labor
Maria (Mary) Rodríguez López,[00:39:02:29],"Porque el hacían mucho por los trabajador más No sé ahora cómo correrá, porque ya cuando yo salí ya todavía estaba eso, pero luego entró el haberse como le dicen right to work pues. Y cambió mucho, porque ahora dicen que si no quieres pagar o entrar en la Unión, no, no es exigido.","Because they did a lot for the workers. I don't know how it will work now, because when I left that was still in place, but then the so-called right to work came in. And it changed a lot, because now they say that if you don't want to pay or join the Union, no, it's not required.",labor
Patricia McDaniel,[00:39:28:14],Pero antes sí.,But before yes.,
Maria (Mary) Rodríguez López,[00:39:29:25],"Y antes sí tenías que entrar y pues naturalmente que era mejor porque al final tenías derecho de hablar, de defenderte y el Union te ayuda. Y ahora pues cuando entró eso, pues el que no quería y también muchos o yo ahora, después. Que los que no pagaban Doce querían que les dieran los mismos beneficios a los que están pagando y ya.","And before, you did have to pay, and naturally, it was better because, in the end, you had the right to speak, to defend yourself, and the Union helps you. And now, when that came in, well, those who didn't want it, and many others, or me now, later. Those who didn't pay, Twelve, wanted to be given the same benefits as those who are paying, and that's it.",labor
Maria (Mary) Rodríguez López,[00:40:00:18],"Y con eso no estoy muy enterada porque pues no sé cómo está bien, pero yo ya me había retirado o cuatro.","And I'm not very familiar with that because I don't know how it's right, but I had already retired or four.",
Patricia McDaniel,[00:40:06:21],"Eso sí, eso siempre es un problema. Hay una unión y hay unos trabajadores que son miembros y luego hay otros que no, pero los que no son miembros tienen los mismos.","Of course, that's always a problem. There's a union, and there are some workers who are members and then there are others who aren't, but those who aren't members have the same benefits.",labor
Maria (Mary) Rodríguez López,[00:40:16:24],"O sea, este muchas, muchas personas piensan que no, eso no es bueno, porque pues yo digo de mi parte, si hubiera habido eso, ah, antes de yo que me retirara, si la que estaba seguido de mí estaba pagando todos sus derechos de de luz y todo, y yo no, no era justo que yo también quería lo mismo. Necesito.","I mean, many, many people think no, that's not good, because for my part, if that had happened, ah, before I retired, if the person following me was paying all their electricity bills and everything, and I wasn't, it wasn't fair that I also wanted the same thing. I need.",
Maria (Mary) Rodríguez López,[00:40:39:12],Sí.,Yeah.,
Patricia McDaniel,[00:40:40:03],"Y mientras estaba. Estaba usted trabajando con. En en, en. En eso que hacia su esposo.","And while I was there, you were working with, on, on, on what your husband was doing.",family
Maria (Mary) Rodríguez López,[00:40:49:01],"Él ya fue cuando él comenzó a trabajar en la tienda donde está haciendo el 68. Ya, pues cuando yo este. Comencé a trabajar en el aquí que es la Carnation, es ya estaba en la tienda, pues cuando comenzó él comenzó el 68 a trabajar en la tienda y yo el 69 en el en la 60 y.","He was already there when he started working at the store where he's been doing it in '68. Yeah, well, when I was here. I started working here at Carnation, he was already there at the store, well, when he started working at the store in '68, and I started working at the store in '69, at the 60th.",
Patricia McDaniel,[00:41:14:12],Y su esposo estaba a gusto con su trabajo ya bastantes años llegó a hacer un supervisor. Sí.,"And her husband was happy with his job, and after many years he became a supervisor. Yes.",family
Maria (Mary) Rodríguez López,[00:41:23:23],"¿Cuando? Porque cuando él entró estaba un como una posición muy amigos eran mensajeros de la tienda. Corría la tienda y. Y lo lo lo trato muy bien y todo. Así que se se llevaron muy bien. Pero ya en algún tiempo se enfermó de murió de cáncer en su esposo. Sí, el en el PAP que decía que era el mensaje que estaba corriendo la tienda y ya cuando ya él murió, entonces pusieron a mi esposo de que él entendió entendiera de la tienda porque entonces ya pa entonces tenía ya tiempo de estar trabajando y no, pues cerraron la tienda, podría.","When? Because when he came in, it was like a very close position. They were messengers for the store. He ran the store and... And he treated him very well and everything. So they got along very well. But some time later, her husband got sick and died of cancer. Yes, in the PAP that said it was the message that he was running the store, and when he died, then they put my husband in charge of the store because by then he had been working for a while and no, well, they closed the store, he could.",family;recreation
Patricia McDaniel,[00:42:08:11],Y después de esa edad que qué pasó con.,And after that age what happened to you?,
Maria (Mary) Rodríguez López,[00:42:10:25],"¿Con su esposo? Entonces él ya comenzó a estar muy mal de primero le pegó la enfermedad, la suriyase y luego cuando no era una enfermedad era otra y así es que no salía del del hospital de los Veteranos. Cuando no era por una cosa, era por otra, por otra cosa. Y él anduvo batallando mucho pa pa que le dieran a él.","With your husband? So he started to get very sick. First, he got sick, he came down with it, and then when it wasn't one illness, it was something else, and so he didn't leave the VA hospital. When it wasn't one thing, it was something else, something else. And he struggled a lot to get them to treat him.",family;health
