speaker,timestamp,words

Elmer Flodin,00:43:46,"Bear Creek down here, when the potters come over, that was 1917. They logged down here. That's going back some pretty good. But then that was horse logging. That was different. You didn't run through the timber, you had to have a skidding road then. And that place over there in Park Country, Merton Pierce, he logged that with horses and this. There's standing white pine trees and there's not much of it there on Middle Creek. But you take down, go back in where they started with these big cats, you don't see much left. And now them trees are standing, they can't take the wind. Lots of them like to camp back now. They're starting to die.",
Sam Schrager,00:44:35,"Well, what's going on? It sounds like they're ruining the country.",
Elmer Flodin,00:44:42,"Well, I'll tell you... the state and the federal government. Why did they allow that to be happening on their land? That pot must take over, beat them hard. Why? Why didn't they make them be careful about the logging? Now you hear about up there in Hell Canyon, they don't make them do it with helicopter. Because they don't want to tear off the timber. But they should have made them be more careful with their cats not to run down the little trees that they did up there.",
Sam Schrager,00:45:17,"But you know, you got two, you got the first the woods and then the farms too. It sounds like the soil. The soil is going to Hell too. You know, you ruin the farms and you ruin the timber. What have you got left?",
Elmer Flodin,00:45:31,"You ruin the timber for a watershed and after that there goes your farming with it. Now you don't see much good summer rains like we used to have. We have no moisture for it. Like last summer, look how dry and hot they got. Well, when I was a kid and many, many years after, you didn't see that. You didn't see that they're hot. They're like that. We had our thunderstorms of course, but never no periods like we've been having lately. Get worse every year. Now you take our two last years, you know how we used to be around for two years.",
Sam Schrager,00:46:14,Three years.,
Elmer Flodin,00:46:15,"All right. You see now it's been dry and hot. And that, I'll go back, I'll go back at least 10 years or less and it's a difference.",
Sam Schrager,00:46:31,"Well, how was it 50 years ago in the summer? Was it, was it not, it wasn't, it wasn't so dry and hot as it is now?",
Elmer Flodin,00:46:36,"It's, it's way different, way different. I'll tell you, it's in June, you could always look at it, last part of May, June when cops are wanting to have good rains. Mids around mids around mids, 40 July, always you'd have good rains. Never missed.",
Sam Schrager,00:46:59,"Well, what is, I mean, do you think that they're, that they have something to do not having rain has got something to do with cutting the timber? Is that it or?",
Elmer Flodin,00:47:06,"Cutting the timber down? Well, you figure then, oh, when like I told you about up here, no, well up in White Point, Moscow Mountain, you can find snow there in the North, up there in June. Well, that was still the feeding of streams, moisture in the air. Now when there's no snow up there, there's nothing to get from in June.",
Sam Schrager,00:47:28,"Well, you really think that, like that moisture in the air itself helps cause the rain to come?",
Elmer Flodin,00:47:33,"Sure, and the streams now, like you take Troy Creek, the one down here by Olke Olsen, one Spring Valley, Dry Creek, Bear Creek and all the Potlatch, all of them are running with water. You see, the sun has something to draw moisture from. Now it don't have it. Not Dry Creek, but Plum Dry last year. Sure it did. All but what was feeding from the spring down here, from the spring down with some water.",
Sam Schrager,00:48:03,"You think that it's, you know, I was thinking that because our hills aren't as high, let's say they're, you know, what, they're only 4,000 feet, you know, and around there, as the ones are south of here, like off the Clearwater, south of Clearwater where you got 8,000 feet, I suppose that would make a big difference too. We don't have as much, it gets drier earlier around here because our hills are a lot lower. You don't have as much snow staying as late anyway.",
Elmer Flodin,00:48:30,"Well, you take, now you go in there now, like after in June and July fishing. Well, up in Marlborough Creek, up across there by Lost Lake, I know where we couldn't go in there last year, you know, the kind of snowdrifts. Now you can go in there on the dusty road. And Marlborough Creek, I'll tell you, Marlborough Creek was small last year. Surprising. Marlborough Creek knows, I seen Potlatch Creek down here, but Kendrick Creek and Marlborough Creek. You think going back to horse logging would be a good way to... With the cats, not to just go and hook onto a tree, you could, now they got winch on all that stuff, winch them out. They said, pull them, go in there with the cat, right through their small timber. Once when you have a chance, go up on East Fork out of Potlatch, go clean up there to the divide that leads into Upper Basin. And then also out of Elk River, go on the Diamond Road to, down to where Bulls Cabin used to be. And you can just see for yourself just what it's like.",
Sam Schrager,00:49:53,You told me that Indians kept this country burnt off. It seems like maybe they knew what they were doing.,
Elmer Flodin,00:50:00,"I'll tell you, by God, there's more than one that'll agree with me that Indians have better care than we do. Where did they get these big white pines up to six feet across there, and all this big pine timber that was here, taking care of the timber, no infestation. Now you can't grow a tree like that, it'll die before it gets that big.",
Sam Schrager,00:50:23,So probably the burning kept the disease out.,
Elmer Flodin,00:50:26,"Yeah, you betcha. And there was no underbrush or small trees standing scrubbing underneath there. It was all burnt off.",
Sam Schrager,00:50:36,"I wonder how they burnt, or when they burnt.",
Elmer Flodin,00:50:39,They burnt out in the summer when it got dry. They set a grass fire.,
Sam Schrager,00:50:44,Would they set it down a ridge and burn it up?,
Elmer Flodin,00:50:47,"I'll tell you, they burned the whole country. They burned the whole country. This country, Dad's Hibbett, burnt all the way from here clean up to North of Bogle and around. Why should a grass fire never gotten a big fire, did it?",
Sam Schrager,00:51:07,"I wonder if there was any way to figure out when they stopped burning. What about when they stopped? I suppose it was when your father came, they were still burning. So probably stopped some not too long after.",
Elmer Flodin,00:51:21,"Well, after the homesteader got in here, the Indians got over on the reservation that stopped it. After they drove them on the reservation, they wasn't traveling through. So that started quite a way back.",
Sam Schrager,00:51:39,"And what about the farming? What could you do about, if you stopped using fertilizer now, could you bring the soil back?",
Elmer Flodin,00:51:47,"Well, you'd have to go back to, just like Donald Porter was talking here today, do a fertilizer getting out, getting a high price, you're going to have to go back to Kroger or something. Try to do something else.",
Sam Schrager,00:52:01,"Did you tell me once that you could see the places where it's not being farmed, where you can see the color of the grass as being different?",
Elmer Flodin,00:52:12,"You can tell the difference, where you haven't used fertilizer. If you had a place there, well, I'll tell you. I'll take my two acre garden here against a field that goes all around it and I'll show you the difference. I'll show you what I got in the garden, I got good soil.",
Sam Schrager,00:52:37,Or seeded.,
Elmer Flodin,00:52:38,"Of course that was from using straw manure in that one, it's building up the ground. I'm not going to have manure or anything anymore, I don't know what it's going to be because it's going to run together on me. I want to figure it out, take off a piece of garden each year and put it into rape and plow under. Rape is a good thing to break up the soil. I've seen rape roots, Oscar Hawkins had seven acres up there and he was plowing eight inches deep. And we took off a root that big at the bottom, that long, pulled out of the bottom. So that much is what I see, you can figure that was over 20 inches long. Now that'll open up the bottom of the soil. And you take them little roots now, some of them are that big, when they're out there, there's something to build up.",
Sam Schrager,00:53:34,"That's probably about almost two inches around, two inches in diameter.",
Elmer Flodin,00:53:40,"Well that's something, you get that thick in the ground, Oscar had the furrow for white when he plowed it, all that to fill up the soil. Rape, I'll tell you, is a good thing to build up soil, which is anything.",
Sam Schrager,00:53:56,"They've been using that lately, hasn't it?",
Elmer Flodin,00:53:58,"Yeah, and it's a sheep to put a duet that of course they don't cost you nothing. Oscar, he bought two pounds an acre and paid eight cents an acre, 16 cents an acre to seed it.",
Sam Schrager,00:54:16,"That's great, that's great.",
Elmer Flodin,00:54:19,"Well soil builder, you get out of it too. And you put that in the fall and then you plow the next year. So you don't have to lay your ground over like you would with lots of other things, I'll fowl for that. You've got a four week ground next year again.",
Sam Schrager,00:54:37,"One other thing I want to ask you about was the cemetery on Dry Ridge here. Now I've heard, I mean it's a beautiful place.",
Elmer Flodin,00:54:48,"It is. It's supposed to be the nicest cemetery around the country. Well now normally the British folks, when they bought the hotel down here, run the hotel down there, they went to all the end of the sea and all of Moscow and all over leftover and showed Dry Ridge to be buried in. That's where they're buried, Norman folks. That was the prettiest cemetery. So you can see, outsiders come through, give it to credit.",
Sam Schrager,00:55:16,Do you know about when the cemetery got going? Was it there when you were a little kid?,
Elmer Flodin,00:55:21,"Oh Jesus, that was going in the 1800s. I don't know when the first one was buried up there. That's way back. And the graves up there, nobody knows anything about. Lost and forgotten. Now there's two next to the folks up there. Eddie Sorsen got the book and he sold that lot to Clarence Johnson when his father died. Dad told him not to take that lot because Master and Mrs. Melgret, they homestead this place, Sanctuary, right across the gang. So when she died she asked dad to take care of their lot because the boy went back east. So we did it, well I did, until I seeded it into grass. And they started digging down there, Morris Harland Dorsey started digging. They came out one box and then they came out another. So then Clarence had to buy a lot down there.",
Sam Schrager,00:56:24,How come they didn't know that there was somebody buried there?,
Elmer Flodin,00:56:29,It should be in the book. Every lot was marked in that book. There's lots of it that's up there. I have several lost friends. They're going to find themselves finding cask boxes down there after a few years.,
Sam Schrager,00:56:51,"Well now I've heard that it's hard to dig in the ground there too, is that true?",
Elmer Flodin,00:56:58,"Oh boy. You get down there towards the last, last of that grave there you stick a sharp pick and drive it as hard as you can. You stick on there and you get about that much.",
Sam Schrager,00:57:14,Is this all year round? It's hard to...?,
Elmer Flodin,00:57:17,"It's that way all the time. It's a blue heart of hand. Now Blink, he does pretty good with that digging machine. He does pretty good at it. But when you go and do it by hand, boy, four men a day you will carve it into the grave.",
Sam Schrager,00:57:32,Four men a whole day?,
Elmer Flodin,00:57:33,Shaped around two and two.,
Sam Schrager,00:57:36,Have you dug graves up there?,
Elmer Flodin,00:57:38,"I don't say I haven't. I've dug lots of them. And what we used to do, Carl Olsen used to be with us up there too, set a hole on there, two on the center and one over here and shoot them all at one time. You get a hole probably that big around, it'll open down through and then in between you've got a break to do it with the pick.",
Sam Schrager,00:58:02,You mean you use dynamite?,
Elmer Flodin,00:58:03,"Yeah. You can't shoot the whole grave. You shoot the whole grave here and there. And you've got to work the rest of it up. But that gives you a chance to pick against that then. I know, you used to have sharp edges, you know what they are. You used to have that there. You'd have to use a knife and drive that to your side and then you had to take it off with your hand because it stuck on the edge of the pick. It's sticky.",
Sam Schrager,00:58:43,Is it true that in the summer you can see where people are buried sometimes?,
Elmer Flodin,00:58:48,"Now I drive to what's called Fall Beach up there and I forget who's up there, I show them my new where they were buried. Mrs. Peterson, that's inside the portal and then it's Mrs. Samberg, up here, her mother. And then it's Mrs. Cravey, used to own a place across the road. And then right down there across from my folks, there's Mrs. Young-Lindeman, which is a green spot right there. You can see a little bit of a swale there in the center of the driveway. There's a gravel track on each side. It's a little, a short little off the grave there. You can tell that fall is the size of the grave I buried here. So there must be gas coming up from the grave.",
Sam Schrager,00:59:39,"You can see there's other places in the cemetery too, just where it stays greener?",
Elmer Flodin,00:59:44,"Well, there's other out here, it's mold all the time.",
Sam Schrager,00:59:50,So you can't tell there?,
Elmer Flodin,00:59:51,"No, you can't tell there. The only ones I could tell were the cemetery.",
Sam Schrager,00:59:55,The ones right on the road?,
Elmer Flodin,01:00:01,"And you can stand at one end of the cemetery and look up the road and see the graves down through there, that fall. No less, even I was up there and I forgot some other people up there. Then I started talking about that. I know some and they didn't know anything about it, just then I mentioned about it through his very death.",
Sam Schrager,01:00:30,"What do you think it is that the birds and those people find so beautiful about the cemetery? I think it's beautiful, but I'm wondering why it's so, is it the trees that are there? It's just something about it, it's lovely.",
Elmer Flodin,01:00:46,"Well, I'll tell you, you take on Brecker Cemetery nowadays, they have a lot of shade trees up there. I took them all out. They had some red firs up there, some dead, and I took them all out there. Light like bushes, another thing we dug out. Got them light like bushes, you know, they'd push tombstones over. Oh really? Yeah, one of the people in any other bank could have been in there. Frank was, he took chances.",
Sam Schrager,01:01:23,Does that mean that he was better to the people?,
Elmer Flodin,01:01:27,"Yep, I'll say that for Frank. Actually, if we don't hear that, I'm going to tell you something. I don't want no take for it.",
Sam Schrager,01:01:42,"Okay, but tell me, I didn't get that. You really do think that Frank has been the best man?",
Elmer Flodin,01:01:49,"That's what I say, Frank is the best one we've had in Troy.",
Sam Schrager,01:01:54,What about during the hard times in the depression? Did the bank help people?,
Elmer Flodin,01:02:01,"Oh yes, that was Wally Bowman then. He helped the people.",
Sam Schrager,01:02:16,"Well, I guess I should get going.",
Elmer Flodin,01:02:19,"Well, you go up and see Otto Osterberg and you're going to get it. Frank? Frank Brocke, I'll tell you, done a lot for the people.",
