speaker,timestamp,End Time,words
Roy Martin,,,"Well, it wasn't too hard to learn the mining game. You learn how to run,a machine, learn how to timber and so forth. And I'd say within two, three, W four months you'd you wouldn't learn everything, but you'd learn enough that you could work, you know what I mean. And it was pretty good and board and room was cheap. It was eight dollars a week for board and I think and it was eight dollars a week for board five dollars a week for the room. Well, that ain't too bad. Figuring that you were getting six or six and a quarter. I started out at six and then finally they got a raise in copper the price of coppery Jfa. they raised the wages, the daily wage was then raised to six dollars and twenty five cents a day. And you worked six days a week. And that was pretty good. And you got awful good board for eight dollars. I mean atiiful good board. And you'd get a nice room."
Sam Schrager,,,Would this be company or private.
Roy Martin,,,American Smelting and Refining.
Sam Schrager,,,They had their own boarding houses?
Roy Martin,,,No.
Sam Schrager,,,That's what I was talking about.
Roy Martin,,,"No. You could stay in any boarding house you wanted to. The boarding houses was in the city of Butte and they was different boarding houses. They went under different names. Oh some of them boarding houses had over a thousand boarders in one boarding house... boarding house was one of that U Istayed in, was a big boarding house. I don't know exactly how many people did board ther! I would say over, I'd say athousand, anyway. Or right around that."
Sam Schrager,,,How was it set up? Did you have your own room there?
Roy Martin,,,"Well, they had different places in town. They had their own rooms there at the boarding house. And then they had other places that they had leased where you got your room. And of course, they charged you for your board at the boarding house, they charged you straight eight dollars a week. And then your room run around five bucks, for your room. And that was a good town. Widopen. I mean just as many people on the street at one o'clock in the morning as there'd be one o'clock in the day. Because they run three shifts, you see. There'd be just as many people at one o'clock. Stores all open. Grocery stores, clothing stores, gambling joints, bars. You see, that was during Prohibition, but they didn't have no Prohibition in Butte. And the only time that they had Prohibition in Butte is when one of the congress men or something was to come. They would close the front door, but they'd always leave the backdoor open. And they had bars there that was a complete block long. I've seen six and seven bartenders behind one bar. And you'd go in there and get a bottle of beer for two bits. Better beer than you can get today. I mean, it was beer. Made right there in Butte. Made right there in the brewery. And they got a big brewery up there. You'd go up there you know it's a brewerey. All the windows are boarded in with big boards. But it's running full blast. And they wrffePhaul the barrels of beer with horses and wagons, regular beer wagons. And they made whiskey there, too. Beer and whiskey. Good whiskey. Good beer. And the guy on the beer wagon would stop at a bar, and he'd say,""How many do you want, Mike?"" He says,""Give me two and one."" Two barrels of beer and one case of whiskey. Got a little old Wared truck out and take two barrels of beer off. in the middle he kept the whiskey. Pulled out a wooden box full of whiskey. Sat her on the truck. Wheel -it in. Right broad daylight. No Prohibition. There was Prohibition everywhere else, but there wasn't in Butte. Gambling wide open. And they had, they had some big places there. The had the Crown, which was abig 23 gambling joint. And they had the Rialto and they had..."
Sam Schrager,,,Gambling and drinking both?
Roy Martin,,,No. Just in the gambling joint was just strictly gambling. And of course (K they hadresturant in there. Most of the places had a nice resturant in the...
Sam Schrager,,,How honest were the gambling joints in those days?
Roy Martin,,,"Oh, they were honest. They were, as far as I know, it wasn't crooked, it was honest. Yeah it was honest. Oh, about like going to Reno or Las Vegas. They were, as far as the house was concerned, they didn't have to be crooked, because the percentage was on their side. It was, as far as I know, it was honest. That is, the big places. I never went any, I didn't know of any little places, only places I ever went was big places. They were, oh, just like the places are in Reno or Lens Vegas. They didn't have any floorshows or anything, but..."
Sam Schrager,,,Roulette wheels and that kind of stuff?
Roy Martin,,,"Oh, they had everything, yeah. They had dice tables. They had the wheels. Blackjack, 21, Fantan, Chuck-a-luck. And the Chinamens had a place where they sold lottery tickets, you know. Play lottery and chuck-a-luck. Stuff like that. Fantan."
Sam Schrager,,,They had poker too?
Roy Martin,,,"Oh, yeah, they had everything."
Sam Schrager,,,"Did the bars have tables, or were they mostly just bars?,"
Roy Martin,,,"No, just like going into Reno,"
Sam Schrager,,,"I'm talking about the saloons,"
Roy Martin,,,"Oh, the bars. Oh, yeah, they had bars. Big long bars."
Sam Schrager,,,Was Butte real different from Spokane?
Roy Martin,,,"Spokane, everything was bootlegging in Spokane, bootleg joints. They had a jillion bootleg places in Spokane, but you never knew when they was going to be raided, you see. It wasn't open. But in Butte it was wide open. Nobody bothered."
Sam Schrager,,,"Bootleg joints in Spokane, they'd be small rather than big?"
Roy Martin,,,"Yeah, it'd be small places small places. Maybe some of them were clubs. Probably a Scandinavian club of some kind. Or a Greek club. Or, and then of course there's just plain bootleg joints. Spokane had a lot of them."
Sam Schrager,,,I've never heard of anything like Butte. I suppose it must have been because so many people were in the mines. they didn't have no
Roy Martin,,,"Yeah, and then they had, course they hack slot machines then, in Butte. That I know of. They might have, but maybe I don't remember, but I don't think, I don't remember seeing any slot machines there. But Wallace, up here in the Coeur d'Alenes, they had slot machines. They had one place there was called Sweet's Place there in Wallace. Oh they had a lot of slot machines. So I was just a kid and I was looking for a job and get off a freight and I must have walked about thirty five miles or so. Wintertime, it was cold. Lot of snow on the ground and, I finally got into Wallace me and another young guy. Both of us broke. Didn't have a dime and hungry, I could eat anything, I was so hungry. Hadn't had anything to eat for about two days, you know. So went into this Sweet's Place and it was the only place you could hang around. It was warm and there was gambling going on in there and they had oh all kinds of slot machines. So I got talking to an old fellow there, you know and so I said,""Say,"" I said,""have... price of a meal on you; you could spare?"" And he said,""Heck no kid,"" he says,""I'm on the bum myself... you my quarter."" I said,""What do you mean?"" He had a quarter with a hole drilled in it with a silk thread on it. And he says,""You go in.there and play th tev two bit machines over there,"" and he said,"" the minute that the wheels start turning' he said,""you » yank that quarter back up again,"" With the silk thread on it. But don't let the houseman catch you. So I went over there and I didn't buy any quarters and I just kept sticking that quarter in there and 25 pulling the handle and cverytime it would pay off I'd put the money down in my pocket. I was doing so good I got carried away, you know. And I had both pockets full of quarters. Iremember having an old suitcoatTsome- body give me an old suitcoat or something. And I had quarters in both pockets. I was just playing Cain with that machine. Everytirne she'd puke out two or three dollars, I'd stickpin my pocket. Ever feel, you know, like when you was a kid, you'd do something wrong, you'd feel like somebody's looking at you, you know? I looked around and there was the houseman there about six foot six, you know. Standing right behind me. And Iknew what was going to happen. And he was great, big, tall guy. Standing there like that, you know Hands on his hips. And I turned around and there was no way to get around him. And I was just about fifteen, you know. And zoom, I dived right between his legs. And just slid in between his legs. And I got on the other side of him. And it was astraight shot. And they had two back-wing doors, you know, going in and out of that place like a bar, you know. And he caught me about the time I got to that door with about a number twelve shoe. And I lit way out in a snowbank. Well it didn't hurt me, but he give me a good start. And I went head first right out in the big old snowbank. And I picked myself out of that snowbank and I took off and I never went back in there no more. But I had all these quarters in my pocket and I said,""Well bey, at least I'm going to eat and have a place to sleep tonight."" So I went in andgot something to eat. Course it cost a little bit more for a meal in Wallace then because they had quite a lot of you know, lot of working guys working there. So I don't know, for about fifty cents I got a pretty good meal. I went over and I got aroom for about a dollar. And I went up to my room and Istarted digging out all these quarters. And I had the old man's quarter with the string on it yet. So I figured,'W I got to find that old man, I've got to give him quarter back with the string in it. And I counted the quarters and I had forty-two dollars worth of quarters. Man I was nigger rich. Soil got the room, then I walked around Wallace for about an hour. And finally I bumped intthis old gentle man, you know, and I gave him his quarter back. And so then, the next day I went up, and they had a, they had a hiring hall there in Wallace, And the guy that run the hiring hall, they called him the ""King"". I don't know what his name was. But he was the ""King"",they referred to as the ""King"". And so I said,""I like to go to work in the mines."" He says,""Did you ever work in the mines before?"" ""Oh, yeah."" ""Where did you work in the mines?"" ""Oh, I worked in Butte."" ""Where'd you work in Butte?"" I told him. And so he says,""uid you ever do any timbering?"" And I said,""Oh yeah, I done timbering. E Well, in Butte timbers, most of them are small, you know, about o that big around. And not to big a job, timbering Butte because it isn't heavy ground, youi.know. Pretty good ground in Butte. So alright. I'll send you up to Mullen. Go to work in the Morning Mine"". So I went up to Mullen. Give 'em piece of paper that the King had given me.""Okay,"" he said, ""boarding house right down here."" Showed me where the boarding house was. Company boarding house. Got into the boarding house, I got me a bed. Next day I think it was I went to work in the Morning Mine. Well I'd never seen timbers like that in my life. Man, I'm telling you. They put me down there as timberman with another guy. Two of us working together. 'Sposed to put a cap in. That'syou got two posts like that, cap is what goes on top. Twenty two feet long and that big around. And it had to go up six sets. Sets about ten feet high. So ' up about sixty feet. Then we had to lead it off into a stope, a timber stopo, they call it. And we took it into this timber stope and I had to pull it all in there with what they call a ""tugger"". Air tugger. And had to fair lead it and get it in there. Well then after we got it in there in position where we wanted it, well then we had to face it. in other words you had to flatten it so it would lay on the post flat. You had to cut out for the timbers and you 27 had to have posts already put in.and you had to build a platform to raise it up so far. We'd raised it quite a ways with the tugger, maybe about three feet, you know. Three and a half feet you'd raise it up. They build a platform under itand then when you got everything all squared and all ready, then you'd go around get all the miners you could find around there to give you a hand to pick that up and set it on the posts. And you can imagine twenty two feet long. And that thing was green, wet and slimey about that big around. Oh boy, I'll tell you, well it took us a couple of days to get it up there. But you had to have timbers like that to hold that ground that was '. Pretty heavy ground."
Sam Schrager,,,Did you stay with it?
Roy Martin,,,"Not very long, no. That was in nineteen, 1929. 1929. So the weather got nice and this young fellow that I was chummed up with said,""Let's go to Spokane."" And I said,""Alright."" We got to Spokane. We didn't have much money and we was broke pretty soon in Spokane anyway. So he said let's join the army. I said okay. So we had our choices. We could go to, we could join the infantry. We could join the coast artillery. We could go to China or go to Panama Or we could join the marines and go to Nicaraqua. We had a lot of choices of places to go. I said I don't want to be no infantryman. I don't think I want to go to Panama. Heard about all the people dying there of malaria when they had the, building the canal and so I said, ""what do you say we go to the Phillipines? And he said,"" Well,"" he said,""that might be pretty good."" We joined the coast artillery. We joined the coast artillery and we went to the Phillipine Islands. That was quite a deal. Well then like I say, times was pretty tough in '29. That was before the crash though a piece So, anyway, they give us the big sum of... to eat on from here to San Francisco. That wasn't very much money. I could have.' twenty of us all heading for San Francisco, join the coast artillery. So oh, wekkept picking up more people as we went. We was on this train, see. Well, we had a couple of guys that was in charge of us. And I think that they was probably previous service men or something like that, I don't remember now. n I know we got pretty hungry before we got to San Francisco. Dollar eighty cents didn't do us much, didn't get us much to oat. And that's what the government allowed us to eat on from Fort George Wright right here in Spokane to San Francisco. So we got to San Francisco and so a couple of these guysgot on the telephone so pretty soon a truck pulled up loaded us on, took us over to Fort Scott in San Francisco. So we got something to eat next morning. And then they took us down, put us on another, think they put us on a boat, took us over to Angel Island. Call it Fort McDowell. So we was over there for, oh I guess we must have been over there for about a month before the boat would go to the Phillipines. So we got on the Grant, U. S. Grant, And we headed for the Phillipine Islands."
Sam Schrager,,,That's quite a trip. Did they give you much training?
Roy Martin,,,"Well they gave you a little basic training, yeah. They give you a little basic training then at Fort McDowell but when we got to the Phillipines, we got, I don't know, about a month's training there before they put us in with the regular troops, you know. With the battery. They assigned us to batteries when we get over there and then they, I don't know. It was either ten men assigned to this battery that I was in. And they gave us basic training there."
Sam Schrager,,,Did you mix with Phillipine people much when you were over 'there?
Roy Martin,,,"Well, not a great deal. I made quite a few friends, yeah. They, we had, you see they had a Phillipino scout regiment on Cregidore. That was on Middle side. And I knew quite a few of those. Just casually, you know. And then of course we had Phillipino mess stewards and you know, things like that. Well, yeah, you meet quite a few, quite few Phillipino people. And then course we'd go on, get a weekend pass or something like that, go to Manilla, and you'd meet people over there. Go over there and they had a big dancehall. One of the biggest dancehalls in the world is in Manilla. Santiana Cabaret. That's a big one."
Sam Schrager,,,Who would be there?
,,,"Any and every body. There'd be sailors there, there'd be soldiers there. There'd be civilians. And one of the biggest dancefloors in the world. And they had built like abig! bowl, you know. Orchestra's in the middle. Dancing on this side of the orchestra. Dancing on the other side of the orchestra. Like abig football field. Just as big as a football field. And then it was terraced all the way around. And palm trees. Palm trees in there. On the terraces. Palm trees all the way around, be tables all the way around. And you'd go up astair and there'd be another terrace above you. There'd be palm trees up there.And tables. And you get anything you wanted to drink. You could order a highball or gin fizz or anything you wanted. And they had taxi dancers, you know. Girls there, dancing. You had to buy the tickets, you know. Hnd Ithink it was oh, either ten centavos or fifteen centavos a dance. Iforget now. I think it was fifteen centavos adance. Which is only seven and ahalf cents, in AmeW;anmonoy. And you could go over there and have apretty good time in there. You could dance and a lot of times you'd dance with some girl that you liked and probably go home with her, you know. And spend the night with. her. Something like that, you know. And things were awful reasonable there. It was a good little town."
Sam Schrager,,,The girls would be locals?
Roy Martin,,,"Yeah. Some beautiful, you talk about beaautiful women, they got them."
Roy Martin,,,"...They could be any nationality and Phillipino. And some of them, most of them talk English pretty good. Could talk good English. Once in a while youfd get some of them that couldn't talk English uery well. Well, I got to go do some work."
Roy Martin,,,Yeah.
Sam Schrager,,,Okay. Let rne ask you just one or two more things before I go.
Roy Martin,,,What's that?
Sam Schrager,,,"Well there was one thing I was wondering about and that is like you saying that you didn't have any money. That you were a hobo or a bum. What I'm wondering, was there much of a difference, I thought there was a line between those people who were working stiffs and those who were hobos. Is that true?"
Roy Martin,,,"Sure, it's true. Yeah there's the old saying,'You might call me a hobo but y don't call me a bum.' you know. A hobo is a man that travels from place to place 'because he tried to find a job. But a professional bum doesn't work. He s just a professional bum. And there's a lot of them just professional bums that don't work. And but ahobo is as far as Iknow, a man, he travels trying to find a job, trying to better himself. Pretty hard to do at that time, it was pretty tough all over, you know what I mean. And, for certain people. Certain people, if you, if you had an education or your folks had a big ranch or something like that and you had money, well thab was different. But thousands of people that were destitute. No way to better themselves. There wasn't that much work."
Sam Schrager,,,"If you had no money, did people treat you different?"
Roy Martin,,,"Well, sometimes, yeah. Sometimes they did. It all depends where you were at. Now of course Ilived in the west here most of the time and Inever got treated too bad in the west. Cause there was always somebodybroke. Somebody that was hungry or somebody was looking for a job or something like that. And if you looked hard enough, as arule, you could find ajob. Course, when the Depression come along that was a little bit different situation. But it was pretty close to a depression when Ileft here. You know, it was pretty rough. Especially in the wintertime. But in the summer as arule, you could look around and find a job some place. But people didn't treat me too bad. I was treated pretty good. I worked when I could and when I could find a job. And if I didn't have a job, well then I, sure I bummed, I bummed something to eat. If you get hungry, you bum something to eat. If got any money, you got to do something. You got to live somehow. And a lot of times you'd, you could get some meat in the butcher shop, or you could get some bread or cake, or'doughnuts or, something from a baker shop. I'd ask him to do a little work for something to eat. A lot of times I went in bakery shops and washed dishes and pans and scrubbed floors and he'd give you a great big sack of toppings. They call them toppings, and I'd get a big sack of toppings. Maybe and buddy would go along and he would hit the butcher shops and grocery stores. Well, maybe you had a dime or 150 in your pocket, why, you'd go into a grocery store and buy a nickel's worth of coffee, you see. Give me a nickel's worth of coffee, see. And then, you just tell the grocer, well, we're jungling up, you know. And all these towns had little jungles where you could have pots and pans and cans, and old frying pans or something to cook in. Other peopleuse it, but you clean it up and use it too. Well, then you'd maybe like I like sugar in my coffee, and I'd say, hey, would you mind pouring a little sugar in that coffee. All for a nickel, see. Well a guy, he wouloh't feel,, that cheap, he'd take the scoop, you know, 'because always had a barrel of sugar, you know, with a scoop in it. They didn't put it in sacks like they do now, you know. They it in big barrels. Well they'd get it in maybe hundred pound sacks and they'd dump it in barrels, like, a house wife would come in, she'd say,""Well I want five pounds of sugar. BWell he'fl put five pounds in the bag set it on the scale and weigh it. Five pounds of sugar. That's the way you got five pounds of sugar or ten pounds, 0whatever you want. Oh he'd throw a little just throw it right in, just 32 throw tbevsugar right in with the coffee and then when we'd boil the coffee in the tincan we'd boil sugar, coffee and all. Well a lot of times you'd go in, say well, you ain't got much money, you know, give me a nickel's worth of potatoes. Hey, will you throw an onion in there? Oh yeah. He'd throw an onion in there. Well, then you go up to the butcher's shop. And butcher,""Can I help you?"" ""Oh yeah, I'd sure appreciate it if you could. we're My friend, and...'' broke. We're trying to cook up something to eat down at the jungle And pretty hungry and you got any odds and ends?"" You know, bacon butts or something like that. Something to eat. ""Well, let's see. Yeah, I got a couple of ham butts here and I got a few bacon ends."" Maybe you'd get a good hearted butcher, he'd, and hadn't been hit too often he'd give you a pound or so of hamburger. ""Well, can I scrub out your place for you or do some work for it?"" ""No,"" as a rule, they'd say,""that's alright kid. Go ahead."" Okay. Once in a while you'd hit a cranky butcher, you know. Like a friend of mine, he went in a butcher shop and said,'told a butcher what his story was and he said,"" You got any odds and ends?"" And the old butcher, he was madder than hell you know, anyway, probably been bummed to death, and he ""What do you mean, odds and ends?"" And this lumberjack knew he wasn't going to get nothing and he said,""Oh hooves and horns and assholes."" Just like that and then walked out."
Sam Schrager,,,"When you were jungling up, what kind of setup was that? Was it a place to sleep?"
Roy Martin,,,"No, as a rule, it was outside of town, long side of a railroad track where there was water away from every body. Where you could build':a fire, where you could cook up... I got to piss."
Sam Schrager,,,So do I... (pause in tape)
Roy Martin,,,"...you ain't got nothing to depend on, you got no folks to depend on or anything, it's kind of rough. Now, of course, I had folks, but they weren't in a position to do much for me either you see, because they were just, my father was a pretty good man. He was a contractor, but, he was limited to what he could do. But,, times are good now. Never had it so good. You know. Things are high, we got to pay a lot of money for everything that we get. But if you're working you get a lot of money. You know what I mean. May not be worth anything but it's a lot of money. And..."
Sam Schrager,,,"When you were talking about the jungles, what would you do if it was raining and you had no shelter to sleep under?"
Roy Martin,,,"Well then you'd go in a boxcar. Cause your jungle is generally long side of a railroad track. And there's one thing that the Great Northern railroad was one railroad that they wouldn't kick you off. You know, you could ride a boxcar and they wouldn't kick you off. And old Jim Hill, you know, the guy that built the railroad, he said, by god it was the people of this country He says,""The floating population that built this railroad."" And he said,""If they want to ride my train, they can."" And he said,""Don't you kick nobody off of my train."" You know, freight trains. And you could ride, now I never rode the Great Northern any further than from here to Fargo North Dakota. That's as far as I ever rode Great Northern railroad. But I never had any trouble in any of them towns. As long as you rode a boxcar, freight train, they wouldn't bother you. You know, if you mind your pis and q's they never bothered you. You could ride 'em, trainmen were all good, nice people."
Sam Schrager,,,So the Great Northern was the train to ride if you could pick it?
Roy Martin,,,"Yeah. Well the Northern Pacific was good too. Oh yeah. So was the Chicago Milwaukee St. Paul was a good railroad... of a good railroad. They never bothered a man, you know if you, course, it was a lot of times when there was people that was crooked probably would rifle a car or something like that. And made it bad on a lot of people, but ordinary hobo wanting to go somewhere and I don't know, as far as I know, you could probably ride them today, but....You don't see many people riding trains, today for the simple reason there is that most of them guys that used to ride trains and was broke and destitute, they're either dead or they're on welfare or they're drawing Social Security or they've made a niche in life that they don't have to, and the younger generation, they're all car... you see?"
Sam Schrager,,,Yeah.
Roy Martin,,,"And if they ain't car conscious, they're on welfare or something. And they ain't nobody riding trains like they used to ride. I imagine..."
Sam Schrager,,,Was it easy to strike up a friendship or conversation with guys in the jungles?
Roy Martin,,,"Oh, yeah. Always. Yeah, you'd meet people there that you'd never met before. And you're both in the same boat, you're both broke. And if you're not broke, why, you tell them you're broke anyway, because that's a good idea, never tell.anybody you got any money. You see."
Sam Schrager,,,So you could strike up friendships pretty.
Roy Martin,,,"Oh, absolutely, yeah. You'd talk about places you've been or where you want to go or the things that you've done and the other guy does the same thing. It's just like me talking to you. I'm just yap, yap, yap, you know. And once in a while you meet, well, as a rule when I walked in the woods here, up with maybe two or three lumberjacks and we'd all maybe than go back east together, you see. But I never did go any farther;»;i Minnea polis, that's as far east as I've been. And that's far enough for me. And then come back. And then of course I worked with Canada and Alberta and places like that. British Columbia, you know. And course, I could always get a job at that time because everything was horses and I used to drive, it didn't make any difference, two, four, six, or eight head of horses.,What- ever I was doing, you know, working in the woods or maybe in a dirt camp or something driving a Fresno or shaking a plow you know, or breaker- bottom, you know. When they built the Orofino railroad there, well, a lot of that was all done horses and Fresno, shakerbottoms, someplaces it wasn't dirt, it was just rock you had to move. And it was pretty rugged. But it wasn't too bad, you had some good times and you had some bad times. But, heck, right now actually people got it best right now."
Sam Schrager,,,What did you think of as the good times?
Roy Martin,,,"Well, the good times is when you have a job, you're making four dollars and fifty cents a day and four dollars and fifty cents would buy something. You figure out that a blue denim shirt that they want six, seven dollars for downtown only cost you thirty five cents then. And it was a better shirt And you could buy, for a dollar and a half you could buy one of the best pair of overalls, dollar and a half at the most. You see. A good pair of overalls."
Sam Schrager,,,What was Lewiston like when you hit there for mill work?
Roy Martin,,,"Well, Lewiston was about the same as it is now. I don't see very much dif ference only that the pulp mill is there. And well, it was a pretty nice little town when I was here then. Only thing was, at that time they were dumping all their garbage over in the river. They had a dump right on the river, right by town. I don't know, I don't suppose it was main dump but it was a dump. And it stunk, you could smell it uptown. So when I come back in '55, and I hadn't:been here since '26, you see, I came back here in '55, I got into Lewiston at night and I could smell that pulp mill. I didn't know that pulp mill was there and I didn't and I was sitting in a resturant there, sitting in the Headquarters Cafe. You ever been in there? And I,""Jesus Christ, they still dumping the garbage into the river here?"" And he said,""No that ain't the garbage dump you smell,"" he says,""that's the paper mill."" ""The paper mill."" I said,""That smells just like the old dump they used to have here,"""
Sam Schrager,,,Where did the floating population come from? Who were they?
Roy Martin,,,Anybody and every body. Anybody and every body. As far as I know.
Sam Schrager,,,Were many of those people ones who had just come over to this country?
Roy Martin,,,"No, noy I wouldn't know, well some, yeah, some. But, fact, we're all foreigners, come right down to it. You know. But, noi, just like me. I left home, I left a home out of Sandpoint here and I said well, I think I'll go to Missoula. I hear, it's about fire season, I think I'll go up there, see if I can get a job fighting forest fires. Cause you could make, oh, I don't know, forty or fifty cents an hour fighting forest fires then. So I was of h those population that was moving. And the forest fires are done, well, let's go take in the harvest. Or let's go somewhere else, do something else. Maybe there wasn't nothing else, the guy'd say,""Well I hear they want men on the extra gang."" ""Where's the extra gang?"" ""Oh, they got an extra gang maybe up in North Dakota somewhere, or maybe way up in eastern Montana. It might be any place. You.go down and you get a job on extra gang. I've hired out right here in Spokane on extra gang."
Sam Schrager,,,Was there very many married men with the floating population?
Roy Martin,,,"Oh, yeah. Yeah, lot of times man didn't have a job where he might have a home somewhere and had maybe a family. Didn't have anything for them to eat, there was no work, so he took a few clothes and started out looking for a job somewhere. And he found a job, whatever it was and send money A home. And that's the way it was. It ain't much, well, it's different today."
Sam Schrager,,,"Seems like right now it's easier to have your family with you,"
Roy Martin,,,"Well, today, yeah. The thing is that every body's got an automobile. They go somewhere and get something and even if they ain't got nothing, they can get welfare or they can get something, you know."
Sam Schrager,,,Did you stay in the army during the Depression?
Roy Martin,,,"You better believe it I stayed in the army. I didn't get out til '36. And '36 I got out of the army. I started building that Golden Gate Bridge. So I went to work on the Golden Gate approach road to the bridge. And man, we got through with... approach road and they still had that tunnel to put through, I don't know if you've ever been through that tunnel. Ever been through that tunnel?"
Sam Schrager,,,"Yeah,"
Roy Martin,,,"Well, I went to work in the tunnel then, being as I worked in the mines and had timbered. And I went to work there as an underground laborer. Five dollars and, five dollars and twenty cents, ashift. Five dollars and twenty cents was about, that's what they paid for underground labor. That was union, union wages. And then they had what they called a""jumbo"" in there to hold, there was a form that they would jack up, a big steel form on a railroad track, and they would run that in there, and then they would pour concrete around this. Then after it set, it was made sothey could let it down and move it ahead and then jack it back up again, you see. Andjbhey did was they took out, they took the dirt out on both sides all the way around, like that. And they'd leave what they called a ""crown"", which was the main dirt they would leave in there, they just take the dirt out around like that, you see. Run this tunnel in there and run this jumbo in there and then they'd concrete it up. Mnd after it was all concreted, then they'd come along and they'd, they would shoot this crown and had shovels in there loading it into trucks. And that way they'd move that dirt out in ahurry. When they wanted to. Well, so I was working there about, oh, aweek, I guess, and they, and Iheard the boss talking that they carpentersthey had, they.couldn't hold a jumbo, it was, it was;losing anywhere from an inch to an inch and three quarters and the state would only allow them three eights of an inch variation. And so if it dropped an inch or so, they had to chip that off and they had to smooth it and, you know, cost them a lot of money. I said, ""Well, Idon't see why they couldn'tcan't hold that lousy jumbo."" I said, ""I timbered in Butte,""and. I said,""hold up a whole mountain and I never had any trouble. I want to hold that little jumbo up."" And so he said,""What do you know about timber?"" And I tcld him what I knew. And I said""I»ll hold it and guarantee to hold it."" So I got a job then as a foreman on one, side aaaai 38 of the jumbo. We had two foremen, one on one side and one on the other. And each foreman had fourteen men, carpenters. And they had fourteen carp enters besides laborers to bring them material up, you see. To serve the carpenters. So then Ihelped timber that tunnel.ofAnd of course I was getting carpenter's wages plus fifteen percent, Ithink it was for graveyard shift or something.like that. So then when I got through with the tunnel why, I.. a J bemgj belonged to the carpenters, I went and did carpenter work after that. And working underground there, it was nice and cool but, when I got out and it was ahundred1 the shade and I was working on some of them houses there in Marin county, boy, I just couldn't take that and the, and of course, that was in about '37, I guess, about that time. And things, things was still pretty tough, you know. I didn't like the carpenter boss looking down my neck all the time. It was too hot so I said""I'm going back to labor. I'm going to quit carpenter."" And the boss said,""Oh, you're doing fine, Roy,"" he said,""I don't want you to quit."" And I said,""Ahh, heck with it'.' I said, ""I'd sooner less money and go back laboring."" I said,""I ain't got nobody looking down my neck,"" I said,""I don't like anybody looking down my neck."" So Idid that. Things started picking up pretty good then, you know. Course that was the time Roosevelt was in and and jobs were picking up all over the country and everything was getting pretty much ship-shape, you know. People were finally able to go to wofck and make a living, you see. And the government helped the people. That's one thing. I think that was a wonderfulest president we ever had. 'Cause he put a lot of people to work that couldn't eat before. And I would show you men that were Qualified men at their trade that hadn't workedix, seven years. No work. And there was no welfare or nothing else and they were having one heck of a time, you see in debt and everything else and and of course at that time, well then they had CCC, WPA, and all them projects there. Everything helped, you know to get the people back to earning a living and and putting the country back on 39. I their feet. Oh, IA tell you, it was pretty rough. I don't know what it would be like now if things was to get that tough in California right now boy, it would be terrible, because there's an awful lot of people there now. And you see, when I come there, between Sausilito and there was nothing but ranches, both sides of the highway. If you go up there now it's damn near chuc-a-bloc with businesses of some kind, a housing, big housing projects and well, just people, that's all."
Sam Schrager,,,"What gets me is how rough it was in the '20's, You think of the Depression starting about 1929, yet from what you're telling me, I see the mid'20's was no easy time."
Roy Martin,,,"That's right. But, you know, before, see, say around 1925,24, 26 and on in there, it wasn't all that'.bad, you know, it was pretty good. People were working and everything was not too bad. But then of course, like in '29, why, everything got real bad, there was no work, no nothing. But I was in the army and I was glad I was. And I stayed there. But when things started picking up.in '36, I was still in the army and I had, let's see, I had oh, I had another year or so to do. But I purchased my contract. See, you could purchase your contract at that time. I don't know, I don't think you can do it now, I'm not sure about it but then after so many years you could purchase your contract. Well, it cost me, after seven and a half, years, it cost me sixty five dollars to purchase my contract."
Sam Schrager,,,"Why did you want do it, 'because things were looking better?"
Roy Martin,,,"Well, hell I was I was only first class private. Get thirty one dollars a month. And I was married.  got married, you see. And so I could go to work up here on the highway and make twenty eight dollars and fifty cents a week. That was a hell of a lot better, see. You figure it out, you was only getting four bits an hour."
Sam Schrager,,,"Jungling up and riding the rails, that was before '29 too,"
Roy Martin,,,"Oh, way before, yeah."
Roy Martin,,,"...save no money,"
Sam Schrager,,,"Yeah,"
Roy Martin,,,"And there was a lot of them in the same shoes as I was in. But what the hell, money, It ain't everything, I ain't got no money now and don't want any, but I'm getting by. Because you can't take it with you. You can't take it with you. What the hell is money do me any good. One guy told me the other day,""I wish I had a million dollars...' I said,""I wouln't give a shit for a million dollars."" What the hell is money?"
Sam Schrager,,,You're right.
Roy Martin,,,"A lot of people would make a lot of money and what the hell they got? They got heart trouble and they got something, afraid somebody's going to steal it off them. I ain't got nothing worth stealing. I figure, if I've got a roof over my head and a good bed to sleep in, something to eat and a compar atively healthy body..."
