speaker,timestamp,spanish,words,tags
Librado Salinas,[00:23:19:17],"Pues ahorita ya en la actualidad si, ahorita si ya los tratados ya este como quiera que sea, no hay este esa discriminación, porque muchas veces la gente dice que es discriminación, pero no es discriminación, solo celos, jelousy como dicen los americanos, porque a veces que se se sienten celosos de que un mexicano supere más que un americano.","Well, right now, yes, right now, the treaties are in place, whatever they are, there is no such discrimination, because many times people say it's discrimination, but it's not discrimination, just jealousy, jealousy as Americans say, because sometimes they feel jealous that a Mexican is more superior than an American.",mexico
Librado Salinas,[00:23:48:10],"Y ahí es donde está el problema, que por eso digo yo que a la gente se le respeta por lo que sabe, por su educación, no le hace que color sea eh. La educación es la principal porque donde quiera que vaya pues si yo voy, yo estoy preparado y el otro no está preparado, el que está preparado es el que va a agarrar su trabajo y tú te quedas afuera, porque aunque quieras, si te dan el trabajo no lo vas a hacer porque lo sabes todo, todo lo que haces decir que es de que educación es algo muy importante.","And that's where the problem lies. That's why I say people are respected for what they know, for their education, it doesn't matter what color they are. Education is the most important thing because wherever I go, well, if I go, I'm prepared and the other one isn't prepared. The one who is prepared is the one who's going to get the job, and you're left out in the cold. Because even if you want to, if they give you the job, you won't do it because you know everything. Everything you do is say that education is something very important.",education;health
Librado Salinas,[00:24:21:28],Este lo dijera.,This one said it.,
Maria Talamantes,[00:24:24:21],Usted renta su casa o?,Do you rent your house or?,
Librado Salinas,[00:24:28:14],"No, donde aquí este estuvo retando  en el Labor Camp porque por bastantes años y luego compramos esta casita que aquí donde vivo y este pues como yo sé poquito de de todo, de carpintería, de plomería y de todo, y yo la fui haciendo más grande y más grande y ahora ya tengo una casita regular, pero es día de.","No, where here this was challenging in the Labor Camp because for quite a few years and then we bought this little house here where I live and this well as I know a little bit about everything, carpentry, plumbing and everything, and I made it bigger and bigger and now I have a regular little house, but it's day of.",labor;recreation
Maria Talamantes,[00:25:00:14],"Cuando usted estaba joven, quien vivía en su casa, bueno.","When you were young, who lived in your house, well.",
Librado Salinas,[00:25:05:11],"Cuando yo estaba en México, yo he de. Vivíamos en Candela, Coahuila, México, del Estado de Coahuila y yo fui criado de abuelita y yo vivía con mi abuelita y mi tía, que ellos eran los que se hicieron cargo de mí. Fuimos seis hermanos, pero de todos Dios fui criado de abuela. Los demás se quedaron con mi mamá y ellos fueron los que se encargaron de mandarme a la escuela y de todo.","When I was in Mexico, I had to. We lived in Candela, Coahuila, Mexico, in the state of Coahuila, and I was raised by my grandmother and I lived with my grandmother and my aunt, who took care of me. We were six siblings, but God forbid I was raised by my grandmother. The rest stayed with my mother, and they were the ones in charge of sending me to school and everything.",mexico;family;health;education
Librado Salinas,[00:25:38:21],"Y cuando. Cuando al principio, cuando empecé a ir a la escuela, ya no estaba hasta seis, era el el todos los elementos que había. Este cuando se terminó que tuve mi mi diploma de seis grados, en ese tiempo yo saque una beca que podía ir a estudiar a Saltillo, Coahuila, la capital del estado y pero este lo la saqué porque era un poquito fuerte en matemáticas y geometría y querían que fuera ingeniero agrónomo y entonces mi abuelita no me dejó ir porque ella este pues no tenía la educación ni nada y pensaba que si iba a una ciudad grande pues que no sabía lo que iba a hacer, era una una parte de ignorancia de","And when. When I first started going to school, it wasn't until sixth grade, it was all the elements there were. When I finished, I had my sixth grade diploma. At that time, I got a scholarship so I could go study in Saltillo, Coahuila, the state capital, but I got it because I was a little strong in math and geometry, and they wanted me to be an agricultural engineer. So, my grandmother didn't let me go because she didn't have the education or anything, and she thought that if I went to a big city, well, I wouldn't know what I was going to do. It was partly due to ignorance.",education;railroads and transportation;family
Librado Salinas,[00:26:31:25],"ella, pues por eso, pero de todas maneras pues yo no los culpo que no hayan pensado diferente, porque si eso hubiera sido pues hubiera sido otro el ambiente, hubiera aprendido algo porque pues nunca deja uno de aprender, todo el tiempo está aprendiendo algo.","She, well, that's why, but anyway, well, I don't blame them for not thinking differently, because if that had been the case, well, the environment would have been different, I would have learned something because well, you never stop learning, you're always learning something.",environment;education
Maria Talamantes,[00:26:50:25],Entonces este en ese tiempo esperaban que todos ayudara a mantener la familia.,So at that time they expected everyone to help support the family.,family
Librado Salinas,[00:26:58:16],"Un pueblo bueno, en ese tiempo como yo fui criado de abuelita, pues yo tenía todo, por eso es que no, no me dejaban hacer nada de ahí. Pues lo más hacer los quehaceres de la casa, pero pues estaba tenía todo lo que necesitaba hasta que decidí ya salirme de la casa. Ya fue cuando me vine a Laredo, el Laredo.","A good town. At that time, since I was raised by my grandmother, I had everything, so they didn't let me do anything there. Well, mostly housework, but I had everything I needed until I decided to leave home. That's when I came to Laredo, Laredo.",family
Librado Salinas,[00:27:21:15],Acá tenía unos unos familiares por parte de mi papá.,I had some relatives here on my dad's side.,
Maria Talamantes,[00:27:26:23],Que era pues.,What was it then?,
Librado Salinas,[00:27:27:22],"Eso fue a la edad como de 22 años, ya tenía 22 años yo. Entonces en ese tiempo empecé a trabajar en la tienda y aprendí todo de todo, como se llevaba la tienda. Entonces mi tío, él tenía una tienda de abarrotes y después él me dio trabajo en su tienda y ahí estuve trabajando por bastante tiempo y luego después de eso, entonces estuve trabajando con otro tío que tenía una, una, una cantina, un vicio, y estuve trabajando ahí.","That was when I was about 22 years old. I was already 22. So, at that time, I started working in the store and learned everything, including how to run the store. My uncle had a grocery store, and then he gave me a job in his store, and I worked there for quite a while. After that, I worked with another uncle who had a bar, a joint, and I worked there.",family
Librado Salinas,[00:28:05:00],"Y ahí fue cuando en ese tiempo, cuando decidí que iba a tratar para Estados Unidos, que fue cuando empecé a que vine para acá.","And that was when, at that time, when I decided that I was going to try for the United States, that was when I started to come here.",
Maria Talamantes,[00:28:14:15],Son las oportunidades en los Estados Unidos que que lo hizo venir.,It was the opportunities in the United States that made him come.,
Librado Salinas,[00:28:19:04],"Exactamente, porque todo el mundo decía aquí que aquí Estados Unidos es. Y es porque aquí en Estados Unidos no le falta nadie nada. Absolutamente. Si eres pobre tienes ayuda y si quieres trabajar hay trabajo para toda la gente. Lo trabajas igual que lo quiera, porque trabajo. Hay bastante trabajo, como quiera que sea, en diferentes niveles, pero si hay trabajo.","Exactly, because everyone here said that this is the United States. And it's because here in the United States, no one lacks anything. Absolutely. If you're poor, you have help, and if you want to work, there's work for everyone. You work however you want, because I work. There's plenty of work, however it is, at different levels, but there is work.",
Maria Talamantes,[00:28:44:28],"¿Qué tipos de trabajos ha hecho usted desde el principio, Cuando se vino papá?","What kind of jobs have you done since the beginning, when Dad came?",
Librado Salinas,[00:28:49:13],"Bueno, al principio, cuando recién pasado para acá anduve en la construcción. Por eso es que sea un poquito de plomería y de carpintería y todo porque anduve bastante tiempo trabajando con carpinteros, plomeros y todo. ¿Eh? ¿Y eso fue cuando recién recién pasado y después cuando ya vine para acá, pues para, para ir, pues hice lo que lo que hay de trabajos de aquí, de trabajo, de agricultura, porque yo me recuerdo que cuando yo arreglé, que fui al cónsul ahí en Laredo, el cónsul me dijo sabes a dónde quieres ir?","Well, at first, when I first moved here, I worked in construction. That's why I did a little plumbing and carpentry, and everything, because I spent quite a while working with carpenters, plumbers, and everything. Right? And that was when I first moved here, and then when I came here, well, to go, well, I did what there are jobs here, labor, agriculture, because I remember that when I arranged, I went to the consul there in Laredo, the consul told me, ""Do you know where you want to go?""",labor;agriculture
Librado Salinas,[00:29:29:23],"Porque le dije que quería venir a ver a Idaho. Y entonces este dijo pues lo dijo, Este es un lugar de agricultura. ¿Y dijo Vas a ir a trabajar? ¿Agricultura? ¿No te gustaría ir a las fábricas? Y le digo Bueno, le digo pues no se ahorita la idioma ni nada. Yo pienso que pues voy a empezar por la agricultura, pero después pues me gustó y aquí me quedé.","Because I told him I wanted to come see Idaho. And then he said, well, this is an agricultural place. And he said, ""Are you going to work there? Agriculture? Wouldn't you like to go to the factories?"" And I said, ""Well, I don't know the language or anything right now."" I thought I'd start with agriculture, but then I liked it, and I stayed here.",idaho;agriculture
Librado Salinas,[00:29:54:26],"Y luego cuando ya decidí quedarme aquí en Idaho era con que tuve que este hacerme responsable de la familia, de que fueran a la escuela y que no perdiera, porque eso es eso. Entonces les voy a decir una cosa muy importante, que es lo que pasaba con la gente que antes venía de Texas aquí a Idaho este lo que pasaba era que sacaban a los niños de la escuela allá en Texas y luego aquí no los aceptaban y perdían todo el tiempo.","And then, when I decided to stay here in Idaho, I had to take responsibility for my family, for them to go to school and not fail, because that's what it's all about. So, I'm going to tell you something very important: what used to happen to people who came from Texas to Idaho was that they would take their children out of school there in Texas, and then they wouldn't be accepted here, and they would lose all their time.",idaho;family;education
Librado Salinas,[00:30:25:02],"Estaban perdiendo y estaban creciendo. Y después, cuando ya estaban grandes, no querían ir a la escuela porque ya no querían ir a second grade y pues ya estaban muy grandes y eso era un problema bastante grande hasta que la ley pasó de que hace que fuera trabajador del campo. Tenían que ir a la escuela por exigencia. Entonces fue cuando empezó todo muy bien.","They were losing and growing. And then, when they were older, they didn't want to go to school because they didn't want to go to second grade anymore. They were already too old, and that was a pretty big problem until the law passed that made them farm workers. They had to go to school out of necessity. That's when everything started going really well.",education
Librado Salinas,[00:30:49:02],"Por eso yo digo que pues mi familia fueron ocho, cinco mujeres y tres hombres, pero todos han agarrado educación, todos los este de sus este desde primer grado hasta college. Como dije al al este superado y yo yo yo estoy orgulloso porque de mis tres hijos que tengo todos todo el tiempo fueron deportistas. Tengo muchos trofeos de ellos y ellos aquí estuvimos.","That's why I say that my family was eight, five women and three men, but they all had an education, all of them from first grade to college. As I said, they've surpassed each other, and I'm proud because of my three children, they were all athletes all the time. I have many trophies from them, and they were here.",family;education
Librado Salinas,[00:31:22:15],"Fueron los únicos tres mexicanos que han jugado la Varsety, con, con el basquetbol y es un orgullo para mí porque mi hijo, el mayor estuvo de coach. El dicho Kelly Boy sí, eh coach de mujeres en la Varsity y ahorita va y.","They were the only three Mexicans who have played Varsity basketball, and I'm proud because my son, the oldest, was a coach. The aforementioned Kelly Boy, yes, he's a women's coach in Varsity, and now he's going and...",
Librado Salinas,[00:31:48:06],"Pues es el Jazz School y es de veras que doy love basketball so que ellos van a ser los coaches. Este hace poquito, no hace más unos días, mi hijo, el más chico decir que había ganado, o sea, pues incluso con su tío estaba bien orgulloso y ojalá y y que con el tiempo sean reconocidos por por la gente.","Well, it's the Jazz School, and I really love basketball, so they're going to be the coaches. Just a little while ago, just a few days ago, my son, the youngest, said he'd won. I mean, even his uncle was very proud, and I hope that, over time, they'll be recognized by people.",education;family
Librado Salinas,[00:32:17:09],"Recuerdo cómo cómo estar educando a los a los jugadores, porque ellos están ligados con eso, que todo, todo el tiempo les ha gustado el basquetbol. Aquí los fines de semanas lo único que se veía en la televisión era basquetbol. ¿Nadie podía ver nada más que basquetbol, eh? gustarA o no les gustara. Había veces que las muchachas se enojaba porque quería ver otras cosas, pero ellos con el basquetbol.","I remember how to educate the players, because they're connected to that, that everything, all the time, they've liked basketball. Here on the weekends, the only thing on television was basketball. Nobody could watch anything but basketball, right? Whether they liked it or not. There were times when the girls would get mad because they wanted to watch other things, but they were all about basketball.",technology
Librado Salinas,[00:32:43:28],"Así es de que todo eso pues lo hace a uno sentirse un poco mejor, porque como digo yo, pues este yo lo tendré mucha educación. Tengo educación de español porque me defiendo el español, pero eh aquí pues en inglés, pues como no he ido a pesar, como tú dices, desde abajo, para aprenderlo a hablar correctamente, porque el problema de los otros, los mexicanos que venimos después, nunca podemos dejar el acento del inglés porque es una segunda lengua que aprendes.","So all of this makes you feel a little better, because as I say, I'm very well-educated. I have a Spanish education because I can get by in Spanish, but here in English, well, I haven't come down, as you say, from the bottom, to learn to speak it correctly, because the problem with the others, the Mexicans who come after us, is that we can never lose our English accent because it's a second language that you learn.",education
Librado Salinas,[00:33:19:06],"Tienes que pensar lo que vas a decir en de de español, inglés y hoy los vas cambiando. Se nota el acento inmediatamente. No le hace como sea una persona que que sea extranjera y que haya aprendido el idioma. Aquí lo puede dar el acento, como los que nacen aquí, como yo veo aquí con mis hijos que si todos los ven están hablando el otro 4.º cree que que son americanos, que no son de aquí, que todo porque no se les nota nada, pero tienen una facilidad muy grande también porque pues están hablando un español de de inglés y lo cambian al español como si nada y siguen hablando inglés y español y todo.","You have to think about what you're going to say in Spanish, English, and today you're switching between them. The accent is immediately noticeable. It doesn't matter how much a person is a foreigner who's learned the language. Here, the accent can develop, like those born here, like I see here with my children: if everyone sees them speaking, the other fourth thinks they're American, that they're not from here, all because it's not noticeable at all. But they also have a great facility because they're speaking Spanish from English and they switch to Spanish as if it were nothing and they continue speaking English and Spanish and everything.",
Librado Salinas,[00:34:01:20],Yo me acuerdo una vez que fui aquí a la a la tienda de aquí cerquita de la de mi casa y llevaba una de las niñas de las chicas y y pues le hablaba en español y lo vio en inglés y luego se yo me preguntó que si le pedía lo que estaba hablando. ¿Le dije pues como no le dije mi hija le dije y ella sabe?,"I remember one time I went here to the store near my house, and I had one of the girls, and I was talking to her in Spanish, and she saw me in English, and then I asked if I should ask her what she was talking about. I told her, because I didn't tell her my daughter, and she knows.",
Librado Salinas,[00:34:18:10],"Y entonces le dije. Ella le dijo al Señor, dijo Yo sé cómo se dice en inglés y cómo se dice en español, le dijo ella. Y pues yo me quedé sorprendido porque era una niña, pues chica todavía, pero ya dominaba más el inglés que el español. Así es. De que por eso digo que uno que nace aquí y que es su propio idioma lo hablan, que lo tienen que pensar para para hablar.","And then I told her. She said to the Lord, she said, ""I know how to say it in English and how to say it in Spanish,"" she told him. And well, I was surprised because I was a child, well, still a little girl, but I already had a better command of English than Spanish. That's right. That's why I say that someone who is born here and speaks it as their own language, that they have to think about it before they can speak.",family
Librado Salinas,[00:34:41:29],"Y cuando piensa uno para hablarlo inmediatamente se nota el acento, o si no tienes miedo de hablarlo porque piensas que vas a decir algo mal. Su educación al este, lo que como dicen los americanos, debe de perdido de terminar High School qué es lo principal, porque ya con el high school se puede defender como quiera, ya porque sabiendo leer y escribir por su nombre ya es algo muy grande.","And when you think about speaking it, you immediately notice the accent, or if you don't, you're afraid to speak it because you think you'll say something wrong. His education in the East, which, as Americans say, must mean he's finished high school, which is the most important thing, because even with high school, he can defend himself however he wants, because knowing how to read and write by name is already a big thing.",education
Librado Salinas,[00:35:09:03],No es igual a no tener nada de educación.,It is not the same as having no education at all.,education
Maria Talamantes,[00:35:13:03],Y sus hijas también terminaron en.,And his daughters also ended up in.,
Librado Salinas,[00:35:15:12],"El top diez este. Ahorita tengo una hija la una de las dos chicas que está el Moscow. Este es el primer año que va al college y las otras dos están casadas, son tres más que están casadas. Una está de maestra de clubes de  New México y las otras dos trabajan aquí en los laboratorios, una de los laboratorios y otra trabaja también la tienda.","This is the top ten. Right now, I have a daughter, one of two girls in Moscow. This is her first year at college, and the other two are married—that's three more married. One is a teacher for New Mexico clubs, and the other two work here in the labs. One works in the labs, and the other also works in the store.",idaho;education;mexico
Librado Salinas,[00:35:40:13],"Fíjate que ellas es la que me los ha agarrado Escuela. Ha sido un año y medio de colegio. Las demás, todas, han agarrado un título. Como quiera. Así es. De que ya no me queda nada más. Dos Pienso que ojalá y que estas últimas dos también terminen su escuela como debe de ser, porque mayormente para ellas, que son mujeres, necesitan estar preparadas.","Look, she's the one who got me. It's been a year and a half of school. The others, all of them, got a degree. Whatever. That's right. I don't have anything else left. Two. I think I hope these last two also finish their schooling properly, because mostly for them, being women, they need to be prepared.",education
Maria Talamantes,[00:36:05:06],¿Y qué es lo que es muy importante para su familia?,And what is very important to your family?,family
Librado Salinas,[00:36:09:18],"Bueno, para mí, por mi familia. Lo que yo deseo de todo corazón es que ellos termine todas sus su educación y que le sirvan a la comunidad, que traten de ayudar al que verdaderamente necesite y y ya desde ahorita ya yo eso es sabido de que mis hijos han hecho cosas así, que han ayudado a gente que ha este de intérpretes o de de lo que de cualquier necesidad que tienen ellos han ayudado y eso si eso hubiera habido antes, fuera muy diferente, pero este el tiempo.","Well, for me, for my family. What I wish with all my heart is for them to finish all their education and serve the community, to try to help those who truly need it. And as of now, I know that my children have done things like that, that they've helped people, whether it's interpreters or whatever need they have. If that had happened before, it would have been very different, but this is the time.",family;education
Librado Salinas,[00:36:46:00],"Cuando nosotros llegamos no había nada de eso. Sufría uno por intérprete o por lo que fuera, batallaba mucho, simplemente lo iba a ver al doctor porque pues no sabía que iba yo a decirle que se podía uno morir de de lo que fuera y sin saber cómo explicarles qué era lo que sentía. No, si no hallaba intérprete, pues ahí estaba, enfermo, curándose golpes orales o con, con aspirinas o con lo que fuera nomás para poderla pasar.","When we arrived, there was none of that. You suffered through an interpreter or whatever, you struggled a lot. I just went to see the doctor because I didn't know I was going to tell him you could die from whatever it was, and I didn't know how to explain what you were feeling. No, if I didn't find an interpreter, well, there he was, sick, nursing oral bruises with aspirin or whatever he could find just to get through it.",health
Librado Salinas,[00:37:16:14],"Era eso sí, es muy difícil no saberla. Educar, educación, no saber la lengua es triste.","That's right, it's very difficult not to know it. Education, education, not knowing the language is sad.",education
Maria Talamantes,[00:37:24:16],"Este en las costumbres que se han pasado de de sus abuelos, de sus padres. ¿A usted que qué costumbres le han pasado a usted?",These are the customs passed down from your grandparents and your parents. What customs have been passed down to you?,culture
Librado Salinas,[00:37:33:13],"¿Bueno, ellos todo el tiempo han tratado de que tuviéramos la cultura mexicana, esperar todo el tiempo, respetar a los mayores, eh? Muchas cosas que son muy importantes, que aquí no las bailo. ¿Este principalmente lo que más le aconsejaban a uno cuando estaba chico era respetar a los mayores y la Si ellos tenían una conversación no necesitaban decirle nada más verlo y ya tenía uno que retirarse ahí porque la conversación no era para uno, eh?","Well, they've always tried to make us embrace Mexican culture, to wait all the time, to respect our elders, right? A lot of things that are very important, which I don't dance around here. This is the main thing they advised you the most when you were a kid: to respect your elders and... If they had a conversation, they didn't need to tell you as soon as they saw you, and you had to leave right there because the conversation wasn't for you, right?",mexico;culture;recreation
Librado Salinas,[00:38:07:11],"Tenía un sistema de que debía de haber ese respeto todo el tiempo. Cuando alguien llegaba, uno tenía que salirse a no escuchar las conversaciones de los mayores, pero también lo llevaba A1A la a la iglesia. Este todo el tiempo. ¿Eso sí, lo inculcaron que fuera uno a la Iglesia bautizado, eh? Bueno, nosotros somos católicos y hemos ido este pasando la los hijos y así se ha ido pasando todo el tiempo, pero ahorita en la actualidad hay muchas religiones que se les respeta el que sea, porque los más con tener fe en sí mismo con eso y tener fe en algo es algo muy importante.","There was a system that required that respect to exist at all times. When someone arrived, one had to leave so as not to listen to the elders' conversations, but he also took them to church. This all the time. Of course, they instilled in you that you should be baptized in the Church, right? Well, we're Catholics and we've been passing this on to our children, and that's how it's been going on all the time, but right now, there are many religions that respect anyone, because most people just have faith in themselves, and having faith in something, is very important.",religion
Maria Talamantes,[00:38:57:15],"¿Entonces, usted cree que es muy importante para mantener las costumbres y valores de de sus padres?","So, you think it is very important to maintain your parents' customs and values?",culture
Librado Salinas,[00:39:05:06],"Sí, bueno, yo pienso que yo este. He conservado todo eso porque lo he usado con mi familia. Cuando a veces que terminamos de comer o de cerrar, nos ponemos a platicar todos y a decirles cómo es la mejor manera de vivir, cómo llevarla y todo, Y lo primero que les he dicho es que piense que somos mexicanos y que estamos en otro, que debemos seguir las costumbres de ellos, seguir las costumbres de los de los americanos, pero al mismo tiempo no dejar su cultura, sino que respetar la de ellos y disfrutarla de uno para que así no haya este problemas de ninguna manera.","Yes, well, I think that I have. I've kept all of that because I've used it with my family. Sometimes, after we finish eating or closing, we all start talking and telling them the best way to live, how to live it and everything. And the first thing I've told them is to remember that we're Mexicans and that we're in a different world, that we should follow their customs, follow the customs of the Americans, but at the same time not abandon their culture, but rather respect theirs and enjoy it as one so that these problems don't arise in any way.",family;culture
Maria Talamantes,[00:39:54:00],¿Cómo fue que conoció usted su esposa?,How did you meet your wife?,family
Librado Salinas,[00:39:56:24],"Bueno, pues vivían en Laredo ellos y yo también vivía en Laredo y ya cerca de la casa, como unas dos cuadras. Y nos conocimos y empezamos a a salir todos hasta que nos casamos y nos casamos el 55. Y ahorita ya tenemos como unos 37 años de casados, Ya es bastante, bastante tiempo, pero como quiera que sea ha sido bastante bueno porque todo el tiempo hemos ido de acuerdo, todo el tiempo hemos caminado de acuerdo, porque recuerdo que después en los años que que me casé con ella, pues que hubo años que íbamos para Texas y teníamos todavía hasta cuando empezó la familia a crecer, que ya iban a empezar a ir a la escuela,","Well, they lived in Laredo and I also lived in Laredo and already close to the house, like two blocks away. And we met and we all started going out until we got married and we got married in 55. And now we've been married for about 37 years. It's quite a long time, but anyway it's been pretty good because we've always been in agreement, we've always walked in agreement, because I remember that later in the years that I married her, well there were years that we went to Texas and we still had until when the family started to grow, when they were already going to start going to school,",family;education
Librado Salinas,[00:40:49:21],"que fue cuando nos casamos y dijimos que nos íbamos a quedar y aquí. Pero en ese tiempo compré un terrenito en Laredo, Texas, hicimos una casita y ella me ayudó todo. Desde cuando empezamos a como, cómo formar la casa. Yo hice toda la casa, todo lo que y todo, pero ella pegó a los techos y todo, y cada año que veníamos juntaba dinero y le pegábamos otro pedacito.","That was when we got married and said we were going to stay here. But during that time, I bought a little piece of land in Laredo, Texas, and we built a little house, and she helped me with everything. From when we started figuring out how to build the house. I built the whole house, everything, but she glued the roofs and everything, and every year we came, she'd save up money and we'd add another little piece.",
Librado Salinas,[00:41:16:19],"Y así hasta que este hicimos también una casita allá, que luego ya cuando decidimos este quedarnos aquí fue cuando vendí allá y pagué aquí, que me quedó mi mi propiedad ya libre, pero este tuve que vender porque ya no había nadie que que se encargara de la y de la casa y y pues yo dije bueno pues no tiene caso estar rentando porque si el render observa yo lo puedo ver y lo luego a ver a ver si se fue o no se fue.","And so until this one we also made a little house there, which then when we decided to stay here was when I sold there and paid here, which left me my property free, but this one I had to sell because there was no one to take care of it and the house and well I said well there's no point in renting because if the render looks at it I can see it and then we'll see if it's gone or not.",health
Librado Salinas,[00:41:45:23],"Total de que mejor decidí vender y con lo que saqué de allá pagué, pagué aquí y y ahora pues la propiedad ya está pagada y todo tengo pagado que.","So, I decided to sell and with what I got from there I paid, I paid here and now the property is paid for and I have everything paid for.",
Maria Talamantes,[00:41:58:21],Tuvo boda usted Todo esto.,You had a wedding All this.,family
Librado Salinas,[00:42:01:05],"¿Eh? Bueno, para ser honesto, honrado. No, yo yo me robé a la señora al estilo, como decían antes. No, no nos casamos. Pero con consentimiento de ellos. Pero no hicimos. No celebramos la Como incompleto. Pero ahora, después de de nosotros, todos mis hijos, todas, todas mis hijas, todas han tenido sus o IMSS. Y todo porque eh, mi esposa es la las personas que le gusta mucho de que se celebre todos y simplemente si un bautizo es o lo que sea quiere que se celebre como se celebra en México en todas las casas no hay muchas veces que hay gente tan pobre que no tiene nada que ofrecer, pero bueno, si, si la tortilla sabe o","Huh? Well, to be honest, honorable. No, I stole the lady in the style, as they used to say. No, we didn't get married. But with their consent. But we didn't. We didn't celebrate the... Like incomplete. But now, after us, all my sons, all, all my daughters, all have had their... or IMSS. And all because, uh, my wife is one of the people who really likes it all to be celebrated and simply if a baptism is or whatever she wants it to be celebrated as it is celebrated in Mexico in all the houses. There aren't many times when there are people so poor that they have nothing to offer, but well, yes, if the tortilla tastes...",family;religion;mexico
Librado Salinas,[00:42:50:23],"lo que sea, ellos ofrecen fiestecita y tienen su su pachanga y todo bien y bonito. ¡Al celebrar cada Ay! Yo conocí una un señor que cada vez que bautizaba, cada vez que nacía un niño que lo estaba haciendo fiestas muy grandes, pero él sí tenía bastante dinero. Gloria como debe de ser. Y nosotros sabemos cómo se cómo se hace y cómo se celebra después.","Whatever it is, they offer a little party and have their party and everything is nice and good. When celebrating each Ay! I knew a man who threw huge parties every time he baptized, every time a child was born, but he did have quite a bit of money. It's glorious, as it should be. And we know how it's done and how it's celebrated afterward.",family
Librado Salinas,[00:43:17:04],"Pues siguen que que los cumpleaños que los celebran con una piñata para darle dulces a los niños y todas esas cosas. Entonces es de que las tradiciones de México como quiera, pues si son bonitas, son pobres pero son bonitas.","Well, they still celebrate birthdays with a piñata to give candy to the children and all that stuff. So, Mexican traditions, no matter how beautiful they are, are poor, but they are beautiful.",food and drink;mexico;history
Maria Talamantes,[00:43:29:20],Y usted sigue alegrando.,And you continue to cheer.,
Librado Salinas,[00:43:31:04],"Esto. Nosotros aquí también, todavía seguimos celebrando, nomás que como aquí o ahora ve con los niños es diferente la piñata, Pues como lo dice en realidad la actualidad se va la piñata, pero va al McDonals, va a un lugar donde esté grande, donde donde ibas, vas ambiente, pero sigue siendo así, se sigue llevando todos sus sus cosas.","This. We here too, we're still celebrating, except that like here or now, going with the kids is different, the piñata. Well, as they say, in reality, nowadays the piñata is going away, but it goes to McDonald's, it goes to a place where it's big, like where you used to go, you go to the atmosphere, but it's still like that, it still takes all its things.",
Maria Talamantes,[00:43:53:24],"Hay preguntas que uno le ha preguntado, algo que usted quiera decir.","There are questions that one has asked you, something that you want to say.",
Librado Salinas,[00:43:59:07],"Bueno pues este que yo lo que lo que. Lo único que puedo decir es que estoy bien contento de estar aquí, porque este yo nunca he tenido ningún problema de nada. Así es de que como quiera, como yo ni trabajo, cuando después de que ya deje de de los videos desde que empecé a trabajar con la troca, entonces yo pienso que aquí en el Valle Mágico no hay un rancho que no haya yo trabajado, que no haya acarreado alfalfa o algo de ellos, porque pues todos me conocen y yo no tuve que andar haciendo propaganda para por el periódico que necesitaba trabajo.","Well, this is what I'm doing. The only thing I can say is that I'm really happy to be here, because I've never had any problems with anything. So, anyway, since I don't even work, when I stopped making videos since I started working with the truck, then I think that here in the Magic Valley there isn't a ranch that I haven't worked on, that I haven't hauled alfalfa or something like that, because everyone knows me and I didn't have to go around advertising for the newspaper that needed work.",agriculture
Librado Salinas,[00:44:40:11],"He ido ya unos con otros, le decían, y ya tenía yo más trabajo de lo que podía hacer. Por cierto que entonces cuando yo empecé a hacer eso, pues mis hermanos también empezaron la A A también a comprar trocas y a trabajar junto con otros, y entonces ya trabajábamos más, pues más, mejor, pero este a mí siempre se me ha tratado bien.","I've been with some people before, they told him, and I already had more work than I could handle. By the way, back when I started doing that, my brothers also started the AA, buying trucks and working together with others, and then we worked more, well, more, better, but this guy has always treated me well.",
Librado Salinas,[00:45:02:04],"Aquí todo, todo. Nunca ha tenido problemas de nada.","Everything here, everything. Never had any problems with anything.",
Maria Talamantes,[00:45:05:21],Sus hijos le ayudaron en cargar la alfalfa.,His children helped him load the alfalfa.,
Librado Salinas,[00:45:09:04],"A mis hijos, este Yo los enseñé a trabajar de la madera dura, a trabajar en la labor y y luego también me ayudaban a las vacas y acarreando vacas. Duramos como unos 20 años y cuando ellos estaban aquí todavía me acuerdo que mi hijo que trabajaba y jugaba en la High school, pues iba yo a un rato y luego mi señora a lo dejaba porque tenía práctica que hay que jugar y todo eso, que por eso pienso yo que ellos este como quiera.","I taught my children how to work with hardwood, how to farm, and then they also helped me with the cows and herding them. We lasted about 20 years, and when they were here, I still remember that my son, who worked and played in high school, would go for a while, and then my wife would drop him off because he had enough practice playing and all that, which is why I think they're fine.",timber;education;family
Librado Salinas,[00:45:38:00],"Yo les di la oportunidad que trabajaba duro, pero venían a la escuela a hacer lo que ellos querían, que lo que ellos les gustaba, por eso yo pienso que por eso ellos decidieron mejor cuando supieron la experiencia de trabajar duro, duro y si podían agarrar educación y agarrar un buen trabajo. Y era lo que ellos llaman todo el tiempo de llegar a hacer algo así es de que cuando el mayor que fue el que se graduó primero, que graduó de High School y no fue al colegio y que ya tenía su diploma y todo, y que vino y porque antes de para esto, antes de que Santos el Mayor fuera a a la al colegio","I gave them the opportunity to work hard, but they came to school to do what they wanted, what they liked, that's why I think that's why they decided better when they knew the experience of working hard, hard and if they could get an education and get a good job. And it was what they call all the time getting to do something like this is that when the oldest who was the one who graduated first, who graduated from High School and didn't go to college and who already had his diploma and everything, and who came and because before this, before Santos the Elder went to college",education
