speaker,timestamp,words,End Time
Sam Schrager,0:40:37,What when did the depression make itself felt here?,0:40:40
Walter Currin,0:40:40,Oh started long about in 29 or till might say it was getting a little bit better to for my change to World War two broke out which happened hit us in 41 and Pearl Harbor. But then things opened up and it went pretty good. Then.,0:41:07
Sam Schrager,0:41:07,"Was there 29 when that hit? Did that mean there was no, did off bottom fall of the crop market?",0:41:14
Walter Currin,0:41:14,"Well, yeah. So just started going down. Prices got down, time.",0:41:20
Unknown Speaker,0:41:20,You couldn't borrow any money you couldn't do nothing. And.,0:41:25
Walter Currin,0:41:26,Wheat prices went way down or like you're poultry eggs and stuff that went way down to nothing good. Just wasn't any any money. It was about it.,0:41:38
Unknown Speaker,0:41:38,"Oh, who would be death? You know.",0:41:44
Walter Currin,0:41:44,"We we pulled through it all. I to my daughter was born in 32 after come back up here and mother was with us. So anyway, we lived through it.",0:41:56
Sam Schrager,0:41:57,Did you ever hear them talk about the 93 depression?,0:41:59
Walter Currin,0:41:59,"Correct. Yeah, I heard dad talking about that, but I don't remember all the things he told me. You said it was really tough thing to. Yeah. They were. That's what he was farming over in coal. 14 up here and. Yeah, that's that's a picture of how they used to sit right here. That's what people call my little horsepower ridge that had no.",0:42:31
Sam Schrager,0:42:31,Engine at all. They going around. Yeah.,0:42:34
Walter Currin,0:42:34,"Just like, that, Well, can 12 horses then he had to come. Coming. Rod, run over to the separator from that horses. That old miller brought the old first car number, and that way they fresh that out for a quick turnaround.",0:42:54
Sam Schrager,0:42:54,Is that when I was thinking about.,0:42:55
Walter Currin,0:42:58,Yeah. You know.,0:43:00
Sam Schrager,0:43:00,Be come from before he came right up to.,0:43:03
Walter Currin,0:43:03,Oregon.,0:43:05
Sam Schrager,0:43:05,Willamette Valley or.,0:43:06
Walter Currin,0:43:06,"That's where that come from. That's where that was born. Willamette Valley, I wonder mother came from Arkansas. Back covered wagon corn. most my granddad's homesteaded over. All right.",0:43:22
Sam Schrager,0:43:22,I wonder how you. Your father talked about coal country.,0:43:25
Walter Currin,0:43:27,"Well, my granddad just heard about his opening up, new country over in here. Both my granddad. So I guess drought in this country and that his brothers and my granddad, they brought some broken. Right. You have, cattle with them over there. Granddad homesteaded my granddad. Well, granddad comes. That's right there, echo. All right. Grandpa lupus was about three mile north of homestead.",0:44:02
Sam Schrager,0:44:02,"Do you have much idea when you think about when your father might have gotten there from West Charlotte. He was there in the 80s, you say? He said.",0:44:11
Walter Currin,0:44:11,"Oh, yeah. 19, 1878. Yes. There was no corn or anything in there. Dad, hold first, take a number and go in there. When they built that one building a doctor in there built. And here's the freight from, from Colfax to Lewiston down the hill or and. No, there was no cotton or any of them. Just a few settlers around there.",0:44:40
Sam Schrager,0:44:40,"Who freights the supplies, from one to the other.",0:44:44
Walter Currin,0:44:44,Go back down to Lewiston and like that.,0:44:50
Sam Schrager,0:44:50,"Did he ever talk about Vollmer or did you? Because I know Vollmer. He had to run the bank here. And in that. Yeah, he was. He did a lot of work closing out story I've heard.",0:45:00
Walter Currin,0:45:00,"Well, that's where I guess that's where in the old timers. That's where Vollmer got he started. Had a little bit. Yeah. He used to be a Vollmer bank here and he had a lot of farmland there still so many. Still got some farmland around here, but some of it. And so.",0:45:16
Unknown Speaker,0:45:16,"The farmers. Vollmer. Oh, yeah.",0:45:21
Sam Schrager,0:45:21,So not too well liked by a lot of local people.,0:45:24
Unknown Speaker,0:45:24,I don't know a thing about them in that regard.,0:45:27
Sam Schrager,0:45:27,"I'll tell you, they're he's got a reputation out of Troy in the same way we got Troy was named Vollmer to start with.",0:45:33
Walter Currin,0:45:33,"Yeah, that was right. And they changed it to Troy. Yes. Yeah, you bet you did.",0:45:41
Sam Schrager,0:45:41,You ever know the Rosensteins?,0:45:42
Unknown Speaker,0:45:43,"Oh, yeah. Oh, yes.",0:45:44
Walter Currin,0:45:44,I know Steve family. They had a store out New Town Genesee and then then the town moved out. They moved in.,0:45:50
Unknown Speaker,0:45:50,"Here. I, I think they still have some land out here someplace, I think. Yeah.",0:45:56
Walter Currin,0:45:56,"Silverstein girls. Yeah I know, oh, Jake. Rose. Jean. These way marks the girls.",0:46:06
Sam Schrager,0:46:06,Won't really like.,0:46:07
Walter Currin,0:46:07,Who they were. Nice old folks. I thought they were. Seemed to be nice family.,0:46:13
Unknown Speaker,0:46:13,"I never knew them, but then they. I know they used to say. Oh, yes, I can.",0:46:17
Walter Currin,0:46:17,Remember that.,0:46:18
Unknown Speaker,0:46:18,Your father used to talk about. I never knew them.,0:46:22
Walter Currin,0:46:22,"Yeah. No, nothing. Family followed.",0:46:24
Sam Schrager,0:46:24,Family did. who did your family trade with?,0:46:29
Walter Currin,0:46:29,"We traded with. What was Rosenstein then? Folks, we kind of divided our trade between the two stores.",0:46:38
Sam Schrager,0:46:38,"They were Jewish, weren't they? Across state.",0:46:42
Walter Currin,0:46:42,Yeah.,0:46:43
Unknown Speaker,0:46:43,I never knew anything about them in that regard. But I just heard I mean I don't remember. Yeah. And his mother used to take butter or something in there. And your father used to hide it up. So nobody gave it to him.,0:46:55
Walter Currin,0:46:55,"You know. They used to, she used to do what?",0:46:57
Unknown Speaker,0:46:57,She used to make homemade butter. You remember every time his mother brought it in. But he takes him out for himself for my birthday.,0:47:05
Walter Currin,0:47:05,"Oh, bought butter from us and folks, she always had butter and eggs for sale.",0:47:12
Unknown Speaker,0:47:12,Just imagine a sold for $0.50 a roll. Look what you're paying for it to roll.,0:47:21
Walter Currin,0:47:21,Yeah.,0:47:22
Unknown Speaker,0:47:22,Okay. You're doing longer.,0:47:27
Walter Currin,0:47:27,"Times have changed. Prices are still going up. I don't know where they're going to stop, but.",0:47:33
Unknown Speaker,0:47:33,Maybe you got to start somewhere.,0:47:36
Sam Schrager,0:47:36,"Yeah, well, we got no money left.",0:47:38
Walter Currin,0:47:38,"Yeah, we got no money left.",0:47:41
Unknown Speaker,0:47:41,Yeah.,0:47:41
Walter Currin,0:47:41,I go and get more and more of the country still. I don't know.,0:47:45
Unknown Speaker,0:47:45,"Where they are going forward. We get us out there, get him lot of other.",0:47:52
Walter Currin,0:47:52,"Yeah. This election coming up, we'll see who wins. There's you're trying to get nominated. You read all you can read in the papers as.",0:48:02
Unknown Speaker,0:48:02,"Well I know Jack was that one? And more or less they shot that,",0:48:07
Sam Schrager,0:48:07,Yeah.,0:48:08
Walter Currin,0:48:08,"Oh, well. And politics for you. Yeah.",0:48:11
Unknown Speaker,0:48:11,"Well, if they don't like it... they don't have the vote, but they don't have to shoot them for the sake.",0:48:17
Sam Schrager,0:48:17,Crazy.,0:48:17
Unknown Speaker,0:48:18,"Sure it is. It's just crazy. Oh, if I did like, if I didn't vote for somebody, I sure as heck wouldn't know. I mean, I would vote for. And I'm hurting worse more than anything.",0:48:29
Walter Currin,0:48:29,So maybe it'll all come out in the wash.,0:48:32
Sam Schrager,0:48:32,Was there much politics around here in the early days? If people in here elections?,0:48:37
Walter Currin,0:48:37,"No, they didn't, pay too much attention like they do now. They don't didn't go through all that maneuvering around.",0:48:46
Sam Schrager,0:48:46,"When they made votes to get elected, who were out here in the early days, like, oh.",0:48:50
Walter Currin,0:48:50,"Yeah, your name is course, now the farms are getting bigger, a little farmers going out, there's getting less people around in living or out in the country. Now that is actual farmers, all these farm places, their houses are right it out to people that's working in other places. But Moscow listed some form, so they just they live here, but they work at a place.",0:49:17
Sam Schrager,0:49:17,"That if you find for yourself, it wasn't worth trying to farm after the depression because it took so much land and stuff. Well.",0:49:26
Walter Currin,0:49:26,"Yeah, I get about it. It, after a quick I saw the outfit, farm outfit, give mother the money, and I went out working on farms up until I went to work at the elevator. I work for construction and recharges George Galloway. Then I went to work down the Farmers Union, East End, and I guess I was there 25 years. So then I retired.",0:49:55
Sam Schrager,0:49:55,Wasn't a farmer union around here for from the rather earlier days.,0:49:59
Walter Currin,0:49:59,"Yeah, it was established here in 1990 when they started here. Farmers Union, of course, it's much bigger now. They got bigger plants and they're still building out now what a standard work video.",0:50:13
Unknown Speaker,0:50:13,Okay. So there's a pile of grain out there right.,0:50:16
Sam Schrager,0:50:16,"What was it thinking? with it from what you know, you you heard of why they started it in the first place? What was it? Why did they want to have all.",0:50:25
Walter Currin,0:50:25,"It was just the start of of farmers getting together in a group. And, that way, way, maybe they get a little better price on stuff by being a group, you know, a co-op. Well, I found it turned out to be a co-op. And time. So like, Union Towns got to grew up in different places. They can. oh. I don't know why. I guess they get a little better price on stuff.",0:50:53
Unknown Speaker,0:50:53,I don't know what they were doing that.,0:50:56
Walter Currin,0:50:56,"So other than that where it just kept building up big business bigger anyway, which it is still getting that way.",0:51:05
Sam Schrager,0:51:05,"I know one thing I was going to ask you about was the river, going down the Clearwater there and going down the great was over, fairly steep grade.",0:51:14
Walter Currin,0:51:15,"Yeah, it was a very steep grade.",0:51:17
Unknown Speaker,0:51:18,They came. They had to wreck.,0:51:19
Walter Currin,0:51:19,"I remember the old grade going down. They used to have to rough lock the wagons, make sure to hold on. Really? Yeah. They didn't trust the breaks. A rough lot of wheels.",0:51:29
Sam Schrager,0:51:29,That when you were a kid. Does that mean you.,0:51:32
Walter Currin,0:51:32,"You were on a train back to. And you'd love to wheel completely. So you had your break, but then sometimes they'd give away on you. That great was self esteem.",0:51:43
Unknown Speaker,0:51:44,"Yeah. After they fixed it. After it was better before it, you know, on a dirt road. Then I remember the old lost and highway. Oh my stars, I was just riding river and I.",0:51:54
Sam Schrager,0:51:54,Was down there to the river. Very often here we mostly go to can't see.,0:52:00
Walter Currin,0:52:00,"Well, of course I never looked over there when that grade was going from Uniontown. Down. We used going down the central grade here all the time. Yeah. And they were horse days. It'd take all day to make a trip down to Lewiston and back down to the room out here where we lived. But, then they put in, the spiral Hartley, and they keep improving that. Now they're making a grade there. Now, so they've improved a lot. You're driving, getting around that.",0:52:37
Sam Schrager,0:52:37,"The river, itself did. Did you ever see that river flood right across the flood?",0:52:43
Walter Currin,0:52:43,"You know, I used to have a ferryboat down here. It's folded, you know, you went across on that, or they built the old Spaulding Bridge and then. Oh, yeah, that would get up. You get up over there river over the road, going down the river, and then you get the ice jams. Yeah. They did seem like it's been going down about. Oh. We come back up here from Coleman, 32 and 11 both sides, and lined up garages and different things. Oh, ten, 12 years ago, it, they start sliding down, so. Oh, you're the wrong.",0:53:24
Unknown Speaker,0:53:24,"Oh, my boy.",0:53:26
Walter Currin,0:53:26,That's my son-in-law in Spokane over here. oh. Yeah.,0:53:33
Unknown Speaker,0:53:33,"Yeah, that's whitefish there.",0:53:37
Sam Schrager,0:53:37,"Oh, what was the what did they use to fish with? oh.",0:53:41
Unknown Speaker,0:53:41,"We're Indians, hooked and, worms and stuff like that. Different thing.",0:53:48
Sam Schrager,0:53:48,Because I know they used to have salmon.,0:53:50
Unknown Speaker,0:53:50,In that area that we.,0:53:51
Sam Schrager,0:53:51,"Were sitting in. It, too, was a pass.",0:53:53
Unknown Speaker,0:53:53,"Yeah. Yeah, that's what they,",0:53:57
Sam Schrager,0:53:57,"Oh, yeah.",0:53:57
Unknown Speaker,0:53:57,"Yeah, I know some I have. But we can, sit down here and talk with the old feller. I used to have to visit pretty soon. Yeah. The fish. Fish? Not the big fish. Right. You take an old wooden limb, we go, and we catch white fish.",0:54:17
Sam Schrager,0:54:17,How come we took such a liking? Was it just to you that he took a such a liking? You personally? Yeah.,0:54:22
Unknown Speaker,0:54:22,"Well, you know, I was in my 40s for. Oh, yes. You know, it was good to the old,… i always had a call. Then you'll probably have to. Good luck to your mother. Good luck. Yeah. We give some roosters low fry and little things like that. It didn't take much. Did you feel like it make you happy? Well, a little, he really got a lot of. I don't know what in the world… yeah.",0:54:46
Sam Schrager,0:54:46,What about the marks Martin's got? You know.,0:54:48
Unknown Speaker,0:54:48,"I remember the old Mark. Yeah. It was all Jimmy Carter, Norman, Carl, Johnny Matthews, Cardinal and Charlie and Sam Wilson and all of them old fellows. I was around and northwest. Charlie White and different ones around. That was.",0:55:09
Sam Schrager,0:55:09,Was Charlie much of a baseball player?,0:55:10
Walter Currin,0:55:12,young Charlie White.,0:55:13
Unknown Speaker,0:55:13,"Oh, yeah. Oh, Charlie was. He wasn't. He was only a half breed, but he farmed on a rambler owner. And then. His dad was a white, and my mother was Indian. Well, but he went on to found work.",0:55:27
Walter Currin,0:55:27,In thousands of years.,0:55:29
Sam Schrager,0:55:29,"Wasn't there a number of instances were that where there was mixed marriage, like. Oh, yes, there is.",0:55:35
Walter Currin,0:55:35,Yeah.,0:55:35
Unknown Speaker,0:55:35,"Well, that's enough with school work. Why, how do you.",0:55:37
Walter Currin,0:55:37,Get mixed up there?,0:55:38
Unknown Speaker,0:55:38,"Quite a bit. I work in oh yeah, I it pretty. Oh yeah. You like that I think part time… yeah a… lot of… it. A lot of history down there that I don't know I get it quite a bit. No fuel for Battalion first. I couldn't understand him. Finally. I'm not sure I can understand. He took it pretty broken, you know, he got extremely hard. You could well married, right? You could get used to him. You could understand. And I like.",0:56:07
Walter Currin,0:56:07,How you go.,0:56:09
Sam Schrager,0:56:09,They read to him. He like to talk about. They were really early days from this time.,0:56:14
Unknown Speaker,0:56:14,"Where he was,… what was his… name? I get the small boy. I guess when old Chief Jones would made that. I heard of the name. I don't understand him. And sometimes both their nephew and I. So… well, I was.",0:56:31
Walter Currin,0:56:31,"Quite interested in helping them alive, but.",0:56:34
Unknown Speaker,0:56:34,"They. All right. I got acquainted with them at home. Well, I come here. I kind of, pick them up. I mean, you come by and give me… come up and… talk. We always defer. Gunner. What are you a good I gave you stuff and like mother, give them guard and stuff and all that. And they didn't have money. All right, if you did, all right. And you paid her back in retribution stuff, everything. They could think about that money or something.",0:57:04
Sam Schrager,0:57:04,"When they weren't burying, was it?",0:57:06
Unknown Speaker,0:57:06,"Usually you say when or where we went up north here, up from long ago. You up near Huckleberry or. Yes. I couldn't raise up in any part of the state. You would go up in there and camp up in here. Who knew who in the state like to come out in it almost after each one of them. Get out with him. A gallon of berries from a few days. They found the huckleberry through. For what would you do with all in on the farm?",0:57:37
Sam Schrager,0:57:37,Can't sure.,0:57:38
Walter Currin,0:57:38,We didn't have freezers and.,0:57:39
Unknown Speaker,0:57:39,"Stuff like those days, so we didn't have. If you can't that we have.",0:57:45
Sam Schrager,0:57:45,"Fruit in Canada, we don't have to worry about, you know. Yeah. We're. Where did you tell him?",0:57:54
Unknown Speaker,0:57:55,"He lived down on the river. Right. That were you down category? That's right. You're telling me. Yeah. You hit the highway right back to your right. A little house on the North Point there. Yeah, I guess it's same for family living there. I think we got.",0:58:10
Sam Schrager,0:58:10,Where they say the room. Right. where.,0:58:12
Unknown Speaker,0:58:12,"Does the little rock start? Over. It starts over here about, you know. Well, you know where the highway junction out here. Way out there for you will hit Uniontown. It starts here and runs clear the hill north up here towards Joliet along the river. River. I don't see why everything is so pretty big… this area.",0:58:34
Sam Schrager,0:58:34,Was it mostly being farm by whites.,0:58:36
Unknown Speaker,0:58:36,"When you were farming? Yeah, it. Was going to get a.",0:58:39
Walter Currin,0:58:39,"Few Indians try to farm, but they would know very good.",0:58:42
Unknown Speaker,0:58:42,"Farmers. I don't know, say a little. Fishing which just mostly rendered and out a lot of them was water, land.",0:58:49
Unknown Speaker,0:58:49,And it was so or,0:58:55
Sam Schrager,0:58:55,But,0:58:57
Unknown Speaker,0:58:57,We're still moving.,0:58:58
