speaker,timestamp,End Time,words
Rob Moore,00:28:17:26,00:28:26:29,"How long would a teacher usually stay on the country school today? I know, I know, a lot of school teachers came out. The young women and then they married pretty soon were there."
Norla Callison,00:28:27:01,00:28:35:24,"Well, and it very varied a lot now really, how long would she here? Two years. Two. I thought it was three years."
Norla Callison,00:28:35:25,00:28:40:19,I had her in fifth and sixth more than level on seventh and eighth.
Norla Callison,00:28:40:22,00:28:44:02,Well I went to school in the I think two years.
Norla Callison,00:28:44:06,00:28:47:21,"Yeah, I went to the."
Norla Callison,00:28:47:23,00:29:13:23,"You know what Tom green told me when he was down? Milk and free water. Yeah. More or less just in trouble, you know, in the school. And he said the country kids were by far the best kids. The kids became, you know, in the country that have to take control of it. And he said they were the best student, caught in the least trouble."
Norla Callison,00:29:13:26,00:29:18:21,"Well, I think a lot of the kids in the country hadn't yet had something to do."
Norla Callison,00:29:18:25,00:29:23:15,"Well, he said he take them home at night. He should know how well I've."
Norla Callison,00:29:23:15,00:29:25:01,Worked in response to the other.
Norla Callison,00:29:25:01,00:29:28:06,"Kids. They're running around town. Right, Helen?"
Norla Callison,00:29:28:08,00:29:48:13,"Well, you get a candy bar or two. You can get get together down. Do not. Yeah, well, the country kids, they get through school. We don't have school busses. You get on the car, you shouldn't go home. And you haven't had the milk. Some cows. Night. Morning. And he. He had. George, you had something to do. That's right."
Norla Callison,00:29:48:14,00:30:03:08,"Unemployment didn't bother him a because he had things to do. He didn't have time to get in trouble. Of course, on Halloween people out, some clown upset everybody or something like you know what, that that's excusable on Halloween. You know."
Rob Moore,00:30:03:10,00:30:10:10,"I, I heard about other Halloween tricks, like, like taking apart buggies and things and put them inside the schoolhouse, like, they do that, that kind of stuff out here."
Norla Callison,00:30:10:12,00:30:18:09,"Yeah. They even put a gallon kind of schoolhouse down here. Well, we'll stay here."
Norla Callison,00:30:18:12,00:30:33:01,"Yeah, you're. If we go back. Yeah. I to tell you a little bit, yeah, I was, I was there wasn't living there, but you heard. Yeah. I don't know about."
Rob Moore,00:30:33:05,00:30:36:07,I don't think getting ruined by these ladies.
Norla Callison,00:30:36:10,00:30:41:29,That was my. Oh. And she had you drip.
Norla Callison,00:30:42:01,00:30:42:25,Had one. Right.
Norla Callison,00:30:42:27,00:30:45:14,Yeah. Yeah.
Rob Moore,00:30:45:16,00:30:57:09,"Well, seems like most the tricks that people played in those days really were a lot, a lot more fun and a lot less, I mean, yeah, you know, they were more in the people laugh and then the hurt people would."
Norla Callison,00:30:57:11,00:31:25:24,"I tell you, I think your kid's name names my guy. Really? I think they, really, really enjoyed themselves much, you know, once in a while it took a little bit, but they mostly skated and of course, you know. And then. Then it ended up we go to somebody's house from the party broke up. You know, we we go up to the house and they ask you to."
Rob Moore,00:31:25:27,00:31:27:28,This morning when your little kids are.
Norla Callison,00:31:28:00,00:31:32:08,With kids going to school right here mode. Oh we're great.
Norla Callison,00:31:32:11,00:31:33:16,The whole.
Norla Callison,00:31:33:19,00:31:35:24,I don't think the real little kids never.
Norla Callison,00:31:35:27,00:31:36:27,First or second grade you.
Norla Callison,00:31:36:27,00:31:38:05,Lived in. All right.
Norla Callison,00:31:38:05,00:31:51:22,"Because we have kids here named age. I went over here where my 45 year dad. 160. Yeah. Oh, yeah. And you could get up on stage and you could have a pretty nice time escaping or coaching. You know, I left the house in my 50s. I was."
Norla Callison,00:31:51:23,00:32:09:00,"Do you do you remember the Roberto stairs? We used to go across? Now, the thing about a and got a block policy around that block, about like a minute to try set love a bit."
Norla Callison,00:32:09:02,00:32:11:11,"Yeah. You couldn't control it one bit, you know."
Norla Callison,00:32:11:18,00:32:19:15,"Yeah, yeah, I saw it here. Got quite a thrill. yeah."
Norla Callison,00:32:19:17,00:32:20:21,I know you're definitely right.
Norla Callison,00:32:20:21,00:32:25:22,"Part of the human, toboggan. Remember when we used to ride over on table? Go."
Norla Callison,00:32:25:24,00:32:30:24,"Well, I thought over here, one of the big, pretty adaptive convertible straight off."
Norla Callison,00:32:30:26,00:32:35:03,"used to drift low. Drift up at the top of the hill, 68ft high."
Norla Callison,00:32:35:05,00:32:36:17,Yeah. Jump rope behind your head.
Norla Callison,00:32:36:18,00:32:45:05,"Yeah. Hold your head another hard. Come down over that thing. And, boy, I'm gonna tell you when you hit the ground."
Norla Callison,00:32:45:08,00:32:45:28,Really fly.
Norla Callison,00:32:45:29,00:32:55:25,"Yeah. Not that old board. Crack like a rifle to. And, dad, you had to be careful and take your breath away."
Norla Callison,00:32:55:28,00:32:57:00,Yeah. You came up here.
Norla Callison,00:32:57:05,00:33:00:18,During that path? Yeah.
Rob Moore,00:33:00:21,00:33:15:11,"When you started to get older. How did, like, courtship, you know, when you when you were starting to get older and dating and things like that. How did those things work in the country in, in the early days? What, what kind of things that I did."
Norla Callison,00:33:15:13,00:33:17:17,I think just took your girl walking.
Norla Callison,00:33:17:17,00:33:44:26,"Yeah, yeah. Here's the cake. Me? okay. Yeah. Are you, you go to church, you know, you always walk down home from church. Yeah, sometimes we talk about it. It is very inviting and key. That's right. They didn't. They didn't hurry it going home, you know, and you had lots of time. And then sleigh ride parties."
Norla Callison,00:33:44:26,00:34:07:18,"You take a big old bobsled and put control in there. Like you never had a foot warmer. But to keep your feet warm, you know, on the blankets or horse by which you know, water washes, you know, the sleigh bells on crossings, you know. And the skinner, he was the driver dressed up and back in there, of course, bundled up like prisoners."
Norla Callison,00:34:07:18,00:34:09:23,"And of course, the boys couldn't let the girls get cold."
Rob Moore,00:34:09:24,00:34:11:16,"Oh, version. I know."
Norla Callison,00:34:11:18,00:34:37:28,"I remember one time. What? Troy, I forget how many there were. But I remember nightmare of long shins or etc.. And, coming home, I just had a recurring trick. I want too many ever. But yeah, there were there was enough for a play. Right. Anyway, I can't remember another one for darn for what we went through."
Norla Callison,00:34:37:29,00:34:55:18,"But anyway. Come on. Oh my god. Pretty attractive blond. Crawled out onto the covered boards to sleep and then they married. Said we met two rich and, Bethel girls trip there and the team turned up from."
Norla Callison,00:34:55:21,00:34:57:29,But I don't know what.
Norla Callison,00:34:58:01,00:35:01:24,I knew nothing about it. But you can you you.
Norla Callison,00:35:01:26,00:35:03:08,Were at home. Was that every turn on.
Norla Callison,00:35:03:09,00:35:09:14,And that and.
Norla Callison,00:35:09:16,00:35:18:25,"One time, Harry and Ernie and I went around the plateau that he'd been out around the plateau or one of the coldest places ever allowed to be."
Norla Callison,00:35:18:28,00:35:22:10,That's north at far North Way. No. Yeah.
Norla Callison,00:35:22:12,00:35:45:14,"How I know that. Right. Well, we went up there, Harry, and, her you had one pretty good portion, Harry. I don't know, I don't, you know, I come down, you and I went over there. He had a friend when he harnessed up the team and Harry horse and Ernie Lawrence and I went to Randall Park today. Man, it would move you."
Norla Callison,00:35:45:14,00:36:08:26,"I come up near freezing. Yeah. Like I went up there and. And, you know, them sweet gals, you know, intensifying down there. Some rest. We're bringing a little moonshine to you for a crop in. And then I saw him. I think it left them right away. By golly, it got time for us to come home when we weren't home."
Norla Callison,00:36:08:29,00:36:32:19,"Boy, he's been an orphan. I. In broad daylight. And he. You get more. Yeah. And he kept looking like he just knew something would happen to him. Right. And you said it was broad daylight. And then I looked out. And here come early, and I leave my old mare walking home with left the other horses that ought to hurt here."
Norla Callison,00:36:32:19,00:36:34:29,We come in there. But daylight can probably figure.
Norla Callison,00:36:35:00,00:36:37:28,Out it would work.
Norla Callison,00:36:38:01,00:36:43:20,"Jack, that's what you'd call young and irresponsible."
Rob Moore,00:36:43:23,00:36:51:14,"When? When, when a man can decide on a woman he thought he might like to marry. With the courtship take quite a while."
Norla Callison,00:36:51:16,00:37:05:01,"Hey. Thank you. I tell you. That our, I didn't get married very. I picked up at 28. How old were you, Bob?"
Norla Callison,00:37:05:03,00:37:14:16,"I'm going on 32. Yeah, okay."
Norla Callison,00:37:14:19,00:37:19:00,"You remember, the harvest ball is used to evaluate the temple boys had a harvest boy."
Norla Callison,00:37:19:03,00:37:20:02,"Oh, yeah."
Norla Callison,00:37:20:04,00:37:40:25,"More than some men. Some dance. Yeah, they they decorate that whole up. A pumpkin in cornstalk or corn. Shucks. The corn. You know, man. Brother. Remember them? And they made a good ark. Yeah. They were well after they outgrew North. Yeah, they played big time and played them back and forth. Cool places like that in the big hotel."
Norla Callison,00:37:40:26,00:38:01:23,"Yeah, they were, they were talking a man. Brothers were there. And then there was another after man brothers who left here and went into the big circuit. Well, I don't know, call 911 or, you know, a call when you come up here. What you would have the best time down there, you know. And the fall and harvest was all done."
Norla Callison,00:38:01:23,00:38:11:08,"And a big harvest home. And I wonder why I didn't pull out and look at it now, the way the crowd is. William, there they were. It has a lot time."
Norla Callison,00:38:11:08,00:38:27:04,"Very to wander that old temple in the cave in as well, that floor covered with people like. And then before I didn't break down, I don't know, I don't know. They're condemned, I guess."
Norla Callison,00:38:27:07,00:38:35:02,"Well, I think they know they got some steel post in your, down below it. Pretty good. Now."
Rob Moore,00:38:35:04,00:38:43:07,"I've been hearing something about, after people get gotten married, the neighbor from throw a shivery for him. Did that happen much up here?"
Norla Callison,00:38:43:10,00:38:45:11,"Oh, it never failed."
Norla Callison,00:38:45:13,00:38:45:28,Oh.
Norla Callison,00:38:46:01,00:38:52:06,Always that here. We hope you figure on Bond Creek.
Norla Callison,00:38:52:08,00:38:53:29,Shotguns in the works.
Rob Moore,00:38:54:01,00:38:58:08,What what what would a chivalry be? What would people do in a chivalry?
Norla Callison,00:38:58:11,00:39:09:18,"Oh, just back all the court. I know. You can bet that was about all. oh. What, what it really should have been with music. You know what would you call it?"
Norla Callison,00:39:09:21,00:39:11:00,I'm just kind of hearing their.
Norla Callison,00:39:11:00,00:39:14:06,"Name, but they wanted to share their. Their first to."
Rob Moore,00:39:14:06,00:39:16:18,Know was that the night they got married or.
Norla Callison,00:39:16:19,00:39:18:25,"Well, any night brought them home."
Norla Callison,00:39:19:01,00:39:40:12,"And then they got home. No honeymoon. You know why? the couple always knew they were coming, and they'd have, they have candy bars, you know, and apples and different things for treats, you know, and coffee. And they move in, you know, and crowd were being in. They always wanted to wait until they got in bed. If you could wait, let you go get the game, you know."
Norla Callison,00:39:40:12,00:39:57:11,"And that noise it turns out time, you know, no. Something lasts for two. And every shot you get right beside. Oh, she's right up here like that. Tin cans and stuff. Do you remember that old here you there, that old rig there. Turn to the crank. They call a horse fiddle."
Norla Callison,00:39:57:13,00:39:58:12,You know.
Norla Callison,00:39:58:15,00:40:05:18,"I, I in the chrome run on a cold rock. And what was. I know you said I think that kept coming. Yeah."
Norla Callison,00:40:05:20,00:40:07:03,I think it's a baritone.
Norla Callison,00:40:07:03,00:40:18:02,Said it it I think you are. You want to hang on to that. And I tell you something that will that made the office not. And they turn that thing in the crank and all the thing run on a call and jump from one call.
Norla Callison,00:40:18:02,00:40:19:25,Gear home run. Don't run.
Norla Callison,00:40:19:26,00:40:35:08,"On there. Get them up. You know, by the out of bed, you know, and even by the menu and all the noise of the main idea to get them up. You know, any set around, you know, visit me candy bar and nap. Have a nice evening there."
Norla Callison,00:40:35:11,00:40:44:10,"I, I didn't I didn't remember my memory for good anymore, but Kyle Anderson told me the other day, you know, when we were shivering, I don't know what are you came or not?"
Norla Callison,00:40:44:12,00:40:45:18,"No, I'm having there."
Norla Callison,00:40:45:18,00:41:11:20,"Woody Boyd was there, and. And Kyle, I can't remember who are. But anyway, he knew, we weren't prepared for him. So he came and told me going to get that money. So I went down to the cigar bar and got paid for the shivering took place. So I got the treat like that. Yeah. and we had."
Norla Callison,00:41:11:20,00:41:28:28,"Ice cream, I don't know. And then they said, oh, the people were happy. Oh, some ways I think they're happy. You're happy around happier people got so much I that the they could be happy, but they just got some market and, and I know one day we used to visit a lot more."
Norla Callison,00:41:29:00,00:41:30:21,Oh have pinnacle party.
Norla Callison,00:41:30:26,00:41:31:20,"Dinner parties, you."
Norla Callison,00:41:31:20,00:41:33:07,"Know, and party."
Norla Callison,00:41:33:09,00:41:55:29,"People go to church in the neighborhood, invite them home for dinner, or we invite somebody who to our place, you know, and people visit and they had parties, you know, and literally you remember you can literally hurt them by going out. You know, you never see your neighbor. You why are you way back in, across the cross, the door, across the fence when you're on one side from he's on the other way where you going to come on down."
Norla Callison,00:41:56:01,00:42:04:00,Yeah. But actually far as going over to our neighbor to visit and and spend the day and eat dinner with him. Yeah. You can pretty won't hurt us.
Norla Callison,00:42:04:04,00:42:04:26,Yeah.
Norla Callison,00:42:04:28,00:42:09:19,It's just people don't. They'll get in the car and drive. Yeah. 50 or 100 miles.
Norla Callison,00:42:09:19,00:42:14:01,"Somebody visit somebody that went out, when the car is convenient."
Norla Callison,00:42:14:01,00:42:20:27,"That's right. But one of my hand horses in the old buggy, or a heck. Well, you didn't get too far away from home."
Rob Moore,00:42:20:29,00:42:23:18,"Did they? Have those, kitchen sweats out here?"
Norla Callison,00:42:23:20,00:42:41:28,"Oh, yeah. We get the gas in the kitchen. Thank you. Boy, you just left. Oh. Well, you know, I you one guy maybe played, play the in the middle. You know, that's why I call them call a kitchen question on."
Rob Moore,00:42:42:05,00:42:44:05,Because I think it's in there as with.
Norla Callison,00:42:44:07,00:43:07:10,"Well I guess there was in that place. Needs to think in there. We get hot. You know, and they'd get up a working on my, pretty good. Okay. So yeah, whatever I don't know, I don't know. It didn't take so much energy to make people happy. So now you know that it takes a lot to make them happy."
Norla Callison,00:43:07:12,00:43:30:28,"You can have a good time. And kitchens went very well. And in fact, that's about all they ever wore. The man just more me, more hair. Well, you know. No, no, no, I mean, I don't think we've ever tried. Maybe they might put back to that to play the fiddler and I got them that we love. Well. Remember you didn't down to San Diego was over there."
Norla Callison,00:43:30:29,00:43:32:06,"Oh, yeah."
Norla Callison,00:43:32:09,00:43:47:15,"well, I was, you know, for no greenery. And so I can see that was the up there. You. I get to get that money. You feel okay? I can, I can do just for me. I can feel that, you know. Yeah. He's pretty good. Five. Oh, yeah."
Norla Callison,00:43:47:17,00:43:48:20,"Well,"
Norla Callison,00:43:48:22,00:43:55:13,That that was a lot bigger than the kitchen originally. I don't one final answer. Yeah.
Norla Callison,00:43:55:15,00:43:57:26,I wonder if the old buildings still stand. I think it.
Norla Callison,00:43:57:26,00:44:04:25,"Does. Yeah. Okay. Don't look too bad. Hey, you."
Norla Callison,00:44:04:28,00:44:13:12,And barn dances at your farm. Different to what I remember. They had a quite a series of barn dances down there were random. And you remember that?
Norla Callison,00:44:13:14,00:44:18:03,You turn up in the choir. Choir? Quite a dance. There were a lot of them.
Norla Callison,00:44:18:03,00:44:24:00,"Were you there? Not through. No, no, no, I my old I had anyway."
Norla Callison,00:44:25:20,00:44:38:07,"Well, I'm not horrible. I don't know if I had any more for that or. No, it was wrong. I'll tell you who was living there with, Compton, Stewart, Stewart County."
Norla Callison,00:44:38:09,00:44:40:25,He he was always out to make a colony.
Norla Callison,00:44:40:29,00:44:41:17,"Yeah, he."
Norla Callison,00:44:41:21,00:44:43:22,He got him turned into a dancer.
Norla Callison,00:44:43:25,00:44:44:27,Yeah.
Norla Callison,00:44:44:29,00:44:49:29,"You know, he he lived all right. He still live in."
Norla Callison,00:44:50:02,00:44:50:13,That's.
Norla Callison,00:44:50:15,00:44:52:06,Did you end up the year?
Norla Callison,00:44:52:11,00:44:54:07,How about the grow a model?
Norla Callison,00:44:54:08,00:45:20:11,"I need you to teach me. What I eat is a day, but Stewart's alive and mowed the lawn. Yeah. Planted in that summer. He was the one to have him from now. Probably. You know, or anything. we. I believe that, you know, I he lived Avon Lake, the south edge for a quarter lane."
Norla Callison,00:45:20:14,00:45:21:05,Chanting.
Norla Callison,00:45:21:07,00:45:21:28,No. Stewart.
Norla Callison,00:45:22:04,00:45:23:06,"Oh, sure. Stewart."
Norla Callison,00:45:23:06,00:45:30:28,This is. I think it's Hayden. Make this Edgecombe. Yeah. Somebody told me during the last year that they ought to.
Norla Callison,00:45:31:00,00:45:38:02,"Wonder out, about Stewart. Boy, I mean mean. Yeah. He's a pretty nice kid."
Norla Callison,00:45:38:02,00:46:01:16,"Who's a nice kid. I don't know, hardly the last I knew wouldn't even California, but know he's a handsome man. He used to be so mean for me. That good kid. Yeah. I should be fine looking kid. About six foot two inches tall to some kid."
Rob Moore,00:46:01:18,00:46:10:12,"With whatever we've been parties and things to after, like after they finished. Rationale. One farm or something. When there be a party there to know, to kind of celebrate."
Norla Callison,00:46:10:12,00:46:13:05,That they just moved to another farm.
Rob Moore,00:46:13:08,00:46:17:26,"How many thrash and rigs were there, like on this end of the ridge?"
Norla Callison,00:46:17:28,00:46:19:01,What was that? How many.
Rob Moore,00:46:19:01,00:46:20:05,Thrash and rig.
Norla Callison,00:46:20:08,00:46:21:06,Machines were.
Norla Callison,00:46:21:08,00:46:38:07,"One year? There were never more than one year. There was only one. Oh, Chris Mars, remember now the grit before the green got wet. He trashed the whole ridge that year. But the next year that was going to come. The machine were."
Norla Callison,00:46:38:09,00:46:49:18,"Well, then, before the company clean. You remember George Fleming with that? Yeah. All right. Your hero, George, you pray for us, and I'm here now. This morning, ready? Used to cry out and guess what?"
Norla Callison,00:46:49:20,00:46:54:21,"But morning. Morning, Mr. Gore. that, the general think."
Norla Callison,00:46:54:21,00:46:56:04,About who pull up.
Norla Callison,00:46:56:07,00:46:56:27,They get bigger.
Norla Callison,00:46:56:27,00:47:10:20,"Run over that fresh a time or two for dad. Yeah. That George Clem crash for us several years and then way back a long reason. Says long time ago, Martin Thomas running down."
Norla Callison,00:47:10:22,00:47:12:27,Martin used to thrash the lower end of the race.
Norla Callison,00:47:13:02,00:47:23:17,"He was the fresh, rough, I remember. Yeah, he fresh for us up there. And by God, he never whistled. Yeah. No, he said that he had a frank machine, not a whistling machine."
Rob Moore,00:47:23:19,00:47:24:24,The whistle was a stop work.
Norla Callison,00:47:25:01,00:47:48:27,"Well, any kind of signal or anything. You know what? Let's start. Not the whistle for noone. And they put a little bit, you know, the Martin there, some guys, you know, a little long road. See somebody pull over for two years. You know Martin said he, he had a year. They were right in their home and that the engine engineer setting just above or where a bomb trailer that happens boom."
Norla Callison,00:47:48:28,00:48:16:16,"I that got on that step on there. And then he was doing the milking him and I give him a shave. I think I knocked about one county and we were doing the milking. Oh, and the guys went from housekeeping and we got to milk milking and to we're going to hear that whistle. And he got up and the little bat and play did what?"
Norla Callison,00:48:16:18,00:48:20:08,No good. I.
Norla Callison,00:48:20:11,00:48:25:13,"I don't know, I ain't got a Martin mother said Martin. He was mother's brother."
Norla Callison,00:48:25:18,00:48:26:26,Yeah I know was.
Norla Callison,00:48:26:28,00:48:49:13,"Your but daddy giving Harvey clean up on his brother and mother said Martin. Sit there. That big old mustache here. You know, I'm going to drink that. He just sneezes, Norton. But he never got his breakfast. But you said the minute he got to got him. But he went out on where that little mother."
Norla Callison,00:48:49:15,00:48:51:13,He lowered the. Steve didn't.
Norla Callison,00:48:51:15,00:49:07:13,"Hear. They he invited out. Yeah. Quarter back and wrap the wire around there. Go and yeah, he did. He did very well with anybody but his little."
Norla Callison,00:49:07:16,00:49:11:24,Yeah. There was most of the time there was two machines on the ridge.
Norla Callison,00:49:11:25,00:49:17:25,"Yeah, yeah, I don't remember. There was only one year that one time. Those three."
Norla Callison,00:49:17:29,00:49:26:11,"Right. One time, the three. That was Chris Meyer and the coffee machine. And then the. That little company read the Perry and."
Norla Callison,00:49:26:13,00:49:28:16,"Oh, yeah. Yeah, I remember that the."
Norla Callison,00:49:28:16,00:49:31:27,"Very one were in Rome that time, a free press that."
Norla Callison,00:49:31:29,00:49:37:09,Was right at the end of right and then right. The next thing was called Volga River.
Norla Callison,00:49:37:12,00:49:39:13,That was just before the line come in.
Norla Callison,00:49:39:19,00:49:40:09,Yeah.
Rob Moore,00:49:40:12,00:49:46:26,"Went to work that somebody would just go out and buy a thrashing machine. And then, the, the rent it out to, to help pay it off."
Norla Callison,00:49:46:26,00:49:51:27,"For what? Well, they just bought it and then they went out and cut. And what what the major."
Norla Callison,00:49:51:29,00:49:55:03,I don't think anybody ever run. But there was a crash.
Norla Callison,00:49:55:05,00:50:05:00,"You know, people hit the people here was good about paying the price. Yeah, some of them would go broke if they didn't have they. All right. People here work."
Norla Callison,00:50:05:03,00:50:05:19,In a hurry.
Norla Callison,00:50:05:19,00:50:15:24,"They've got people here, you know, they paid the price. Yeah, but, and right before the Columbine, there were three crashes. Yeah, but two company range."
Rob Moore,00:50:15:26,00:50:20:07,was company rigs work that you bought in shares on the machine?
Norla Callison,00:50:20:09,00:50:21:19,There were six on the road.
Norla Callison,00:50:21:24,00:50:22:14,Yeah.
Norla Callison,00:50:22:17,00:50:38:14,"It started out by Davidson. And what do you keep? What name? George. You and Frank Robertson there. And, when we quit, he sold our."
Norla Callison,00:50:38:17,00:50:39:17,Don't or tired.
Norla Callison,00:50:39:17,00:50:40:06,All right.
Norla Callison,00:50:40:13,00:50:42:17,Yeah.
Norla Callison,00:50:42:19,00:50:50:09,"And, buyer."
Norla Callison,00:50:50:12,00:51:13:25,"Make him sold. Who? an old family member who had to go to the army. He saw animal and, and Barb. I don't know what he sold or. What are you up there? Ain't no. But anyway. Cliff come up. Yeah, he wound up in the rain, you know, but that the original fish. Yeah. Was one time, and we."
Norla Callison,00:51:13:27,00:51:42:17,"And dad and Frank and George, they were in it all the time. Had a boat that only came back the fall of 16. And, they're never forget that. Granddad and I went to Elk River fishing on the old mackerel and old man Taylor Frazier, a 27 year old man, came pretty good old machine that was. And that old international tractor."
Norla Callison,00:51:42:17,00:51:44:12,The distinctive hammer.
Norla Callison,00:51:44:14,00:51:45:13,Yeah.
Norla Callison,00:51:45:16,00:52:04:25,"And the pistons down measurement. Yeah. George, run the supper. And I swear my name. And they got that machine. And while we was an Elk River fish, you know, they all match with a couple. They when we come home know man guy I remember had that face down there. Yeah. When the grade. Yeah. And he had wheat."
Norla Callison,00:52:04:25,00:52:24:27,"Your good piece of wheat. My 58 year. And he prevailed on the boys to throw his wheat while I was coming up. The great. Bring it all up. And then they put it in there and they said the first fresh freshen it up was with that piece on the old guy for, you know, come on up here on retirement."
Norla Callison,00:52:25:00,00:52:27:01,That was the first boxing two.
Norla Callison,00:52:27:04,00:52:39:02,"That's right, that's right. Yeah. That's what introduced Book Week country Air. Yeah. They all different company man. Praise them. All right. You know, take the whole week."
Norla Callison,00:52:39:10,00:52:43:22,"That was, I think seven."
Norla Callison,00:52:43:24,00:53:12:22,"Yeah. Each each company owner had a bottle wagon and, and all the wheat and they traded, you know, each man, there were six of them each. They had it had a cake and foreign. Come on, you five horsemen on the wagon. And it just run on this farm. Hold it, bulk, you know, and at the end of the year, they they got the wheat so now and had a grand jury set up some like, like, George V was and they figured out what their expenses was."
Norla Callison,00:53:12:24,00:53:27:07,"And how much is going to cost? Each man was assessed that much according to the wheat had, you know, the amount of it here, man. And 2000 most of the wheat would pay more than a man had hay and well hundred. And we figured out all that measure that you get. It could be for."
Norla Callison,00:53:27:07,00:53:28:04,Sure.
Norla Callison,00:53:28:06,00:53:36:23,What their expenses was again. But and after that he had five. And then the difference in the moment. Why you know why that we just paid work back and forth.
Rob Moore,00:53:36:25,00:53:40:12,Oh in the school a fellow.
Norla Callison,00:53:40:14,00:53:51:08,"A fellow who had a small crop would, he come out long, remember hauling that truck to get paid for hauling?"
Norla Callison,00:53:51:08,00:54:02:24,"He haul more for the other guy, the young Hall Ramsey. Say one guy had to have 15 hours a week. And the neighbor, we had 3000. well when they traded by the could get a little back."
Norla Callison,00:54:02:27,00:54:03:23,Yeah.
Norla Callison,00:54:03:25,00:54:15:24,"And on the money wagon haul them. Okay. So much for, for a wagon in 1801. Well would say that it was for five all a day. I remember when you got fired. Oh, that was not right. Yeah."
Norla Callison,00:54:15:26,00:54:17:14,For $4 oh one.
Norla Callison,00:54:17:16,00:54:30:01,"You worked, Well, say, I worked for for a while. The three day whole month. One three day. Well, he he haul for me two and a half days, I away. I have an easy. Yeah. That's the way, it wasn't hard to figure out."
Norla Callison,00:54:30:03,00:54:36:03,I think for an hour go wages for a man. He in the world the way.
Norla Callison,00:54:36:06,00:54:46:12,"I remember when he got up to find. Oh, Lester Crocker was picking that year, he thought that was all fine. All for a pitcher? Yeah. He pitched well on your final day."
Norla Callison,00:54:46:14,00:54:49:19,"That, that was after things start to pick up."
Norla Callison,00:54:49:19,00:54:50:26,That's right.
Norla Callison,00:54:50:28,00:54:53:02,That was watered.
Norla Callison,00:54:53:05,00:54:53:25,Right.
Rob Moore,00:54:53:28,00:55:10:16,"You know, in the days before this company machine came in and people traded work around threshing time, was there the people that to take advantage of that or was anybody there were pretty strict with, with their neighbors and I did it or some people it would be difficult. So up with,"
Norla Callison,00:55:10:18,00:55:13:19,I don't I don't ever remember having trouble with anybody.
Norla Callison,00:55:13:21,00:55:19:13,"Or any people who were all honest. you know, he didn't think we didn't have any."
Norla Callison,00:55:19:15,00:55:34:12,"Up until the time that, Whole old prairie harvest was over here. I put farmer nobody ever locked anything. There was nothing. Never locked up."
Norla Callison,00:55:34:15,00:55:36:08,You you didn't have to worry about going.
Norla Callison,00:55:36:12,00:55:48:18,You got anything? You didn't worry. Got no money to cook. If you. But then it started there. Started coming in and. Stealing. Started taking. Right nowadays. And then.
Norla Callison,00:55:48:21,00:56:06:00,"Yeah. Not that time you know there was why you lose a ham or cider to a bacon. You know, things started to move around. Yeah. But the people lived here. The, the old original settlers, you didn't have to worry a thing, but they're just as honest as like me. You'd have to worry about them."
Rob Moore,00:56:06:02,00:56:20:07,"But I've heard I've heard stories about how, like, in, in, up in the Princeton country when it's like, like, like, say, a ham would disappear or something. So then the people would know who it was. They'd go and take care of themselves. How did it work around here?"
Norla Callison,00:56:20:12,00:56:26:23,"Well, we never did take care of it, but it should have been didn't turn. We knew how. Right?"
Norla Callison,00:56:26:27,00:56:51:28,"We knew where to go. And you remember the phone and ham for their phone would follow them? Well, they're on their way. No, I don't mean you never have. No. Yeah. It was right at the time that they would meet Mark again. Who? What? Where where they go to work, and they found the hammer to get it away in a pile where they pile remote up where they'd been making wood, you know, they haven't found it."
Norla Callison,00:56:51:28,00:57:04:11,"Next thing you run home. Pretty good idea where to find, yeah. You got pretty, pretty tired. Pretty pretty,"
Rob Moore,00:57:04:13,00:57:10:14,"Oh. How how did the people try to enforce the law or to enforce, you know, the. Oh, hell, I don't."
Norla Callison,00:57:10:14,00:57:13:16,Remember a time we didn't have a sheriff.
Rob Moore,00:57:13:18,00:57:19:07,"Well, what people do then in case something went wrong, you know, in case, in case there was some sort of a fight or you know."
Norla Callison,00:57:19:07,00:57:20:19,"We never had any trouble, I."
Norla Callison,00:57:20:20,00:57:22:05,Never had any trouble.
Norla Callison,00:57:22:07,00:57:31:05,Or any trouble. No. Well you remember that little break got in the way. Things fell out of the house where George live?
Norla Callison,00:57:31:08,00:57:32:05,"Yeah, that."
Norla Callison,00:57:32:08,00:57:32:27,"You know, he."
Norla Callison,00:57:32:27,00:57:34:14,Had this trap set for.
Norla Callison,00:57:34:17,00:57:41:11,"Him. I don't know, you know, he, we'd never go in and of local."
Norla Callison,00:57:41:14,00:57:42:14,"Decoration Day, but."
Norla Callison,00:57:42:19,00:57:53:25,"I like working there. And he rigged up a shotgun in there, and, you know, I. Who was. It was town out there with the little walking pile on that face. That dick one."
Norla Callison,00:57:53:28,00:57:59:12,"All, is I don't think there's anybody I would flatten. Meaning."
Norla Callison,00:57:59:15,00:58:01:14,"I don't worry, neighbors. You and I heard the gun."
Norla Callison,00:58:01:14,00:58:13:10,"Well, I heard the gun go off, but I thought the wind was blowing like that, and I thought it blew up and, you know, and come down flat. Yeah, well, I never looked. I just."
Norla Callison,00:58:13:12,00:58:31:14,"Been anyway. When. When we'd never come home that afternoon or when they come home. But the first thing I weighed, he thought I was good out and see how he felt trapped. Were you open the door next to it? Very hurt. You had him there. He couldn't get out. He."
