speaker,timestamp,words
Selina Smith Pierce,00:57:55,"Yes, that's what kills a person is that credit. Yes, I had credit. There was an awful lot of people when we burned out. Their bills were paid. There were some people very honest and brought in their slips of what they had. Some felt it paid."
Laura Schrager,00:58:28,Did you extend credit to them again if they did it?
Selina Smith Pierce,00:58:34,"Oh Albert did. I wouldn't but he would. And his sister worked with us in the store. One girl came in and she, oh the biggest order, she had the counter just for a while. And she said, charge it please. And my sister-in-law said, you owe too much here now. She must have put things back on the shelf and oh I wanted to go powder on the back so bad. So she doesn't have to have anything. But they were people that never would pay. But boy they'd buy things that I didn't think we could afford to eat. I'm getting that old sale."
Selina Smith Pierce,00:59:26,But you never...
Selina Smith Pierce,00:59:27,They were getting them for nothing.
Selina Smith Pierce,00:59:30,But you couldn't refuse because you'd get in trouble.
Selina Smith Pierce,00:59:35,Well no you couldn't refuse if they didn't pay.
Selina Smith Pierce,00:59:40,I mean your husband would.
Selina Smith Pierce,00:59:42,Oh you wouldn't. He wouldn't turn anybody down.
Selina Smith Pierce,00:59:49,I did and my sister-in-law did.
Selina Smith Pierce,00:59:54,There's one other story I remember about Lou Wells' funeral.
Laura Schrager,01:00:00,The cause of it maybe?
Selina Smith Pierce,01:00:02,Yeah.
Selina Smith Pierce,01:00:03,I remember you said that you went to that funeral.
Laura Schrager,01:00:07,Didn't you?
Selina Smith Pierce,01:00:08,Yeah.
Laura Schrager,01:00:10,And there weren't any other ones?
Selina Smith Pierce,01:00:12,Yes I got to thinking after that they were.
Laura Schrager,01:00:15,Oh there were?
Selina Smith Pierce,01:00:16,"Well there were other people there too. After you left I thought about that. I thought that there were. Because she was sort of like good people. And they were just two colored families is all there was there. And this Mary, she belonged to our Lady's Aid and she was just like one of us. She didn't think anything about it."
Selina Smith Pierce,01:00:52,There were a lot of other Negro people that showed up for that funeral though.
Selina Smith Pierce,01:00:58,Well there weren't too many people because there wasn't too many people to go. Colored people. They were the only colored people in the... That is there were two families there.
Laura Schrager,01:01:15,Well what was the other one?
Selina Smith Pierce,01:01:17,The King.
Laura Schrager,01:01:19,Oh that was related though wasn't it?
Selina Smith Pierce,01:01:21,Yeah. She was a daughter-in-law. I never saw her husband. I don't know whether he was dead or what. I don't know what happened. But she had two children.
Selina Smith Pierce,01:01:40,"Mary, who we thought the world of. She was an awful good woman. When I had more than I could do I'd call on Mary. She'd always come and help me."
Selina Smith Pierce,01:01:58,She's passed away.
Selina Smith Pierce,01:02:05,Thank you.
