speaker,timestamp,spanish,words,tags
Pablo Barbosa,[00:21:52:19],"Yo hacía cuando el tío nos crio a nosotros, mi hermana pues yo era el que salía con los animales a pa que comieran. No, no, los hijos de él. ¿El sobrino, verdad? Eh, no, no, yo no, yo no, no, no digo que sufrir o que si me acuerdo, si me acuerdo que venía, iba llegando con las vacas a la casa y luego vi de la cama sacar pa afuera y.","I did when my uncle raised us. My sister, I was the one who went out with the animals to eat. No, no, his children. His nephew, right? Uh, no, no, I don't, I don't, no, I'm not saying that I suffered or that if I remember, I do remember that he came, he was coming home with the cows, and then I saw him get out of bed and...",family
Pablo Barbosa,[00:22:25:07],"Y todavía como estaba joven se me vino una idea. Dije a lo mejor ya mi papá murió porque se está enfermo, no sé de qué. Y si había fallecido y y y me puse a llorar porque vi al tío y a la tía llorar nomás por eso no, porque no sentía nada. Que porque se había muerto mi papá.","And even though I was still young, an idea came to me. I said, maybe my dad died because he's sick, I don't know what. And if he had died, and I started crying because I saw my uncle and aunt crying, not because of that, because I didn't feel anything. Because my dad had died.",family
Pablo Barbosa,[00:22:45:00],Que estaba muy chiquito.,That he was very small.,
Unknown Speaker,[00:22:49:22],Pues viendo esto.,"Well, seeing this.",
Pablo Barbosa,[00:22:50:24],Es de ella,It's hers,
Martha Torrez,[00:22:51:18],Yo una foto de su madre,I have a photo of his mother,family
Pablo's Wife,[00:22:53:13],Ella es alemana,She is German,germany
Pablo Barbosa,[00:22:57:05],"Que tiene 20 años diría yo. Siete meses Pues que siete meses o tres meses. Y ahí, ahí, ahí le puse atras de ella.","I'd say she's 20 years old. Seven months. Well, seven months, or three months. And there, there, there I put him behind her.",
Pablo's Wife,[00:23:06:25],"Si no, no, que.","If not, no, what.",
Pablo Barbosa,[00:23:10:21],Sea como el.,Be like him.,
Pablo Barbosa,[00:23:16:05],17 y 18 años trabajé con un veterinario aya en Tejas,At 17 and 18 I worked with a veterinarian there in Texas.,
Martha Torrez,[00:23:20:06],Pues este era su primer trabajo que tuvo.,"Well, this was his first job that he had.",
Pablo's Wife,[00:23:22:05],¿Eh?,Hey?,
Pablo Barbosa,[00:23:23:11],"Sí, porque antes de eso pues era en pescar tomate y cosas. ¿Poquito, verdad? Pero eh, ya por horas y bastantes semanas fue con un veterinario y luego de ahí agarré trabajo en un rancho que ahí duré 17 años y ahí en ese rancho de una dieron todos este en un rancho donde cuidábamos huertas. Un patrón que agarraba huertas de norteños y ellos cuidaban que los norteños vivían allá en Michigan, en otros estados, eh","Yes, because before that, it was fishing for tomatoes and things. Not much, right? But, uh, for hours and quite a few weeks, it was with a veterinarian, and then from there I got a job on a ranch where I stayed for 17 years. There, on that ranch, we all ended up on a ranch where we tended gardens. A boss who took over gardens from northerners and they took care of the northerners who lived there in Michigan, in other states, uh.",recreation;agriculture;health
Martha Torrez,[00:24:06:09],"Entonces su primer trabajo, cuántos años dice que tenía cuando tenía.","So your first job, how old do you say you were when you were?",
Pablo Barbosa,[00:24:09:28],"Yo digo que algunos 17, 17 años. Bueno, trabajé dos como dos semanas antes de eso. No recuerdo que edad tenía. Dos, tres semanas.","I say maybe 17, 17 years old. Well, I worked for two, like two weeks before that. I don't remember how old I was. Two, three weeks.",
Martha Torrez,[00:24:20:01],¿Pero recuerda el pago? ¿Cómo le pagaban? Que era lo.,But do you remember the payment? How did they pay you? What was it?,
Pablo Barbosa,[00:24:23:02],"Lo hace muy, muy atrás.","He does it very, very far back.",
Pablo Barbosa,[00:24:28:23],"Y ahí con el veterinario, pues me pagaba 18 $ por semana. ¿Y luego? Pues cuando agarré el trabajo del rancho, primero fue a ver a Michigan. Un año. Trabajé tres meses en la función de General Motors, la dos 75, la hora que era buen dinero en ese tiempo. que era buen dineor en ese tiempo en ya para conocerlo a ella y casarnos. Todavía no la conocía.","And then with the vet, he paid me $18 a week. And then? Well, when I got the ranch job, I first went to Michigan. A year. I worked three months at the General Motors office, the two 75, an hour, which was good money at the time. I had enough to meet her and get married. I hadn't even met her yet.",agriculture
Martha Torrez,[00:24:53:05],¿Cómo se conocieron?,How did they meet?,
Pablo's Wife,[00:24:54:18],"¿Eh? En un restaurante, Martha. Y nomás ocho días de novios.","Huh? In a restaurant, Martha. And only eight days of dating.",
Martha Torrez,[00:24:59:07],Duramos ocho y se casaron cuando se casaron y tuvieron boda grande.,We lasted eight and they got married when they got married and had a big wedding.,family
Pablo Barbosa,[00:25:06:29],"No, no, no, no.","No, no, no, no.",
Pablo's Wife,[00:25:08:03],Porque ella estaba de mojada. No.,Because she was wet. No.,
Martha Torrez,[00:25:12:06],¿De qué edad se casaron?,At what age did they get married?,
Pablo Barbosa,[00:25:14:16],18 y 19. Yo 18 de 19. Y todavía.,18 and 19. I'm 18 of 19. And still.,
Martha Torrez,[00:25:22:07],De ocho días de conocidos. No se casaron ante el juez los casos.,"Eight days after their acquaintances, the cases were not settled before the judge.",
Pablo's Wife,[00:25:29:08],No se.,I don't know.,
Martha Torrez,[00:25:35:19],¿Piensa usted que hay maneras diferentes que se han tratado? Vamos a regresar otra vez al trabajo. Este. Piense usted que hay maneras diferentes que se han tratado las mujeres o los hombres acerca del trabajo. ¿Piensa usted que se tratan diferentes?,Do you think there are different ways women and men have been treated? Let's go back to work again. This. Do you think there are different ways women and men have been treated at work? Do you think they are treated differently?,
Pablo Barbosa,[00:25:59:16],"Bueno, pues yo el trabajo puedo decir nomás en lo que conozco. Porque la labor donde he trabajado, donde hemos trabajado nosotros, se han pagado igual y es el trabajo que conozco porque no conozco otro trabajo yo es nomás de puro pura labor y ahí sí se ha pagado igual porque.","Well, I can only say about the work I know. Because the jobs I've worked in, where we've worked, have been paid equally, and it's the kind of work I know because I don't know any other kind of work. It's just pure labor, and there, yes, they've been paid equally.",labor
Pablo Barbosa,[00:26:23:26],"Cuando andas aquí en el azadón por horas, pues todos ganan igual. Pero todavía si se trata de de en una, en un comercio, en una oficina. No por experiencia, pero por lo que leo ahí no, no gana igual la mujer como el hombre. Y si hay mujer que que les quite el trabajo igual que el hombre debe de ganar igual que el hombre, pero si no desquita el mismo trabajo que hace el hombre, no debe de ganar igual que el hombre.","When you're here working part-time, well, everyone earns the same. But even if it's in a shop, in an office. Not from experience, but from what I read there, women don't earn the same as men. And if there are women who take the same work as men, they should earn the same as men, but if they don't take the same work as men, they shouldn't earn the same as men.",
Pablo Barbosa,[00:26:52:25],¿Por qué?,Because?,
Pablo Barbosa,[00:26:58:05],"Se da la experiencia mía, que tengo nomás de trabajo, la labor, lo que he visto. Ganan igual la mujer y el hombre, la labor junto con el hijo y la hija, verdad. Pero en otro trabajo yo no sé porque no ha pasado.","It's my experience, I've only had work, labor, what I've seen. Women and men earn the same, labor together with the son and daughter, right? But I don't know why it hasn't happened in other jobs.",labor
Martha Torrez,[00:27:10:27],¿Qué pienso? Es que en general los trabajadores mexicanos americanos son tratados justamente en Idaho,What do I think? It's that Mexican-American workers are generally treated fairly in Idaho.,idaho
Pablo Barbosa,[00:27:27:00],"Pues yo no tenía ninguna experiencia donde no no me hayan tratado, porque pues estamos hablando ahorita de mi verdad y de mi señora. Y no sé lo que pasa que.","Well, I haven't had any experience where I haven't been treated the wrong way, because we're talking about my truth and my wife's right now. And I don't know what's going on.",
Martha Torrez,[00:27:37:24],No sabe.,He doesn't know.,
Pablo Barbosa,[00:27:38:12],"No se de otros personas, por eso no puedo decir que sí o no entre los míos. No, yo no creo que nunca me han tratado mal a mí, porque no soy gringo, que porque soy México americano. Es que por esa experiencia personal yo digo que sí me han tratado bien a mí, pero no sé de los demás, Pero sí he leído donde hay personas que no los han tratado bien, pero yo no puedo decir que asi","I don't know about other people, so I can't say yes or no among my people. No, I don't think they've ever treated me badly, because I'm not a gringo, but because I'm Mexican American. It's just that from that personal experience I say that they've treated me well, but I don't know about others. But I have read where there are people who haven't treated them well, but I can't say that's the case.",mexico
Pablo Barbosa,[00:28:05:20],En general.,In general.,
Martha Torrez,[00:28:09:03],"Porque es de que recibieron o ya habían dicho verdad. Este que su casa que que tiene ahorita la está rentando o es propia, la está comprando.","Because they either received it or had already told the truth. This guy, the house he has right now, is renting it out or owning it, or is buying it.",
Pablo Barbosa,[00:28:21:17],"No, es propia y pues es tengo quién quien cuide, pero la casa no está, no hay, no hay nadie, no quiero, no quiero rentar o no quiero, quiero que se desbarate mejor sola y no que me la descomponga, porque yo vivo muy lejos para pasar, correspondiendo en cuestión de que se quebró la ventana que se quebró. Estoy yo muy lejos acá.","No, it's my own, and well, I have someone to take care of it, but the house isn't there, there isn't one, there's no one, I don't want it, I don't want to rent it or I don't want it, I want it to fall apart on its own and not have to break it down, because I live too far away to get there, corresponding in the matter of the window being broken, which is broken. I'm very far away from here.",health
Pablo Barbosa,[00:28:44:29],"Yo no sé si es cierto lo que está el dinero para comprar y si no es cierto, pues está la casa de que. ¿Pero esta otra casa dónde tengo quién? ¿Quién me ve ahí? En cambio si tengo alguien ahí que vive en cambio de que él tiene más al respeto, él vive ahí sin pagar nada.","I don't know if it's true that there's enough money to buy it, and if it isn't true, well, there's the house. But who sees me there as this other house where I have it? Who sees me there? On the other hand, if I have someone living there, he has more respect, he lives there without paying anything.",
Martha Torrez,[00:29:04:15],Y está casa donde estan viviendo?,And this house where they are living?,
Pablo Barbosa,[00:29:07:09],"Si no los conozco yo, porque sé que hay alguien ahí también que puede conocerlos, no. Pero no, no, no los conozco, pero sí sé que hay alguien ahí que da el respeto. El lugar.","If I don't know them, because I know there's someone there who might know them, no. But no, no, I don't know them, but I do know there's someone there who commands respect. The place.",
Martha Torrez,[00:29:20:13],"Y esta casa donde viven ahorita, esto es de usted también esto otro.","And this house where they live right now, this is yours too, this other thing.",
Pablo Barbosa,[00:29:24:09],Del patrón de que rancho mi trabajo.,From the owner of my job.,
Martha Torrez,[00:29:26:14],O él le provee sí o sí.,Either he provides for it no matter what.,
Pablo's Wife,[00:29:28:15],Junto con su trabajo.,Along with your work.,
Martha Torrez,[00:29:32:22],Ha vivido en otros o en otros pueblos de del Estado de Idaho o nada más.,He has lived in other towns in the State of Idaho or nothing else.,idaho
Pablo Barbosa,[00:29:36:28],"Aquí nomás Walter y este Houston, un pueblito de Houston. Y aquí nomás, en esos 22 años que tenemos de estar conociendo orquídeas.","Right here, Walter and this Houston, a small town in Houston. And right here, in those 22 years we've been getting to know orchids.",
Martha Torrez,[00:29:52:17],Diría que es. ¿Cuál es el lugar que le ha gustado mejor de Idaho?,I'd say it is. What's your favorite place in Idaho?,idaho
Pablo Barbosa,[00:29:59:20],"Por los tres lugares donde ha estado me ha gustado nomás que me he cambiado por por cuestión del trabajo que se me acaba. Pero no, no es no he dejado un trabajo por por porque yo quiero. Este cuando estoy trabajando con otro por otro patrón y él quebró y tuve que dejar el lugar y consiguió otro.","I liked the three places I've been, except that I changed because of the job I was running out of. But no, I didn't leave a job just because I wanted to. This time I was working for another boss, and he went bankrupt, and I had to leave, and he found another one.",recreation
Pablo Barbosa,[00:30:26:04],"Pues siempre yo no no hallado, sino que me ha tocado de suerte de patrones buenos que me proveen. Me prestan la casa, verdad","Well, I haven't always found anything, but I've been lucky enough to have good owners who provide for me. They lend me the house, right?",
Martha Torrez,[00:30:39:18],"¿Con respecto a la familia, piensa usted que es importante que la la familia siga unida? ¿O sea, sus hijos viven cerca de usted o ellos viven lejos?","Regarding family, do you think it's important to keep the family together? Do your children live near you or far away?",family
Pablo Barbosa,[00:30:52:07],"No, todos están cerca de aquí, pero yo no pienso que deben de estar cerca. Yo pienso que deben de estar ellos donde ellos quieran o se sientan bien o donde el trabajo los llame. Pero en el caso mío, están aquí todos, alrededor. Y la que esta mas lejos esta en Pheonix. ","No, they're all close to here, but I don't think they should be close. I think they should be where they want to be, or where they feel comfortable, or where work calls them. But in my case, they're all here, all around. And the farthest one is in Phoenix.",
Pablo Barbosa,[00:31:15:07],"Pero yo no digo que deben estar cerquita de los otros, que porque son hijos no deben de estar donde ellos el trabajo los demande o están a gusto de ellos porque ellos tienen que vivir su vida, No, no, no algo que uno les pueda decir si acabo este ahí, la manera de comunicarse con ellos, con junto con ellos, con los otros por teléfono, verdad","But I'm not saying that they should be close to the others, that because they are children they shouldn't be where work demands them or they are comfortable with them because they have to live their life. No, no, not something that one can tell them if I end up being there, the way to communicate with them, with them together, with the others by phone, right?",
Pablo Barbosa,[00:31:42:08],"O si no, la visita de ellos.","Or if not, a visit from them.",
Martha Torrez,[00:31:46:06],"¿En ocasiones de fiestas, de días, de fiestas, este se unen todos como familia o todavía este piensa usted que es cosa de cada quien?","On holidays, days, parties, do you all come together as a family or do you still think this is an individual thing?",family
Martha Torrez,[00:32:04:02],"Sí, estábamos platicando de la unidad de la familia, como todavía se unen en ocasiones como el 5 de mayo, Día de las Madres o la Navidad.","Yes, we were talking about family unity, how they still come together on occasions like May 5th, Mother's Day, or Christmas.",family
Pablo Barbosa,[00:32:15:14],"Nos unimos casi la mayoría de la familia, como en Thanksgiven los que pueden venir, porque los hijos o hijas que están casados también las","Almost all of the family joined us, like in Thanksgiven those who can come, because the sons or daughters who are married also join them.",family
Pablo Barbosa,[00:32:32:20],"Las nueras tienen sus padres también y muchas veces no pueden asistir a dos lugares el mismo día. Y es que unos vienen y otros no pueden venir, porque también tienen sus familias que que ir a a festejar un rato de estar platica y así de aquí con nosotros, unos unos vienen, otros no vienen por esa razón, pero si nos ponemos de vez en cuando.","The daughters-in-law also have their parents, and often they can't go to two places on the same day. Some come, others can't, because they also have their families who need to go and celebrate for a while and chat. So, with us, some come, others don't for that reason, but we do make it up from time to time.",
Pablo Barbosa,[00:32:56:20],"La señora se pone a hacerles comidas que ella les gusta hacer y y veces nomás porque ella quiere hacer algo, hace y les habla el que quieren venir, ven si está bonito, si no.","The lady starts making them meals that she likes to make and sometimes just because she wants to do something, she does it and talks to them so they want to come, see if it's nice, if not.",
Martha Torrez,[00:33:10:03],Son como reuniones.,They are like meetings.,
Pablo's Wife,[00:33:12:12],Si,Yeah,
Pablo Barbosa,[00:33:12:29],No necesita ser ocasión especial.,It doesn't need to be a special occasion.,
Martha Torrez,[00:33:17:27],¿De qué costumbres o valores piensa usted que se le han Han seguido desde tiempos atrás? Que que todavía usted recuerde y que están todavía este presente sus costumbres que se le han enseñado a usted.,What customs or values ​​do you think have been followed since ancient times? That you still remember and that are still present in your customs that were taught to you.,culture
Martha Torrez,[00:33:40:26],Costumbres o puede describir las costumbres de su familia y cosas que usted piense que han seguido todavía de generación en generación.,Customs or you can describe the customs of your family and things that you think have been followed from generation to generation.,culture;family
Pablo Barbosa,[00:33:56:01],Costumbres en customs en inglés. Verdad este,Customs in English. True this,culture
Pablo Barbosa,[00:34:07:07],Yo creo que no tenemos ninguna ninguna costumbre especial que que perseguimos este.,I don't think we have any special customs that we pursue.,culture
Pablo Barbosa,[00:34:20:15],"Es como cumpleaños. Este, yo mi idea de cumpleaños que tengo muchos nietos es que no acostumbramos hacerles fiesta a los nietos. Pues son muchos y luego son muchos hijos. Es que nosotros aquí no podemos hacer un por ejemplo, cada vez que un nieto nieta, porque son muchos, es, más que nada costumbres.","It's like a birthday. Well, my idea of ​​a birthday, given that I have many grandchildren, is that we don't usually throw a party for the grandchildren. Well, there are a lot of them, and then there are a lot of children. It's just that we here can't do one, for example, every time a grandson or granddaughter comes, because there are a lot of them, it's more a matter of custom.",
Martha Torrez,[00:34:54:22],"Con respecto a las costumbres, costumbres, o sea tradiciones que este que se nos han enseñado o que se le habían enseñado a usted de niño, Pienso usted que es importante mantener esas tradiciones y costumbres mexicanas.","Regarding the customs, traditions, that is, that we have been taught or that you were taught as a child, I think it is important to maintain those Mexican traditions and customs.",culture;history;family;mexico
Pablo Barbosa,[00:35:11:26],"Pues no, no, no tuve yo la oportunidad de que me enseñaran costumbres porque. ¿Se basa, como por ejemplo en México la gente mexicana en Navidad tienen costumbre de que las posadas, verdad? Bueno, yo no, no sé que es eso. No, tengo muy buena contestación para eso.","Well, no, no, I didn't have the opportunity to be taught customs because... Is it based on, for example, how in Mexico, Mexicans have the custom of Christmas Posadas, right? Well, I don't know what that is. No, I have a very good answer for that.",culture;mexico
Martha Torrez,[00:35:41:06],"¿Esa cuestión que usted pregunta, Doña María, sabiendo que bueno, usted sabe más de las costumbres mexicanas, verdad? Este, como por ejemplo las posadas que ha mencionado usted. ¿Usted piensa que las costumbres y tradiciones mexicanas son importante en mantenerse la familia?","That question you're asking, Doña María, knowing that you know more about Mexican customs, right? Like, for example, the posadas you mentioned. Do you think Mexican customs and traditions are important for maintaining a family?",mexico;culture;history;family
Pablo's Wife,[00:36:02:00],Pues yo creo que si.,"Well, I think so.",
Pablo Barbosa,[00:36:05:15],"¿Bueno, aquí aquí en Estados Unidos no, no se hace así, la verdad este en México no sé yo si si lo harán, es donde se acostumbra hacer hacer eso, pero aquí ya me doy una idea poco más o menos que es una posada verdad? Pero aquí no se acostumbra. O cuando menos nosotros no, no acostumbramos a hacer nada.","Well, here in the United States, no, it's not done that way. Honestly, I don't know if they do it in Mexico. That's where it's customary to do it, but here I have a rough idea of ​​what a posada is, right? But it's not customary here. Or at least we don't; we're not used to doing anything.",mexico
Pablo Barbosa,[00:36:31:28],"La particular, así como es. En 5 de mayo, pues yo no se de que se trata porque no es de la historimí no lo no lo guardo como un día. Que debo yo de baja decir que no voy a ir a trabajar porque es el cinco mayo?a de México y yo sé que porque leo que es un día importante para para México, para la gente de México. Mhm. Pero para ","The particular one, just as it is. On May 5th, well, I don't know what it's about because it's not historical, I don't remember it as a day. Should I say on sick leave that I'm not going to work because it's May 5th in Mexico, and I know that because I read that it's an important day for Mexico, for the people of Mexico. Mhm. But for",mexico
Pablo Barbosa,[00:37:09:11],¿Posiblemente el mexicano si verdad? El que sabes de que se trata.,"Possibly the Mexican one, right? The one you know what it's about.",mexico
Martha Torrez,[00:37:13:16],"Con respecto a la identidad que dice usted este de que uno es mexicano, otro es mexicano, americano, chicano. ¿Cómo se identifica usted personalmente?","Regarding the identity you're talking about, one is Mexican, the other is Mexican, American, Chicano. How do you identify yourself personally?",mexico
Pablo Barbosa,[00:37:24:06],Yo no digo que soy mexicano porque yo no nací en México.,I don't say I'm Mexican because I wasn't born in Mexico.,mexico
Pablo Barbosa,[00:37:30:15],"¿Yo le di el nombre de mexicano al que es nacido y ciudadano mexicano por la mujer, verdad? ¿Pero por lo general el el el americano, verdad? ¿Todo habla español, habla hispana de nombre mexicano, pero yo no guardo esa palabra correcta porque no todos somos mexicanos, muchos hemos padres de mexicanos, entonces no somos mexicanos porque no nacimos allá en México, americanos y esta esa diferencia que no veo yo, que todos somos mexicanos, no?","I gave the name ""Mexican"" to someone who was born and a Mexican citizen through their wife, right? But generally, it's ""American,"" right? Everyone speaks Spanish, speaks Hispanic with a Mexican name, but I don't remember that word being correct because not all of us are Mexican. Many of us have parents of Mexicans, so we're not Mexican because we weren't born there in Mexico, Americans, and there's that difference I don't see, that we're all Mexican, right?",mexico;family
Martha Torrez,[00:38:08:12],¿Usted se considera mexicano? ¿Americano?,Do you consider yourself Mexican? American?,mexico
Pablo Barbosa,[00:38:10:09],"¿Por qué? Porque yo soy nacido aquí, pero mi padre si fue americano, este mexicano y Y el papá de mi mamá era alemán y su mamá era india. Yo ya soy 1/4 de indio y 1/4 de alemán y medio mexicano. Sale un mexicano, pero no me considero mexicano como lo nombre, es lo que yo me considero y así debe considerarse.","Why? Because I was born here, but my father was American, this Mexican, and my mother's father was German, and her mother was Indian. I'm already 1/4 Indian, 1/4 German, and half Mexican. It sounds like a Mexican, but I don't consider myself Mexican no matter what I call it; it's what I consider myself, and that's how it should be considered.",family;mexico;germany
Pablo Barbosa,[00:38:33:11],El que no es nativo de México no puede nombrarse mexicano.,Anyone who is not a native of Mexico cannot call themselves Mexican.,mexico
Martha Torrez,[00:38:42:05],"Entonces sería pensaría usted que porque es mexicano americano, probablemente este acostumbre más cosas americanas, porque aquí fue nacido.","So you would think that because he is Mexican American, he probably gets used to more American things, because he was born here.",mexico
Pablo Barbosa,[00:38:54:23],"Si, porque nunca he visto eventos que se celebran en de México, verdad? En México Porque no he estado allá. Cuando se se hacen esas celebraciones nomás sé que se hacen porque también México tuvo su día de independencia y es que son es diferente que lo que tenemos nosotros aquí. Y posiblemente en México no se celebra el día de agradecimiento porque conoce bien que celebramos todos aquí es más evento americano y creo que que mexicano.","Yes, because I've never seen events celebrated in Mexico, right? In Mexico, because I haven't been there. When those celebrations are held, I only know they're held because Mexico also had its Independence Day, and it's different from what we have here. And possibly in Mexico, Thanksgiving Day isn't celebrated because they know well what we all celebrate here, it's more of an American event, and I think it's more of a Mexican one.",mexico
Martha Torrez,[00:39:35:05],"¿En términos de religión, piensa usted que la religión es la religión importante a su familia?","In terms of religion, do you think religion is the most important religion in your family?",religion;family
Pablo Barbosa,[00:39:46:09],Pues nosotros no nos hemos religiosos.,"Well, we have not become religious.",religion
Pablo Barbosa,[00:39:51:01],"Pero no por experiencia. Pero yo creo que sí puede hacer bueno, la religión en la familia más que nosotros no somos religiosos. No, no queremos que nos vengan a decir que se debe ser, ni tampoco vamos a decir a otros que deben de ser en cuestiones de religión nomás.","But not from experience. But I do believe that religion can do good in the family, especially since we aren't religious ourselves. No, we don't want anyone telling us what we should be, nor are we going to tell others what they should be like in matters of religion alone.",religion;family
Pablo Barbosa,[00:40:16:29],"No, no nos acostumbramos a religión.","No, we don't get used to religion.",religion
Pablo's Wife,[00:40:20:20],Yo sí.,I do.,
Pablo Barbosa,[00:40:22:26],"En la mente. Pero me refiero como ir Iglesia. Hay cosas así muy raras, como muchas familias y costumbres en cada semana. Bueno, así lo.","In the mind. But I mean like going to church. There are some very strange things like that, like many families and customs every week. Well, that's how it is.",religion;culture
Pablo's Wife,[00:40:34:03],Religioso no es una manera de.,Religious is not a way of.,religion
Pablo Barbosa,[00:40:37:25],Que luterana.,How Lutheran.,
Pablo Barbosa,[00:40:43:29],Sí.,Yeah.,
Martha Torrez,[00:40:53:07],¿Qué diría usted que es más importante para usted el ser mexicano o americano?,"What would you say is more important to you, being Mexican or American?",mexico
Pablo Barbosa,[00:41:01:04],Lo más importante.,The most important thing.,
Pablo Barbosa,[00:41:07:08],"Cuando me hace ser un buen ciudadano, es. ¿Qué más puedo decir? ¿Verdad?","When it makes me a good citizen, it's that. What more can I say? Right?",
Pablo Barbosa,[00:41:17:12],"¿Un ciudadano, verdad? Porque no se trata de padre.","A citizen, right? Because it's not about a father.",family
Martha Torrez,[00:41:23:25],Su habilidad de ser bilingüe o de hablar español es importante para todos.,Your ability to be bilingual or speak Spanish is important to everyone.,
Pablo Barbosa,[00:41:28:05],Naturalmente que sí. Y naturalmente que si Yo pienso que porque yo hace dos idiomas soy mejor que las personas que no saben más que una porque se las dos idiomas.,"Of course. And of course, I think that because I speak two languages, I'm better than people who only speak one because I know both languages.",
Pablo Barbosa,[00:41:43:12],"Porque hay ahí México americanos jóvenes que no saben más que el inglés porque si no, así nada. Es que son jóvenes, están yendo a la escuela y es lo que es más puro, puro inglés. Y luego en la casa les habla puro inglés. No tratan de de hablarles la idioma que desde los padres es que se quedan nomás hablando puro inglés, que más allá, cuando crecen y quieren un trabajo bueno, piensan que quieren un trabajo bueno, entonces van a tener que estudiar para hablar el español y pa pa escribirlo y pa leerlo cuando debe de venir por lo natural de la casa.","Because there are young Mexican Americans there who only know English, because otherwise, they'd be nothing. They're young, they're going to school, and it's the purest language, pure English. And then at home, they speak pure English to them. They don't try to teach them the language their parents taught them, so they just speak pure English. Beyond that, when they grow up and want a good job, they think they want a good job, so they'll have to study to speak Spanish and to write and read it when it should come naturally to them at home.",mexico;education
Pablo Barbosa,[00:42:28:19],"Ese estudio no tiene que estudiarlo. Cuando es México americano, las personas no tienen que estudiarlo para escribirlo y leer.","You don't have to study that subject. When it's Mexican American, people don't have to study it to write and read it.",education;mexico
Martha Torrez,[00:42:39:04],Y piensa usted que esto es importante para todos sus hijos también el hablar el español.,And do you think it's important for all your children to speak Spanish too?,
Pablo Barbosa,[00:42:46:03],"Es importante porque de eso es lo que hablan. Esa es la la El lenguaje en la casa y el inglés lo hagan cuando tienen que hablarlo donde, donde trabajan o donde van a la tienda o tienen que hablar del inglés, verdad. Pero es el el idioma que hablan en sus casas. Menos, un hijo y una nuera que pues la nuera a veces es es americana y gringa y ahí le está enseñando español a los niños de ella.","It's important because that's what they talk about. That's the language at home, and they speak English when they have to speak it, where they work or where they go to the store, or they have to speak English, right? But it's the language they speak at home. Except for a son and a daughter-in-law, who, well, the daughter-in-law is sometimes American and gringo, and she's there teaching Spanish to her children.",
Pablo Barbosa,[00:43:16:00],"Porque el papá es es es un México americano, hijo mío. Sí.","Because dad is a Mexican American, my son. Yes.",mexico
Martha Torrez,[00:43:23:25],"Sé que discutimos un poco de del tratamiento diferente entre mexicanos o americanos. Este. ¿Algunos miembros de su familia se ha visto de alguna experiencia que hayan tenido este como en discriminación aquí en el tiempo que han vivido en el estado de ira? Y cuando digo discriminación, o sea eh tratamiento diferente por ser este una raza diferente o sexo diferente, Sabe usted algún.","I know we discussed a bit about the different treatment between Mexicans and Americans. Um. Have any members of your family experienced any discrimination here during your time in the state of anger? And when I say discrimination, I mean different treatment for being a different race or sex, do you know of any...",health;family
Pablo Barbosa,[00:43:58:04],"En la familia mía, no. No sé, yo que en el lugar de trabajo o en el lugar donde trabaja, o hacen sus compras, verdad? Su business no sé yo que que las hayan tratado mal o porque son gringos.","In my family, no. I don't know, at the workplace or wherever they work, or where they do their shopping, right? I don't know about their business, whether they've treated them badly or because they're gringos.",family;labor;clothing
Martha Torrez,[00:44:25:27],¿Hay algunos otros eventos o acontecimientos de su vida que usted recuerde que que hayan dejado una gran impresión en usted?,Are there any other events or occurrences in your life that you remember that left a big impression on you?,
Martha Torrez,[00:44:38:18],"No que recuerde. No. Eh, Me refiero como a la revolución mexicana. Si. ¿Sabe usted algo?","Not that I remember. No. Uh, I mean like the Mexican Revolution. Yeah. Do you know anything?",mexico;conflict
Pablo Barbosa,[00:44:48:16],"No, no, no sé. No, no, no sé nada de eso.","No, no, I don't know. No, no, I don't know anything about that.",
Martha Torrez,[00:44:51:06],O de las Primera y Segunda Guerra Mundial. La depresión de los treintas y de 1970.,Or the First and Second World Wars. The Depression of the 1930s and the 1970s.,
Pablo Barbosa,[00:44:58:07],"Me acuerdo un poco de la Segunda Guerra Mundial que yo no, no alcancé a participar porque todavía no tenía la edad. Pero me acuerdo que tenía uno que comprar a su vez con cierta mercancía para comer para la casa, verdad, que no recuerdo exacto. ¿Qué tanta cantidad? ¿Por qué tanto, verdad. Pero sí, sí me acuerdo de eso.","I remember a little about World War II, which I don't; I didn't get to participate in because I wasn't old enough yet. But I do remember that someone had to buy certain food supplies for the family, right? I don't remember exactly. How much? Why so much, right? But yes, I do remember that.",conflict;family
Pablo Barbosa,[00:45:25:25],"En el segunda Segunda Guerra Mundial. Y ya para cuando ya terminó la guerra esa entonces yo cumplí la edad para el prep y presenté voluntario. Pero no, no, no pasé el examen físico, pero sí me presenté voluntario. Verdad que quise hacer parte de ese sistema, del del gobierno, o sea, del Ejército Militar, Pero por problema físico, no, no, no, no pasé.","During the Second World War. And by the time the war was over, I was old enough to qualify for prep school and volunteered. But no, no, I didn't pass the physical, but I did volunteer. It's true that I wanted to be part of that system, the government's system, that is, the Military Army. But because of a physical problem, no, no, no, I didn't pass.",conflict;education
Pablo Barbosa,[00:46:01:19],"Pero en grados de. preguntas escritas y todo eso. Sí, Sí. Pasé más que lo que debe haber pasado. Sí.","But in grades of... written questions and all that. Yeah, yeah. I went through more than I should have. Yeah.",
Martha Torrez,[00:46:14:05],"¿Cómo se sintió de usted después de saber que no pasó el el examen físico. Digo, parece ser que era muy importante para usted que quería participar en el ejército.","How did you feel after learning you failed the physical? I mean, it seems like it was very important to you that you wanted to join the military.",education;conflict
