speaker,timestamp,words,End Time
Ione Adair,00:44:17,"And Postum this taste very similar to coffee. And, and so I said, well I like that. And she said, well I'll see you again soon. So she gave me a box, the Postum and I took it over. And at that time I had been having, Quincy very badly. And every winter I had a spell of Quincy.",00:44:44
Bernadine Cornelison,00:44:44,You know what it is?,00:44:46
Ione Adair,00:44:46,It's a swelling.,00:44:48
Bernadine Cornelison,00:44:48,On the.,00:44:48
Ione Adair,00:44:48,"Inside. And then an acute Quincy attack breaks your tonsils up to an enormous size, and then they finally gether and break like a boiled. And so I had had them so much Quincy trouble, and they didn't want me drinking coffee. And yet I wanted something hot to drink. So when I took this package over, they made Postum for me.",00:45:20
Ione Adair,00:45:20,"And I started in on Postum. At that time it was a cereal and it came in a, thick pasteboard carton paper. And when I got to drinking it and dad said, let me try that. So he tried it and he didn't like Postum, especially the usual cream in it, and he gave a sugar in his. But I didn't care for the sugar, so I didn't use sugar.",00:45:50
Ione Adair,00:45:50,"Well, we went that way for quite a little while in the winter, and mother said, I'm tired of making two cups of coffee for breakfast if I'm going to drink Postum. So she started in on Postum. Up until that time, mother had had periods of sick headaches. Every so often she'd get one of these raging sick headaches and they didn't think about it being coffee that was making me any.",00:46:23
Ione Adair,00:46:23,"And after mother had taken them for a short time or headaches began to disappear and she kept on drinking Postum with that and me, she didn't have any more sick headaches. So she got over the sick headaches and.",00:46:41
Sam Schrager,00:46:41,What didn't your father want you to drink? Coffee? Was there. Was it thought to be bad for you?,00:46:46
Ione Adair,00:46:46,"Yes, I had heard.",00:46:48
Bernadine Cornelison,00:46:48,That. Was that. We just never had coffee.,00:46:50
Ione Adair,00:46:50,"After I'd had the Quincy attack so many times, I began to get rheumatism in the knees. And, at a romantic condition. So they decided that if I liked Postum, it'd be better for me than coffee. And so I got along with both of them. We had an old attorney in Moscow, JCL, there that had the offices right next to their heads up over here, the great building, the next big window next to that was then that window.",00:47:28
Ione Adair,00:47:28,"They enjoyed the elders window, and Mrs. Eldred was gone one winter, and I was having an attack to post a post in.",00:47:38
Sam Schrager,00:47:39,Quincy.,00:47:39
Ione Adair,00:47:40,"The Quincy. Quincy. And he came and sat with me so that mother and dad could get their rest. And he spent the night with me. And if I needed a drink, I had a drink. And if I needed anything, he was there to help me. So after I got over it and was able to go back to school, old Mr. Eldred came up every noon.",00:48:07
Ione Adair,00:48:07,"Then the house on third Street and picked up my lunch and brought it to me. At the school. I was placed on the third floor of the old Woodworth School, and that was three stories up, and too much for me to make up and down to go home, and then will allow me to do it. So he then Mr. Elder came up and brought my lunch to me, and many a day I went there.",00:48:38
Ione Adair,00:48:38,"At that time there was, medic medicine called and the floater steam. But you've heard of it or not, I don't know. It was otherwise California. Colorado mud. It was, Oh, a mineral or mud,",00:49:02
Bernadine Cornelison,00:49:02,Denver mud.,00:49:04
Ione Adair,00:49:04,"It was a medical, mud and came in in little time.",00:49:11
Ione Adair,00:49:12,"And you took it out like putty and put it on where you were having a pain. And I made those trips up and down the stairs to the third floor, the old Woodward school with packs of mud, Colorado mud around my knees because the knees were so severe that I couldn't go up and down the stairs without me, and I went till the end the school year with Colorado mud around my knees and and I would say, Claire, bringing my lunch up to me so I wouldn't have to make the trip up and down the stairs.",00:49:44
Sam Schrager,00:49:44,It sounds awfully kind. He must be like your family.,00:49:48
Bernadine Cornelison,00:49:48,Like you. We adore him.,00:49:49
Ione Adair,00:49:49,"To the father, then. And I never noticed any trouble with my heart. Then. After that, for quite a long time, I had to get over with and was only then to along about 19 was at 60.",00:50:08
Bernadine Cornelison,00:50:08,"For that, Be part of that.",00:50:11
Ione Adair,00:50:12,Is about 1960. And I had the trouble with my heart again. That was the first. But I had fish.,00:50:20
Bernadine Cornelison,00:50:20,"Daddy knew you had had trouble with your heart, daddy? No. When you were much younger. But because I can remember, he picked up your hands. Well, and your fingernails would be purple, near to be purple, and he'd go and get you covered. Pills. And he probably did so.",00:50:37
Ione Adair,00:50:37,"He was always watching, but never said anything. You just look, you never told me.",00:50:44
Sam Schrager,00:50:44,"When, You were telling me some about things that you did when you were kids in Moscow. One thing you mentioned to me, I think, was going down the hill, sledding down the hills. Did you kids used to.",00:51:01
Ione Adair,00:51:01,View sixth Street?,00:51:02
Sam Schrager,00:51:02,"Sixth Street, What would you do there?",00:51:05
Bernadine Cornelison,00:51:06,"Well, I.",00:51:06
Ione Adair,00:51:06,"Think that it wasn't paved. There were no buildings there, and, nothing but the the courthouse came in there later, but we used to go down sixth Street and bobsled and then clear down you go clear across the main street on that stuff. When you get to Main Street, where you'd run into some horse and buggy going down the street.",00:51:31
Ione Adair,00:51:31,"There used to be an old butcher, the name of Weinman, Harry Weinman and some of his people are living around the country now. I don't know just where they are, but he was a butcher and had a butcher shop about where the true value or, farm store is. And he had a butcher shop there and the after school youngsters and early evening Jews would get their hosting parties arranged, and we come down the hill and then we'd run across this main street to the butcher shop and the old Mr. Weinman was always watching for us.",00:52:17
Ione Adair,00:52:17,"He knew we'd be there, and he always had a weenie for each one of us. And a dill pickle. And you got a weenie and a little pickle for a nickel.",00:52:27
Bernadine Cornelison,00:52:27,"They were heated, were they? Did he mean.",00:52:30
Ione Adair,00:52:30,"He'd watch for the youngsters and they came home in school? Always had that part of what we need. And a Dale pickle for them. And we always stopped and we made and we used to when we lived on Third Street, we used to hitch our sleds on the back of the wood wagons. They always hauled wood. What would end?",00:52:56
Ione Adair,00:52:56,"And they'd come in on town and down on Hayes, and then down third and start along the road trying to sell their wood or delivering wood. And we used to hitch to our sleds to the back of the wood wagon and get on the sled and drive our way up past where that schoolhouse is now. On it. As you go up on Mountain View Road, and we'd go up past the Mountain View Road, and along that little, road that goes from there up to the mountains or up to the monument, we call it the ditch orchards and ideas rest if you know where those are.",00:53:43
Ione Adair,00:53:43,"Well, we'd go out that way as long as we wanted to ride, and then we'd get off and we'd ask the man to stop, let us all. And we done tire by and watch for the team coming in to school. And we'd hitchhike on the team come the end and come back home again.",00:54:04
Sam Schrager,00:54:04,Would you write out your letter on the wagon?,00:54:06
Ione Adair,00:54:06,"Oh, on this land. Oh.",00:54:08
Ione Adair,00:54:09,"On this land. Important to get lots of tumbles too. Because the roads, the snow was deep and the roads were not too wide for a sled.",00:54:19
Sam Schrager,00:54:19,It sounds a bit. Sounds a bit risky to me.,00:54:22
Bernadine Cornelison,00:54:22,"I suppose it is, I guess.",00:54:24
Ione Adair,00:54:24,But no one ever got hurt.,00:54:27
Bernadine Cornelison,00:54:27,"I think I encourage you to. The last time you hear about the bank concerts they used to have, and you could think of the band leader's name.",00:54:35
Sam Schrager,00:54:35,She didn't mention.,00:54:36
Bernadine Cornelison,00:54:37,"The whole time about the bank concerts. I was a big entertainment coach with the band, concerts.",00:54:43
Ione Adair,00:54:43,All of the band concerts.,00:54:45
Bernadine Cornelison,00:54:45,Every one.,00:54:47
Ione Adair,00:54:47,"That was in the early, early days, a Moscow, probably someone at the Chamber of Commerce, could take you back far enough to get on to where I remember them. The band concerts always played. There was own Mr. Kerry Carey. Why? I think it's spelled the same as this. Bob Kerry up here, and, he had the Moscow band and they had a big band wagon, and they'd pull this big Van Reagan for celebration up onto main Street, and the band would get into the wagon and give us a concert.",00:55:38
Ione Adair,00:55:38,"And it's usually Saturday evenings when everybody was supposed to be downtown, and all these big crowds gather around Kerry and his band wagon.",00:55:49
Bernadine Cornelison,00:55:49,Rather than stand there. I remember I there's a bandstand built downtown someplace over a bandstand.,00:55:58
Ione Adair,00:55:58,"The bandstand I remember, well, this was, this was an unusual, wagon that they'd fitted up so that the van could be comfortable. And then on the wagon, we had the big band, then concert. They played it. Everything. All around the news. They had big, Pioneer picnics. They all came months and played out.",00:56:31
Ione Adair,00:56:31,"North east of town. I don't know what the place would be called out, past that Evergreen School. And I don't know whether the school is still out there. And, but, Mr. Munson had a large place, and it was timber on the back end of the place, and he used to have the pioneer picnics always.",00:56:57
Ione Adair,00:56:57,And your pioneer picnics out there at the Munson Place and the band and the band wagon was always there to play active at the volunteer picnics.,00:57:12
Sam Schrager,00:57:12,"Do you, What was I thinking at,",00:57:20
Ione Adair,00:57:20,You sure? I don't have any more questions?,00:57:23
Sam Schrager,00:57:23,Questions I've been asking you.,00:57:25
Bernadine Cornelison,00:57:25,"Well, you have.",00:57:26
Sam Schrager,00:57:26,I've. I've been asking you questions.,00:57:28
Bernadine Cornelison,00:57:28,And now.,00:57:29
Ione Adair,00:57:29,And so.,00:57:29
Sam Schrager,00:57:29,"I, I was thinking about, living at the, at the mansion and my living living at the mansion. And I was thinking about the calling that that women used to do, did do you remember them calling people, calling and presenting their cards?",00:57:46
Bernadine Cornelison,00:57:47,"Yeah. Like, yes. That was the Moore card people over there, you see. That will.",00:57:51
Ione Adair,00:57:51,Do. Rest. Stand over.,00:57:53
Bernadine Cornelison,00:57:53,"There. Yes, that's a card.",00:57:55
Ione Adair,00:57:55,"Well, the people people always used to call when they had certain days on this side of town for calling. And on the other side of town for calling, and they would alternate back and forth. And every woman they went calling, it was somebody had a calling card and a calling card case. And when they left, they always dropped the card on the little table by the house door.",00:58:27
Bernadine Cornelison,00:58:27,Also listed the day that they would be at home for callers. So they were dressed up and serving.,00:58:34
Ione Adair,00:58:34,"On the bottom of their calling cards. They usually said Tuesdays or Wednesdays or something like that, so that you knew what day you could call and the acceptable and any and the places and they were calling it. And that little brass band standing there was given to they h little, who was in the engineering department at the University, and he.",00:59:05
Ione Adair,00:59:05,"Yeah. Yeah. And his wife came west just after they were married and their wedding, they were given this little calling card band. And then this is all with, an intimate friend of Margaret Sweet. And Margaret sweet was the. I think she was a librarian at. At any rate, she taught in the letters and normal at that time.",00:59:35
Ione Adair,00:59:35,"And, when Margaret died, she left the calling card. Mrs. little gave the calling card case to Margaret Sweet when she was through with it, and they moved away, or he died, and she moved away. And Margaret Street had it for years. And when she died, it came to Ville Dale sweet lived in the the tumor and, Shirley apartments her and they call it now.",01:00:06
Ione Adair,01:00:06,Frances. I know and then you read it was the mass. Sure thing.,01:00:13
Bernadine Cornelison,01:00:13,Firehouse.,01:00:14
Ione Adair,01:00:14,Manor.,01:00:15
Bernadine Cornelison,01:00:15,"Moscow manor, their old Moscow manor.",01:00:18
Ione Adair,01:00:18,"And then you read it came to Belle. Sweet. And when Belle Sweet had had it for a number of years, and her yelps was failing her, and she had to leave the university and the library at the university, and she decided to go over to Portland. She's the Margaret and, Belle had adopted a young girlfriend, in the country.",01:00:46
Ione Adair,01:00:46,"What was it? Greenville. No. And anyway, they adopted this young girl and brought her up. And, she was living. She and her family had moved over to Portland. And so Margaret, Belle decided to go over to Portland to be near Jean and her family. And so she gave up her apartment down here. And I was down when there was the she was putting up things to one side, and I said, what are you doing with those veil?",01:01:26
Ione Adair,01:01:26,"And she said, I'm getting into the Baptist church rummage sale. And I said, not that little brass then. And she said, yes, the little brass band. And I said, well, that was Mrs. Reynolds. And she said, yes. And I said, would you give it to me? She said, I'd love to, if you'd like it, take it. So I brought it home and I polished it up and put it on there in the corner and there it stand.",01:01:57
Ione Adair,01:01:57,It's been there ever since I did.,01:01:59
Sam Schrager,01:01:59,Did your mother used to go calling on other.,01:02:02
Ione Adair,01:02:03,Boys and.,01:02:04
Sam Schrager,01:02:04,So it was something that was frequent. Come. Could she expect the callers at her house every week?,01:02:10
Ione Adair,01:02:10,Every day? The day that the card said she would be have to be dressed and ready for college if they came?,01:02:18
Bernadine Cornelison,01:02:18,"I was part of it. Oh, my.",01:02:20
Ione Adair,01:02:20,The way some of them come in to call and they like the looks of the old plays outside in.,01:02:28
Sam Schrager,01:02:28,The mansion.,01:02:28
Ione Adair,01:02:28,"Here. Yeah, curiosity brought a good many of them in, but there was always someone calling that.",01:02:35
Bernadine Cornelison,01:02:35,Ever tell you about the time? And the big house was this. Yes. What happened? A lot of Indians. And they thought this was the county jail because of the settlers. So they came to the door with the van that they had kind of bringing the jail. Oh.,01:02:55
Ione Adair,01:02:55,Did I ever tell you about the time that they that the Indians came to dad's office?,01:03:00
Bernadine Cornelison,01:03:00,"Yes, she did that. I don't think so.",01:03:03
Ione Adair,01:03:03,So I tell you about there.,01:03:04
Bernadine Cornelison,01:03:04,"Oh, you know. Oh, this was I had.",01:03:07
Ione Adair,01:03:07,An awful hard time trying to keep up and remember what I told people. That's nothing.,01:03:12
Sam Schrager,01:03:12,"That's okay. Well, what was the story?",01:03:15
Ione Adair,01:03:15,"My father had, told you had this office up over ahead of Creighton store and he sent east and had an electric company. He wanted to, give electric treatments. Right.",01:03:30
Bernadine Cornelison,01:03:31,And horoscopes. My horoscope. Let him see it. Bones and.,01:03:38
Ione Adair,01:03:38,"Rheumatism and arthritis and so forth. And he wanted to be able to treat them electrically. And so this company made him an enormous, big, beautiful thing. Battery. Oh, it was longer than that fireplace and longer than that. And high. It would reach in as high as the picture above it in an enormous thing. I had these great big glass wheels, and the wheels are generated as you turn, would generate the electricity.",01:04:09
Ione Adair,01:04:09,"And then it was connected to a chair and sitting on a, on a platform with the chair insulated underneath the standard. So the electricity didn't move. The chair. And he would put a patient on this chair and then take the different, instruments for tuning them on the neck and around the hand or wherever they needed that he would use the different.",01:04:39
Ione Adair,01:04:39,"Well, an Indian came up one day, and one of the treatment they used to have, the cord held, and Indians have caught up over here to the old post office. And, when the Indians were caught and this old fellow was having rheumatism very badly. So he came up to dad's office and asked him if he would give him a treatment for rheumatism.",01:05:05
Ione Adair,01:05:05,"So then gave him the treatment, and, the old fellow wanted to know to be all right if he brought a friend that. And father said, why, yes. Is the all right. So he may only be with them. And after court resolved, came to the office with 4 or 5 Indians, and then had shown him how if you took a hand and took one of the electrons in your hand, then it would go through the bodies of all that they came in contact with.",01:05:44
Ione Adair,01:05:44,"So the Indians all took hand, and there gave him the the electrode, and then turned on the wheel. And the Indians couldn't let go of each other. And they began to drink and holler and jerk and holler and then stuff, and but because they heard the man on Main Street there, and we wondered what kind of a word they thought he'd been carrying up there.",01:06:10
Ione Adair,01:06:10,"But the Indians were just fascinated. But that electric battery. And every time they'd come to court, there'd be a bunch of them come up to the office for a treatment. They'd want to get someone that hadn't been there before and hadn't had a hold of their hand and couldn't let go, and so they had to do it. And he treated them well.",01:06:35
Ione Adair,01:06:35,"They then wouldn't take any charge for it. He was getting such a kick out of it, he couldn't take any charge for it. So the Indians then got to bringing in Indian jerky. That's the the jerk.",01:06:48
Bernadine Cornelison,01:06:49,"Of,",01:06:50
Ione Adair,01:06:50,"Venison and,",01:06:54
Bernadine Cornelison,01:06:54,One of the.,01:06:55
Ione Adair,01:06:55,"Healthy they bring in healthy and the Indian jerky in payment for the entertainment. And then had quite a quite a double handful at one time, an Indian and, you know.",01:07:08
Sam Schrager,01:07:09,Healthy.,01:07:10
Bernadine Cornelison,01:07:10,There were.,01:07:10
Ione Adair,01:07:10,Helping.,01:07:11
Sam Schrager,01:07:11,With that.,01:07:12
Ione Adair,01:07:12,I gave them all away. But I think two.,01:07:16
Sam Schrager,01:07:16,"Well, they did, did only one person hold it at once? Who did the whole hand?",01:07:22
Ione Adair,01:07:22,They take a hold a hand and.,01:07:23
Sam Schrager,01:07:23,One person would hold one. And then the last person would hold the other end.,01:07:27
Ione Adair,01:07:27,There all.,01:07:27
Sam Schrager,01:07:27,Through everybody.,01:07:28
Ione Adair,01:07:28,"And go through everybody in their you go through them and they couldn't let go. It seems that they had that on. And they put the electrode next to the machine at the other end one. Then the Indians on that side and, and the machine on this side, and they couldn't let go.",01:07:46
Bernadine Cornelison,01:07:46,It also had a price cut arrangement for who could look at and see the bones in their hands or in their fingers on that bad somebody.,01:07:54
Ione Adair,01:07:55,"Oh, it's your stitches.",01:07:56
Sam Schrager,01:07:56,"So you're going to be like the Indians that, you.",01:07:59
Bernadine Cornelison,01:07:59,"Know, farm for the like every month.",01:08:01
Sam Schrager,01:08:01,Some people didn't die. I had the idea and didn't and didn't treat them very well either. I want a a.,01:08:07
Ione Adair,01:08:07,He liked.,01:08:08
Bernadine Cornelison,01:08:08,"Them. You know, they.",01:08:09
Ione Adair,01:08:09,"Had them the presbytery and the Presbyterian Church every year had a meeting of the Indians up here at Road Church, and they, the Indians at that time used a lot that was right across from the park up here on street when they owned the city park. That was the low, peace there in it been graded for First Street for the park.",01:08:46
Bernadine Cornelison,01:08:46,But down below.,01:08:47
Ione Adair,01:08:47,"On the other side was a large, large lot which was fenced in with a high board fence. And the Indians used that for, camping ground when they came up from Lewiston to the, to that lovely to the Presbyterian.",01:09:08
Ione Adair,01:09:09,"And they all they, the families had all come up with them and they'd set up their tents and they just laid there about, no place during the week of the presbytery. And they used to take us, they take us girls up, and we knew the Indians that he'd met at the office and others. And he used to take us up and, and, initiate us in the ways that the Indians were living and how they cooked and how they did that the at their camp.",01:09:42
Sam Schrager,01:09:42,Do they have teepees?,01:09:44
Ione Adair,01:09:44,"Yes. And they clean things. They always set up their keeping. You see, they had their family. Each Indian had his family teepee in it, set it up and the little youngsters be running around there and the mothers with the babies in their arms or on their backs and greenhorns, big time watching them.",01:10:02
Sam Schrager,01:10:02,Could you go inside the teepees? Could you go inside the TV? Yes.,01:10:06
Ione Adair,01:10:06,"We went inside and sat down on their blankets and have blankets rolled up and set around on their blankets, or if they had some other hand folding chairs. They were really an innovation at that time and we moved them.",01:10:22
Sam Schrager,01:10:22,"You in there, You would eat there?",01:10:24
Ione Adair,01:10:24,"No, we didn't eat there. They, they always brought the jerky to stand at the office. My dad and back at home at any level are clean. Yeah. He would, to lay on. He loved to lay on that early journey. In the evening, he sat and read these medical magazines or the paper.",01:10:45
Ione Adair,01:10:46,"To lay on this jerky very this machine that I was telling you after dad's death, we didn't know what to do with it. And so we called him Charles Carr. So I don't know if you know Charles Castle, grocery.",01:11:04
Sam Schrager,01:11:04,Had the grocery.,01:11:06
Ione Adair,01:11:06,"Or c so his father had the grocery, but, Charles was the youngest, the young man in the family. And he down on Jefferson Street somewhere has a home down there.",01:11:20
Bernadine Cornelison,01:11:21,Now he's living.,01:11:23
Sam Schrager,01:11:23,"I, I think so, so I'm not sure, but I think so.",01:11:27
Ione Adair,01:11:27,"I think he's still living, Bernadine. Although I don't know, it's been so long since I've,",01:11:33
Sam Schrager,01:11:33,But you seen.,01:11:33
Ione Adair,01:11:33,The.,01:11:34
Sam Schrager,01:11:34,I heard you gave it to him. No.,01:11:36
Ione Adair,01:11:37,Yes. We asked him if he knew of any place that we could give this.,01:11:42
Bernadine Cornelison,01:11:42,The secret or promising. Beautiful.,01:11:44
Ione Adair,01:11:44,"We wanted to get rid of the machine, to get it out of the office, because Mr. Ramstad wanted to rent the office up over here, and we had to get rid of all that stuff. So, he told us that he was quite sure that they would be very glad to have it at the high school. And as a demonstration of the earlier days of the making of electricity by friction on the real side.",01:12:15
Ione Adair,01:12:15,"And so we gave it to him. It was in a big glass enclosed glass case, and then all the little instruments that belonged with it and the bandstand and, and their name printed across this way, especially for the W in there.",01:12:34
Sam Schrager,01:12:34,Do you think.,01:12:34
Ione Adair,01:12:34,"Still Idaho and that's it's still down here at the high school, and I and this is the physics department that I'm not.",01:12:43
Sam Schrager,01:12:43,"Sure. Do you think that that helped, that it was helpful to people for rheumatism to treat? I go.",01:12:48
Bernadine Cornelison,01:12:48,Down.,01:12:49
Sam Schrager,01:12:49,Do you think it helped people be.,01:12:50
Bernadine Cornelison,01:12:50,"Like a vibration or something, a vibrator? Right. Okay.",01:12:54
Ione Adair,01:12:54,"So and the reason that he got it and and they seem to think so because they repeated it all for an audience other not only the Indians, but they both.",01:13:05
Bernadine Cornelison,01:13:05,Were involved in towns.,01:13:06
Sam Schrager,01:13:07,"You know, these visits that that you were talking about the cars, were they considered formal visits when someone if someone came to visit your mother, was it usually a sort of person that she knew but not a close friend? It would usually be someone that was just an acquaintance that would come, or.",01:13:27
Ione Adair,01:13:27,"Usually acquaintances that would come. Although, I presume some strangers did, wanting to see what the place looked like inside, you know, but generally it was your friendly car at that time. The people of the university and the people of Moscow intermingled a great deal.",01:13:47
Bernadine Cornelison,01:13:47,More than they do now.,01:13:49
Ione Adair,01:13:49,They do now. They're what do you call it?,01:13:57
Ione Adair,01:13:57,"I don't know how to say it, but.",01:13:59
Sam Schrager,01:13:59,Segregated more.,01:14:00
Bernadine Cornelison,01:14:00,Broadly are.,01:14:01
Ione Adair,01:14:01,"They're segregated and they're very,",01:14:05
Sam Schrager,01:14:05,Aloof.,01:14:05
Ione Adair,01:14:05,"You if you meet anyone socially, it's usually on this side of town or someone that has lived on that side of town and moved on to this this side of town where sixth Street and Beacon Avenue was usually the division point between the University and Moscow, the city of Moscow, as far as the social life was concerned, but they intermingled with a great deal more than they do now.",01:14:35
Ione Adair,01:14:35,"Now they're also busy with their own, entertainment and, and business.",01:14:42
Bernadine Cornelison,01:14:42,And they're calling about the music teacher. This is why the early music teachers at the university.,01:14:50
Ione Adair,01:14:50,"Oh, oh, Isaac Jackson.",01:14:52
Bernadine Cornelison,01:14:52,"No, no, the one that you tried to teach the railroad to. I think this is the one. One that you tried to teach a riddle to. Oh, this is a pamphlet for.",01:15:07
Ione Adair,01:15:07,How do I get started back on then?,01:15:12
Bernadine Cornelison,01:15:12,"Well, I could start you on that. You just have a reading club and gathered reading so many times.",01:15:19
Sam Schrager,01:15:19,A reading club. Club?,01:15:20
Ione Adair,01:15:20,"Oh, yes. We had a little reading club. There was 8 or 10 others that met with Mrs. Arnett. Mrs.. Them and their own Mr.. Statue and Rip Van Winkle, and after she went up into Canada and she gave it to us to bring back, she said they belonged in a state.",01:15:39
Bernadine Cornelison,01:15:39,As a beverage and all.,01:15:41
Ione Adair,01:15:42,"Just they don't know anything about Rip Van Winkle in Canada. And she said it belongs back in the state where people know about it. So it, Mrs. Arnett was great for young people. And I had these two sisters, and we used to go up to her place to read. And, then she invited in 2 or 3 others until we got a group of about 8 or 10 people.",01:16:14
Sam Schrager,01:16:14,And what did you read? What sorts of books Dickens.,01:16:18
Ione Adair,01:16:18,"Dickens. We were particularly fond of Charles Dickens works, and we read Nicholas Nickleby, Indoors, Little and The Tale of Two Cities and and.",01:16:31
Sam Schrager,01:16:31,David Copperfield.,01:16:34
Ione Adair,01:16:34,"We just we just read because we liked it and and we all enjoyed it. Well, finally there was, and music director at the university, a lady, Mabel McKim, read, and she taught. So the girls. And then they brought in a young man, baritone by the name, Stuart Fuller and Stuart Fuller and Mabel McKinley became very good friends.",01:17:06
Ione Adair,01:17:07,"And, when Mrs. Arnett invited them up to read Dickens with this, and they were delighted, and they came up to read Dakin. Well, after we read Dickens and while we were passing out the refreshments, we usually had some little cookies or a cake or something, and we passed out. While we were passing ourselves, we got to talking about riddles and each one of us would give a riddle and then the rest would guess, see if they could guess it.",01:17:40
Ione Adair,01:17:40,"Well, Stuart Fuller was very interested in riddles, and he tried to think of one that he could.",01:17:48
Sam Schrager,01:17:48,Remember.,01:17:51
Ione Adair,01:17:51,"And give the other people up at the college. And so we tried, and he tried to win again, and we'd repeated over and he'd repeated afterwards, and we got the really gave in. Where what is it can go up a chimney down and down the chimney down, but can't go up a chimney up there, down a chimney up.",01:18:20
Bernadine Cornelison,01:18:20,You know what it is.,01:18:25
Bernadine Cornelison,01:18:25,"Santa Claus, you know, never in the wrong generation. He did very.",01:18:31
Ione Adair,01:18:31,"Well, Stuart. No, it's just another generation. You never, ever heard it before. Well, Stuart practiced and practiced in practice, and one evening he was out and some of our friends were there. And Stuart got the, conversation round to riddles. And he said, I know our little. And they ask him what is the word? And he says, it's up a chimney, up and down a chimney up.",01:19:02
Ione Adair,01:19:02,What is it?,01:19:07
Ione Adair,01:19:07,"And that was it all over again. Nobody could guess it. It's an umbrella. You can't put an up a chimney. Up? No, down the chimney. Up.",01:19:19
Bernadine Cornelison,01:19:19,That's the way they spend their evening.,01:19:25
Ione Adair,01:19:25,"Efforts to the up and down the chimney. Well, Stuart just got it for them. That was chimney.",01:19:32
Sam Schrager,01:19:32,As I was pretty mixed up.,01:19:34
Bernadine Cornelison,01:19:34,That was in the days of umbrellas.,01:19:38
Sam Schrager,01:19:38,"And the days of little else. Were riddles a popular pastime, or riddles a popular pastime? Oh, yes. Everybody knew riddles. We sure don't anymore.",01:19:48
Ione Adair,01:19:48,"No, nobody. No one knows a riddle nowadays. I don't believe but that, it was entertaining. If you knew something that nobody else knew or could guess. But you haven't. So to had.",01:20:00
Bernadine Cornelison,01:20:00,"It, you got it.",01:20:04
Sam Schrager,01:20:04,"This, this reading group, was it, of young people who had gone to the university or just local? Just master young folks or who was at that reading club?",01:20:14
Ione Adair,01:20:14,"Yes. And my my two sisters and myself. And this is our in Arnett and Carey book. That was that was five. And then anyone that you wanted to invite, she knew a young man by the name of Atwood at MIT. At young, Atwood had been with her on the homestead one summer, just a two or boy, so that she had some idea of the company.",01:20:45
Ione Adair,01:20:45,"And as a terribly. And she invited him and then she had another one. Another boy had been up there by the name of Estes, and we invited him, and we just kept inviting, and sometimes we'd be invited inside and.",01:21:03
Sam Schrager,01:21:03,Read aloud.,01:21:05
Bernadine Cornelison,01:21:05,"You know,",01:21:07
Ione Adair,01:21:07,"I don't know what happened to Stuart Fuller, but neighbor McKinney, was teaching here at the university, and he came down with diphtheria and died with the family attached to diphtheria. And she was a Christian Scientist and wouldn't have worked for any doctor. And she died from the effects of. And before she died, she had a cousin, the name of Renfrew.",01:21:41
Ione Adair,01:21:41,"And they lived on that, well, between here and don't know.",01:21:52
Ione Adair,01:21:52,"Yes, it is still there's a road that goes straight north and goes up over a hill and straight north, and a house that's on that farm. Well, the ranchers lived there, and they were distantly related to Mabel McKinley. She was, I think there's a reason, possibly, that she came. Where's the teaching at the university. And before she died, she one evening had a small phonograph.",01:22:22
Ione Adair,01:22:22,"One of these little, cylinder ring phonographs, the old the first polygraphs that were made. This was a round cylinder horn. Not the flat, not the flat ones, but the round cylinders. And she sang a couple of some for Renfrew. And I was teaching, at Collins and Renfrew. Came through at one time and stayed for a couple of days there at the hotel where I was staying.",01:22:59
Ione Adair,01:23:00,"And, then when he went back, he fell just before starting there and broke his arm. And as he went back to his homestead, it was, oh, must have been. At least it was over on the, Marble Creek. And he must have been at least 20 miles or from.",01:23:24
Bernadine Cornelison,01:23:24,From Holland.,01:23:27
Ione Adair,01:23:27,"And on his way back he had to cross a long and crossing. There's a long he lost his balance and fell into the creek and couldn't make his way up. Well, he had told the boys at the store that he would be back in a certain time and he wasn't. He didn't return at the time, they said. So the boys took the horses and started over to my creek to see what had happened to Renfrew.",01:23:58
Ione Adair,01:23:58,"They didn't come back. And, when they found his body in the creek, and so they put the body on the horse and brought the horse and brought the body back to Cowan's, and they made a casket there for him. And he's buried out here in the cemetery. Well, I was fooling around at the store while the men were working, building this casket.",01:24:28
Ione Adair,01:24:29,"And one of the men said, where's the phonograph? And they said, what's in that? Thank you. Just we brought over out in the other room. So they went out and got the phonograph and brought it in and set it up on the counter. And they store and started the phonograph playing while they were working upon himself in store for Renfrew.",01:24:57
Ione Adair,01:24:57,"But the first song that they played was a song that Mabel had some for, for Renfrew. And they played to, three of these round cylinders. It seemed so queer to have her singing while they were working on the casket to bring Union to Moscow for her funeral. And I don't know if whatever happened to the phonograph or, but he was he's buried out here in the Moscow cemetery, were they.",01:25:28
Sam Schrager,01:25:28,They weren't the same. There wasn't her singing.,01:25:31
Bernadine Cornelison,01:25:31,Here was never made records.,01:25:33
Sam Schrager,01:25:33,"Oh, he had made records.",01:25:35
Ione Adair,01:25:35,They made records.,01:25:36
Bernadine Cornelison,01:25:36,So I wonder how they.,01:25:37
Sam Schrager,01:25:37,Your was his girlfriend at the time or just. Just a close friend.,01:25:42
Bernadine Cornelison,01:25:42,"Relative, I think.",01:25:43
Sam Schrager,01:25:43,"Oh, relative.",01:25:44
Bernadine Cornelison,01:25:44,They were.,01:25:45
Ione Adair,01:25:45,Relatives. They ran through this.,01:25:47
