speaker,timestamp,words
Marvin Long or Marsha Long,0:40:03,"Mother seemed to take it a lot better than Dad did. Dad didn't take it. He couldn't take it. Well, it was an awful thing. Mm -hmm."
Marvin Long,0:40:14,"You know, you'd have to have a son over there in the trenches in order to realize it, wouldn't it?"
Marvin Long or Marsha Long,0:40:18,Mm -hmm. Some of them. Some of them was filling their pockets and that was good to see. Mm -hmm.
Rob Moore,0:40:23,Was that even happening out here? What? The filling your pockets?
Marvin Long or Marsha Long,0:40:28,Sure. Sure. There was everywhere.
Marvin Long or Marsha Long,0:40:30,What kind of businesses out here could profit by...
Marvin Long or Marsha Long,0:40:36,"Well, there's some of them. Raising prices. Wheat. Wheat went up. They was praying for wheat to go up. Mm -hmm."
Marvin Long,0:40:46,"The more they killed over there, the more wheat it took, see?"
Marvin Long or Marsha Long,0:40:50,Mm -hmm.
Marvin Long,0:40:51,Isn't that something?
Marvin Long,0:40:52,Yeah. That's very... One guy was mourning over his son being over there in the trenches and the other one was glorifying him because he was keeping his sweet price up. Yeah.
Rob Moore,0:41:12,Did that same thing happen in the Second War?
Marvin Long or Marsha Long,0:41:17,"Not as bad, no."
Marvin Long or Marsha Long,0:41:20,It didn't last very long.
Marvin Long or Marsha Long,0:41:22,"Well, it lasted about six years."
Rob Moore,0:41:25,War II?
Marvin Long or Marsha Long,0:41:36,Yeah. The war wasn't as rough either. The memorial to the boys of the First World War was the flagpole in the cart down here. Mm -hmm. And they moved it just this last year and the big metal ball on top contained a list. Huh. Yeah. They didn't replace that.
Rob Moore,0:41:59,What did they do with that ball?
Marvin Long or Marsha Long,0:42:01,"They moved it over by the Second War Memorial there on the corner. The swimming pool at the memorial for the Second World War. There's a big box with all the names of the boys on the corner there. And this first one, a copy of the Gazette with all their names was in that ball on the top of the flagpole. They gave the ball to get over here pretty easy. Huh. I think."
Marsha Long,0:42:27,Where did they put the ball back?
Marvin Long or Marsha Long,0:42:29,I don't think they put it back. I think he's got the paper in the way that was in there.
Marvin Long,0:42:37,"See, who's that?"
Marvin Long or Marsha Long,0:42:45,"That's one. Okay. That takes a lot of effort. Oh, it takes a lot of effort. You've got it out there. Oh, it's okay. There's a girl that lives in here going, you know, she's a fool or something. She don't have any set though."
Rob Moore,0:43:04,What have we covered at this point? What other stories did you tell me before we started the machine run?
Marvin Long or Marsha Long,0:43:13,You haven't told me. I'm trying to recall now.
Rob Moore,0:43:16,"You haven't said much about the time you spent when you were homesteading up, was it around Leland that you were homesteading?"
Marvin Long or Marsha Long,0:43:31,"Dad homesteaded when he come out here in 88. He come out and homesteaded up here on Cedar Creek. Took out a timber. They called it them days, a stone timber claim. The homesteads. He had the rights to do that."
Marvin Long or Marsha Long,0:43:52,"And, let's see."
Marvin Long or Marsha Long,0:44:00,And he made his living by making shakes and peddling them out on the farmers on Potlatch Ridge.
Rob Moore,0:44:17,How long was he out there?
Marvin Long or Marsha Long,0:44:23,"Well, he was up in Windex Hill. He come in 88 and one day he was up in this place. In 88."
Marvin Long or Marsha Long,0:44:32,You were real small.
Marvin Long or Marsha Long,0:44:39,"Well, let's see. He was born in 94."
Rob Moore,0:45:09,Why did he give up the homestead?
Marvin Long or Marsha Long,0:45:13,Because of the bettering himself. He come out and rented a farm on Potlatch Ridge.
Rob Moore,0:45:21,That was the apple farm?
Marvin Long or Marsha Long,0:45:23,"No, that was a grain farm. And he got, it seemed so bad that he had to quit farming."
Marvin Long or Marsha Long,0:45:35,And we went to Leland. We got meat business.
Marvin Long or Marsha Long,0:45:42,Come there.
Rob Moore,0:45:47,Did you prove up a rock and timber claim the same way you proved up a regular homestead?
Marvin Long or Marsha Long,0:45:52,"Yeah, if you wanted to take it. You could develop it if you had the right. At that time when he come in here, if he got out here on the ridge, he could have got some of this farmland. And you just waited until somebody throwed it up. You could get a homestead and a stone and timber and a preemption."
Marvin Long or Marsha Long,0:46:23,You had three rights when they first come in here. They were that eager to get settlers.
Rob Moore,0:46:31,What was the preemption?
Marvin Long or Marsha Long,0:46:34,"Well, it was just a, I don't know exactly what it is, but we took up some of the best land we was taking up out of the farm. It was a preemption. I just never quite understood what that is. It wasn't the old time, they should have told me, I guess. But anyway, that's what we could have. And some of them got some of this stone and timber. They just had a few stones on it and a few trees. They called it stone and timber and got by with it. They got pretty strict on that. But this preemption was, I don't understand it, I know of one outfit up there on the Potlatch Ridge, one of these huffins. They were really big there, these grandparents. They took up preemption in homesteads. And they got control of a lot of land up there. And I guess the Stellas and some of them were families yet. But that's what they had. That's how eager they were to get people to develop this country. Of course, I think that stone and timber was abused by privilege."
Rob Moore,0:47:48,What were you supposed to do with the stone and timber?
Marvin Long or Marsha Long,0:47:51,You had certain improvements you had to make on it.
Rob Moore,0:47:56,What's the difference between stone and timber in a regular homestead?
Marvin Long or Marsha Long,0:47:58,"A regular homestead was anything. This farmland up here was all come under homesteads. But on the edges up there, they'd take fringes. That's where the fringes come in. The stone and timber is where you developed the stone or timber. Oh."
Rob Moore,0:48:19,Like you were supposed to quarry stone or do some logging or something?
Marvin Long or Marsha Long,0:48:23,"If it was that kind of a stone, we didn't have any right in here. But there is sections that do have a church."
Marvin Long or Marsha Long,0:48:34,"Well, around the mining countries, there's a lot of that."
Rob Moore,0:48:38,Could you get more land on the stone and timber thing or what?
Marvin Long,0:48:42,The homestead gave you 160 acres. All right. Your preemption gave you 160 acres. And then your regular homestead.
Marvin Long,0:48:53,"I gave you stone and timber, didn't I?"
Marvin Long or Marsha Long,0:48:55,"Then your regular homestead gave you three quarters if you were in a position to accept it. And of course, some of them were."
Marvin Long or Marsha Long,0:49:04,You had to develop different things on each section.
Marvin Long or Marsha Long,0:49:07,"I think then if you pull some strings or something too, it had something to do with it. I noticed most of them had that all and was pretty badly criticized by the old -timers. I don't just understand it too much."
Rob Moore,0:49:27,"Where were the people? Your dad just had the stone and timber though, right? Or did he have more than that?"
Marvin Long or Marsha Long,0:49:37,"Well, no. I think he took up, I think, under just the homestead. I don't think he ever took any stone and timber. But he could. That's the opportunity. I guess what I was telling you when this came in, that he had an opportunity to get a stone and timber and didn't take it. And you'd always regretted it. You didn't use up that right. Because it wasn't long afterwards that you couldn't do it anymore. But he could have had those."
Marvin Long,0:50:14,You see what I mean?
Marvin Long,0:50:16,"And people did take it. They'd prove up, live so long on this, and then come out and get a stone and timber. And do the same thing on it. Right. Yeah, see three rights."
Marvin Long,0:50:31,What did I say?
Marvin Long,0:50:32,Stone and timber and homestead.
Marvin Long,0:50:38,"Preemption. Preemption, yeah."
Marsha Long,0:50:45,Then you lived in Leland and your mother ran a hotel.
Marsha Long,0:50:47,And what'd your dad do there?
Marvin Long or Marsha Long,0:50:48,"That's when you had the meat market. We run the cattle and the meat market. We peddle meat. We cut it up. We put up ice in the wintertime. And these meat wagons would build the boxes on behind these hags. And then it was placed down in the bottom for ice. And we'd ice them up in the morning. And take out this, cut this meat up and peddle it all over the potlight ridge. And I was just big enough to go around looking for gates. Oh, I cut them in the meantime. We peddled it."
Rob Moore,0:51:28,Would you take one row today or something? Would you have a regular route?
Marvin Long or Marsha Long,0:51:32,We had routes.
Marvin Long or Marsha Long,0:51:33,We had routes. We'd generally make six days a week. We'd generally have three routes and make them every other.
Rob Moore,0:51:42,See how that'd be?
Marvin Long or Marsha Long,0:51:44,We'd make them every other day.
Marvin Long or Marsha Long,0:51:49,But you could have made them pretty often. Didn't have any way of keeping them.
Rob Moore,0:51:57,How would you keep your ice?
Marvin Long,0:52:00,We had ice houses.
Marvin Long,0:52:02,Did you ever see an ice house? Did you ever hear of one?
Marvin Long,0:52:05,"I've heard of them. I've never seen one. Well, it's just a building, shed, any kind of a building. Of course, the better answer is the better. We used to have our ice houses right over across the alley to right street, across here. And a sheet iron building. And you just build up your ice in the center and you pack that good with sawdust all around it. And the sawdust is what kept it. You had to watch it all the way to see that your ice didn't get in the air. You had to have air connections. But we'd get pretty well through the season with it. We'd have quite a shred to take them in. After you opened it up, you had more shankage. But the capital sawdust. We didn't have no refrigeration."
Rob Moore,0:52:53,Then you'd pack the ice in the meat wagon and pack meat boxes on top of that?
Marvin Long or Marsha Long,0:52:58,We'd have the meat on trays and stuff and have this ice underneath. And this meat was all cut and put on trays. And they'd come out to get by and we had scales there. And they'd wait it on.
Rob Moore,0:53:12,By the pound rather than by the cut?
Marvin Long or Marsha Long,0:53:14,"Yeah, by the pound. Took me along to open gates."
Marvin Long or Marsha Long,0:53:23,Every farmer...
