speaker,timestamp,words

John Sanderson,01:06:54,"Oh, no. He had a way of gyppoing him. I don't know how it was, but he was a tinhorn. He was good at it. Then we went up to Grangeville and he sat in the game there and he took another $300. Well, he went down to White Bird and he stayed there for a couple of months. He came back and I said, Linux, I said, don't get around this bunch here. Well, they're pretty mad that you took them for $300 and they're laying for you and they'll take you. He said, that bunch can't take me. Well, they got him drunk and that night they took $600 away from me and broke him.",
Sam Schrager,01:07:45,Gambling with him?,
John Sanderson,01:07:46,"Yeah… and boy, he was just sick the next day. He was broke. They took all his money, got him drunk. Well, I said, I told you to stay away from them. They played together and they took you. They figured don't get me in the damn it. Well, he says if I hadn't got drunk, they wouldn't have got me. But he got drunk and they took him.",
Sam Schrager,01:08:18,Was it hard for you to learn the trade over in Palouse? Was there much to photography?,
John Sanderson,01:08:24,"Oh, there was quite a little bit, but I was anxious to learn and I paid attention to everything I learned fast. And I got good.",
Sam Schrager,01:08:37,Did you stay with him for very long?,
John Sanderson,01:08:39,"No, a couple of months. And then I came up here and went to work and I got myself a little camera and I took postcards on the lumberjacks.",
Sam Schrager,01:08:56,Why did you take pictures of mostly?,
John Sanderson,01:08:58,They were just mostly lumberjacks.,
Sam Schrager,01:09:03,"What were those guys like, the old time lumberjacks that were in the camps around here?",
John Sanderson,01:09:09,"Well, they were pretty rare fellows.",
Sam Schrager,01:09:13,Pretty what?,
John Sanderson,01:09:14,"Pretty good fellows as a rule. Now, Doc Dart's son, he would school us out. His father wanted him to get a job and earn a little money for the summer. Well, his mother says, now, son, when you get up to Mobile and Mon-Man Lumberjacks, they're going to be rough men. And when you go into the table, they were more like a bunch of hogs than like people. And he told me, he says, I thought I was coming into an awful bunch of men. But he'd been over to college and he learned a lot of smart, I like to talk to them students at the table. He said, why don't you go over? And he wanted the gravy and he says, Joe, he says, pass the smear, will you? Joe looked at him and he says, you have to talk English to me if you want me to pass you anything. He says, I don't understand that kind at all. When he went back, he said, Mother, you've got the wrong opinion of that lumberjacks. He says, they're nice. At the table, they say, please pass the gravy, please pass the potatoes, and please pass the bread. He says, they're a lot smaller than the college students over to Pullman.",
John Sanderson,01:11:04,"Well, his mother couldn't hardly believe it, but he told her they were. He says, they're real gentlemen at the table. And they ask for, please pass this and please pass that. Ma 'am got a nickname for it. They call it what it is. He says, you've got the wrong opinion about that lumberjacks, but they're not the kind of men you think they are. The steel gang was serbians, mostly serbians, that come over from the old country. Mrs. Jones, Mrs. T. P. Jones would go in and sit down at the table at noon and eat with them for us. They'd not know it. Mrs. McPhee and her husband were the foremen of the steel gang. She wouldn't let him or you couldn't get hurt at the table with them, not with them foreigners at all. She said, they're just like a bunch of pigs. And she says, I don't want to eat with them.",
John Sanderson,01:12:24,But Mrs. Jones would go in and sit down and... They fed off for good those days. They had everything on the table you could think of. And those fellas come over from Serbia that never had anything much to eat at home… why… it was a wonderful thing to them.,
Sam Schrager,01:13:03,"I've heard different things about the fighting that went on among the lumberjacks. I've heard it said that they didn't used to fight in the camps hardly, but they would in town.",
John Sanderson,01:13:12,"Yeah they'd get drunk and fight. They didn't allow no fighting in camp. Foremen would treat her that. The depot agent, the person they had down here, he quit the depot and he went to clerking for McFarland, the steel gang. And in those days, the beef only got Potlatch. 8 cents a pound. They'd buy a whole beef at 8 cents a pound. It was hung in a meat house on a flat cover. So the air would get to it, but the sun couldn't. And McFarland would go in and he'd cut the porterhouse out of the stake and take it for himself. And this clerk went to work for him. He noticed that. So he said to T.P. Jones, one day that's the general superintendent. He says that McFarland cuts the porterhouse out of the beef and takes it for him and his wife. He says, is there any objection if I take another for that for me and my wife?",
John Sanderson,01:14:52,"Jones says no. He says, help yourself. Jones, of course, accompanied about 8 cents a pound. He didn't think nothing of that price. So he went to taking the porterhouse. He had the advantage of McFarland because the meat would come in and be put in the meat house. And he was right by the office. Of course, he was the clerk. He'd go out and he'd get the beef before McFarland could. McFarland got pretty mad about it. Him and this clerk, they got into a fight. They went in down onto the ground. Mrs. McFarland kind of wrapped her in it and they sparred around. Neither one could hit the other. And finally she got disgusted with him. She says, you fellas got this fighting out. She said, I could lick either one of you myself. She says, we won't have any more fighting. Just cut it out. They did.",
Sam Schrager,01:16:02,"Well, I've heard if the two Jacks were, lumberjacks were in a fight and one of them got knocked down, the other guy would stomp him with his cork boots.",
John Sanderson,01:16:11,"Well, sometimes there was one fool around here that got into a fight down at Princeton, knocked the foreigner down, went on to him with his boots, killed him. Kicked his head with those cork boots, killed him. But he had stabbed this fellow a couple of times. And of course when he come to court, he showed these wounds where this fella had stabbed him. Of course the court dismissed the case and said that he was justified in protecting himself. Even if he did kill the other fellow, the other fellow was stabbing him.",
Sam Schrager,01:17:09,"These foreigners that worked on the section and the steel gang, were they, they get less money than the other lumberjacks did? Were they?",
John Sanderson,01:17:21,"Well, I don't know what they did. I think they thought about the same thing. But, you see, they worked at the steel gang and they, they were foreign. And McFarland, he took about five dollars a month off of each one of them. Well, it was forty of them, well it counted quite a bit. It was more than his salary, maybe more than double his salary. And the same way in the woods, those foremen took the advantage of those foremen and they paid three to five dollars a month off of them.",
Sam Schrager,01:18:08,"Well, how did he have the right to do that?",
John Sanderson,01:18:11,"They didn't have no right. They just do it, the clerk. They'd have the clerk take the money out of it, charge it to them on the warning and then write them a check for it. There's always somebody that's taking the advantage of the other fellow if they can.",
Sam Schrager,01:18:40,"Well, these foreigners, they were easier prey because they didn't know the ways that this country is so good, huh?",
John Sanderson,01:18:45,"Yeah, they didn't know. They were willing to work for anything they could get.",
Sam Schrager,01:18:54,"Did they mix much with the other, with the other people, with the other lumberjacks or did they have to keep to themselves?",
John Sanderson,01:19:01,"They had to keep to themselves, but well, oh, they made some friends. A lot of them went back when the Balkan War broke out with Turkey. But every one of them was killed that went back. There was one young fellow that worked in the shop. He said, you know, I'm not going back. He said, I was in one war back there. My brother was killed right beside me. And he says a whole lot of the boys went down when the Turks fired and killed him. And he says, I'm not going back. He says, I can make a living. He says, my father was what you call wealthy back there. But he says, I won't give it if I don't go back. But I'm what good is it to you if you go back and get killed? And he was right. Every one of them boys that went back, they, there's none of them ever come back again. They all died.",
Sam Schrager,01:20:12,This Balkan war was between the Turks and who?,
John Sanderson,01:20:15,"Yeah, the Turks and Bulgaria and Serbia. Those little Balkan countries.",
Sam Schrager,01:20:26,"Well, do you think that they didn't mix out of choice or you think they couldn't have even if they wanted to because they were foreigners?",
John Sanderson,01:20:33,"They were foreigners and they couldn't talk English much and they didn't try to mingle with the old time number tracks. Some of them did. Some of them was pretty smart and to talk good English. One fellow, they called him old Job. He put monkey around and he didn't do too much work. But old build area was up there and he saw that he wasn't working very much and he walked up and fired him. He said, me, me work. You, you know, like you quit. Told. Old build area. Well, after build left by Dave Brown, this fellow was working for Dave Brown. Dave let him go right ahead and work. Because old build was on… yeah.",
Sam Schrager,01:21:46,Was buyers certain that he saw Sam Piwash that he was the guy? Was he sure?,
John Sanderson,01:21:52,"Yeah, he was sure.",
Sam Schrager,01:21:57,"Because I know that Mike Bubley, I met him in Spokane and he is told he has said that that's one thing in in trees grew tall that he thinks isn't true. He says Mike Bubley says that Sam Piwash wasn't even there. That's what he says.",
John Sanderson,01:22:22,"Bubley would protect him because he got all of his calling to him. Bubley was, Piwash was pretty well healed when he died and Bubley got everything… yeah… he had him in the old folks homes over there at Marsh Yeah.",
Sam Schrager,01:23:37,That's when he knew that it was Piwash.,
John Sanderson,01:23:39,Yeah.,
Sam Schrager,01:23:42,He didn't know the man when he didn't know the man.,
John Sanderson,01:23:47,Bohunk was all that he knew that. That's what was stated a bull. That's what he was saying. He was a Bohunk. A big red… killed him.,
Sam Schrager,01:23:55,Was big red a Bohunk too?,
John Sanderson,01:23:56,"No, he was a lumberjack. But he was drunk. And he was throwing his voice and bulling these Bohunks out. He didn't like them.",
Sam Schrager,01:24:13,Do you think these guys ran into much what you call discrimination like that? These Bohunks because they were foreigners?,
John Sanderson,01:24:21,"Oh, not too much. Not too much either. Simply because they didn't try to mingle. Some of them were pretty smart. They had good jobs. They talked good English. Well, all of them, Pudnier, went back to the Balkan War and they never returned.",
Sam Schrager,01:24:46,I've heard that most of these old lumberjacks were bachelors. Yeah.,
John Sanderson,01:24:51,They wouldn't have any of them to speak of that were married men. They've been bachelors all their life. Most of them come from Wisconsin or Minnesota back there in the woods department. They came out here and went to work and they were following up their trade.,
Sam Schrager,01:25:15,Would you say they were more solitary men or more sociable?,
John Sanderson,01:25:22,"Well, the old lumberjacks were quite sociable. But they were pretty rough, some of them. They were working. There was one big lumberjack. He was pretty rough in his talk. And there was a fellow had his boy working with him and he was religious and was a church member. He went to this big lumberjack. He says, I don't want you swearing and cursing and using the language you do in front of my boy. Well, the old lumberjack had made him mad. He says, you just forget. He says, I'm not taking orders from you. I talk the way I want to. And it made him all the worse. He'd get around where the boy was and he'd use violent language. And lots worse than he did. Because it made him mad. Because this fellow didn't want him swearing in front of that boy. He said, you needn't bring your churchology in here and go to try and preach to me. He said, I don't fall for it. And he was a wicked old rascal.",
Sam Schrager,01:27:09,"Did he have a nickname, this guy?",
John Sanderson,01:27:12,"No. Not till I know of. I don't even remember his name now. Old Frank Hatfield come from Virginia coal mines. He was in the Hatfields where one of the feuds back there. He pulled out and left and come west. He told me, he says, I got out of there because you'd be killed when you weren't expecting it. He said, I just pulled out while I had my life. He said, they never got a chance to get me.",
Sam Schrager,01:28:24,Was he working out here in the woods?,
John Sanderson,01:28:26,"Yeah, he was night watch down here at the shop for a long time after he got old. Night watch jobs was kind of a job for that kind of men. It was really tiring. Couldn't do much work. But they could night watch him do that kind of work.",
Sam Schrager,01:29:04,Did you ever hear of any feuds or know of any feuds around here?,
John Sanderson,01:29:08,No.,
Sam Schrager,01:29:09,"That seems like something that mostly went on back in the east. Maybe because, I wonder why, maybe because the families had been living there for so long they got to hate each other for a long period of time.",
John Sanderson,01:29:31,"Well, it was kind of the way the country's too. Old Mike Welch told me. He said when I was a young fella back there, one night there was a German. He'd come from the old country and they rounded him up and took him out and hung him. But he says when we had him, we was on the run and making him run. And he dropped his worship pipe and broke it. And he was pretty mad. Now he says, see you at your dump. You made me break my worship pipe. Well, they told him that they were going to make him break more than that before he was through with it. And they took him out into the woods, put a rope around his neck and throwed it up over the limb. And now they said, if you've got anything to say, say it before we put you up. Well, he says, I see you fellas mean business. He says, before I left Germany, I killed my wife. And he told about his Scott ugly work in the past years.",
John Sanderson,01:30:52,"Confessed to them and they stretched him up and hung him, left him hanging. Tied the rope up and left him hanging there for a lot of fun. But he said there was lots of that kind of work among them vigilantes.",
Sam Schrager,01:31:20,"Was that World War I, you think?",
John Sanderson,01:31:22,"No, that was before that. That was long about six.",
Sam Schrager,01:31:29,What were they going after this guy for? Did they have any reason to suspect him?,
John Sanderson,01:31:33,He was in bad in the community and they were going to lynch him.,
Sam Schrager,01:31:42,"Well, they used to have vigilantes in the farming in the country out here, I know that. Didn't you ever hear about them over in Colfax and Palouse?",
John Sanderson,01:31:54,"No, there was one lynching in Colfax. When I was a young fella, they went into the jail, they went and got the sheriff, took him down and made him unlock the jail and let him in. And they took this fellow out.",
Sam Schrager,01:32:14,"Yeah, is it?",
John Sanderson,01:32:15,"They hung him… his name was..… oh, I know. Ed Hill. Ed Hill, that's it. I know the story, I've heard it… yeah… i heard it. I heard it… that was mostly...",
Sam Schrager,01:32:47,Was it Odd Fellows?,
John Sanderson,01:32:49,"No, it wasn't. No, it wasn't. It was... They... Oh, it's kind of a religious lodge.",
Sam Schrager,01:32:59,"Oh, Masons?",
John Sanderson,01:33:01,"Yeah, the Masons.",
Sam Schrager,01:33:03,Most of those guys that were in the lynch mob.,
John Sanderson,01:33:06,"Yeah, they were Masons, of course. This... This fellow had... killed a mason in so much... The other Masons got together and they went and got him. And hung him.",
Sam Schrager,01:33:29,"Well, I've heard there was two guys hung at the same time there, that hanging Colfax. There was another guy hung with Ed Hill, I don't remember his name.",
John Sanderson,01:33:38,I didn't know of that.,
Sam Schrager,01:33:41,"That's what I thought, anyway.",
John Sanderson,01:33:44,They might have been.,
Sam Schrager,01:33:45,Did you hear about when Agnus Leener got killed? Agnus Leener here?,
John Sanderson,01:33:53,"Yes. Yes. You see, he was over in the mine, and the tunnel went back in there three, four hundred feet. And he had the Leener girl back in there. And he... She had turned him down and wouldn't marry him. And when he says, if you don't, ain't gonna marry me, I'll kill myself. And he had begun, oh, she said, don't do that. She said, shoot me. And he did. He shot her. And Billy Omar, and Dad, they started to go in after him, and he shot down the tunnel, and the ball ricocheted around through the tunnel. And they jumped back out, and they stood by the side of the tunnel until he came out, and they grabbed him. They brought him over, and... he was sent to Boise, to the van.",
Sam Schrager,01:35:04,He didn't die. He didn't get killed. He didn't get killed.,
John Sanderson,01:35:09,He killed this girl… leener girl.,
Sam Schrager,01:35:15,"Tell him what he told me, that they thought he raped her before he killed her.",
John Sanderson,01:35:19,"Well, he might have. Nobody knows what he'd done. But the story that he told was, as I told you, that it might have been different than the real facts.",
Sam Schrager,01:35:34,"Did you ever see Pack Sack Dick, Dick Farrell?",
John Sanderson,01:35:39,"Yes, I know Dick well. I always liked Dick. He was a lumberjack preacher. Boy, he could really lay it down to him. But of course, the Presbyterian Church paid him as a... preacher for the lumberjacks. Yeah, but that's... paying him.",
Sam Schrager,01:36:17,You didn't Potlatch ...?,
John Sanderson,01:36:19,He did missionary work in the camps. I don't know. I know that's what it was Potlatch paying him to do. I've been in camp when he preached.,
Sam Schrager,01:36:31,What were his sermons like?,
John Sanderson,01:36:33,"Oh, they were good. He'd tell them. He didn't putty-foot it tall. He'd tell them that they couldn't drink and carouse and carry on.",
Unknown Speakers,01:36:56,"He's downtown. Come here. You said you'd only been there six months. Well, that's what it was around town. That's a bunch of who it was. Well, that's what started around town here. Yeah, that's what I thought. That's what I thought. That's what somebody was talking about on town. The world told me that. I come into town here one day and... somebody said that the doctor told him he only had six months to live. That's why I come down today to see what was wrong with him. Oh, he's getting better all the time...",
Sam Schrager,01:38:03,"Well, I just got one more question about Dick Farrell. Now stop. That is, was he into... did he give him a lot of hellfire and brimstone, or was he... pretty understanding of their... those guys? You've heard Dick preach, didn't you? Kim? Dick Farrell? Dick Farrell?",
John Sanderson and Unknown Speakers,01:38:24,"No, he wasn't there. I wasn't here then. Sure, no. Maybe I'm probably out. I wouldn't preach. Yeah, I... I've been in camp. I'm scalin' when he'd come in and hold meetings. He didn't push his little... He told him what they were... Oh, he told him I have, boys. Where they were going. I stopped seeing Emma the other day. We were up there. Yeah. We was up there. Pleasure. I sent that. I've got to go back Monday. Yeah. Well, I've got to head back to the ranch. Yeah. No, I just stopped to see how Richard was. I've been worried about her, you know, that... Well, that's... I heard that. That's what the doctor told him. He says you haven't got anything to worry about. No. You just take this medicine, then. Yeah.",
Sam Schrager,01:39:26,"He was a good man for the lumberjack. Well, he...",
John Sanderson,01:39:30,He knew how to preach to them. Yeah. And he didn't pussy-foot talk. He told them right where they stood and what they could expect. He was right. They'd stand and listen to him. Wow.,
Sam Schrager,01:39:47,"They seemed to like him a lot, too, from what I heard.",
John Sanderson,01:39:50,"Yeah, they all liked it. Of course, he was honest in these preaching.",
Sam Schrager,01:39:57,"What would he tell them? How would you talk to a bunch of guys that were... that were not living the usual, you know, settled-down life with wives and families? Wouldn't it be harder to preach to a bunch of people like that?",
John Sanderson,01:40:13,"It was hard, and Dick was just the man that could. As I said, he didn't pussy-foot. And... he was right out in the open, what he was. Well, that's what they let the day-long do. He... He'd preach to them.",
John Sanderson and Unknown Speakers,01:40:41,"That's right. They thought the hill was gonna be... They'd do what they'd do down there. They ain't gonna do it. I can do my duty. He knows the way I do it. That's just too bad. You like to teach them, man. You just get to teach them. You got to be the right teacher. You got to teach them. Kids go right away. I heard me and all that. I mean... The other girls wasn't no question or nothing. They didn't want to... They wanted to go to the rest of these old dancers. Whack a jean all the time. We don't know all that. If you're gonna teach us science school, you got to get that out of your mind. You can't have that going, teaching you and that. They got mad, and they... So they kicked him out the door. We didn't kick him out. So the folks laughed, you know. Well, the little veteran told these girls to walk her to the kick yard there. Walking in one of... He's gonna turn him away in that, talk to him. You know, the old... The little veteran spangled out, so they got to kick the girls out. And he got mad in the way of the wet. The old thing made it to the kind of middle of the hood. Well, I didn't say that. I didn't... No, it was all packaged. They told us, well, you shouldn't tell them that. I'm gonna tell them. They told them what they're gonna do, what they're gonna do and everything. And then they found out, and out they went. So the folks were there, that walkers kind of... They kicked him out of the torch. Well, they didn't... They told them, I didn't kick them out. I wouldn't ever do it. I was gonna tell them in a nice way what I have to do. And I'm the one that... And I... One of them is, and I'm the one... The superintendent is the one that's the one and me. And I got good at what he says. Got one of those people who were saying, doing what I say. I can't do that. He's gonna wear a piece of cloth with it, push it. We're not gonna go on the bush and not push it. And we said, we said, but the water, if you've ever got mad, you can tell them nothing. So the president's got it all back over. That's made trouble.",
Sam Schrager,01:43:00,"You know, I think of a guy like Dick Farrow coming into camp and preaching to the lumberjack, and if he says to him, well, you're either gonna mend your ways or you're not gonna make it. Well... Then that might be pretty tough for a lot of guys to swallow, because the way they live in those days...",
John Sanderson and Unknown Speakers,01:43:20,"He'd come right out in the open and told them what they could expect, living the way they did. That way they'd walk it right down. It isn't hard to become a Christian and to live right. He says, you can just as well come out here drinking and swearing and cursing and... Walk it down the road. Live like these people. These people were lessons in the water. I didn't mean that. I didn't mean to keep them goes out. The other girl went and tore them off. I didn't mean to get mad. I was gonna tell them the nice way. But the people didn't... How many more did they throw at you anymore? Well, what was it like? I didn't get them out. You got that wrong. They did. They misunderstood. Well, that's what the son of a girl went and tore her eyes. And there was one that went and wasn't big. I said, you got to be big. I didn't even have to get them to go to the other side. Just got to talk to them and they had them to talk with. Told them the right way and I wasn't mad. I was gonna tell them, don't get them mad. Just tell them what I got to do. But they didn't want... If one got mad, the folks got mad and wasn't listening.",
Sam Schrager,01:44:33,Did you ever hear the story about Dick Farrell? There was once one or two guys that was giving him a hard time. They were getting in the way of him trying to preach a sermon. Yes. And he'd licked them. He licked them mad. He was a firefighter before he came out preaching.,
John Sanderson and Unknown Speakers,01:44:54,"He went back to college and they saw that he'd make a good preacher for the Lumberjacks. And that's what they got him into. But that was one fellow that had come to lick him. Dick licked him about a minute. He'd been a firefighter and he knew his stuff. Yeah, I don't know about that. I don't know about that. You know, you got to work. I guess he's a fucking little bit of a baby. Now you have to have him himself.",
Sam Schrager,01:45:24,"That's the story. Did I hear... I heard somebody say, well, you know a lot of them.",
John Sanderson,01:45:31,"Right down there it's Bruce. There was a bunch of young fellas about 18 that was going to school. Every teacher that they'd get and bring in there, he'd lick them. The kids would lick them. And they sent them to another fellow that was a... He'd been a firefighter. And they got him to handle the school. The boys picked on him one day and he licked a whole bunch of them. He'd knock them down as fast as they'd get to him.",
Sam Schrager,01:46:04,Who was that?,
John Sanderson and Unknown Speakers,01:46:07,That wasn't Tom. No. That's another one.,
Sam Schrager,01:46:13,That took care of the problem then.,
John Sanderson and Unknown Speakers,01:46:18,"That's Tom. He graduated over there to Moscow. They gave him a school out beyond Potlatch up on the... Creek. Oh. And there was a bunch up there that had run every teacher out. And Tom heard about it after he got to the school. But he said he was going to see it through. And one day at noon, this fella got up on the back of his seat and was sitting on it and winking at the others. Tom knew there was trouble going on. So he cleaned out a bunch of the seats. He made an opening in there. And he kept his back to this lad all the time while he was cleaning it out. He said, if the kid had been smart, he'd know what he was doing. But he said after he got it all cleaned out in good shape, he whirled and he grabbed that fella and he showed him right into the floor. And then he kicked him out, kicked him clean out of his house.",
John Sanderson and Unknown Speakers,01:47:29,"And then he went back. He says, now if there's any more of you fellas that want something, come on. He says, we can finish it all up in good shape now. But then he didn't come. And this lad went home and told his dad. His dad came down and he said to Tom, he says,… nesbitt, don't you think you're a little bit rough with the kid? Well, he says, I'll tell you, the kid, those kids intended to lick me. And he says, I just beat him with a punch. And he says, I know that this lad of yours was the ringleader. And he says, I grabbed him and I kicked him out. He can't come back to school, that's your guarantee, his conduct. Well, now he says, you take him home and talk to him and tell him that you're not sending him to school to fight, not to learn to fight. You're sending him there to learn to get an education. And Tom said that boy was a study good. Never caused any more trouble. One day he was over at the Pullman and he says, there's a big fella in there.",
John Sanderson and Unknown Speakers,01:48:48,"A ball uniform came up and he came up to Tom and he says, come over here, I want to introduce you to the man that made a man out of me. He introduced himself. He asked Tom, I remember you, but he says, you've got to be a big man.",
John Sanderson,01:49:18,"He says, Tom, do you think you could handle me like you did now? Well, Tom says, I could try. He says, I believe you tried. He said he was a fine lad and was going to college. But that made a man out of him.",
Sam Schrager,01:49:43,What happened in the schools when most of them had women teachers? How did they handle this rowdiness?,
John Sanderson,01:49:50,"Well, they don't try to handle it anymore. ... In the old days, they always got the professor. Now, I was going to school in Palouse. Tommy Nichols, that's Mrs. Evans' father. He was 18 and a little shortfall and stubby and stout as a bow. I heard him say in the basement one day, as we said, Foster wasn't going to lick him. He said, I'll see to that. Foster was an awful man to lick. He went over and he grabbed, reached down to grab Tommy and shake him. And Tommy shot his fist up into Foster's nose. And then he, Foster rolled around over his shoulders. Tom couldn't get him down or he couldn't get the best of Tom. When the girls got out and went down and got for Professor Mokorski, he came up and came in and he said, Tom, he says, what's going on here? He says, I'm trying to get my books and go home and Foster won't let me. But the white stopped. Tom took his books and went home. I asked him down here one time.",
John Sanderson,01:51:31,"I said, Tom, do you remember that white? He says, you better do. He says, that's all the education I ever got. And he says, if I run across Foster today, I'd lick him. I said, he says, I don't care how old he is. I knock the tar out of him. He says, he ruined my education.",
Sam Schrager,01:51:51,"He couldn't go back to school after that, huh?",
John Sanderson,01:51:53,"No, he didn't try to.",
Sam Schrager,01:51:57,Did Foster have it in for him or did he do something real bad?,
John Sanderson,01:52:01,"No, that's the way he was if you weren't paying attention. When he was reading the story, if you were looking down and wasn't paying attention, he'd go down and grab you to shake you. That's what he took with Tom, which Tom didn't shake. But you say like these women teachers, they wouldn't try to do it themselves. They'd go and get a man to take care of the rowdy kids. They'd send them to the professor. Although there was one teacher that had my brother Frank when he was a kid downtown. They didn't have room in the big schoolhouse and she had to school downtown. Frank was going there. And she couldn't make him ball. She had a rowdy and she was licking him over the back. The professor come in and she stopped him. He says, Frank, he says, if I do right, I didn't give you a licking myself. But he says, I won't. Frank went back to his seat. When he'd come home away, his shirt was all stuck to him where she'd cut his back. Well, that's all right. Mother says to Frank, she says, she took his shirt off and washed the cuts. She says, you go up and show your back to Professor McCloskey and tell him what he said. I asked him if he didn't think he wasn't up. And Professor McCloskey looked at his back and he asked, he says, Frank, you've got too much. They shouldn't have licked you like that. And he went down and he told that woman never to lick another kid. He says, if he has spoke as a prosecutor, you do not stay up. Because his back is all cut up and you should be ashamed of yourself to lick a kid like that. And she never did lick anybody after that.",
Sam Schrager,01:54:18,"Oh, I want to ask you, what's the story on the IWWs? What did they do around here?",
John Sanderson,01:54:29,"They didn't do anything. But they had a reputation of wanting to do something. They had gunmen and watchmen out at the camps for IWWs. They had a house down here, but ten or fifteen of them would meet there and they'd have a speech as to what they wanted to do in the camps.",
Sam Schrager,01:55:05,But... But you said they didn't do anything. They didn't do any of the sabotage that some people say they do. They didn't sabotage anything.,
John Sanderson,01:55:15,They're doing the thing.,
Sam Schrager,01:55:17,I've heard old lumberjacks say that they were the ones that got the better conditions in the camps. Do you think the IWW did that?,
John Sanderson,01:55:27,"Yeah, they improved the camps.",
Sam Schrager,01:55:31,How did they manage that?,
John Sanderson,01:55:35,"Well, they... I'll tell you, at that time, the bedbugs was awful bad. And they didn't have anything to combat them. They'd run sulfur in the camp. Bedbugs were running on the outside. There were low buildings. They'd run on the outside and when the fumes were gone, they'd come back in. And when they got the spray that would kill them, why, they got rid of them. But before that, they couldn't. My wife would take the mattresses out in the yard and take coal oil and saturate them to get rid of bedbugs. And they had an awful time point in bedbugs. But when they got that spray, why, they'd just spray them a little bit over the bed, turn the pillows over and give them a dose. There wasn't any more bedbugs. And it killed the eggs and everything.",
Sam Schrager,01:56:39,"Well, did the IWW strike?",
John Sanderson,01:56:43,"Yeah. Well, they didn't pull a strike, but they would have. They... The company was against them. And they didn't get the pull a strike. I guess they did down on the Palouse.",
John Sanderson or Unknown Speakers,01:57:06,Did they have one time when the sparks didn't run?,
John Sanderson,01:57:08,"They struck on the Potlatch. One of the homes where it took over the Potlatch, it logged in Palouse. T.P. said he was going up to camp one day with a buggy. One of them little buggies. What do you call them? They... It wasn't a hack. I found one of them. Yes, sir. Two horse buggy, but it didn't have no top.",
Sam Schrager,01:57:50,"Yeah, I know what you're talking about.",
John Sanderson,01:57:53,"And Mrs. Jones was with him, and he was going up to camp. There's a big lumberjack that swung out and took the horses by the bits. And Jones said he heard somebody say, Take your hand off of those horses and get away. And he turned around and his wife had a gun on them. And the fellow that blew the horses and backed away. But he said that I made up my mind that I wasn't going to have her alone. I might have trouble. Of course she juked. She sounds like a pretty tough lady. Yeah, she meant business. She meant business. See, that fellow that let loose of them horses, or he'd got it. They sounded like she was a little tougher than him, maybe. Yeah. He's been a head duck, I think. But she had nerve. Jimmy Costello, he... Them old lumberjacks, they was pretty rough in their talk sometimes. He was playing cards up to T.P. Jones. And Mr. Jones was in there. Costello, he got a bad hand. He saw that he was going to get the worst of it. And he said, Fuck such a hand as this. Then he knew what he'd said. Mr. Jones was standing there. Well, he never would go back to T.P.s again.",
John Sanderson,01:59:42,"Mrs. Jones kind of laughed and told T.P.s he didn't need to stay away on that account. She says, I know that they don't lumberjacks get mad and say things that they don't intend to. And he says, I wouldn't hold it against him. But he never went around with his own chap to come.",
Sam Schrager,02:00:04,He was really... He felt that embarrassed about it. I guess you just wouldn't talk like that around a lady.,
John Sanderson,02:00:14,He'd come out before he thought.,
Sam Schrager,02:00:18,I heard Pat used to swear up and down all the time. I heard it was real tough for Pat to keep those swear words out of his mouth.,
John Sanderson,02:00:30,"Yeah, probably was. Young Dave Ellison, he practically raised young Dave. They had Ellison's dad, him as a baby, and old Pat was. He liked to take care of young Dave. Young Dave was up here to the picnic. I saw him. Dave told me that if Pat used to let him smoke his pipe when he was five or six, he'd give him a few pups on it. Yeah.",
Sam Schrager,02:01:05,"What about that..… did you hear about that fire at the Verdon place, Gus Verdon?",
John Sanderson,02:01:12,"Yeah. Well, you see, T.P. didn't like Gus Verdon. And when the fire broke out, T.P. was there with the crew. And he directed the hose so that it didn't put the fire out. Verdon was pretty mad about it.",
Sam Schrager,02:01:39,"Well, was there a reason he didn't like Verdon? Because Verdon was a sympathizer with the IWWs?",
John Sanderson,02:01:44,"Yeah, something like that. That's what I heard. Mrs. Jones took a little blood and fertilized her flower garden. And the dogs got into it and dug. And she laid it onto the IWW digging it up. They told her that it was his dog's attendant because she put blood in there.",
Sam Schrager,02:02:27,"Yeah, it sounds like they used to say the IWWs did a whole lot of things that they didn't do. Yeah, they did.",
John Sanderson,02:02:34,They laid everything that they could to tell on to them. But they didn't do nothing.,
Sam Schrager,02:02:40,Why did the company... Why did they hate them so much?,
John Sanderson,02:02:44,"Well, they were going to pull a strike. And... They didn't want no strike.",
John Sanderson or Unknown Speakers,02:02:55,"I didn't want for one of them. We were in about two weeks from Milwaukee. We were back on the dumb I.M. No, they didn't want a strike. So you guys had to go with us. That's why I told them they'd go. They looked on us nearly, I don't know. But I think about two weeks from the crash, they had to go with us. So they don't want to get in there. We couldn't look for them anymore. So they said they'd push a strike. So they said we got back. Well, they went into the Mayans up around Coeur d 'Alene. They called it several strikes. Yeah, and then they said they were supposed to kneel it for... I don't know. That might have been one of them.",
Sam Schrager,02:03:39,"Well, when I was up in Coeur d 'Alene, that was before it happened out here, wasn't it?",
