speaker,timestamp,words,End Time

Grace Jain Wicks,01:00:14,"And here came years later, has grown people. They were landlady's and he was a prospective renter. He wanted to do business with them to ransom their land up the Clearwater out of Lenore. Well, the girls couldn't speak English. They had to have an interpreter. Well, of course, what it was, was they were given some of their boyfriends little chance to earn a little government money by interpreting why it was just normal. They'd learn white man's ways. They weren't dumb. And so they had the interpreter there. Well, all the business went on through the interpreter, but from time to time the girls would see Ben in Lewiston or players falling or someplace, and they'd hit him up for a little money. Well, he'd give them a few dollars. And goodwill remained at a high point. But this Sunday the family was having dinner. When rattled bang! Into the door yard came this old Ford with one of the girls and two quite high Indian bucks, and they were all having a very fine time indeed. And Ben left his dinner table and went down to visit with a minute. And this Indian said, pen, don't make a bee sound.",01;01;37;29
Grace Jain Wicks,01:01:37,"It's kind of a p sound pen. Emily would like to have a little money and said, well, gee, she hit me up in Lewiston twice this week. That ought to be enough for now, I guess. Maybe not today. Oh, she would like it very much. Well, I tell you, it's getting a little heavy. And she looked across this very jovial driver and looked merrily at Ben and said, oh, Penn, give me a couple of books and I'll scram the hell out of here. After that, it just didn't hold. Have an interpreter. Ben's served at a completely pagan funeral while he lived on that place. He said that his neighbor died and he was not a Christian Indian. They hired Ben to bring his team and the running gears of his wagon down. And they just laid a couple of boards across these two sets of wheels. You see the running gears, and the old Indian was rolled in his blanket, his good hat, his quirt, his bridle, his saddle, his his saddle blanket.",01;03;10;18
Grace Jain Wicks,01:03:10,"Were all with him. And up the hill they went to where a grave was dug, and he was laid in the ground. The Indians are very faithful to honor their dead, and the house was full of friends and relatives. The women keyed absolutely, just as in the old days. And then my sister in law didn't go. But the widow of the dead man gave away everything in that house. And when she didn't have enough possessions to give away, she had some gifts at hand, like a dress length of new material or something. A dress length of of cotton material was sent to my sister in law, and Ben, for what he had done to help with the funeral, was given a beautiful pair of buckskin gloves, handmade by the widow, and when the day was over, she not only did not have her husband anymore. She had no possessions. Now that was a completely pagan funeral, and the only one I've known of the family having a part of. Most of the Nez Perce were converted by Reverend Spaulding and his followers.",01;04;45;16
Grace Jain Wicks,01:04:45,"And this has an amusing aftermath, which I not tell today, because I'm not going to get all this material in. Let's see, I had quite interesting experiences with hired men and bunkhouses. Being the daughter of the family and just a little kid, I was allowed free access everywhere, and I didn't go up into the bunkhouse too much because in the first place didn't smell good. Those unwashed socks weren't didn't leave exactly a pleasant aroma. And daddy sorry stories seed corn up there and the mice would get in in the winter and they have a distinctive over odor. However, up there I learned to braid three strand and four strand and six strand, and in the there were certain seasons when it was empty. Then of course it would be full and I was not encouraged to go near it, but it was right in connection with our house. The bunkhouse was connected to the house by a breezeway, which dad eventually built.",01;06;04;16
Grace Jain Wicks,01:06:04,"A shed over and under the bunkhouse was a very fine cellar that he built, with walls oh 18in to 2ft thick, and this kept the cream nice and the milk and butter in in hottest, whether it was always in quite nice shape, properly provided for out in the cellar. The doors were double and triple and with their padding, and so the heat was kept out and the roof was the bunkhouse. The men's reading in the bunkhouse was of a variety that my mother didn't condone. Now, it wasn't that it was dirty or four letter words used because these men were not dirty mouthed people at all. But it was a cheap variety of magazine, like the Blue Book and the top notch and mostly western stories. Not especially well written though there was a lot of Zane Gray mingled in with it, which mother didn't recommend to me, but which she didn't forbid me.",01;07;12;10
Grace Jain Wicks,01:07:12,"However, she forbade me to to have anything to do with Horatio Alger that was too cheap. Now, Gene Stratton Porter I met with great pleasure The girl of the Limberlost and the Harvester and so forth were very mild little love stories with lots of nature. Laura, that mother said, I could, could have. And I had a delightful time the last summer we were there. No, not the last summer, but one of the later summers, because we had a a hot blooded thoroughbred called Ruby, and she was such a high spirited animal that I couldn't write any place but within the field or within the door yard. They wouldn't let me out on the road with her because she could take the bittern and go. And so I rode her to keep the cows out of some grain. Dad had a strip of spring wheat that he kept the cows in good shape with, and there were 15 cows in one bull, and I heard them twice a day all summer on Ruby. And my dear delight was to get a top notch to read while I did my little chore.",01;08;32;25
Grace Jain Wicks,01:08:33,"And if by any chance I could have found a nickel and could have bought a Centennial chocolate, it was one chocolate in a box all by itself, and it had the most delicious cream inside, often with black walnuts sprinkled in the the delicious thing. And I would manage to make that last almost an hour until it melted in my hands and then read top notch and still be way and by myself like that and doing my work. Why, that was a combination beyond compare. Of course the stock were interesting. Father didn't encourage us to name animals because pretty soon they'd have to be butchered or sold or something. And it was it. Since they were part of the business, it wasn't well that children got their heart strings to attached. So we many times named the cows for the wife of the man who had sold it to us.",01;09;42;29
Grace Jain Wicks,01:09:43,"Now this made for amusing situations. All rosy got in the fence this morning. Oh, old many had her calf last night or something like this, and it was a source of amusement to us. A little cruel, but all right. We named this summer. I named most of the cows movie stars. There was Mary Pickford and Norma Talmadge and Colleen Moore and Pearl white, and just the whole gamut of people that I had had a nickel to go to the Saturday show and get acquainted with these names. We didn't know whether to name the bull Francis Bushman or Brigham Young, but both names, we knew who we were talking about when we when we and they and them and. That's mainly my story about cows. We've got lovely stories about horses. However, Prince was the first horse that I remember. He was a ball faced roan and the sweetest old clumber of a riding horse you ever saw. He practically raised my two older brothers and older sister. When the little fellas would get to fighting on his back and one would get pushed off, the remaining writer couldn't get Prince to budge till he had two fellows on his back, and that saved many a worry for mother, because she knew that the children wouldn't get in trouble because Prince would bring them home.",01;11;24;28
Grace Jain Wicks,01:11:25,"There was another horse that we loved. Everybody loved. She was Madge and she was a white Appaloosa. We had bought her from a homesteader who had been snowed in on his claim, and had kept her alive through a winter by baking white bread. She would she could eat it. She couldn't eat flour, but she could eat white bread. And they kept her alive through the winter. So she was a dear, pink nosed, light eyed pet. And of all the people who were daughter, Ben was the main one. As a matter of fact, Ben gave me her bridle not five years ago, and I have it here in the closet to give to the museum when we get a barn section saying to me. Here's something, old Gracie. I never found another animal that was good enough to wear it. He as a sweet, tender hearted little boy aged about ten, fell in love with match and she was his horse and he tended her. He carried her. He babied her with special food and he loved her well. One day we went to town for Decoration Day and I'll speak of Decoration Days next.",01;12;52;28
Grace Jain Wicks,01:12:53,"And when we got home there was a little colt, a beautiful Appaloosa. But Madge was dead. She'd had her colt and she hadn't survived. And Ben told me when he gave her the bridle how terrible it had been for him to see Madge. With a rope put around her neck, and dragged out and down into the canyon, which was the burial she got, he said, just like so much garbage. How his little heart had bled. Now Prince was buried. He was buried under a thorn bush, and I can find it to this day. He was properly buried, but match was just dragged down over the edge of the canyon. I suppose dad was very busy, or he certainly would never have done this that way. And we never knew quite where a match was. But Princess Place is still marked. There were other horses, but a few of them that took the places of these two. I also have a story of a mad dog, a mad coyote. It was. People lived on the Reuben Ranch. This was before I can remember much about it, who were white named? Trautman and Mr. Trautman went out after the cow one morning and took his little boy with him.",01;14;35;03
Grace Jain Wicks,01:14:35,"As they went out past a straw stack out past the end of the barn, which my father owned, to get the cow, a coyote in most unusual fashion, loped right up to that little boy and bit him in the cheek before the father could prevent it or anything, that child was bit in the cheek. Well, of course he dispatched the coyote and its mouth was frothing, and it obviously was infected by rabies. Well, they took the little boy who became violently ill to the Toomey hospital in my in Genesee, and he lived for some time, and the wound healed to a scab the size of a grain of wheat. A nurse later told me. And then he went mad and had a horrible death. Our dogs at that time were stubborn, Jack, and for the only times I've ever known that they were kept in at night and this was in the granary, was during that trying interlude. And when they were out, they were muzzled for fear they would infect another animal or bite one of us children, because if rabies were rampant, then of course every living creature was vulnerable.",01;16;09;16
Grace Jain Wicks,01:16:09,"This was a very trying time as I remember it. It was only later that I talked to the nurse, who was a neighbor of ours, and learned about how close the little boy had climbed to healing in the course of the terrible disease. But of course, at that time there was no there was no Pasteur or the finding of serum or anything. Rabies were just fatal. And if you got it in a rat population or a squirrel population or a coyote population, you just had to live with it until you could dispatch all of the infected animals. Time does march on, and the world does get better in many ways. I remember when electricity came to our home, of course, we just had the center cord come down with a light on it, but mother did insist on some pretty shades, and she did use high powered globes, which many of our friends did not.",01;17;17;13
Grace Jain Wicks,01:17:17,"But we were all readers in our family, and we had to have light. She felt, and we had a great deal of the classics, so that the fine print of the classic books had to be to be seen, to be read. And so she had the electric lights in that fashion. It was, I think, 1916 when we got electric lights, and the man who brought wired our house was named Walter, and he was very handsome, and he got a crush on my older sister, but it didn't last long. This was a great boon to us. And then mother wanted an electric washer. But how to get an electric washer? Well, she had another horse whom I should tell you about. His name was Follow Me. He had been trained by a dear friend named Jim Vernon to follow Mr. Vernon. Every place that Mr. Vernon went, as long as he carried a whip and follow me, was a large Clydesdale, in part so that it gave him large bones, and he was a about a 15 hands high horse.",01;18;33;03
Grace Jain Wicks,01:18:33,"Mother didn't have a fancy buggy. She had a utility four wheeled vehicle that she could take the cream can and the egg crate and the raspberry crate, or the cherry crate, and a couple of children and go to town with mother was always dainty and pretty, and she would get her face made up and her false switch on and her hat set just right, and her makeup wound up with cream to camellia. And oh, she smells so good. And she looked so pretty. And then she'd put on a duster to keep her costume nicely free of dust for when she got to town to do her training as a little girl. I also had a duster that I wore and oh, I remember getting all tricked out, ready to go to town, and then that dust along that dirt road would just get on my pretty little shoes and get on my duster. And when we'd get to town, we just have to be brushed and shaken thoroughly, and then we'd leave the dusters in the rig while we went downtown with our dresses as nicely starched and ironed as they could be after six miles or five miles, whatever it was of going through the heat town. The only thing was that I was a delicate child, and no matter what, I ate at my grandmother's at noon, if I had the slightest treat, like a little ice cream cone from the confectionery named Small's all the way home from the cemetery on, usually I would have to vomit and I would have a headache, and it was nothing but nerves.",01;20;32;17
Grace Jain Wicks,01:20:32,"From the terrific excitement of getting to go to town. And to this day, I love the fact that we have closed warm cars for transportation because the weather can't keep us home and disappoint the very living daylights out of it like it did when I was a child. Well, mother was was a charming person, and she would entertain us with observations and human interest stories as we'd ride along. And since she was such a lonely person, she used his companions, the ears of her children, and we got all the law from her former home in Michigan. And when letters came, while we kept up with the births and deaths and marriages and engagements and everything else of her friends back there, and on these rides, when there'd be the time just to put in while the Follow Me took us to town and brought us home, why, she would just regale us with one delight after another.",01;21;46;08
Grace Jain Wicks,01:21:46,"Follow me, however, had a certain area where he was king and that was coming up a portion of the road which still is there, that has just a little flat pace as you climb, rather a steep hill in this flat place where a mother could easily put her foot on the brake and hold the buggy. Follow me. Knew that he'd get a little breather. And so when he would approach this flat place.",01;22;18;25
Grace Jain Wicks,01:22:21,"Bringing his swish, swish, swish would go his, tail back and forth, reminding that lady driver behind him that it was time. And so she'd put her foot on the brake and laugh and give him a rest. Many times as he switched to go forward, he would break wind mightily, and we would have to protect ourselves from anything that was liquid thereof, but a feel he would go and not expecting another rest. Then we got to our upper gate, and then whatever child was there. Not a little girl like me, but my little brother, four years older, was the one to open the gate and then down the road, past the locusts and the walnuts. We would go, and then we'd see the light of home and the smoke coming up chimney. And was that nice? Welcome, I tell you, that was that was home and love and comfort. And yet I can remember many times when we came home and all of us were alone. And so we came into a cold house. We had to light the lights. We had to go out and gather kindling and chips, come in and build a fire, heat water, water and mother make biscuits.",01;23;41;05
Grace Jain Wicks,01:23:41,"And it took quite a little while to get the comfort going. How simple it is these days and how different from them. My father was so sweet about his yard. Always. He planted lilacs. He planted yellow roses. He planted the climber rose. He planted trees for shade, and he tended them carefully out in the back near where my play box of sand was. And my little playhouse was, was a row of locusts. And in front of them. Oh, yes. And many syringes were a row of beehives, and we had our own honey. Mother didn't do outside work, and she didn't have her daughters out in the field or the corral or the garden either. It gave a girl a big risk to do heavy work, and she wasn't about to have her daughters in that realm of activity. Tall. And we never were hired girls to the neighbors. The neighbors came to our house, but never did we work for anyone else.",01;24;59;02
Grace Jain Wicks,01:24:59,"This was her little pride. So when from time to time, mother would get all bundled up with a wide brimmed hat and a veil and one of dad's coats and long, long skirts and gloves and ties at the bottoms of her sleeves and ties around her neck. Neck, we'd know she was going to hive a swarm of bees. This she did often. And this she did well. And she never was stoned. This was fortunate because we learned much later that she was allergic to be steamed venom. This came about when she went back to the farm to help harvest the honey, and was just staying all night and dad's bachelor diggings, and they were working with the honey, and she had a five gallon kerosene oil tin, which dad had cut out the head of and had pounded down so that it was a lovely big, clean container. And they put the honeycomb in there and the the comb would stay on top and the, the honey would drain down into the bottom and all. It was simply delicious with her biscuits made of sour cream or sweet cream and served with homemade butter and that good honey, I tell you, it's ambrosia. Well, this particular time mother was washing a five gallon container and a dead bee was clung to the edge of the container from the year before use.",01;26;52;23
Grace Jain Wicks,01:26:52,"As she swished her cloth and the suds of the water around to wash the container, her ring finger on her right hand came in contact with the stinger of that dead bee, and it stung her. She got the venom from the dead stinger, and she was so violently ill that dad had to cut her corset strings and bring her to town immediately, and she nearly died. So we were very none of the rest of us. We'd been stung a zillion, zillion times, but mother should never have been stoned. She just wasn't very well suited to the life she lived. Oh, yes, I did to her, out to the neighbors. It was after we lived in town. And what I did was make a layout for the lady next door, and she paid me for embroidering all the pretties on the babies, little nighties and sacks and and hugged me tight and all the little robes and things. I loved her and Broder.",01;28;03;07
Grace Jain Wicks,01:28:03,"I've got a hankie here that I crocheted on when I was four years old. I have a pillow top that I worked on when I was younger than that, though I don't know how much younger and when the big ladies would be doing their needlework. Well, of course I wanted to do. And I learned to knit and crochet and hard and do all the the things that I still enjoy doing. If I only had the eyes to do it all. Just like they did. So I printed that lay at and then I got. So I dusted and vacuumed for her, and she paid me $0.10 an hour for all of this. I was in high school, but that's not the lowest wage I ever got. In the early 20s I was night. Operator well, let's see, this was the summer of 1925. I was night operator of the telephone company. It was a local company, and my father was a director and was able to pull strings to get his daughter a job. I worked for $30 a month, and I went on Saturday night to take up my duties at 9:00, and I didn't leave the place until 7:00 Monday morning. The way the hours worked out, I made $0.09 an hour.",01;29;31;23
Grace Jain Wicks,01:29:31,"I was terrified in some aspects of this job because in a thunderstorm, every key there came down on that switchboard. And if a woman was expecting a baby and of course, everybody knew everybody, I'd get calls saying, Gracie, what time is it? Is it time to take my bread out? I the clock stopped or they would say, Will you look up in the bug catalog and tell me what's on page 11? I the page is missing or some such thing? Well, I remember one violent thunderstorm when the keys were just playing a dance on that keyboard. The switchboard. One of the older girls in high school was having a baby, and they called for the doctor, and I had to plug in on that lively switchboard, and I was terrified. I the electricity was off and I had to hand grind the ring, but I got her, the doctor, all right. My bed was pulled up right under the the protruding counter of the switchboard, and I slept right there in the daytime.",01;30;55;00
Grace Jain Wicks,01:30:55,"I made up the bed and pushed it over against the wall. The sanitary facilities were out back, and it was an unfinished attic that went clear up two stories, and bats inhabited that place. And at night, if I felt a call of nature, I was terrified of going out there to that constantly running little old toilet. And so I would suffer until daylight came, if possible. Otherwise, there were many fringe benefits in the job. I had a bowl who was across the street in the bank. Okay.",01;31;33;20
