speaker,timestamp,End Time,words
Unknown Speaker,00;37;34;21,00;37;35;20,Let's match.
Laura Schrager,00;37;35;23,00;37;37;00,With Princeton.
Edna Johnson Butterfield,00;37;37;02,00;38;05;18,"There were a bunch. There was an older town, group two. And years ago when, it was part time and there was an old setup, but they were shy. They had the post office and, the heavy sort of mail and things there. And then I would say. Would be somebody else give me an input. Okay."
Edna Johnson Butterfield,00;38;05;20,00;38;13;07,He left and then there was another party. Come in there came.
Laura Schrager,00;38;13;09,00;38;17;19,How come they changed the name of the town from Starner?
Edna Johnson Butterfield,00;38;17;22,00;38;45;02,"Well, I don't know how it came because a man I started name was Sharon, who? And then when they changed it, they changed it to, Grant. And then when Harvard started this turn, they they were having a college town together, and they were, at heart, function functioning Harvard. And then there was a little town up there."
Edna Johnson Butterfield,00;38;45;04,00;38;50;07,"Yeah. Okay, okay. I'm living there with Yale."
Unknown Speaker,00;38;50;09,00;38;51;22,Used to be a Stanford.
Edna Johnson Butterfield,00;38;51;24,00;39;06;01,"Yeah. At Stanford. He lives in a little town that great. And that was, in the a little later years."
Laura Schrager,00;39;06;03,00;39;11;23,Do you know why they got it into their heads? To name everything after colleges round up.
Edna Johnson Butterfield,00;39;11;23,00;39;28;00,"And there was very. There was a man by the name of dearie, and he came in there and, he located the place for dearie. And then he was the one that changed, had these themselves all named after College Town."
Laura Schrager,00;39;28;02,00;39;33;17,"You know, he didn't change. Princeton didn't get its name. That was all."
Edna Johnson Butterfield,00;39;33;17,00;39;36;07,Right. And student. But Harry.
Unknown Speaker,00;39;36;07,00;39;43;19,Refused to.
Laura Schrager,00;39;43;21,00;39;52;15,"Did you go, do you ever remember going into, Palouse? did you go there very much?"
Edna Johnson Butterfield,00;39;53;10,00;40;13;20,"Maybe walked over 5 or 6 years. Well, I had to drive at 15, and we just didn't get to go and march in a while. My sister and I go with my father down. Manford down there. He did, I say about a year and a shopping."
Unknown Speaker,00;40;13;20,00;40;17;22,And then we come back home with it.
Laura Schrager,00;40;17;25,00;40;21;16,What do you. What do you remember? Balloons.
Edna Johnson Butterfield,00;40;21;19,00;40;33;11,"Balloons? But it was a bigger talent, you know, things that are down on paper now. You."
Laura Schrager,00;40;33;13,00;40;40;13,Was it a pretty bustling place and bustling? Was it a pretty bustling place where there are a lot of people.
Edna Johnson Butterfield,00;40;40;15,00;40;54;04,"From what they would from over there, and more or less. So that's just a location at one time I can remember in French number seven, someone's."
Edna Johnson Butterfield,00;40;54;06,00;41;17;16,And then and there there's lots of fruits to the north. Process. And there's so much drinking going on in those days. And. They should drink enough now. But I don't know. It seemed that there was so much going on there.
Laura Schrager,00;41;17;18,00;41;29;20,"Yeah, it sounds like from what I've heard, that it was that it was really pretty bad. But then the drinking."
Laura Schrager,00;41;29;22,00;41;40;01,The.
Laura Schrager,00;41;40;04,00;41;49;18,"You mentioned that your your parents, sold. So butter and cheese. Where did they sell that to?"
Edna Johnson Butterfield,00;41;49;20,00;42;20;19,"You get a packet of them to hoodoo to and sell us and and up there, you see, they'd mind you make a little. All because I, I grew up in. And you take these butter and eggs and cheese with whatever they had up there and, and then they'd send the same with the groceries to me at a police station and face."
Laura Schrager,00;42;20;21,00;42;25;28,Were your parents ever able to to leave home together?
Edna Johnson Butterfield,00;42;26;00,00;42;52;16,"No. Sounds. 60 things we all had to be. But one of them had to be there. Yeah, they're not bad days. People can go somewhere and arrested and the whole family can go down there. But those days and they just thought they could go and."
Laura Schrager,00;42;53;09,00;43;01;04,"What do you remember, about, you know, what kind of livestock you had around the place, about how much?"
Edna Johnson Butterfield,00;43;01;11,00;43;04;11,"Well, we had horses and cattle and sheep."
Laura Schrager,00;43;05;05,00;43;08;00,how about how much of each would you have?
Edna Johnson Butterfield,00;43;08;02,00;43;08;20,How much what.
Laura Schrager,00;43;08;25,00;43;11;01,How much of each would you usually have?
Edna Johnson Butterfield,00;43;11;01,00;43;29;12,"Oh, they never kept more than 10 or 1250 cattle and death. They keep for horses. They need to work with me. oh. Maybe 4 or 5. And then they keep maybe 10 or 15 sheep."
Edna Johnson Butterfield,00;43;29;14,00;43;36;16,Because the sheep they did from Lebanon. And so we were lost.
Unknown Speaker,00;43;36;17,00;43;40;27,And.
Laura Schrager,00;43;40;29,00;43;43;17,Did your mother card the wool or anything or did.
Edna Johnson Butterfield,00;43;43;17,00;43;51;02,My grandmother did her that my mother did that. My grandmother did.
Laura Schrager,00;43;51;04,00;43;53;10,"She didn't live with you, did she?"
Edna Johnson Butterfield,00;43;53;12,00;43;53;18,She.
Laura Schrager,00;43;53;18,00;43;56;16,"But she didn't live with you, did she? Yeah."
Laura Schrager,00;43;57;25,00;44;01;10,"She came out with you from, with your parents. Rather."
Edna Johnson Butterfield,00;44;01;16,00;44;20;04,"No. she came with a big. But she came up to my parents, and she pretty far. It will make your lunch back and."
Laura Schrager,00;44;20;06,00;44;24;01,That's something no one does anymore.
Edna Johnson Butterfield,00;44;24;03,00;44;29;28,Her.
Laura Schrager,00;44;30;00,00;44;40;02,"Did most of the, The girls mainly work indoors, and the boys work, outdoors with this livestock."
Edna Johnson Butterfield,00;44;40;04,00;44;51;17,"Well, yes, I think they did. And more so than I do now. The women work up for dogs more than I did. Set,"
Laura Schrager,00;44;51;20,00;45;00;19,Did you didn't help fund any kind of harvests or anything? Very much. They didn't for on the harvest dirt or or.
Edna Johnson Butterfield,00;45;00;23,00;45;21;02,"No. And we didn't have much. Very interesting. And at that time there was no farmland transfer and we have little they've kept some hay for the cattle, horses for winter. And that was rough. They did have an income, but nobody knew what was up in there. It's just rife with food."
Laura Schrager,00;45;21;04,00;45;25;10,"Is that mainly when you grew was hey, hey."
Edna Johnson Butterfield,00;45;25;12,00;45;26;21,"Yeah, yeah."
Laura Schrager,00;45;26;23,00;45;29;04,Was it the wild Timothy lot?
Edna Johnson Butterfield,00;45;29;07,00;45;37;06,"It was. Was, you know, he finally got some food up on the market tank. And the fact that it was."
Unknown Speaker,00;45;37;06,00;45;39;09,Mostly wild.
Laura Schrager,00;45;39;12,00;45;42;28,And you didn't have to reseed that. Did you.
Edna Johnson Butterfield,00;45;43;01,00;45;45;27,Write about so much.
Laura Schrager,00;45;46;00,00;45;56;20,You. How would they harvest the Timothy? Would they how would they harvest it? Would they just.
Edna Johnson Butterfield,00;45;56;21,00;45;59;07,Make it more. All right.
Laura Schrager,00;45;59;09,00;46;02;25,And then there were they just get it in big piles and leave it right.
Edna Johnson Butterfield,00;46;02;25,00;46;08;04,"There, stack or put it in the road. But and I happened to have."
Unknown Speaker,00;46;08;06,00;46;10;11,To.
Laura Schrager,00;46;10;14,00;46;19;22,"Did they like, rake the, for the, the stacks of hay into wagons and then take them to the barn inside."
Edna Johnson Butterfield,00;46;19;23,00;46;24;26,How years.
Laura Schrager,00;46;24;28,00;46;27;17,Would you get help from the neighbors for doing that or.
Edna Johnson Butterfield,00;46;27;17,00;46;45;02,"Oh, no, I never had nothing about I could do their own and they wouldn't do a lot of harvesting and things like they do now."
Laura Schrager,00;46;45;04,00;46;48;01,"Did you used to visit with, other families?"
Edna Johnson Butterfield,00;46;48;01,00;47;15;22,"Very much, yes. They visited more than they do today. They don't want to fast to the other. And, they have, what they call these little party dances where, mostly Friday or Saturday night, but a budget. But go to a house and play and dance and, and there's a few musicians that would play and."
Laura Schrager,00;47;15;25,00;47;17;16,Mostly fiddlers.
Laura Schrager,00;47;20;07,00;47;26;16,Would you? You came along even when you were a little kid. Did you went along even when you were pretty small?
Edna Johnson Butterfield,00;47;26;16,00;47;49;10,"Yeah. I wasn't very large, but, Wonderful. My father, I am very I put him in more than 5 or 6 years old, but I went to see him with the letters, and. But he used to go. He really did quite a lot of debating at cemeteries like they did their stage. And, he could sit on their shoulder totally."
Edna Johnson Butterfield,00;47;49;14,00;47;51;10,Anybody built him.
Laura Schrager,00;47;51;12,00;47;54;12,Where would they be? Home?
Edna Johnson Butterfield,00;47;54;15,00;47;58;10,Or would they have? They had him the school houses.
Laura Schrager,00;47;58;12,00;48;03;04,"They'd have them, in a schoolhouse pretty near you. Them?"
Edna Johnson Butterfield,00;48;03;06,00;48;10;01,Yeah. Have for.
Laura Schrager,00;48;10;03,00;48;14;24,Do you remember any of the topics that they used to debate?
Edna Johnson Butterfield,00;48;14;26,00;48;18;21,"No, I don't you don't remember any."
Unknown Speaker,00;48;18;21,00;48;21;27,And I wouldn't have any idea.
Edna Johnson Butterfield,00;48;22;07,00;48;42;04,"no, I just don't remember any of the subjects that they, I know, my second oldest brother, he sure, he he he sure liked to debate and do those things, but of course, he's gone now. He's. I would agree with."
Laura Schrager,00;48;42;06,00;48;46;11,You would they announce it ahead of time and then people.
Edna Johnson Butterfield,00;48;46;11,00;49;05;06,"Just, Well, they might be Friday night ahead of time or something. It was just the neighbors that would do it. And they select teams to see which one could do the best debating and see who do the best. And then there'd be some judges to tell."
Unknown Speaker,00;49;05;06,00;49;08;18,Which one was the most.
Laura Schrager,00;49;08;20,00;49;29;17,"So it wouldn't just be to two individuals that would speak on either side their fill. I mean, like there'd be, eight people and four people would speak for one position for for another, and then they'd judge which side one."
Laura Schrager,00;49;39;29,00;49;43;20,How long would that last into the night? That last very long.
Unknown Speaker,00;49;43;20,00;49;46;08,"Oh, right. Okay."
Edna Johnson Butterfield,00;49;46;10,00;50;00;23,Sometimes Kappa.
Laura Schrager,00;50;00;26,00;50;14;13,"I want to I heard that, The the when they used to celebrate Christmas around here, that they didn't give gifts. That that wasn't part of Christmas."
Edna Johnson Butterfield,00;50;14;16,00;50;33;02,"No, but, I really was celebrated. Christmas is, they had the schools. They'd have a Christmas program and f treat for the children, and it, you know, Christmas program got up by the children and then."
Unknown Speaker,00;50;33;04,00;50;34;12,You.
Edna Johnson Butterfield,00;50;34;14,00;50;45;24,And and they always really enjoyed that. even the grownups enjoyed it. I think the children's programs and using up those things for.
Laura Schrager,00;50;45;26,00;50;58;06,"Like you'd have skits and, you know, clothes and you. Did, did you used to celebrate Thanksgiving?"
Edna Johnson Butterfield,00;50;58;08,00;51;00;24,"Oh, yes, I do, yeah."
Laura Schrager,00;51;00;27,00;51;02;25,I like them.
Edna Johnson Butterfield,00;51;02;28,00;51;22;28,"I, we have 45 here for dinner last Thanksgiving. Now I have for, like a few rockets. We get away. They generally get together here at Thanksgiving for more. That Christmas."
Laura Schrager,00;51;23;00,00;51;26;19,Are there any other holidays that you remember that you'd celebrate?
Edna Johnson Butterfield,00;51;26;23,00;51;59;03,"Well, the 4th of July they have. They generally show by. We have, celebration. they had some old places that they used to have dances in the 4th of July that, that, that they. Okay."
Laura Schrager,00;51;59;06,00;52;03;29,"Did you ever see, were there ever circuses or churches?"
Edna Johnson Butterfield,00;52;04;02,00;52;12;01,"Circuses or, near circus? Did you ever went to. For sure. Ever been a circus? No, sadly."
Unknown Speaker,00;52;12;04,00;52;18;00,"Like we went to some of the Moscow place, kids. But I don't know. How about you, mother?"
Edna Johnson Butterfield,00;52;18;02,00;52;25;06,"Yes. They're here. Reissue. They used to be a circus in Moscow. I don't, I know then that one. They had one of those."
Unknown Speaker,00;52;25;07,00;52;27;15,If you wanted to go further back in my. I can remember.
Edna Johnson Butterfield,00;52;27;17,00;52;42;16,"That we had, Yes. I used to have a circus place. I wish that was a wonderful thing for us to get to that night, would it? Have you seen anything like that?"
Laura Schrager,00;52;42;19,00;52;45;15,Do you remember any medicine shows or.
Edna Johnson Butterfield,00;52;45;18,00;53;16;11,"No, I don't remember, I think you."
Laura Schrager,00;53;16;13,00;53;27;18,"Were there many young families that lived around Woodfield, near Waterville? Many families that live near Wood Fell."
Edna Johnson Butterfield,00;53;27;20,00;54;01;18,"Right. Well, I don't was about a mile off the nearest. And there wasn't too many there. There wasn't more than 4 or 5 in that neighborhood. And the nearest road I know would have faced a mile. That would fail, wouldn't start until all the other towns were given. or had been going for,"
Laura Schrager,00;54;01;21,00;54;06;08,Do you remember the names of any of the families that lived near you?
Edna Johnson Butterfield,00;54;06;10,00;54;28;08,"Yes. The most, one by the name of Mark. And and one of the name of Draper and Mason and Martin."
Edna Johnson Butterfield,00;54;28;26,00;54;36;22,oh.
Edna Johnson Butterfield,00;54;36;24,00;54;46;02,Since later. So I.
Edna Johnson Butterfield,00;54;46;04,00;55;04;00,"Didn't know they lived within maybe 5 or 10 miles. That. And there was it, you know, I can't remember. And Kim Smith and. But I think for her, every one of them are gone."
Laura Schrager,00;55;04;02,00;55;10;04,What did most of them do for a living? The same. Did they do anything different than your parents did?
Edna Johnson Butterfield,00;55;10;06,00;55;30;10,"Where to start with? That's about all I can do is go and or, tag on by and get more numbered and then get to, like, get more stuff and and love shovel Kirkwood ditch for today. And then. Come and show tours and."
Laura Schrager,00;55;30;12,00;55;37;01,"Could could you get by, you know, year round just doing that, selling one cordwood."
Edna Johnson Butterfield,00;55;37;04,00;55;47;21,"Oh they could do. Yes. Because, they would tell us the road I could go I sometimes could do the Monday, but there was always a."
Unknown Speaker,00;55;47;21,00;55;50;10,Road where.
Edna Johnson Butterfield,00;55;50;12,00;55;59;11,"Anyone could get out. They had to. And in those days, the nearest doctor was 30 miles."
Laura Schrager,00;55;59;13,00;56;05;10,You know what people generally do when they got sick?
Edna Johnson Butterfield,00;56;05;12,00;56;36;25,"Requirements. They got well. And then children would write them to dad. I know one family that had a boy, and he had a lump on each side, and they didn't know how to cook and they couldn't afford the doctor. I he died were sure playground years that he died of cancer. And That my brother but he later off he had a, pneumonia."
Edna Johnson Butterfield,00;56;36;28,00;57;04;18,"And my older brother had died 30th March to get some medicine for him. And that would ride horseback. So it it really with children, I think parents could adopt in my home. But they survived best. They couldn't refuse it. Not very many. but there."
Laura Schrager,00;57;04;20,00;57;15;07,"What were the the, common illnesses that, you know, were serious there? One, the illnesses that were really serious, especially for children."
Edna Johnson Butterfield,00;57;15;07,00;57;27;06,"Well, and and the fourth would be, diphtheria and fever and measles and whooping cough and cough was the name one."
Laura Schrager,00;57;27;08,00;57;31;05,"But you in this area, you had all four of them, I mean, people."
Edna Johnson Butterfield,00;57;31;05,00;57;37;22,"Oh, yes, they had all four of it. And, no, but I was 11 years old. I had small."
Unknown Speaker,00;57;37;25,00;57;38;27,Pox.
Edna Johnson Butterfield,00;57;38;29,00;57;45;10,"And that went through. And I had that butterfly with me or Joe, and I can remember that."
Laura Schrager,00;57;45;12,00;57;50;16,"Well, how did they treat the, you know, how did they treat you for the."
Edna Johnson Butterfield,00;57;50;19,00;58;24;17,"And the treat? You were just took care of you and, and, and did the best they could. And then you get over it, of course, you know, has to have proper care with that as well. They and they get over it and, yes, my father and, Two of my brothers and my sister and I, our two sisters, not all have to back."
Edna Johnson Butterfield,00;58;24;19,00;58;38;12,They just took care of us. And my mother every year before we'd been vaccinated. So she didn't take it too. She'd come back. States where she came here to.
Laura Schrager,00;58;38;14,00;58;47;05,"To. Do you know? Oh, you were in love with her. Did a lot of people get smallpox ear sounds like."
Edna Johnson Butterfield,00;58;47;05,00;59;07;18,"No. there was a man came to my father's place and stayed all night, and. And his face was all about father and my father. Look, I kept looking. I am the all I said. Can I said, you must think I got some disease the way you're looking at me. He said, well, I didn't know, but your had."
Edna Johnson Butterfield,00;59;07;18,00;59;34;16,"He says you looked a bit like chickenpox or smallpox. Oh no, I haven't got that, he said. But just, you know, two, three weeks by ever since you could show for me and, and it went through the family that it was no fatalities from they all recovered."
Edna Johnson Butterfield,00;59;34;18,00;59;43;23,And and.
Edna Johnson Butterfield,00;59;43;26,00;59;53;06,"All prove everybody's saying that, you know, they had to be prepared for and off to the best they could."
Edna Johnson Butterfield,00;59;53;09,00;59;59;06,And they picked me. All right. Got ready to say that home remedies.
Laura Schrager,00;59;59;08,01;00;01;18,How did they treat it?
Edna Johnson Butterfield,01;00;01;20,01;00;13;22,"Well, If someone treated it with honey and,"
Edna Johnson Butterfield,01;00;13;24,01;00;23;15,"And. Oh, gosh. So other things that way and and, but the Ohio sheriff and if they call."
Laura Schrager,01;00;23;15,01;00;29;09,"On what they call what, what kind of sirup ipecac."
Edna Johnson Butterfield,01;00;30;02,01;00;46;23,"Their day, if you give them too much to do that, that'd make them and let it go up. That family stuff."
Edna Johnson Butterfield,01;00;46;26,01;00;52;19,"But that isn't what it is. Yeah, I used that."
Unknown Speaker,01;00;52;21,01;00;57;16,To them.
Laura Schrager,01;00;57;19,01;01;11;09,"Are there any other memories you have of when you were really young? Of, You know, your family and things that happened?"
Edna Johnson Butterfield,01;01;11;11,01;01;19;00,In your.
Edna Johnson Butterfield,01;01;19;02,01;01;26;26,Right. You don't think of any right now. I don't blame you.
Edna Johnson Butterfield,01;01;26;28,01;01;37;21,"My other sister died when she was 14, but then she had kidney trouble. And we had a doctor for her that."
Edna Johnson Butterfield,01;01;37;24,01;01;41;13,And.
Edna Johnson Butterfield,01;01;41;15,01;01;46;03,I can't think of anything else. Mama.
Laura Schrager,01;01;46;05,01;01;53;16,"What did you used to eat? Usually, you know, for breakfast. But what did you used to eat? Usually for breakfast."
Edna Johnson Butterfield,01;01;53;18,01;01;54;01,Eating?
Laura Schrager,01;01;54;05,01;01;55;04,Yeah.
Edna Johnson Butterfield,01;01;55;07,01;02;23;07,"Well, la. I'm like to Irish. I'm. I'm not trying that we make Whole Foods have family. Okay, bread and stuff like that. And, so I make breakfast pancakes. If they were. Things like that."
Laura Schrager,01;02;23;10,01;02;25;06,Did you used to cantaloupe?
Edna Johnson Butterfield,01;02;25;09,01;02;33;07,Yes. Yeah. Whenever we can get it. And. But we had.
Unknown Speaker,01;02;33;09,01;02;53;05,"Oh he played he played everything I don't know, he played more than usual, but he played. what do you call him? Mario. Mario part two. Yeah."
Unknown Speaker,01;02;53;08,01;03;04;06,"Well, they were musicians, some of their mannerisms. But these up here, there was music. You. You're right there. Used to play a violin a little bit."
Unknown Speaker,01;03;04;09,01;03;16;04,"All right. There it is. That's his brother, isn't it? Isn't that. Yeah. He's talking about. Yeah. Victor. Yeah, yeah, I used to play that. And the Albert's the youngest one. He was."
Unknown Speaker,01;03;16;08,01;03;28;23,He was.
Unknown Speaker,01;03;28;25,01;03;48;22,"Oh, he played he played everything. Yeah, I don't know. He played more than Jewish horror, but he played. what do you call him? No, Mario. Part two. Yeah."
Unknown Speaker,01;03;48;24,01;03;58;18,"Well, they were musicians. Some of their mannerisms. But these up here, there were musicians. You're right there. Used to play a violin and a little."
Unknown Speaker,01;03;58;18,01;04;20;15,"Bit right there. And that's his brother, isn't it? Isn't that. Yeah. He's talking about. Yeah. That's Victor. Yeah. Yeah, right. You used to play it and, And the Albert's the youngest one. He was, he was a professional. He was really a musician. But he that didn't get killed. Or did he just died."
Edna Johnson Butterfield,01;04;20;17,01;04;22;02,You got a kid?
Unknown Speaker,01;04;22;19,01;04;39;06,he got killed. Yeah. Automobile. That's right. Yeah. He he studied music. He went to college for that music in college. And he was really good.
Unknown Speaker,01;04;39;08,01;04;51;02,"But we were, you know, we were talking about about the families being big. Is that is that true of most of the families around? When you were a kid, they were big."
Unknown Speaker,01;04;51;02,01;04;54;04,They were big family center. Several big family. Hey.
Unknown Speaker,01;04;54;06,01;05;09;27,"That was held on, some on hold. that's three and Arthur, that's four. And Alice or Dorothy. Jenny and, and, eight and nine. They're nine."
Unknown Speaker,01;05;11;19,01;05;21;15,yeah. They're nine. They're nine. And how many of the Halloween's.
Unknown Speaker,01;05;21;17,01;05;34;16,"Yeah, that I don't know. They're they're another big bunch. I don't know, I didn't know that. You hear about that many, do you?"
Unknown Speaker,01;05;34;18,01;05;38;16,So there must have been lots of kids running around all the same time.
Unknown Speaker,01;05;38;16,01;05;47;29,But they're not there. Oh. She's there. There were 12.
Unknown Speaker,01;05;48;02,01;05;54;16,There were eight boys and her. I don't.
Unknown Speaker,01;05;54;19,01;05;55;26,"Gustaf,"
Unknown Speaker,01;05;55;28,01;05;56;24,Just a.
Unknown Speaker,01;05;56;26,01;06;01;09,"Vegetable king. Oh, yeah. Yeah, I didn't know them."
Unknown Speaker,01;06;01;11,01;06;09;17,"The, when you were a kid, did you have, much work you were expected to do?"
Unknown Speaker,01;06;09;19,01;06;10;20,"Oh, yeah."
Unknown Speaker,01;06;11;08,01;06;41;01,"I didn't, I don't know, not too much. Not too much. We we're going to ride along a little bit. We weren't drove any, our our dad, our folks didn't drive us too hard. They. But we work right along."
Unknown Speaker,01;06;41;03,01;06;56;09,"We were supposed to. We saw. Oh, he didn't. Holy, Holy. He was the one that saw all and our readers to saw transcripts of, we were they, power us."
Unknown Speaker,01;07;02;15,01;07;07;07,Were you were you still pretty young when you first used a crosscut?
Unknown Speaker,01;07;07;10,01;07;25;18,"Oh, yeah. It started that way. Oh, look, you started that kid. Just little park."
Unknown Speaker,01;07;25;20,01;07;34;04,"Yeah, I even saw it up here, at camp 8 in 1910."
Unknown Speaker,01;07;34;06,01;07;44;18,"At bovver. The public saw it on the landing board, and we had to go."
Unknown Speaker,01;07;44;20,01;07;53;22,"Was, But we was. It was over there. They fellows, they play it out."
Unknown Speaker,01;07;53;24,01;08;19;15,"And we had to drag them out to the shed. Yeah. Get off me. I don't know them from them landing, you know, they they pull them tree length. Children. Hollow tree line, donkey. And then we were supposed to saw them on the landing. Oh, of the logs. And there were no blank logs either."
Unknown Speaker,01;08;19;17,01;08;37;28,"This was a picture for the first film. Moscow or any big, big town. There was ten Irish, seven. And that little squirt visual in the three, that's, the family picture of had to go to Moscow. Our family. Oh, yeah."
Unknown Speaker,01;08;38;00,01;08;39;26,That's quite a nice picture.
Unknown Speaker,01;08;39;29,01;08;47;12,"Oh, yes, the pictures are mine. You can."
Unknown Speaker,01;08;47;14,01;08;59;05,"And it's this, this brother is is 99 years old. Zero nine. Then he was 74."
Unknown Speaker,01;08;59;08,01;09;03;29,Your father has a very handsome beard. Yes. Full beard? Yes.
Unknown Speaker,01;09;04;03,01;09;07;28,I never saw him without a bear. I don't think any of us did.
Unknown Speaker,01;09;08;01,01;09;12;27,"You know, I never. I don't I don't remember our picture. He had a all the time."
Unknown Speaker,01;09;12;29,01;09;20;25,"And then he was young. But, that's the only time we've ever been."
Unknown Speaker,01;09;20;27,01;09;24;07,He was born with a beard. Did men.
Unknown Speaker,01;09;24;09,01;09;28;20,And I got a picture of him. When he doesn't have a beard.
Unknown Speaker,01;09;28;23,01;09;32;14,"He does, but he was born in 1845. Know?"
Unknown Speaker,01;09;32;16,01;09;44;20,"Yeah, he did that pictures. And then he was young before he was married."
Unknown Speaker,01;09;44;22,01;09;50;23,"I bet you've never seen that. No, I never shown that to me otherwise either."
Unknown Speaker,01;09;50;25,01;09;55;09,It's. I never seen him without whiskers. This is a that's a wonderful picture of that picture.
Unknown Speaker,01;09;55;14,01;10;16;19,"Yeah. It, had been abused. our house burned up and all the pictures burned up, and, this was given to me after that by a friend of mine. And that it's been the kind of abuse, but otherwise. Oh, yeah. That's the old family picture. I see that,"
Unknown Speaker,01;10;16;21,01;10;23;22,"You said, you were telling me a little bit that that a lot of people walked just about walked away from the places."
Unknown Speaker,01;10;23;22,01;10;47;08,"When they go first, there are several of them that walked away from the place. They come in here and homesteaded. They couldn't here a way to make it here. There are several of them went out. They built a cabin, lived probably a while later, and then they. You got mad, I guess. Went out. Then you. They had to be tough."
Unknown Speaker,01;10;47;08,01;11;14;16,They couldn't. You couldn't figure on they were going to make it. You they'd have to figure. They had to make it. Didn't have no other place to go to stay. They were tough there. There was no where there was. There was no way around it. Some of them worked to keep their family on the farm. There's Anderson up here.
Unknown Speaker,01;11;14;19,01;11;44;26,"He kept there. He worked on it down, and she walked home every Saturday and back every Saturday afternoon from the afternoon. I mean, and he were done that all summer long. Well, you read that in the book, in the Arthur book. You have to say, Anderson. Yeah, I know that was right to. But today."
Unknown Speaker,01;11;44;28,01;11;46;07,August Anderson.
Unknown Speaker,01;11;46;10,01;12;11;09,"No and no. Where does John Anderson's here live? Neighbor to Arthur Berg up here are the berg. It's not a book about that, but I heard him in his right. If they put that $0.75 a day way and then they never found it, it's a thing there. That's that's no doubt true. But then they used that up. I know that because she had she had to she was there all week."
Unknown Speaker,01;12;11;09,01;12;41;01,"She had to have some. So they used that up. It wasn't that they lost it. And then first then he Anderson he didn't lose any money, didn't spend the money there had of only her furnace. He didn't spend it just foolishly. No, I tell you, there's a they have to be hardy guys to stay."
Unknown Speaker,01;12;41;04,01;12;52;29,And they had they had to figure on living off the land. They didn't do.
Unknown Speaker,01;12;53;01,01;13;00;28,"What about your your father? When, when when he came. He was he was he a really determined to make a go of it right here?"
Unknown Speaker,01;13;01;03,01;13;11;12,"Oh, sure. You were determined. Is right. Didn't have no other place to go."
Unknown Speaker,01;13;11;15,01;13;32;10,"Cuz no chance he left the old country because there was no chance there. And he left Minnesota. I just thought he was going to better himself. I don't know whether you did or not. Then I guess you can just. Well, he couldn't make it there in Minnesota. Opened on 40 acres and tried to pay for it with nothing."
Unknown Speaker,01;13;32;12,01;13;45;12,There wasn't any better there. They could. They broke up so they had a little Hoyt petrol had there took several years before that marked anything.
Unknown Speaker,01;13;46;18,01;14;11;11,They didn't they didn't make any more or they didn't get along any faster there. They wrote a story in Minnesota than they did here. Same thing. There was no Margaret's. Nobody was buying. And then they could nobody had any money. They didn't have any money in Minnesota any more than they did here. Course they probably got their farming a little more and got a little more like the people here had better.
Unknown Speaker,01;14;11;13,01;14;19;12,Better chance to eat than they did in Minnesota because they got away again. We're out here at that time.
Unknown Speaker,01;14;19;14,01;14;27;08,Yeah. Here they ahead here would come right up to the house. Here they had fuel anyway. They had wood.
Unknown Speaker,01;14;27;10,01;14;31;08,He wasn't he wasn't in woods in Minnesota. He was on prairie.
Unknown Speaker,01;14;31;10,01;14;47;19,"No sir. Brush interest. That was all Prairie, Minnesota. There was a brush that was out of us. There had some places in Minnesota. There was timber. But then not all. Not where they were. There wasn't any."
Unknown Speaker,01;14;47;19,01;14;52;13,Timber. So maybe that's one reason he liked the sound of this better. If he was a German.
Unknown Speaker,01;14;52;14,01;15;24;14,"Well, he that's the reason they come out here, because there were dead and they were raised in Denver country in Sweden. So that's it. It's the timber that come from here you heard of this is, and his pure Hawkinson. You're describing this country for him. Described it. So they, like, figured there. Wood. And he was here."
Unknown Speaker,01;15;24;16,01;15;33;23,Hallstrom was here. And then they figured they'd come out and try a good.
Unknown Speaker,01;15;33;26,01;15;43;22,"There people that that your father had known way back in Sweden. These, Hawkinson he'd known back then. He."
Unknown Speaker,01;15;43;24,01;15;51;26,"Yeah, they were granted freedom. They were from the same, same part of reading all of."
Unknown Speaker,01;15;51;28,01;15;54;15,Their.
Unknown Speaker,01;15;54;17,01;16;15;25,"But there were, there were there was no chance there really nothing but rock. There was no ground to speak of. There might have been some lower land where they cut a little grass. There wasn't. And next to lake it was lake water rock in."
Unknown Speaker,01;16;15;27,01;16;17;14,In sweet.
Unknown Speaker,01;16;17;16,01;16;19;16,The way they described it.
Unknown Speaker,01;16;19;19,01;16;29;19,"Did did he ever say the name of the of the town or the county that he was, that he grew up near in Sweden?"
Unknown Speaker,01;16;29;21,01;16;48;09,"Yeah, yeah, yeah. And then Venom Land, that's the same as, that was the same as, A county that's the same as county. And."
Unknown Speaker,01;16;48;11,01;16;52;25,All right. Would that be the same state? I guess state that.
Unknown Speaker,01;16;52;28,01;16;55;13,Maybe it's in between a county and a state?
Unknown Speaker,01;16;55;19,01;17;14;29,"Well, it if they're laid out some like counties and state. Now, let's see, where was it? Oh, that would be a state and the excetera that that would be a county. And that's where we come. Make sure I."
Unknown Speaker,01;17;15;01,01;17;24;28,So it was made out just about like it is here. There wasn't much difference. I don't know what it as far for the difference in size because the country was smaller.
Unknown Speaker,01;17;25;00,01;17;40;01,It wouldn't be a state because it's in Sweden. Sweden is the state. It must be a county. It's the same as a county. It he was talking about. They're from.
Unknown Speaker,01;17;40;03,01;17;44;11,"Vermont. Yeah. Well, when."
