speaker,timestamp,words
John B. Miller,1:09:51,"I heard about strikes in the logging woods and about the mills being stopped and things when I was young. And I'm not aware of where these things happened. And I questioned some of the locals here and they tell me that work was never stopped in the Bovill area due to strikes. And I'm not in a position to dispute it. I know in some parts of the Northwest there were some fairly serious toppings. There was also sabotage in the mills and things like that. The equipment was broken. I do know that the potluck company was very worried that they were going to suffer some severe losses due to, not only the strikes, but to... They were very much afraid of fires and damage of equipment and that sort of thing. But I don't know of instances where there was very much done, nothing serious in the woods around Bovill. I don't know whether the potluck mill ever might have been shut down, but if it was it was temporary. And it apparently didn't stop any of the logging operations."
John B. Miller,1:11:23,I don't think the El Carrerean mill was ever shut down during the strike. But I have not investigated that point thoroughly. I have run into people who swear that it didn't happen. I think you might have to investigate it thoroughly. You might have to pick newspapers and other sources.
John B. Miller,1:11:52,"I've been told that Bovill is strong, democratic politically."
Rob Moore or Sam Schrager,1:12:01,Do you know if that's true and if it is how that has come about?
John B. Miller,1:12:07,It was about election returns that someone said to me that it goes strong democratically.
John B. Miller,1:12:14,"I wouldn't be surprised if it's true today. Most so -called blue shirt communities, or communities where you have wage oriented people, do tend to go in the present day democratic. In the days of my boyhood, I think that Bovill went mostly republican. There was a strong swing toward them, democratic as there was nationwide in Roosevelt's time. I think there are relatively few communities where the livelihood is largely based on physical work or blue collar type work. That's a poor term for lumberjack because of you, plaid shirt."
John B. Miller,1:13:19,"I think when you have that kind of a wage base, ever since the depression years, I think there has been a tendency for a democratic vote. Today, the democrats nationwide outnumber republicans almost two to one. The only salvaging thing is there is an intervening group. The non -affiliated voters help to balance things out a little bit more. But I would guess they probably do, and I would guess it dates back to the depression years. But I haven't been in the community at voting time to really know the sentiments very well."
Rob Moore or Sam Schrager,1:14:20,"What do you think has happened to Bovill in recent years, since you left? Do you come back and see what it's like now? Does that give you any ideas about where it might be headed?"
John B. Miller,1:14:46,"The area in general, so far as natural beauty is concerned, has been coming up in the last forty years. I think about the low point might have been about 1930 when the very hard logging of the prime timber in the near vicinity of Bovill was finished. Of course, the logging operations leave just an unbelievable litter and mess behind. Particularly that type of logging did leave the woods badly littered with broken trees and unburned litter of all types. Of course, that has been obliterated by time to a large extent, and you've got the new growth."
John B. Miller,1:15:51,"It's getting large enough now to restore an awful lot of natural beauty. In the meantime, though, the town has run down just unbelievably. Bovill, I think, has the prettiest natural setting of any town, and it has a nice layout to the town. You come across the hill, and look at the town and the way it lays down here against the mountains and the background and so forth, and among the trees and so forth, it has a nice look. But nowadays, when you get down in the middle of the town and see how shoddy everything is, and so many of the houses have been let run down, and worse than all, you go down and see what happened to Main Street. The lower part of Main Street is just an absolute wreck. This is very depressing. Now, as to the future, I would suppose that the future may not look at times the beauty may be large by logging of the young timber, because the young timber is getting large enough so they're beginning to cut it. I feel they're cutting it prematurely. Evidently, the timber is needed that badly, and it is cheap enough to get the nearby small stuff out so that it can be done, and unfortunately, in our type of political situations set up. You can say this against capitalism, it's all profit -oriented. That means getting goods from the producer to the consumer as cheaply as possible. So even though it may not be good for the long -term benefit of the public to do something now, it might be much better to wait another twenty years to cut this stuff. They're cutting stuff now that's perhaps twelve to sixteen inches, and if they waited another twenty years, you'd be cutting stuff that might be fifteen to twenty inches in diameter."
John B. Miller,1:18:29,"This would make a much better timber. In the meantime, there is still mature timber that is just over -mature and the bugs get in it and are ruining it. That stuff ought to be taken out. It ought to be taken out now before it goes bad. This stuff allowed to grow."
Rob Moore or Sam Schrager,1:19:06,Do you think there's a general feeling in the old -timers about how the forests have been managed?
John B. Miller,1:19:21,It seems to me that everybody must be aware that there's some mismanagement.
John B. Miller,1:19:32,"I don't actually know what is the best way to handle forests. The present trend, of course, has been that, at least in some areas, they've gone on this strip -logging type thing. They just knocked down everything and leave nothing standing."
John B. Miller,1:20:04,I'm not an expert enough in this kind of field to weigh one thing against another.
John B. Miller,1:20:13,"In the old days, T .P. Jones' policy, for example, was to just set the brush and slash on fire and let it burn. If it burned some small stuff, quite fine, but usually some small stuff survived. If you go back over those areas today, most of those areas have grown up to a pretty nice stand of timber. Maybe there's a lot to be said for doing it that way. At the time, it was done for expediency. This was the cheapest way to get the timber out and to leave the area and get rid of its mess."
John B. Miller,1:21:01,These areas have grown up to a nice stand of fine timber. Just leveling everything to the ground may not be the best thing to do.
John B. Miller,1:21:20,"I think foresters should take a long, hard look at what they're doing. More than anything, they shouldn't be letting forest go to waste in one area just because it's cheaper to cut logs than another. This is the type of thing that's done too much."
John B. Miller,1:21:46,You get the same thing in mining. People go underground after some ore.
John B. Miller,1:21:55,You've got some low grade areas and high grade areas that really pays to mine the high grade. So you bypass the low grade and then you perhaps never can afford to go back after it.
John B. Miller,1:22:12,You're going to leave metal in the ground that is going to be badly needed in the future. Certain parts of the body run to zinc and others to copper. There's good sale for copper so you leave the zinc behind. This is not economical in the long term because all of these metals are going to be scarce.
John B. Miller,1:22:53,We're on this now so much interested in the environment.
John B. Miller,1:23:02,But our economics has been set up to buy the product from the man who can sell it the cheapest. He goes out and ruins the land to get the product to market. Two dollars a ton cheaper while his product is bought. This is the way our system works and it's not right. It's a short term thing.
Rob Moore or Sam Schrager,1:23:37,How would that change?
Rob Moore or Sam Schrager,1:23:43,Is it an ethic that people have to have or is it government that would have to change the situation?
John B. Miller,1:23:58,"The public viewpoint on this is changing but I'm not sure it's changing in an educated way. I wonder if people understand. They want to do things better. But I do feel that there's probably in the background of the average individual there's not enough knowledge about the economics of things, about resources and their nature. There are too many people with the idea that the earth's resources, oil and metals and things like that, are limitless. As you use up what you've got now you'll find new ways to get more. This only has a degree of truth in it. But it's certainly not entirely true. Too many of these things once they're gone, they're gone forever. Unlike the forests which are going to be grown again."
John B. Miller,1:25:23,"There is a break over point where it is no longer feasible to go in and mine low grade ore for example. For one thing, the lower grade the oil the more energy it's going to take to process it in the metal. The lower grade the ore the bigger machine it is to get it out to move it economically. You get to a break over point where you can't afford to operate it anymore for the metal you extract, it's not going to work. You're using up energy that you can't afford in a situation in which the energy supply is diminishing."
John B. Miller,1:26:10,Can you replace the energy source?
John B. Miller,1:26:12,Nobody knows yet.
John B. Miller,1:26:15,Can you replace it with something new?
John B. Miller,1:26:18,I don't think anybody knows for sure.
John B. Miller,1:26:24,"With regard to oil, even if you could replace the energy, what do you do for lubricants?"
John B. Miller,1:26:30,You run into that kind of a problem.
John B. Miller,1:26:38,You can't help but use your raw materials but you ought to use them with an eye to the future. You shouldn't be using them just with a degree of how do I do something the cheapest and use yesterday and to heck with the future. It shouldn't be done in that way. That's the way we operate.
John B. Miller,1:26:58,It seems to be sort of a frontier mentality that people are realizing it's no longer viable.
John B. Miller,1:27:07,"They're realizing it's no longer viable but I don't think many people realize the degree or in some ways even the proximity of possible disaster in this area. You stop to think that in metals for example, you know how much was used up in the late war alone. It was tremendous. And yet since the war, we have used more metals than the world has used more metals than it has in all the previous world's history, including the war. And you are going up on that exponential curve all the time."
Rob Moore or Sam Schrager,1:27:55,How long can this happen? How long can we exist on an expansion economy?
John B. Miller,1:28:02,"We think we have to expand the economy by something like 5 % per year in order to have a viable economy. This is disaster. You can't do this. There isn't a supply of material. You're in the wrong material of anything that can take care of the type of demand you'd have ten years from now on this exponential curve. It's mathematically an impossibility. And if you can proceed in this way, the end is the disaster just as inevitable as death. It's the only thing that can happen."
John B. Miller,1:28:44,This makes me think of the past again because it reminds me of what you say at the end of the book.
Rob Moore or Sam Schrager,1:28:54,At the very end you say were it possible to go back?
John B. Miller,1:28:58,There is little doubt. It would be a rush. It does seem like a lot of old timers do remember the past as being better.
Rob Moore or Sam Schrager,1:29:13,"It makes me wonder, do you think that we idealize the past as compared to the present? Is it because the people that are old now are young men and vigorous? Or was life really fuller then and not faced with these kinds of problems?"
John B. Miller,1:29:38,"I think that in the older type of life there probably was more satisfaction in a way. Part of what I talked about I guess, part of what I had in mind is the sentiments."
John B. Miller,1:30:03,I think it's very natural for people to be sentimental about the past.
John B. Miller,1:30:26,"In terms of the American people I think there is a tendency to be sentimental about pioneer things. Their attachment for, for example, antiques reflects this mentality. There is a desire also to get back to the old conditions of availability of fish and game, for example. That appeals to a lot of people. There are just all kinds of motives that are behind that."
John B. Miller,1:31:16,"The old life appeals to a lot of people even though they know that it was a rough life. If they got back and had to live that kind of life I'm not sure they would want to stay there very long, but still the idea appeals to them."
John B. Miller,1:31:35,"There was a contentment about it. There's no doubt about it. The life was tranquil,"
John B. Miller,1:31:46,"fulfilling in many ways. I think that the human being has, I've always felt that an individual has a kind of capacity for happiness. If his aspirations are fairly well met he's a happy person. And of course people in those days did not aspire to an awful lot they didn't have any more than they do today. People always want something they don't have. They're probably the relatively quiet life that people enjoyed in life."
John B. Miller,1:32:34,We were talking about the kind of life that people enjoyed in those days. I was mentioning the fact that life was built around home life. You had the conveniences that you were accustomed to. You didn't always have the same that you're aspired to. I think the same thing is true today. You may be less frustrated because you were less aware of better things elsewhere. You didn't get around to see what other people had so much. You lived at home. Now in a town like Bovill there wasn't really that wide a difference between the way one family lived and another.
John B. Miller,1:33:26,"But people, as I say, people have a capacity to be happy and they were happy under it. I can't today think that I enjoy life at all more because I have..."
John B. Miller,1:33:54,Let's say a better... better conveniences around me and that sort of thing than I did in those days with the conveniences I had then which was all I knew about and was used to having. There was an enchantment about the times. It's part of this old sentiment that you have for the past.
John B. Miller,1:34:32,"It's kind of hard to describe but I guess that's at the bottom of it all. People worked awfully hard. I do know that, for example, my mother's life, her work day would absolutely amaze women today. I just can't imagine a woman today working the way she worked. I know she got very tired of the long past but she never complained about it and she was happy. When she got old she was very thankful that she didn't have to work as hard as she used to. I think if she had been young again she would have gone right back into the old schedule and would have been just as happy as ever. Perhaps in many ways she might have been happier with the old life than the new. I think most people might. Because they have a... it interests them and it's a thing that they kind of feel that it's right."
John B. Miller,1:36:00,There are many things they would not like to go back to. But they would probably face it and do just like the people then did then. They would struggle to make things better.
John B. Miller,1:36:15,"For example, when I was young, I'll just give you an example of what kind of a day my mother might have. She was probably up at no later than five in the morning building a fire. First thing, she and my dad would take the milk pails out to the barn to milk the cows and she would milk her by probably six cows before breakfast. Come in and make breakfast. Like as not the two girls might wash the dishes at that stage. But her and my dad's job then was delivery of milk through town. Not only milk but maybe garden vegetables and meats and things like that as well. So that would take perhaps the next two hours in the morning. Go biking and go around house to house and make the deliveries. And then she had the laundry to do, the cooking to do. In canning season she probably put up hundreds of jars of fruits and vegetables. She used to can meats in the same way. Every time we were butchered she'd maybe can a couple hundred jars of beef."
John B. Miller,1:37:42,We carried our water from probably 300 feet from the house. She had probably 200 milk bottles a day to wash from the milk deliveries. Had to carry all the water to do it to the house. There was no water piping. In the earlier days there was no water piping.
John B. Miller,1:38:05,"I don't know how she did it but she found time to help put up hay, cut wood, clear land out there with my dad in the field grubbing out stumps and trying to make hay fields."
John B. Miller,1:38:24,Whenever she wasn't busy in the house she was doing that.
John B. Miller,1:38:33,"We never had enough clothing to buy new clothing when they were worn. It was patched, the socks were darned and things like that. She'd sit there by a kerosene lamp light, darning socks or patching clothes until 10 o 'clock at night. From 4 in the morning until 10 o 'clock at night I don't think she ever rested. She was one of the fastest people I ever saw to get work done. Work just fell behind at an amazing rate. She was quick, very rapid."
John B. Miller,1:39:16,"Women today can't do it, won't do it or can't do it but I don't think many of them know how."
John B. Miller,1:39:22,I don't think many men today can keep up with the schedule that a farmer uses.
John B. Miller,1:39:30,Physically they probably couldn't. Take a lumberjack out on a crosscut saw.
John B. Miller,1:39:37,Did you ever swing a crosscut saw?
John B. Miller,1:39:40,"Your shoulder would get tired. The lumberjacks did it all day long, 12 hours a day. We talked about this guy Pete Olson. I remember the year that he and I cut hay out. It was the year after the forest fire out on Little Meadow there. My dad brought Timothy in among the ashes there. We had Timothy, I guess it would have reached up to that wind chime there which is standing about 5 feet from the ground. It was very heavy but it was all in among the stumps and the litter and the logs. We needed the hay and Pete Olson came out with his scythe and I got my scythe and we were in there for 2 or 3 weeks with the scythe just going around cutting that stuff. It was at least 3 weeks and we had to carry it out. There was so much litter on the ground that we would get the pitchfork and get a fork full and we might have to carry it 100 yards before we could get it to where we could load it on a slip or a wagon to haul it to the barn. We put up about 8 or 10 tons all hand cut and all carried out by hand among the stumps. You finish a summer that way you're in pretty good physical shape."
John B. Miller,1:41:18,Men today could do it but they have to get in physical shape for it. They're not used to it but the majority of them aren't used to doing that. Still there is a lot of physical work in the woods.
John B. Miller,1:41:33,Tractor logging for example. You cut a log up a steep hillside like that and these men that grab one of these cables and hooks and run up that hillside and they'll often go up at a run dragging that cable behind them to hook onto a log and drag it down and put you in shape.
John B. Miller,1:42:05,These people like that life except for the fact that they wouldn't have television and washing machines and things like that at home. It wouldn't be too alien to them. But I suspect among farm women you still have some people that work very hard. But generally speaking city women have forgotten what work is relatively.
John B. Miller,1:42:46,"The turning point as I see it in the town was the Depression years which more or less marked the time of the exhaustion of the large stands of prime timber near the town. After that they had to step way back into the headwaters, lots of times over the divide into the clear water drainage and that sort of thing for the extensive amounts of timber. There were little patches of big timber left here and there but nothing very substantial."
John B. Miller,1:43:29,"The Depression put a stop on the logging that had existed and it more or less coincided with the time of the exhaustion of that kind of timber supplies. It went straight on in through from there into the war when timber was needed but there was a limited opportunity to log in a big way because of the war situation. They were coming out of it during the war. The logging did start to expand again but it expanded in a new pattern. They started a railroad out of town and the grade runs up south of town there and it was to go on out through the east fork and across into the clear water. During the early war years they started that thing and somehow or other they realized that logging was going to turn around and rails were not going to be any longer the way of moving logs. So they backed up and built a crushed rock road. You see it led bridges from the end of the lush logging of the 1920s into the Depression and then into a new type of logging that began about during the war and stepped back much farther for the primary supplies of timber. Another thing that happened, I think this was about just after the war that was a rather crucial thing for the town, was the moving the high school out. I can't date this in my own mind. I was in South America at the time and I don't have precise dates in time but I know that her older daughter went to high school in Deary already. They were riding buses to Deary at that time. The merging of the school districts, I have a feeling that it was very bad for the Bovill community. For example being put in with Troy, this end of the county has always been outvoted by the farmer down at Troy. The Bovill interests have kind of lagged through the political set up that arises from that kind of a merger. But particularly Deary getting the high school instead of Bovill has hurt the town of Bovill quite seriously."
Rob Moore or Sam Schrager,1:46:26,Deary as a pivotal middle is really more like Troy than it is like Bovill isn't it?
John B. Miller,1:46:33,"Well, it's kind of in between in a way. It's less dependent on farming perhaps than Troy but yes, I would say the Deary outlook is probably more like a Troy outlook than it is like a Bovill outlook. It is based more on an agricultural type rather than a town dwellers. Most of the Bovill people are town dwellers. They're dependent on wages for their living. You have gone from the time of continuous logging year round logging operations to a time when the logging is very seasonal. Then another thing of course with the exhaustion of the tremendous supplies of cedar, there's still cedar around but not in the supplies that once had. The demand for poles probably slacked off partly from the availability of poles and partly from the availability of new metal type poles for suspending wires. Of course, a tremendous trend toward going underground with wiring or using no wiring at all. I just use electronic systems for communications."
John B. Miller,1:48:22,Transmitted waves. There is not the demand nor the supply of poles. You have to realize that Bovill in the past at least through the 1920s this pole industry here was tremendous.
John B. Miller,1:48:42,Now this cedar yard here where it used to be is dead completely. What is left of it is up above the Y up north of town. The only thing they use here is a treating plant anymore. I believe it's still in use. It was last year. There's new ownership this year I understand but I don't quite know how they're operating.
Rob Moore or Sam Schrager,1:49:05,Do you think that the composition of the population in Bovill has changed very much?
John B. Miller,1:49:12,"Yes, it's changed quite a lot."
John B. Miller,1:49:22,I feel that there probably... I have a feeling that all of the public throughout the land there has been a degeneration in a way of moral fiber. Seems to me there has and I'm fully aware of the fact that historians have always claimed this is so. There certainly are ups and downs through time but I think we've gone through one of the downs at least in recent years. You can see it in Bovill as you can in other places.
John B. Miller,1:50:07,What does it mean in actual...
Rob Moore or Sam Schrager,1:50:14,to the town?
John B. Miller,1:50:39,I think there is a much more lax view towards say things like marriage and that sort of thing. But as I say this has gone throughout the whole land and it strikes Bovill like it does every place else. You do see I think a larger percentage of people around the town today that seem to have very little interest in keeping up their places and maintaining a nice and neat looking home than there used to be. Yet some of the homes are as nice as ever were. But it just seems to me that there is a larger number of people that have become shoddy in the way of doing things. This is part of what I call moral fiber of the community.
John B. Miller,1:51:41,Or of the people in general. I wonder if it doesn't reflect the difference in attitudes towards work.
John B. Miller,1:51:50,"We've been talking about the tremendous amount of work that people used to do and expect to do. That's right. The existence of social programs, the existence of government support of the needy and that sort of thing is very real. The need for such a thing is very real but there is no doubt that it is abused and the existence of such a thing seems to demoralize certain types of people. Make them unwilling to do for themselves what they think the government will do for them. This is one of the bad factors and one of the bad features of having programs of that kind. I don't deny the need for such programs but people become less progressive when they feel that things might be furnished anyway."
John B. Miller,1:53:16,"You have to look at it as good I think anytime when you provide ways of properly taking care of your old people, that part, you certainly have to. I don't think anybody can help but underwrite that part of the program."
John B. Miller,1:53:31,But where do you go from there?
John B. Miller,1:53:32,I don't quite know.
John B. Miller,1:53:36,Certainly there are some people that really are needy and there are other people who manage to become needy if it's possible.
John B. Miller,1:53:51,"Reviewing that I would say that the beginning of the Depression and the exhaustion of the large stands of timber coming, coinciding more or less, that's probably the most critical point of all in the bubble history. And since the building of the town itself."
