speaker,timestamp,words
Elsie Nelson,1:06:48,"About how they picked the site. Oh, yeah. And so then at first they wanted to make the university. They were, oh, this Mr. Brigham and these people worked so hard. And of course, Spokane was anxious to have R .I. the whole state university in Moscow, because that was closer to Spokane. And Spokane Falls at that time was beginning to be quite a city in Spokane Falls. And so they sent representatives down here to help these men decide. And they had this Mr. Brigham or some young fellow down in the legislature. He was a member of the first legislature. And he was one of the earliest legislators, was one of the fellows that worked so hard for the university. And I'll tell you where you can get that story, and I'll be glad to loan you that, is in Ray Kidd's history of the university. See, and I'll loan you that book if I'm sure I can get it back, but I'm sure I couldn't get another one. And then, so Deaton, they decided that it was kind of far from the railroad. The new railroads were coming into Moscow. The Northern Stiffic had been, I just completed, I think, and they wanted them to come in. And they decided it was kind of far, if they built the university out in the northwest part of town, it was kind of far from the railroad depots. And the students would have to come by rail from southern Idaho. And there were no other way, no cars. There were very few cars. And they'd come up on that awful, awful terrible, terrible highway with just a dirt road, you might say, in lots of places, from southern Idaho. So they knew that they had to compromise on that point, and not build the university here, but over on the west side, near the depots. So Mr. Deacon, the homesteader there, who owned his home, was where the Forest Laboratory is. That was the old Deacon home there. And I don't remember his loan cabin, but there was one. I remember it when the new home was built there. And the Shannon's owned it later. Shannon's. And he sold 20 acres to the campus for $4 ,000. That was what he charged. And there was no timber. And there was never timber, as far as most people say. There was never timber right around where Moscow is right now, or where in the valley here. And this was the valley most likely created by upheavals when the mountains, Rocky Mountains were created. And this left a valley filled with dirt. So if there was timber here in this Palouse Valley, at any time, it's been ages, centuries, millions of years ago maybe. And when it was filled with overflow of lava or sand and rocks and stuff, and it became eroded. So that's the reason that the soil around Moscow is rich as it is. Because there was lots of vegetation, and there was rocks, erosion made the soil here, and made this rich soil. And that extends clear out to the toy and out all along the peak of this Paradise Valley. And way up, as far as Troy and farther, to even up to Beaubill and that is good soil. But not as good as it is right around here. And Whitman County is included. Clear down to all the ridges around here, you know. They call them, what they call them, my dad used to call them. He used to thrash down, and he even took the thrash machine down and ferried it across the river and thrashed in the early days up at Tammany and around Lewiston. And took his whole thrashing up it. And that's why he was, if he'd tried to make a living on that 240 acres, that's one Newton, or John, dealman, had most likely taken up a whole 160 acres. And his brother, another 160 acres, which made 320, but our farm is only 240 acres, which most likely means that we don't know that for sure. He sold part of his, he sold 80 acres to that 160 that the other brother did. And that would maybe be that scrubby land of where Paradise Mountains were the east end of Paradise, or up to the Paradise, over the Paradise. And so he sold that. There were other people that came later, like a man we called Chip Johnson, who's Norwegian. He had a little acreage on top of the Paradise Mountain, and it's still there, but I don't know who lives there. He's been dead years, for good years. He made the little, oh, he made the little water trough that we used for the horses, and made it out of the wood that he got off his farm up there, and they had a big family. They'd walk from that, tip of that Paradise Mountain, walk down and walk over our land. My dad always let him do that. And they'd nearly always stop and get a drink of water, but mother usually had something to get him to eat, like coffee and rolls, and maybe a feed. And then they'd walk to town and walk back, all in one day. They'd shop, he'd have a gunny sack, and she would have a big bag that she'd made out of old material, I suppose. And they'd buy their groceries and carry them on their back, home to their family. Because what I remember when I wasn't very big was that she was going to have another baby, and not very far away either."
Elsie Nelson,1:15:14,"And she was going, and they came, and she walked to town, and my goodness, oh my goodness, is that on?"
Elsie Nelson,1:15:24,I didn't remember that.
Laura Schrager,1:15:25,Why didn't you tell me? What's her name?
Elsie Nelson,1:15:30,"And she had her baby, I think, the next day. And she'd walk to town and walk back. And he made this tub, we called it, a cup. Some of them called it a cup, for the watering tub. He built our first barn. He was a carpenter. And he rolled it down from Paradise Mountain, rolled it down over our farm, our whole farm. See there, look at that picture, and you can tell, get an idea about the hills, and that he rolled that over and down. And they had it, and so I had to put a picture of that there. I only had one picture. And we used it many years, by the old barn. And of course, I don't know where it's been destroyed since then."
Elsie Nelson,1:16:30,"And I, now what shall I tell you? Do you think that's enough for the university?"
Elsie Nelson,1:16:40,"In fact, I think you can get more information through that book than in the history of the university. But they bought it for 20, and they had popular trees around the whole 20 acres. And they built the one building, you know, that's in here. The one building. And I remember, I don't remember when they built it, but I remember when it burned. And I remember going with Mother, walking. When I was four years old, walking to a concert at the university, because Mother was interested in music, and one of the girls that was giving this concert, a student in music, they had a music school, the very first thing. Because it was always a cultural town, really, besides being a prime town. And she was having, it was this Eva Sweets concert. And she was one of the girls that Mother used to go and babysit. See, she'd go between the two families, the Sweets family and this Hannah family. And so I walked with Mother. She wouldn't leave me alone, you know, at home. And the other kids were big enough to be out with Dad off on the farm. But, well, no, let's see."
Laura Schrager,1:18:13,"Did the administration building burn that day, that you were walking to the concert?"
Elsie Nelson,1:18:19,"No, no, no. No, no, I don't know."
Elsie Nelson,1:18:22,"I was, gee, I was, goodness, I was born in 1890, and this was 1906, that the university burned. So I was 16 years old then, I remember that. I think I was in high school, or eighth grade, or something like that. High school or eighth grade. When that burned. But I remember my father coming to wake me, because he always used to, it took us an hour to walk to school, and I had to get lunches ready for seven brothers and two sisters. And now two sisters, because the youngest sister was born when I graduated from the university. But there were six, about six of the brothers and sisters that I had to get lunch for and help them get ready for school and look nice. And that's what my brother says to this brother here. He's the one who writes to me all. He says, oh, he said, I'll never forget how you just, we had to have our hair combed. We had to have a pre -insured. We had to have a tie -tied. And everything, every morning before we went to school, he says, how I remember. That little book there. Look at the front page of that. I'm going to take a little minute, and I'll find this picture that I'm going to show you."
Elsie Nelson,1:19:55,"I can't find it. See, that, and a big screw. And they had the cooking tent and tents for them to sleep in. And he had to have one. They could only work in the summertime. They couldn't work in the wintertime. And they had severe winters those days, years. And so he rented this north farm. He didn't rent the land. But he rented the buildings on that farm. And there were two great big barns. Great big barns. And those people had come from the east, and they saw all this grass, and they were going to raise cattle and get real rich. And they didn't have anything. A walking plow. No way to cultivate this land. It was all in virgin soil. And so they couldn't even make a living. No railroads, no transportation, no way in the world to make it. They had to live on what they could raise. And then the winters were real severe. And I told that in a story. But this Mrs. McGuire, who lived on the farm next to the Northrop Place west, was one of the log cabin. That's one log cabin that I remember well. And then this cabin on the Northrop Place. And the cabin on our place, on our farm, was a little log cabin. And we used it for the blacksmith shop. But I think I'm the only one that might be my oldest brother to see. He passed away in 54. That he remembered that log cabin. But it was used for our blacksmith shop. So there was those three cabins. And then there was the Taylor cabin. And I guess I remember maybe more than that. And there was one Stuart cabin that's a little bit farther west."
Laura Schrager,1:22:13,Were you going to say about Mrs.
Elsie Nelson,1:22:15,McGuire?
Elsie Nelson,1:22:15,"Yeah, Mrs. McGuire told this story."
Elsie Nelson,1:22:18,"She lived on there, Homestead, McGuire, Homestead. And my brother owns that now. And dad and his brother bought our land for $6 an acre. And now that man, my brother, is part of that McGuire land that he bought besides the home place. And he had the bar place and the McGuire place. And he bought it 15, 20 years ago. And paid a lot for it. But now part of that McGuire place has been taken in where that tavern is and that out there. And east of that tavern is my brother's farm. And he's selling, sold some of it for commercial for $10 ,000 for two acres, you know. And maybe he can get $10 ,000 an acre for some of it that's been divided into lots. It's been platted and the water's on it. And there's electricity's up there. So it's all ready for sale. And he'll sell it. He'll make as much on 35 acres, which he's holding out. Maybe as they paid for all that land. And now what I've been praying for is that my niece's husband is a very good boy and a very active man. And he's been farming for three or four years since my brother had his heart attack. He's gotten over it, though, thank goodness. But he isn't going to farm anymore. And so that farm, home farm, is going to be there in all the other land, too. Except that 35 acres that he's held out. And he can make as much on that 35 acres as we used to make on all the land, you know. But that's what..."
Elsie Nelson,1:24:30,Are you living on the farm?
Laura Schrager,1:24:33,"No, we're just renting a house."
Elsie Nelson,1:24:36,That's on the farm.
Laura Schrager,1:24:39,So what's the story about Mrs. McGuire?
Elsie Nelson,1:24:41,"Oh, yeah, you still didn't get that. All right."
Elsie Nelson,1:24:45,"Mrs. McGuire, she was one of the homesteaders, see. That was the third farm over. And Northridge, I think they were related some way. But we don't know that. I don't know that. And maybe Mother did. I don't know. And she said that one of the first winters they came here, one of the first none, I think, and they had a lot of cattle. And they'd done like the Northridge in there. They built a big barn and had cattle and was going to get...make a good living there. And they'd been people that hadn't even been farmers back east, came over in wagons in 1871, I think. And so cattle just play died, you know. They just died. And they just couldn't save them. And then they...but they managed to keep one because they didn't have any grass. It was too cold. It froze. And they, I guess, they didn't haul the hay in. They just...I don't know about that. But anyhow, she said when she came over, when I was born, she came over to help. That's what they used to do, you know. They did have a doctor, though. My mother had a doctor. But all of our 10 children were born on the farm in that bed there instead of in hospital. And Miss McGuire said, we saved one cow. But we finally, before the very last, she said we had to empty the straw out of all our mattresses. And the way to keep that cow living, and they didn't. They had three cows, but the others died, but one cow survived. And they emptied the mattresses, the straw hair, whatever they called it. It was dry hay, you know, in the mattresses. And she survived on that. And they managed to have some milk, you know. And oh, it was tough. It was really rough."
Elsie Nelson,1:27:11,"She said, well, she said, you think you've got it bad now?"
Elsie Nelson,1:27:15,"And she told my mother. But then by that time, they'd already even got the railroad in here. By the time I was born. And things were getting a lot better."
Laura Schrager,1:27:30,"Do you have any idea, you know, of why the people from Homestead, a lot of them didn't stay around?"
Elsie Nelson,1:27:42,"That's the reason they couldn't make a living. There wasn't hardly any of them that did. Look at the nice, the ... that had our place. I'm going to show you what I'm doing. Is, I printed this in a rough manner. I printed the better one."
