speaker,timestamp,endtime,words
Sam Schrager,01;00;52;24,01;00;54;26,The creek sure doesn't have the water anymore.
Ernest Anderson,01;00;55;03,01;01;09;06,"I'd go dry it. Burn or dry now. I think in it. I think so, yeah. That in about done."
Sam Schrager,01;01;09;09,01;01;19;24,You're saying that they had 15 $20 they live like with pretty good in the winter you. Yeah. They had 15.
Ernest Anderson,01;01;19;27,01;01;58;22,"Well and see the in the meantime they got food was hard to get a hold of but they soon had pick somebody ten cow or something to butcher know and that's how they they learned to put up food meat and potatoes and gravy and bread and butter that just about it I lived on that an awful lot till in later years when dry here was established then, you know, then and they got in an awful lot of fish in all of time."
Ernest Anderson,01;01;58;22,01;02;13;26,"Big barrels stuff of fish make salt, herring and boy, they eat salty, salty, salty codfish and all that stuff, you know. But it was great."
Sam Schrager,01;02;13;28,01;02;18;24,"Well, in the early years, though, you think that the sawmills were like the old Polson place."
Ernest Anderson,01;02;18;24,01;02;32;10,"Was very well and I never seen an operation. It was still in operation and when I was old enough to see it, but I never got that direction out of town."
Sam Schrager,01;02;32;12,01;02;37;02,"But to just pay them off and lumber, that seems like not much for the kind of work that."
Ernest Anderson,01;02;37;04,01;03;23;04,"Well, he owned the land and he, he sold, you know, people from Genesee Country came in here and bought all the lumber for their buying no houses because there was no trees in that area where they could have a some area, lots and lots of load in the summertime for horses, for boats. A lumber went to Genesee and I suppose maybe to Moscow too but I know from the Genesee people said they all an awful lot of lumber from then the Oak Hill sawmill built all the building so I guess there was something to it."
Ernest Anderson,01;03;23;06,01;03;52;15,"But they do then go up there in the early spring, you know, when they were to spring work or that was more open country down that area. Of course on the Rimrock south west of Genesee, there, I don't think there's anything but just to break up like buffalo grass and maybe there's some real fertile land though still is today around here."
Sam Schrager,01;03;52;15,01;04;01;08,"And then they busted up the land planted, did most of the timber just get burned or did much of it get down to the saw."
Ernest Anderson,01;04;01;10,01;04;27;14,"It went to then go to the sawmill. I don't know how much went to so I doubt very much here. Yeah. Mostly cordwood and lot of it was made into ties they but they were made you know and never treated that time around. We bought lots and lots of ties. Huge, huge by hand."
Sam Schrager,01;04;27;17,01;04;29;23,By the people up here. Yeah.
Ernest Anderson,01;04;29;25,01;04;58;06,"Not here near it much but in the area of Dry North, I don't know if they brought in any of that stuff here Don. I never heard. I know all I know about grandpa by some of these other folks that day all the way to town, but up on this red button and didn't have much, even much too much brush because they had a big fire and go through here and nothing was standing hardly other than just big trees."
Ernest Anderson,01;04;58;06,01;05;24;12,"You know, they looked terrible, big trees out of the canyon. You know, years ago. That was a thing never thought of. How are you going to get that timber out? Never will take it out. That was up until it just the last 20 years ago till they got the dosage. And but what machinery could do? They could get anywhere they wanted to, you know."
Sam Schrager,01;05;24;18,01;05;26;24,You mean they hadn't log in and can you.
Ernest Anderson,01;05;26;24,01;06;05;26,Know that's the best the best timber was left pine and great big fir. I had lovely fir here I that I sold and what 57 sold it for six and $8. 1002 and that was virgin timber and they were so long all there was and it just a little top no limbs. That's the way you seen it in the old country and all.
Ernest Anderson,01;06;05;29,01;06;13;08,They start dreaming about the shoot up. Just leave a little Christmas tree on top of it.
Sam Schrager,01;06;13;10,01;06;16;22,Is that why they call this burn Ranch? Because it had been burned?
Ernest Anderson,01;06;16;29,01;06;51;23,"Yeah, well, it included the north end of American Ridge, but there was too much trouble. New comers finding it was going to go to Ridge. They had a big area to call, get in energy and they tired explained to them it been burned over in that area you find is somewhere as you strike somebody that notices because everybody knew where each one was, they had to be where where they all were."
Ernest Anderson,01;06;51;25,01;07;17;10,"And some of them got lost and went back and never did come back. I mean, come back to that place there was a elderly woman that died here and try that walk between Moscow and try for many, many times foot. And there used to be a spring there by the divide where you go over the divide, Damascus, you know, where the divide is."
Ernest Anderson,01;07;17;12,01;07;40;02,"And she was telling about that. Right where the road goes now is where the trail came because the railroad had come through there. So she remembers all that, Mary, But she died here about 15 years ago. But she was full of that. from the woman side of things, she could really give your history."
Sam Schrager,01;07;40;04,01;07;43;08,What was her name?
Ernest Anderson,01;07;43;10,01;08;17;09,"I can't remember her last name. They called her Big Lena. Her name was Lena, and there was an Lena Olsen, which is now up in near Paradise. The other and don't know. She had been able to talk to anybody or anything. She sits there, she's right at 200 mark that and did anybody for quite a while. But she seems to be perfectly all right, NOI."
Ernest Anderson,01;08;17;12,01;08;21;13,But she's sleeping all the time.
Sam Schrager,01;08;21;15,01;08;29;14,"Well when did you you start up on the ridge here. Was it did your father either farm, was that it."
Ernest Anderson,01;08;29;18,01;08;54;19,"Yes. In The fall of 1919, Dad bought a place up at the north end there where George Harrison has his house on the corner there. You get up onto We had an 80 there. It went from there west and he bought that in 1919 because he had to get out of the Carpenter business and couldn't be sending stuff."
Ernest Anderson,01;08;54;19,01;09;24;14,"He been inhaling too much of it. And John, he better get out of there. So he did that. That time, his part of the world Dry Company had been machinery had been sent to and many years previous. So he quit, came up to see me at Uncle if I would come home. We bought that place that it hinged on whether I came home or not, whether he'd buy it."
Ernest Anderson,01;09;24;17,01;09;58;10,But when I got to find out what the whole thing. Where are you going? To get your horses and the machinery and all of it made a trade with it for the ceremony in the Alfred send down. He was he was going partner with Uncle is down in Troy selling a hardware store and. I think he was used and Swannie Johnson was a brother to his mother.
Ernest Anderson,01;09;58;13,01;10;28;19,"But anyhow. we moved in here, I think in October on the farm, and he got all through in the fall. You know, I came in October 1923. Well, we work down the farm, but in 1923 I had a chance to rent this place. Joining us. And so I took advantage of it. My wife and I had gone together."
Ernest Anderson,01;10;28;19,01;10;56;19,"Then about four years, she finished school and she was 19 years old and she stayed home here and helped her mother and and the other kids went to school. She seemed like she had to stay back to help take care of things. She worked a lot, quite a few cars and stuff, but they didn't know what it got to do when she left home."
Ernest Anderson,01;10;56;19,01;11;25;28,"But at that point, you know, so that changed the story there. But we had pretty good time. We borrowed money to get started and we went on and kept and made our credit very good and everything went fine ever since. As far as money's concerned, till the Depression, it first five years was terrible."
Sam Schrager,01;11;26;00,01;11;28;07,But good of the first five years.
Ernest Anderson,01;11;28;10,01;12;02;25,"Yeah, they were good the first five years we made money, paid my truck, packed the all and what we owed, what we bought. But when the depression hit in 29, some people say the early thirties, but it actually happened in 29. I debated that with Guy. Well, I says if I still had my books but I had lost it, I would have proved to him because I did a little bookwork too."
Ernest Anderson,01;12;02;28,01;12;26;12,In 1929 was the last time we saw any wheat dollar in about in October it started going down and that never came up to a dollar for several quite a few years. And as low as $0.21 and very cheap.
Sam Schrager,01;12;26;14,01;12;46;12,"Well, before we get into the Depression, I want to I want to ask you a couple of story stories and having from the old days that you mentioned, one was a story about a fallen in in the harp and there was a story about that. That was one that the said to ask you about."
Ernest Anderson,01;12;46;15,01;13;14;10,"Well, and this just happened over here on the John Nelson farm on the dairy highway, the place, the same house is still there. And the they got a building there that looks like they had a water tank up in the built in there. Whether they had or not, I don't know. In fact, I have never been to that place, but twice in my life that time."
Ernest Anderson,01;13;14;13,01;13;40;23,"But that's on a Sunday. And my youngest sister, I pushed her out buggy. they had big wheels and it didn't do fine to walk out there. I'd say they're out there over two miles to near in came the old roads from the back way and straight over. So it went too far. And I was up there looking at the beginning."
Ernest Anderson,01;13;40;24,01;14;04;10,"I had a big high board fence. They didn't have the cracks very wide and I put my foot in there and told them how I lost my balance. When I sat up on instead of coming this way down, I don't know how come if I was trying to turn around and come back down or what I was trying to do, I don't really know."
Ernest Anderson,01;14;04;13,01;14;33;20,"But I went over into the hog pen and the big my older great big sells. I tell you, I'm never in my life too big. And they all jumped out of there and they run for dear life. There was one great big boy in there, the one that he didn't take his. But I got out over that fence pretty fast and I had to go down and I was crying."
Ernest Anderson,01;14;33;20,01;15;08;28,"And you were dressed up, you know, neat summer clothes and. And shoot. I had to borrow my mother all my clothes off in front of everybody, you know. And I was so mad because he would do it in front of everybody else. I really don't like your hog pin, too. And Mrs. Nelson, she she was laughing, having a lot of fun about it, you know, So had to wear a suit of rise."
Ernest Anderson,01;15;09;00,01;15;32;16,"We're going over the seams And they we going But the other day and she said, Come we'll have to rehash the old times that. But anyway, we I got to wear clothes going on kid Night and in the that at and it were me man."
Sam Schrager,01;15;32;19,01;15;49;14,Well there's another story too that I'd like you to tell me again again that this is the one about story night it was on the was the Burton place Westbury Place there and that man period.
Ernest Anderson,01;15;49;17,01;15;54;28,You tell me. yeah. When. that's during the on the Westbury place.
Sam Schrager,01;15;54;29,01;15;56;00,Yeah.
Ernest Anderson,01;15;56;03,01;16;24;04,"Well he had gone to early that morning to Moscow Mr. Westbury to get some flour or whatever he going to get and could carry home with him, you know, maybe some bacon or something. But anyway that night it was so rainy and he was supposed to, he wasn't going to come home that night, so he had to be alone."
Ernest Anderson,01;16;24;06,01;17;02;02,"And one of the children was born in. And I know exactly from being one the one is she with him? The Bowman John Bowman married her brother to act only Bowman and act so and didn't know Alvy Bowman that his mother I'm speaking about. He was the first born in the family up here and I don't know early in the evening, about seven, 8:00, it was pretty dark late fall."
Ernest Anderson,01;17;02;05,01;17;31;26,"And then little by little, tap came on the door. She said, and she thought she heard a tap, but she couldn't figure out it was storming so bad that something know, pretty soon it got louder and he had seen this black man had seen the light. And this was one of the Welsh boys turned out be and he was heading for Dearie, but he knew he couldn't make it."
Ernest Anderson,01;17;31;29,01;18;03;01,"So he saw this light. So he thought, Well, if I can stop overnight, maybe. So. He told her not to get scared because he was black, he was wet and he was hungry. Then he wanted to get in there and know if he could go in the barn, sleep with the horse blanket. Do you know in those days he had a horse blanket for the horses and they didn't know whether when they went to town or wherever they were."
Ernest Anderson,01;18;03;03,01;18;37;05,"She said, take up turn. He said, Have you got your choice that. No, She says, I was thinking of going after milk when I got the baby to sleep. So it just so happened she invited him in, gave him supper and J to at the same time. And then he went out and milk and brought in the milk and she gave him some blankets and he went out the barn and got really I don't know where the barn stated till morning."
Ernest Anderson,01;18;37;07,01;19;01;07,"And then he come in and got a bucket and milk the cows and she had the back was ready for America and he was on his way and I don't know there's not any more to that story or not. I don't know. But this is just the way heard it, Mrs. Burke. Then Ellen Burke. Then I may have heard that story so many times that she might be able to give you a lot."
Ernest Anderson,01;19;01;09,01;19;05;21,I think we told you last time you here that you might hear.
Sam Schrager,01;19;05;23,01;19;16;03,"There was another guy, too, that you that you were talking about. That was Jean. So and he told me a little bit about some of the."
Ernest Anderson,01;19;16;16,01;19;57;02,"when he came to when he came to Moscow, I don't know the time or year but it was during the day and they were building all Maine up there at the university. They were doing a lot of work and all that. He found construction work and a nice black team of horses and he'd come in a covered wagon all across from the south some place, but I don't really know where but they could account where is little Rock is not in now in Arkansas Arkansas I don't know Yes right."
Ernest Anderson,01;19;57;04,01;20;18;14,"Later court is going too fast. But he he settled there in Moscow and he came to stay because he thought that's going to be a good place for the land. He thought that this is really going to be where are we going to settle? And they stayed there, but they tried to drive out because he's the only black man."
Ernest Anderson,01;20;18;14,01;20;50;20,"Some I've never seen one for me with an aunt, but he told them straight out that he was black outside, but he was white inside and he said, You're black inside and yet you're now you're black inside, white outside. And he said, You better change your notion if you think you're going to get along without me, because being black inside is worse than being black outside."
Ernest Anderson,01;20;50;23,01;21;15;10,"So he stayed with them. They never and they learned to respect them. I understand it that everybody had a lot of respect for him. He wasn't a mean man. He wasn't trying to drive anybody, but he wanted his rights because he had seen enough that slavery might have been a slave man himself. I never talked to him about those things."
Ernest Anderson,01;21;15;12,01;21;24;28,"Jean, his son is still living up on North Washington. I think that his husband was 26."
Sam Schrager,01;21;24;28,01;21;28;22,"So you think it was the same with Joe Wills, that he had a lot of respect?"
Ernest Anderson,01;21;28;22,01;21;55;04,"I don't know anything about the. Well, I just there was one they call Nigger Joe use a sheepherder most of the time, like I suppose Joe was his first name. Have used the word to say, I don't know. But they say he was one of the best sheepherders at their own. But he knew how to take care of the sheep."
Ernest Anderson,01;21;55;04,01;22;23;00,"And if anything happened to them, he knew how to take care of them. And he had a lot of people that liked him. I have seen him up in the world and we used to Huckleberry and he would be close by and I'd go over, talk to him, you know, and he grew up with so white people you never know he would than as a black man, you know, different thing."
Ernest Anderson,01;22;23;00,01;22;57;22,"Very nice person. Very nice person. The offspring, they went to school at dairy and they tell me the kids had scraps, but I guess that got overruled, too. I mean, the other way. I think the all the old folks settle that question somehow. I heard so. But they I know a lot of people I talk to white people at dairy said they were the nicest, nicest people we had in the community."
Ernest Anderson,01;22;57;24,01;23;32;21,"So I mean, your color don't mean much depending who you are, what you want to be. I think more than anything else, that's about all I know about him. Yeah, although I've seen them. I know here a few back there was, the black women came from there. Pretty good looking, and I was told they lived in Bovill or somewhere, but I don't know, some of them moved up there."
Ernest Anderson,01;23;32;24,01;23;41;01,"I don't know. They were in the woods that. Well, it's a common thing in a way. Yeah."
Sam Schrager,01;23;41;03,01;23;51;28,"Okay. I want to go back to when you started on Burnt Ridge. You start when you started farming. There were for your own fathers. But yeah, kind of an outfit."
Ernest Anderson,01;23;51;28,01;24;19;10,"Did you just had horses and playing horses and cows? We had chickens and some have small machinery, you know, not too big. We didn't have too much to fire at five. Had horses. I think we had five cows we bought there and we raced as we went along. But we fared real well. We got to die for wheat."
Ernest Anderson,01;24;19;10,01;24;51;02,"The first year we we raised a crop and it did real well them. I went and got some of my uncle's wheat that year too. Good. He had had that long big nail. My heart reeled. We stacked our head there, you know, but in stacks. Dad would do the stacking and my brother would pick it. The wagon. I'd throw it up on top, get a load, know it, go in and throw it up on Stack."
Ernest Anderson,01;24;51;02,01;25;15;22,"Got to Iowa. My brothers did on a ladder and took it off the fork and hand to my dad. He was he had never stack grain being heard tell about it. You know it came to his mind how to do it and he says if I did this, don't work out right. He says, I'll figure it out for tomorrow."
Ernest Anderson,01;25;15;22,01;25;46;12,"I'm going to change it. But he didn't know it's in laying the foundation and you're supposed to come out little bit like this, you know, or something like that. Some wheel straight up the lead the bottom small and got out a little bit up to so high and then dry and stayed like this and and kind of make a billion and then it don't come off like this down here and get it wet and do it on the bottom."
Ernest Anderson,01;25;46;14,01;26;14;24,But that's a trick stack and to make the stack or not take water and but they didn't do it but they learned how to stack and how it should be done in the old country so I'd be taken care. They had learned something about Stack and there was a lot of hay stacked and then they would bale sell it to the logging camps.
Ernest Anderson,01;26;14;24,01;26;18;20,"You know, that was all done by hand. It was."
Sam Schrager,01;26;18;23,01;26;19;28,"This way, you."
Ernest Anderson,01;26;20;01,01;26;40;15,"Know, he he made it got in on some of that that was all hand pitching and so on that I don't know how much but he couldn't have been in too much of it. But he could have been in some of the early days when he was here, because in the summertime there was a slack sometimes, you know, But after 19 five, he never was out."
Ernest Anderson,01;26;40;15,01;27;12;05,"But maybe the first year he was here, he did. Because after that, after the first year, I see you work with a farmer the first year for summer, up until late fall, and he was paying for his way over and he didn't know that. But he had the money, though that crummy. So this man had given my uncle the money and my dad worked out what he owed coming from Duluth over and he had my money too."
Ernest Anderson,01;27;12;05,01;27;53;14,"Good. So he was pretty happy about that. He didn't get big wages in his time. He was killed for so many things, but skill didn't mean anything too much. I mean, you things were cheaper and you worked pretty hard for little money. $0.65 as high as wage here, guy. And he was a top carpenter. Know that he could really put a finish to things, but they were made constructive so it wouldn't fall apart."
Ernest Anderson,01;27;53;17,01;28;35;28,"And the lumber was so dry. When you put it together, it wouldn't open up a crack. You know that cupboard over there between the doors drawn that was tight. Put it in. That's the kind of lumber you get. It's dry, but it's not yet dry. Dead and gone dry. Lumber company had two stockpiles, three years old in one pile where they planned it and then it was dried inside and they didn't do too much."
Ernest Anderson,01;28;36;00,01;28;57;08,Did add to do any cabin work in the wintertime. He put in a dry kill and had a big place had it. But in the lumber they were going to use and dry it for a week and you didn't need behind the store stove. You'd saw what you saw real dry. They knew they had to put it together that way.
Ernest Anderson,01;28;57;10,01;29;20;09,"But yeah, I'm think of that now. You make them up, take it. Well comes I mean they're not that particular, but this is what made you your ability. If you're capable of doing these things. This is what they looked at you to be. You be a man and being capable of doing it and doing it right that way."
Ernest Anderson,01;29;20;11,01;29;52;22,"They were fussy. Then I could pick things off in the in the market places without knowing what they what they buy shoes or clothes or anything. My dad was very, very strict on that. It had to be good or he wouldn't accept it. But you got all that at that time, that conversation and shoes and stuff."
Sam Schrager,01;29;52;25,01;30;01;15,"Well, when when you continued farming there, when you came down here and started farming, that was about the same time that you got married, Right."
Ernest Anderson,01;30;01;17,01;30;07;12,How is that at the same time? Yeah. We took over in 23 in that farm.
Sam Schrager,01;30;07;14,01;30;14;22,You moved down to the place? Yeah. Did you get different kind of equipment? You take his equipment then?
Ernest Anderson,01;30;14;25,01;30;51;25,"No, I bought my own. Have I everything in my own. And we was never showered with anything. We started out as having just like it in near the days just what we needed and start to go and we get some company. We had enough for eight plates and stuff like that. That bottle we buy. I had a little money taken by the necessary things that we needed to have and that it was if you got some food to eat with that tip."
Ernest Anderson,01;30;51;27,01;31;15;02,"But her father, he had butter hogs here, lots of cattle, and I wanted to buy pay for the meat. We got that he wouldn't take it. He didn't give us any wedding gift. I did. Yes, he did. You give me what my wife, anyway. And. Well, he said you just can't live on love all your life. He said, No."
Ernest Anderson,01;31;15;02,01;31;42;26,"I said, I won't go long. So that's what he did. But I, I paid back in other ways. You know, I take out and butcher all the time, all the years till after I was all those years to the cows. And then lot of other year I did. It wasn't just justified the things that I got that I would done it in a way with that gun."
Ernest Anderson,01;31;42;28,01;32;14;03,Those are the things you do when you're being treated right. I grew up with the idea that you'd love people instead of hate them or get mad and people get mad at me. I don't have to get mad back. I find that out. I didn't necessary. You win more people by overcoming all this stuff just like this. I shouldn't go into that.
Ernest Anderson,01;32;14;04,01;32;44;18,"I get. But it went and good on me all the time with the folks and the whole family. So it's been kind. Pretty nice. I we wound up here, which I never expected to end up being wound up here. And that is for the simple reason that grandma was left."
