speaker,timestamp,words,End Time
Jean Wilson or Stiner Ringsage,00:59:17,"Intelligence time drama and. Thoroughly modern human problem solve. Problems and great care and wisdom, which is I mean, I knew… this is… when I finally take your place, when they bring me or. What is here I don't understand what but then what in the name of the that your root and you get sufficient for your. Day and and that have to understand and don't understand what kind of. You don't you don't have to explain it but Serbia to your take on this one this is this. Book and that is the. Dogma. That's where you always have the answer. There's some they're always insecure. They've always had run this. To find that they're trying to change is that they they feel mastered.",01:00:42
Sam or Laura Schrager,01:00:42,They're victims of all sorts of say that the way that you grew shares the Bible is that each person has his own understanding of the meeting.,01:00:55
Jean Wilson or Stiner Ringsage,01:00:55,"And it's it's just it's just simply dovetail conferences. We have two different camps and we have three different types of meetings. Well, the ministry there's a picture there's a picture of the gospel where there's two pictures. Now, we don't always have to confirm this because we may not see him for six months or a year, but it's here because of the large crowds around both here and in Moscow is two preachers. But they preach the gospel and they explain why you should. We want to get into why. Don't explain why you should follow this way instead of the conventional way. Yeah, just let's call it. I did something there to try to make you fit into in and with them down to the United States, this something. So this spirit. Well, there's that Then there's something more. Which the I point. Your buying just as you move to resign. I have always before I remember.",01:02:10
Jean Wilson or Stiner Ringsage,01:02:10,"Before I met this group back then in the one and I'm just reading from your joy because if you read it. I don't say it happens every morning, but I read it and more times than not, you'll find something again. It's like, I wish I could say that. It's just like a nucleus. There's just something comes like a snowflake in your consciousness. Just the thought one word, and then it just expands. You may go to my job. I use an idea. Okay. All right. I can talk and have to see how it's there. Then you're thinking about that for that group of words or a phrase, or it might be a whole topic. And then that becomes the task of things. It's the Feast of the LAMB. It's it's patterned after the sharing of the lamb and the Old Testament, where there was one lamb to a household in the household small of your brother and your neighbors. Well, last 15 to very busy out there sometimes it's not that do that give you time to speak to some of the children when they get to a certain age.",01:03:34
Jean Wilson or Stiner Ringsage,01:03:34,"You know that they're able. To celebrate it to pray. And then you pray then. Okay, take to share the wine. And the bread. And when you go home that Sunday morning and then. Sometimes they have you, now they Well, it's true for you going on this morning, once a month they have this church which was small meetings in the home were called the kids who wanted to test read about the.",01:04:18
Sam or Laura Schrager,01:04:18,Church.,01:04:18
Jean Wilson or Stiner Ringsage,01:04:18,"In their home and qualified to that churches in their home here. Although you preach to outsiders anywhere where you can get it from, where you can. Get a place, preach, that's the real meaning during the whole months… you know.",01:04:43
Sam or Laura Schrager,01:04:43,There's a.,01:04:44
Jean Wilson or Stiner Ringsage,01:04:44,"Gospel… meetings going on. If you go to why. You have to study. And this year we've had. Contrasting I know a characters in the office and one in the New Testament. And then I had a failed performance. One of Dayton's counselors, and did come from he went over to excellence. He was betrayed David he over the son Absalom and gave them counsel and he hanged himself. And we contrasted him with the Jews in test the other person. So so I mean you can. Whatever it speaks to you. And that's what they're saying now. No, he's telling you know, he's saying, you know, this explained, what does this mean? I would be surprised if you write it all on the same chapter. That brought if you go this, sometimes you get hung. Up something and then often you go see my lady friends. And again, we're talking about if you can have that verse. So that's also I mean, we have a list of things that business owners are going on, and I'm sure I don't know if some of those things are just experience gambling things that and so they're going to grow.",01:06:39
Jean Wilson or Stiner Ringsage,01:06:39,They're going to notice that you're doing it. You know.,01:06:44
Sam or Laura Schrager,01:06:44,"It's sort of extraordinary. There's not supposed to be the right way. That's actually reminds me of the old, the old, the old, the Jewish scholars, the Talmudic scholars, you know, would discuss the because there was no believe that there was a single interpretation that was the.",01:07:08
Jean Wilson or Stiner Ringsage,01:07:08,"Correct way to look at the passage. Instead, it was a matter well.",01:07:14
Sam or Laura Schrager,01:07:14,In the case of those scholars of endless discussion.,01:07:20
Jean Wilson or Stiner Ringsage,01:07:20,"Where you could get how up. I mean, and if you're and have to be very careful on the original and get down to a in this that is wrong it's generally expressed by the left. But I think that's what I feel. This is what the common phrase well it's spoken it's foreign to me as Martha was led to do. So so are John the Flint do so-and-so or that particular chapter. I was moved by the love and compassion Barnabas shown to his nephew or his cousin Mark John, after he had been sent back by Paul. How was historic? Maybe as a person. But it's the doctrine. About the only thing they're firm on is we're firm. Must be know this because that's an example for their church. It's a free you know it's not.",01:08:32
Sam or Laura Schrager,01:08:32,We're.,01:08:33
Jean Wilson or Stiner Ringsage,01:08:33,"Sure our church home is open. So not everybody's home. I mean that's view. You pick a home when is fairly large and stable and but this, you know, stands in your community.",01:08:48
Sam or Laura Schrager,01:08:48,So what reaches the preachers define what it is they are preaching is just is to have a personal understanding of the Bible. Is that is that correct.,01:09:09
Jean Wilson or Stiner Ringsage,01:09:09,What they want to.,01:09:10
Sam or Laura Schrager,01:09:10,Hear what is the actual.,01:09:12
Jean Wilson or Stiner Ringsage,01:09:12,"Role, their actual role is showing what Jesus Christ, what his life. But it is not a party altogether as much as his life. What did his life? You know, in the world you have two things his birth. That's a big splash. Christmas, Santa Claus and Santa Claus died. But you have the world. And then this is dramatic. All the beauty of Easter eggs, new clothes. You can see little kids in the different things. His teachings, his own home. Then babies are born. That's the important. Yes. Nice that he was born deaf. That why? This is why he this and yeah, now what they're preaching what I'm now wanting to talk to the most simple things. If you come over here to Africa, you can go to Korea, whatever they want to. Sorry to. Those are what made you think this was the example that the circle of love people for warmth first thing. Now I got a friend. They're looking for something telling.",01:10:42
Jean Wilson or Stiner Ringsage,01:10:42,"Are you to tell a psychiatrist? I still haven't figured out that. But now they disappeared. He said the same is the same meaning that Jesus name. So yeah… like… like things can and. Yeah, Matthew. But after you say, Hey, I'm going back to Jimmy Carter, and so you must be born again, How Well, he said how he said when was the wind where it was where Lisbon. Where was once. You can feel your head as well. That's the spirit here General. You that some people I think they use that word. Yeah. And I find I said using. This word, I've only let's just relax and let's go again below the spirit from what people this being. Well, you take the past step and say, all right, this is in. The spirit square and. Then to have the things, you know, that's the. Thing to acknowledge that it's better to. Part with death. So something if you're if you're doing your desires and follow your plan, there's something really like, all right, you have to have help. It's like a healing. Like his father spoke of feeling. You can't have animosity. You have good times.",01:12:58
Jean Wilson or Stiner Ringsage,01:12:58,"But why? Wow… and he was there. It just acts like a bear. All right, then. Over and you realize that it's not. And why do. I want to let go of that? I want to get I want to the world because sometimes it comes just instantaneously. Other times, the single If You Can Hold and a love that person. I'm not able to do it. Myself, but there's power. Out there. That's good. Yeah, I can do that. Two ways to help you. That rebellion. Now to that, that is the then that is that tremendous feeling when there's been a accomplished then you know that's that's the whole thing now. Yeah that's step now there may be other things like this step, the response that came to thankfulness their.",01:14:20
Sam or Laura Schrager,01:14:20,Heart or there may be times.,01:14:26
Jean Wilson or Stiner Ringsage,01:14:26,"Impossible. This like an impossible situation. I take a stand and then go through with this horrible situation and pray for strength. It takes the strength to overcome something taken away. And if it comes, of course it's prescribed because through strength therapy and helpfulness comes at your being able to forward. And that's an old fashioned word, overcome, but it means you've gone through that process, this constant place. The thing is still there and you're you're changed completely where you couldn't that fact, you couldn't take it another hour, another half hour, another 15 there. Where is extreme talk from? I can do that. I can take sometimes it will go away. I think there's. Times in my life and still and you can work around and see how you can work. You can work around, and sometimes you'll go.",01:15:39
Sam or Laura Schrager,01:15:39,What does this mean to you that the. Group that this group and your own personal experiences that you have with that burden? Not to say. I mean not I know they're not the same.,01:15:55
Jean Wilson or Stiner Ringsage,01:15:55,"You know, the same.",01:15:57
Sam or Laura Schrager,01:15:57,Kinds.,01:15:58
Jean Wilson or Stiner Ringsage,01:15:58,"Of I think the essence of the essence of it is the same, especially the star. But the honor just simply went and just simply congealed and rolls into an establishment. And it's whatever can lost it. This lost. And there's always that danger. There's people's lives. I can see that even billions have come to. They're just so happy that this doing a little bit a little.",01:16:29
Sam or Laura Schrager,01:16:29,"Bit, you know.",01:16:30
Jean Wilson or Stiner Ringsage,01:16:31,"They're just born to follow. They love the security of you. They can make a ritual out of anything unfolding all around them. But don't let it happen. Find it, find it quiet.",01:16:44
Sam or Laura Schrager,01:16:44,So you don't see any. Conflict at all between your own personal in life and or whatever you should call it. And and the and the faith and the group that you that you with.,01:16:58
Jean Wilson or Stiner Ringsage,01:16:59,"Well, I, I really I should say I am right there. I'm impressed with yes, I have dropped out there. But there's this these things that you carry over.",01:17:12
Sam or Laura Schrager,01:17:12,Where there is significant difference with me I don't mean No the other congealed but when you were exposed to it.,01:17:20
Jean Wilson or Stiner Ringsage,01:17:20,"Well, possibly to me they were so moving because I didn't know anything about them. And but they were they were certainly steps leading. You are there was there were some days they were I'd say there a foundation, but they were certain steps in the right direction. I wasn't being a little I mean, let's be honest, I am a little more flexible then than some. I think the main reason why we get along this because I talk to you, because I've tried to explain my feelings and emotions, but a lot of the people, I don't think they would speak as freely and flexibly if I were. A lot of them had come out of a I've had bad experiences. The other and they dropped in like half of the pages and this seems to give them happiness. And now that they they've grown, they've grown in others. You have to be, you have to partake. You can't be a spectator. That's the best not to be a spectator and a supporter that doesn't get in.",01:18:47
Sam or Laura Schrager,01:18:47,You have to deal with that because this group as it is. Does it have an informal name that the way that people. Know want to go to.,01:19:03
Jean Wilson or Stiner Ringsage,01:19:03,Know? And so that has no relation to.,01:19:06
Sam or Laura Schrager,01:19:07,The faith.,01:19:08
Jean Wilson or Stiner Ringsage,01:19:08,"And to I don't know that much about it. Some people call the the mindset of personal. He's been in the truth for four years or they might they call it the truth the way. So they might say, well, he's been in this way or for 25 years. I break this down like this. Ten years ago. And I think all the years.",01:19:37
Sam or Laura Schrager,01:19:37,"When did you first it was in or how did that happen? In part, it seems like was.",01:19:49
Jean Wilson or Stiner Ringsage,01:19:49,"There was a sister one of the women that lived in who she had actually she had. A most interesting her. Into this she was a little girl 13 and young for her age, but she wasn't into her. She was in her with her mother and. Her children and the first thing they were. Explained was just explain to their mother one. Now, I mean, she was polite. He was nice. You know, that It just broke him the side that they didn't like. And I bet they are. And this little girl, listen, she said that we we don't we don't have to do that. Those girls, she never had a chance with another person like that. And she was about 20. She went to the school so she met somebody news at the time. So I was it's it's a funny I can going sometimes believe me it has become she's like she's no she you kind of picked them up. I just forget how she met this woman and finally got to go. But she knew what she wanted.",01:21:31
Sam or Laura Schrager,01:21:31,And she.,01:21:34
Jean Wilson or Stiner Ringsage,01:21:34,"She refused. She she was a schoolteacher. She never married. She's young girls in the family. And she knew her sister and part was minded. And she was she was very anxious to have her there. So they were looking for a girl where there's people that might be interested. And so she broke assistance to workers to bring in workers. And she says, I hope you can get out compared to some other honorable man. You don't have need to have any fear that there's some queer people just this place and perfect sister. And so that relationship between she went and she told me she didn't come to the meeting.",01:22:31
Sam or Laura Schrager,01:22:31,The church.,01:22:32
Jean Wilson or Stiner Ringsage,01:22:32,"Was there. That struck me that there the man who was preaching wasn't spectacular, but the spirit, I was able to pick it out… yeah, yeah, yeah… and Pretty Father. And then the whole city was no larger. They weren't any more. What, what happened. You had, it seems near inherent in your minds in a state of readiness or waiting here like soil. So that's what me possibly these other experiences have tried to around was waiting for the sea. Okay, but it came after the. Best experience of a great man. All your other religious experiences have been good. And just like some of them, I think with some that dream, it.",01:23:45
Sam or Laura Schrager,01:23:45,Just gets dark so early.,01:23:46
Jean Wilson or Stiner Ringsage,01:23:47,"You know, there's I never said certain things, you know, here's the people involved.",01:24:02
Sam or Laura Schrager,01:24:02,You did. You did. You saw that and you knew before.,01:24:05
Jean Wilson or Stiner Ringsage,01:24:05,"I didn't I didn't have time. I'd like to, but then I knew.",01:24:11
Sam or Laura Schrager,01:24:11,"And what's really nice about this, I'm really glad.",01:24:16
Jean Wilson or Stiner Ringsage,01:24:16,"I'm glad I home I son. You know, it's between values and common sense, between whether I feel like they're coming and how young you there. There's so many especially this all of them these parents what hear all must be 20 or 30 students here and their parents are there so you don't you're usually limited to just perhaps saying I'm thankful for God's care or something like that or just just a great time. Times. But if you ever before the time, we don't know how long they'll be going on. This may be broken hearted. This is one Sunday afternoon, three 32.3 inches. Two variables. Quite important topic and that you know. I don't get over here, but I've been there once or twice just because it's too late going home and is she's been a here know they they decide to stay here for let's say they have no training excepting from an older one and same of the man and if they're able to regroup, it's a tough life. It's not easy in their homes that isn't always been home.",01:25:54
Jean Wilson or Stiner Ringsage,01:25:54,"Usually some of the more from the more affluent had loans in the car. They have nothing. They just cycles like nothing, take nothing. And then sometimes some place anywhere. But I don't think they'll ever tell us the things about black place… like the gas… it's just the.",01:26:24
Sam or Laura Schrager,01:26:24,Friends they get out. So.,01:26:27
Jean Wilson or Stiner Ringsage,01:26:27,So not. And if some of them if they married they got that. I mean there's nothing saying they can't marry but if they do the they just do can have a home like have a place with them. Why don't you see. It's no great strangers stress. But do you have to you're not a spectator anymore participating.,01:27:06
Sam or Laura Schrager,01:27:06,In those people who preach do it for a very long period.,01:27:10
Jean Wilson or Stiner Ringsage,01:27:10,"Of time. Have them for a month, for a lifetime. Some have some of the young, some of them and one of their several singles that. First came to this country. And they started in their early twenties then. Yeah, now, man, he's so frail that they have to come. And that man started. Talking, moved. Yeah, we're moving forward, you know. That's just the that's something you can 12 years has gone for some people have handicaps and they've got all through this that struggle alone.",01:28:18
Sam or Laura Schrager,01:28:18,That you've been able to recognize people without knowing it all of.,01:28:23
Jean Wilson or Stiner Ringsage,01:28:23,Us I have I have I have I don't know what there is just. Yes. Yes.,01:28:31
Sam or Laura Schrager,01:28:31,You cannot I sort of I think I really do.,01:28:42
Jean Wilson or Stiner Ringsage,01:28:42,"Thank you, my dear, if I can keep that way. But.",01:28:48
Sam or Laura Schrager,01:28:48,I should think you're over the hump.,01:28:52
Jean Wilson or Stiner Ringsage,01:28:52,"You never to be sure of anything. The horrible thought that would came. Nobody asked. Nobody expected it, your friend. So I don't really solve it. Maybe you just move. Maybe he was going to retire. My friend next Thursday. I knew whenever I came in the other day. I guess I'm the man of my age and together I think it's because we have trust in one another. We know the value of honesty, you know, the stability of that, that I know our children and her grandchildren. I know the stability of that family the way things are. I people like that mean a lot to a person like that. What they say, health or build you off or tear it down or go on. Yeah yeah. I mean the other ones, the women. She's been a very good friend of mine all these years. She's not able to work now. She's very sick. Various complications I guess. Whatever. But you know for I guess for 15 years corresponded, we've worked for the AM a half or a third be I was reading partner so-and-so spoke to me this for the feeling I got this I have friend who is contemplating or thinking about Mary's life or whatever that would be part of her good part.",01:30:56
Jean Wilson or Stiner Ringsage,01:30:56,"I met with a lot of letters and phone. Is part of that three form card and then people call it. It's not easily broken. And in the spirit. And can you find out from my mother. That something else, if you have something substantial that you would think of as either collectively or as one person.",01:31:34
Sam or Laura Schrager,01:31:34,"You know, get more.",01:31:35
Jean Wilson or Stiner Ringsage,01:31:35,"She's she just kind of gives that my cue for about 190 years. And then mind I know we're now we're the brilliance from mother and yeah so but we're still running on the table the bible from out course but what do you think about sons? I got in there. I'm just stuck. I can't get I just can't get it. What do you think about that? Well, we both. Could it be they're offering? Think her sweet Bible, Henry. Translation Her husband is asleep and she's learned to read Sweet. Yeah. And, well, I think that little play now for them. that's great. That third grade and stuff like. How we ran up and and pay… particularly.",01:32:45
Sam or Laura Schrager,01:32:45,Well.,01:32:46
Jean Wilson or Stiner Ringsage,01:32:46,"No, no. People are just laughing and still doing things as a group. And it's just it doesn't feel close. I feel I don't know whether I should be that way or not, but I just can't work through groups and I just I think it's good for young people to go through that. I've never experienced my kids weather marches and all this sort of thing, and my sister. Went through it. But I'm just. I feel sad about that. Just wish it could happen because life is one of these things here. I don't discourage. People work all they care for, but don't get don't get on that. It's going to there. It's like it's like human relationships. It's so it's not just they thought if if I'm going to find something or some situation, it's going to be shown or unwanted, you know, to where I don't I mean I really can't certain that there's nothing can do or help.",01:34:08
Jean Wilson or Stiner Ringsage,01:34:08,"And then when I'm there, just keep my eyes open, see everything I can do.",01:34:15
Sam or Laura Schrager,01:34:15,"One thing I do think it's something that you, you know, we've had we went through it and it's what we see experience. You know, years, I think, change as well. And we would like to be able to do work.",01:34:37
Jean Wilson or Stiner Ringsage,01:34:37,I think if we can and would that would be helpful.,01:34:41
Sam or Laura Schrager,01:34:41,Would be helpful and.,01:34:41
Jean Wilson or Stiner Ringsage,01:34:41,"It would do, I think it would improve things. I think yeah, I think it's nice to try and find work that's helpful. I like my work there. I just working with women so I could make them have to do the very best I could. And I don't agree with you. You're in peril experience and it was thrilling. It's living history. It's this really you get all the books in the world and never and it's and listing is the first time. Maybe those people that were found for them would listen to their story and God I think it's… your mother.",01:35:23
Sam or Laura Schrager,01:35:23,Your mother was one of the first to come back. Some people.,01:35:28
Jean Wilson or Stiner Ringsage,01:35:28,"Yes. Do it now. She didn't not support I mean it wasn't gossip. It was history. So I guess that's why came here. You are with people, how it was gathered. Mother. There was probably people like that make contacts with people. You don't have a mind. But the first, you know, you've gone something and they're past. It's just that… it's just moving.",01:36:02
Sam or Laura Schrager,01:36:03,You know.,01:36:03
Jean Wilson or Stiner Ringsage,01:36:03,"Down here. People didn't talk about, I tell you, they were third generation. by the time these other people were right from some place else, even if it's from places like New York or something, they had done something different out of their experience. But here they've grown up. They lived them for years. They're there for generations, guess for people. But I'm not sure.",01:36:35
Sam or Laura Schrager,01:36:35,"Well, I think that partly it's because it's because, you know something.",01:36:42
Jean Wilson or Stiner Ringsage,01:36:42,The little land. But I can see there's about five rooms on each side.,01:36:47
Sam or Laura Schrager,01:36:47,What used to.,01:36:48
Jean Wilson or Stiner Ringsage,01:36:48,"My dad, we had the whooping cough getting over it and mother was over here. That was on his way to go around the island to see some right away. Yeah. So she was down here as well before I was born. And there's Grandma Mines is still called coal mine. Crow's Nest is right on the border. There is where. Well they did, they had a train that took them. The train came and went up here somewhere. I don't know where it came out but they came out I suppose the camels. And then they had to come up. You see a place called Esh Cross into the market. But somewhere around here, there we are. Ashcroft There it is left. But yeah, they carried on for legato here to. ASHCROFT Then they started in wagons, and this was 100 mile house and hundred and 50 mile. How tall today that town right there. ASHCROFT they got out from. And they I don't know whether they there was no no railroad in here. I don't know whether they took a shortcut, maybe didn't go through there. And my clear over your.",01:38:07
Jean Wilson or Stiner Ringsage,01:38:07,"Words, bag your bill. Here. This is now burned up, not Alberta. there you are. That's where they had to go by.",01:38:17
Sam or Laura Schrager,01:38:17,To catch it.,01:38:17
Jean Wilson or Stiner Ringsage,01:38:17,Were. Yeah. I don't whether they went through.,01:38:21
Sam or Laura Schrager,01:38:21,Near that or.,01:38:22
Jean Wilson or Stiner Ringsage,01:38:22,That. Yeah. There that there was no railroad thing. I think they got some supplies there was that you see the river. This was a river this the beginning of the Fraser River in here. Well that gives you a little idea of where they were now I'll tell you this story taken. I always want to know.,01:38:47
Sam or Laura Schrager,01:38:47,More about her.,01:38:48
Jean Wilson or Stiner Ringsage,01:38:48,"That she can hardly remember them. That remembers remember in a hospital. And I knew more about them by with about his past. I remember him coming home with the most interesting, thrilling tales. You forgotten all He'd come home with about nine or ten months of excitement and slipping and I. But still, I never knew much about these people in Kay. I always want to. My word is pass if you even do because need to find somebody. I think you just will do that. This talked about so many people who do we did I did that easy way over a hundred feet. Well about eight or ten years ago we went up on a trip. We went on a group, the Lancashire Group, because my dad was born on the way to the United States in Liverpool. He got to Lancashire, Liverpool, You can belong to the Lancashire Group and town. I mean he could go on to just because you get grand tour of places. So we had a big brand new bus of people right here, out here and, and often big names. I think there's some place for some things up here, but we came down through all these places back home again, went all the way up there.",01:40:21
Jean Wilson or Stiner Ringsage,01:40:21,"One of our stops was in this place called Canal, and I've heard my dad come about the house and. Then you grew up on a bus on one of the worst roads I've ever got on a bus when I'm a different type of driven, the smaller one. I didn't listen to a place called Marker Bill. Mark or Bill used to be a gold mining town, and it was real exciting and real grown. And I was then all girls, my little boy, I'm going to write and laughs and all this a whole bit. And now they read. They've got read down the place like a dance to do and Buildings Bill provides you financial place to have prices. I don't know some things you don't care too much about the stagecoach the whole afternoon. And. And this is where you became a piano player and there's a little place and then you've got to have. Well, okay. And I went to the church. It's a little tiny church very, very a of capacity. And I'm here on the wall. There was different plans. So I suppose in four or five on the side in memory of somebody or in memory of John so and so it established this church as well.",01:41:48
Jean Wilson or Stiner Ringsage,01:41:48,"Then we came to one in memory of my loving husband Roy come from such and such a year. this is that's Uncle Fred's brother. We knew about it. We hadn't paid much attention. I just wondered if his brother Norman's around here now. Mother had been dead possibly ten years, and mother, while she lived, had written to Norm and the other brother's wife all those years and had sent in Sandy reading material magazines and nice interesting magazines and clothes for the for the kids to make over because it's hard times too there. And they had one girl she'd never met. But still now that's the kind of thing I mean, you know somebody it isn't charity. It's because, you know, that mother was interested in him. And so we're always looking for her. Only did I did. When I look up Norman, we now know no one is dead. Maybe I think Norman might know something about our dad and not we just saw.",01:42:57
Jean Wilson or Stiner Ringsage,01:42:57,"So we went to the post office and asked if lived around there. But the name of the night and Thomas, you know, every morning. All right. We went over to look at more things and in front of one of the buildings near the museum display a nice statue of a pioneer, not a pioneer, but an old miner. These guys, Maupin and his mine is panning out to gold… so let's have a snapshot there. One finds that he looks nice, but I guess it doesn't look too artificial often, you know, like some of them can see. And then we were fussing out a little bit for him. Now I get over there, he dresses in quite right. We want a little color in the picture. Now, this was going on you and there's quite a few people around coming and going your across to a nice slender man wouldn't seventies watching this and after good and now here too he evidently came over and he said thing you're getting your picture right alongside that old man but you like to hold a piece of real gold in… your hand place is all right if you want to trust. Quite thrilling. Really, really big goes up and he had to tell me and I'll listen to that first year in town first. And then I had pictures taken and he's we said, this is some of you mind around here and that bar around here and bound. And he said, yes.",01:44:37
Jean Wilson or Stiner Ringsage,01:44:37,"He said, I come every year and do a little pan. And this is I have four years so we can have a while and we asked him to do every know a Norman Thompson or why yes see me that them the overseas together he and Norman and this is Norman's coming criminal and civil rights so conservative street was real close to the hotel where you are going to be planning to go and see in Beaumont and see him we'll find Norman And this man was so nice. And I don't love I know he just is a real nice person and so we when we made contact with Perot and he was thrilled to meet down the Diamonds daughters of Depression and I guess the most recently 20 some years Mother and Pearl. And we went over there and met Norman and they were handsome boys. And of course, he's in his late seventies now. And we talked a while and they had to tell us, Norman, how to tell us how he met his wife. He's, you know, as I say, the scarcity of women in those days and you had to wait for a wife. You just didn't rush out and pick them up anywhere. He's this his nearest neighbor, eight or ten miles away, had them three, three little girls.",01:46:03
Jean Wilson or Stiner Ringsage,01:46:04,"And this oldest one was about nine or ten or so. You want I was going to wait for him. He waited for about ten years, I think. Well, are you ready to talk with. He was about 17 or 18. Well, that's where you how you got your way. You just didn't go out of town. And they they were happy. They smoked here 20 miles on their honeymoon. Other cabins were married in town. And the babies, when they came running kids for Killing, they came under all kinds of various circumstances. But if you got involved in town or in Baskerville, I think, and went to school there, well, then I had. Did you ever meet our father he said, you know, I've heard so much about him, but I never met him. So he says, I tell you, my younger brother, he was only 15 when he first came with me, work for him for one summer and we said, Can you tell us about it? Yes, he said. And before the railroad came in, they knew that it was going to be all this timber open for sale. And some of the big company sent Mannion and he and another fellow, when him go, Where were you?",01:47:20
Jean Wilson or Stiner Ringsage,01:47:20,"I swear to God that he in all this area and here's part of this provincial park and part of a small area here. Well he said no, He said I was hired to help them with the horses. Now, listen, this is where Daddy says where you start out from. Daddy started out with a string of horses and his other other friend. I remember kids talk about it and they trained up here. They had it was clear out here. They out of the horses of 400 miles. No, I think it's quite that far. Your one mile, maybe 300 miles. Then they had to come in to the Baskerville that you never know. So I hope they on the line. So you running through here and we are here. Roy was to take the horse back here to Barker Vale and bring them back in the middle about the first week in October. That was the arrangement. Fine. And they knew the kids would do it and they could work or do what you want to do in the meantime. But he had to take care of the horses. There were five or six for horse and the meantime, just to end up there, you can recruit.",01:48:41
Jean Wilson or Stiner Ringsage,01:48:41,"All right. The first week in October, they just surprised young Roy by coming here to bark for Dale until you didn't have to go in because it's quite a hike for a complete wilderness. You know, for young kids to bring the horses. Then there's just nobody lives there filled up and this is still the wilderness. And so I said, How did you get there? How did they come? Do they walk? They said, no. He said, every man in that part of the area, when they went in around the river they always had a quarters where the copper, you know, and they would if they needed the boat, they had to have one. They cut down a cotton with three, which is easy chopping and used to chop the long boat their little paddles and you see it put the copper nails and all from the outside. Yeah. And when you hear it, when you're hollowing it out, you know you've gone deep enough. They're rolling this so far and that ingenious and look at the this, those gullies when they went here they found this Fraser Glen here and. I don't know where of it is, Fraser, but here it is. And I went down here back to now.",01:50:07
Jean Wilson or Stiner Ringsage,01:50:07,"I figured it out above 30 inches to a mile. Massive Enough to have happened, I don't know. But the water was there. Fraser were very.",01:50:19
Sam or Laura Schrager,01:50:19,"Rough. River. Well, rough river.",01:50:22
Jean Wilson or Stiner Ringsage,01:50:22,That's the way they went anyhow. I was a swimmer. So thrilled. Have somebody tell us something about her dad because mother was so busy living them. Know that over the past we've been loving this thing. But I thought that was just so interesting. Everything that like that. Minor and me. Yeah. And just the way it all came about. We still think we were waiting to go with her. Her husband… yeah.,01:50:58
Sam or Laura Schrager,01:50:58,I love… you gave me.,01:51:01
Jean Wilson or Stiner Ringsage,01:51:01,"Well, but I think some of his wife was funny. I think I was a kid just playing at sea, and I had a housekeeper… as a night… and I was… trying to find out who. I was that I was surprised to see these playing and I smiled and let them play that and told her.",01:51:31
Sam or Laura Schrager,01:51:31,That.,01:51:34
Jean Wilson or Stiner Ringsage,01:51:34,"I told her about. And the guy in the back of that after she found I never thought of it, but I don't think I ever did. But she was a good woman and she was good. Yeah, we did have the honesty… is Well, yes… mother has gone hard out there after Daddy died and she needed money, and she. We had left about eight or ten pieces of gold and we sold them all in one piece and she did and I think she finally sold the other two. But I still have one. Person, you know, and his way to me as he something now and I'm new here and I though. yeah, yeah, yeah. I know… your mother… far… too that I'd like to have some of the same I that I would be interested. Well we've still got all those mining planes if you think there's any good you go there and resurrect them. Well I thought from my left for fortune or the party to come round here I said I had $2,000 handy. And as.",01:52:56
Jean Wilson or Stiner Ringsage,01:52:56,"I've talked over here. About that in shares. How did you get. The hell out of ours in like this and the lottery when you. Know, they started the, the provinces all came together there and that's the beginning of the Dominion of Canada. They Everyone was independent, you know, just like United States. And then they all got together on Edward and they followed it out and they decided they'd make they'd become a country living a Canada. And that was no easy thing because you had a defeated French and you had these very bullheaded Scotsmen and a few English tossed in besides, and try to get a country out of that one easy boy. So they did. Well, I'll serve with my son. My, my. I guess it was my grandmother's side of the family. The Ramseys, in about 1732. this old John Ramsey, Emily, with his wife and six sons and two nephews, and the McArthur's, another family chartered, a boat. I am a grizzled one we're proud of now. And when we cried, you just get the glory of the trickle down through and the, you know, four years they're down in the United States and down in Prince Edward Island, there was immigrants and passengers.",01:54:44
Jean Wilson or Stiner Ringsage,01:54:44,"We were even smart passengers, but they hadn't shipbuilders and they weren't. Yeah, I guess they must have a little something. They changed this boat to take from the yard. Yeah. Yeah Might have been related to Jimmy Carter by the time we landed there. This man that owned the boat was a no good Englishman by the name Stuart. You wanted to get rid of them in a hurry, so he thought he'd put them in Nova Scotia. All right. There was a terrible storm. Come up. They were complete. They shipwrecked there. Wiped down, I guess, to save their spinning wheels and their Bibles and a few things. His tools. Nobody lived there. A good Saturday. They knew of the Indians. It was a few Indians. I don't think they met them for quite a few months and all they lived on was sea cows that they could come. And t if they had.",01:55:36
Jean Wilson or Stiner Ringsage,01:55:36,"Well they didn't have t they didn't have rolled oats either. They just had nothing to live on but see cows now that was tough and finally they, they met the Indians and they told them the French have a call of you insane Pierre and make for a new and see the distance of Prince Edward Island. Those are two tiny little islands. I don't know how you'd ever find them. Whether that was the navigating. The equipment that they had. Right well or not. It's about the road from the mouth of Saint Lawrence. Does not the map. Sometimes you must be amazed. Well, they had enough experience. Yep. Now I hope they made some kind of a craft boat. They had wet the them of trees, maybe a few boards. And they got something in spring and the weather was better to take them over there. And they got some help from the French and they decided then that they like Prince Edward now that they'd stay there and they'd be here and they may have found a few French. It's more, more 150 miles long, but they may have found a few more people floating around in due time.",01:56:51
