speaker,timestamp,End Time,words
Frank Milbert,,,"He never told too much about his— the original coming into the country, that Irecall, but he located out here on Rock Creek with a little stump ranch, he and his wife, and he would go up there during the mining season and mine, see, and then, of course, that's over about the time you can start planting a little in the spring, or let's say, by the time the ground dries up the water's going down up there, see. And he would come out and he would help get the stumps out there, in other words— and then, of course, they'd run a little cattle in that stump ground, and up there and cut poles for fences and whatnot. in the old days, you know, they didn't always use wire to fence with, not where they had lots of poles. And, he had horses and he was pretty good around machinery. He had a steam engine running a pump up there that he could operate after the water— the big head of water'd run off, so that he could pump it with pressure. And, of course, when he had lots of water, again, he could get more pressure by running it through the pump. He had a four- inch pump and run it with a steam engine, which is a pretty good size rig, you understand. A four-inch pump would produce— handle more water and pro duce it into higher pressure than, we'll say an eight or a ten inch pipe would with a fifty foot fall on it. Quite a bit more pressure. It would be quite efficient at moving dirt. And he, also, had Carrico's old hydraulic giant up there at his place. After he had run Carrico— or after Carrico had left the country, why, Joe took this giant up to his place. It had set up there on East Fork for quite a while, and among Park's— or Park told me it was his, that Carrico's grandson gave it to him. And among Park's effects I found a letter from this grandson, and I still have it, that showed that the grandson had given it to Park until further notice. All the hydraulic pipe, and you can go up there anywhere and find old hydraulic pipe laying today. So the Carricos had spent quite a little money because in them days that pipe is bound to have cost money, because— well, it was a demand item them days. Sure, today, someone'd look at it and say, ""I wouldn't give you five cents for it."" But that's a different story from then."
Sam Schrager,,,"Did the guy that Joe had the run-in with, was that Adam or Adam's father?"
Frank Milbert,,,"No. Adams's father— he disappeared from the scene probably before Joe— around the time that Joe was first in there. The Old Man apparently was old, that is, was apparently old when he come in there— the three of them were r young fellows, in other words, thc t were old enough to be quite selfsufficient."
Sam Schrager,,,"So, what was the deal on that? He didn't want anybody else— Adam didn't want anybody else in there on Gold Creek?"
Frank Milbert,,,"Not particularly. You can readily see that someone'd be above you, they'd muddy the water to a certain extent, and with that muddy water down comes, especially if they got a gate, down comes the great big old flush of gravel and small rock and stuff with the flush of water, and if you got a pond be low, in little or no time that's full of that muck. You're stopping the wa ter and collecting that."
Sam Schrager,,,So what is it that happened? Joe was going to locate here?
Frank Milbert,,,"It was farther above him. Yes. Joe had put a ditch in around and got some water from one of the side streams to add on to it for his operation, see, and when his gate would work, why, that would go down and affect Carri co's operation. I had the same trouble when I used a gate, when I first used a gate in there. Some fellow from Spokane put a gate in up on East Fork, and I'd pick the water up from East Fork and run it into my pond and in little or no time I'd find it was filling the pond up. So, I went up and told the fellow, I said, ""You've got to stop that, I don't want that down there, you're filling my pond up."" And, ""What're you gonna do about it?"" And, I said, ""in here you can't do it, I got a water right on that creek and—"" I said, ""All you need to do is drop a couple of trees, cedars or something in the stream,"" I said, ""that'll create an eddy or something that'll drag it out."" And that's what he did."
Sam Schrager,,,What did Adam do to Joe?
Frank Milbert,,,"He told him that he wasn't going to mine up there. First he told him it 76 was his ground, and he said, ""You haven't got any claim on it."" And Joe said, ""You haven't got any claim on it, I'm going to mine it."" And Adam said, ""You're not. My shotgun says you're not gonna mine it."" And, he says, ""My pistol says, I am going to mine it."" And they stood and worked it out right there. One or the other was gonna and he said he backed him down on it. He said he never trustedAafterwards, totally, but he said they never had any fuss about it after that. He said he used to ride through on horse back, ride past the Carrico's place, and he said he always had. And when he said anything, he meant it generally. As near as I can recall, from everyone's description, I didn't know Adam Carrico, I only ever knew Elmer— I only ever met Elmer— and that was a good many years after he'd been up here. He was watchman at the Chewelah Copper Company Mine, and I was doing some shovel repair work up there, some shovel work up in there, at Chewelah, Washington, and he.watchman at that mine. And we got to talk ing a little bit; I possibly talked ten minutes with him, and he told me that he mined down here on Gold Creek. And that's about the total, I couldn't tell you very much that he told about it. Elmer. I never knew Adam."
Sam Schrager,,,"Well, their reputation has come down. Other people remember them too as being quite a bunch."
Frank Milbert,,,"Yeah. Yeah, they had that reputation. Hcjever, few people realized that they were— when Adam was mining he was very efficient at it. Now, you re alize that the average person that would praise the Carricos, would say, they would look only at how socially they. But I looked it mainly at how they handled the mining part of it, because this is my interest, and there fore I would be interested in how they handled that. And Adam Carrico was an efficient miner. He was an outstanding miner in his day, because what he had to work with, the type of equipment he had to work with and so forth, he did yy quite a lot more than the average fellow did. He developed all them ditches; got all that water together so that he had plenty of water to work in a place where, you know, that stream dries up in the middle of the summer. Well, he'd have water enough to run all summer long clean up and so forth, not the hydraulic, but clean up. When the stream dries up altogether, you can't even clean up your hydraulic slyto.ing and your splash gate work and so forth. You understand those boxes call for a certain amount of water to throw the bedrock in and get it cleaned up. in a mining operation like he operaa, he would be busy year 'round practically on it. They had horses and there's parts of old plows scattered around up there, if you know what they are— pieces of machinery and stuff that they e in there still scattered around that hill. Well, when you consider that— the source of machinery and stuff that's way off— Portland— had to be shipped by rail into Palouse, by the time he said he could afford to do it, and freighted from Palouse up to the mine, you find twelve inch and fifteen inch hydraulic pipe— not just a few feet of it— but long stretches of it. Lots of eight inch— six inch is the smallest you find scattered around the hills. Where he had a good giant, which cost quite a little money in them days— and he had that mill that he'd put in up on Gold Creek- that l5t+it€ mill. Taken all the way through, he not only was a good miner, he was very efficient at it. He knew how to get something out of whatever he had."
Sam Schrager,,,Did you ever hear how he got his background in mining?
Frank Milbert,,,"The Old Man and them fellows, when they come in there— you can see— as near as I know he was a man in his sixties' somewhere when he died—"
Sam Schrager,,,Old Man Carrico?
Frank Milbert,,,"No, the Old Man was older than that when he died, but— and he died some where shortly after '25. So this'd put him, oh, say, aman of twenty years in 1870, see. I'm just using this together. So, he come up here somewhere after 1870, or around after 1870, the first of 1870. And it's said that he 78 the Old Man and the boys had been in some of these other mining in California. And there is a bunch of them over here in Washington, the Carricos still today. Some relative of 'em. So, he's got a pretty good view of mining, let's say, of how bigger mining was done in California. And he apparently, I'm not talking of just running around here like gold rushers, he got the idea of creating or making a big mine. He always had that notion. That was his hard rock idea. But his placer operations was sizeable. in other words, he had a very efficient and profitable placer operation, and the records prove it. I showed you«,fc J here that the records show that he had more or less profitable thing, because when he lost his eyesight, the thing went from two hundred and thirty ounces down to thirty ounces— he must have been producing the most of the two hundred ounces. Well, gold, unlike what that there fellow said in there— it was thirty-five dollars an ounce— it was twenty dollars and sixty-four cents an ounce, when they mined it. And when he said they—this Burke, I think it was, said he was up in there in Swamp Creek.:old was never thirty-five dollars an ounce til 1934."
Sam Schrager,,,I'll have to correct that.
Frank Milbert,,,"Yeah, you correct that because that's wrong in there. Twenty dollars and sixty-four cents. And before that it was sixteen dollars an ounce. However, it would vary with one place and another, you would never get over the top for it, because there'd be so much dirt in it. But, you'll have to correct that, it's in correct. LNC, Well Frank did you tell him about the time that he saved your ditch from wearing down, and letnii;; 'e, m shovel dirt?"
Frank Milbert,,,He read that out of my
Sam Schrager,,,What is the story on it? What is it that happened?
Frank Milbert,,,"It was during the days when they were placer mining up there, you know. They also told another I'm talking whenever they were mining with hydraul ic, with hydraulic giants."
Sam Schrager,,,"What I was wondering, what would because that situation?"
Frank Milbert,,,"Oh, oh, you mean that the ditch would break? Well, let's look at it this way. You build a ditch along the hillside and the water soaks into the ground slowly, you see, and the first thing you know part of it will give way. You know, the ground'11 soften and it might be days til it does it, but finally it'll soften and slide down the hill. Well that's a break in the ditch. And there's only one thing you can do is to reditch across that place, in other words the low side of the ditch went away from you. Lot of them in... So that they kept the grade. A couple of inches in a hundred feet, just so the water would flow slowly through them."
Sam Schrager,,,What did Adam Do? He jumped into the ditch?
Frank Milbert,,,"No, he'd lay longways where the break was, on the low side, you under stand and they'd throw dirt and stuff on the upper side, usually put brush and dirt both in there first, then dirt to seal it. By him holding it up there, laying down, he could hold so much greater an area; the weight of him self agin it. Joe Hougen told me that that was a fact that he would do that, someone told on him for doing it. You understand, he had help generally, the brothers as well as — he hired them Chinamen to help him, too, building ditches and so on. A new ditch is always a lot of trouble til it, you know, until itsfirmly— ftil you've got all the bugs out of it, in other words. Til you've got all these soft places and—"
Sam Schrager,,,"Well, what did the miners think of— the other miners think of their social— The Carricos' social?"
Frank Milbert,,,"They didn't leave other miners around 'em, if they could help it. That's the way they worked it. Art Gillam told me that, and he knew Carrico personally, that he would claim that these guys'd come in looking for placer ground or somewhere to mine and he'd say, ""Yeah."" Then he'd check the wind and he'd say, ""You go on over here'.' in the direction that the wind was blowing ""And find some little creek, there's gold on that one."" And then they said after, he would head that way, why, throw a match in the brush and get a fire going, and he said, ""That'll keep 'em over there, too!"" (Chuckles) However, Carrico claimed— now this is what the old miners told me— that Carrico's claim when he come in here, that you could ride anywhere on horseback over that hill and no brush, that it was always burned off! Well, you see, if you burn it off, the ground, or the woods, or let the electric storms burn it off, it don't hurt the trees at all, it just burns—they claim once in seven years it'll burn off with an electric storm. And this is true, be because the electric storms start all kind of fires up there and they put 'em out now, and the mat is a foot deep and if that ever gets aburning and all that small brush.going in the bottom— but Carrico claimed it was all open, he could ride anywhere on horseback over the hills without any brush bothering you, kexcept in the draws."
Sam Schrager,,,Did they claim that it was lightning and not Indians that did it?
Frank Milbert,,,"Lightning did it, lightning'd start it. Well, just look today, you read in the paper where lightning started twenty-one fires. W vc-, do you suppose the Indians put them out in the old days? The Indians didn't worry a bit about it. All they did, was get on the right side of the fire and let it burn."
Sam Schrager,,,"Well, some say the Indians set fires. The Indians set fires, see."
Frank Milbert,,,"Curly told me that the settlers would set fire in here to the woods. They would come a real hot time and they was afraid it would hurt the harvest, you know, would hurt the growing grain, and they'd go up there and set the woods, they'd set it on fire so as to create a haze over it, so it wouldn't be — so the sun wouldn't be so direct on the stuff. Now, that's what he claimed, 81 I don't know whether so or not. But, you could have considerable area burning around as long it wasn't a raging forest fire that hadn't burned over an area for forty or fifty or a hundred years, that's a different story, you're going to ruin the timber, but suppose it had burned through every seven years like nature has it planned. I see now the Forest Service admits that fires are standard in the woods. That's funny that they found that out after a hundred— well, since 1910 or so. After sixty or seventy years they found out that fire is native in the woods. A lot of these bugs and stuff they're fighting today is just simply they didn't let fire— didn't let nature take care of it. Fire in the woods. But, possibly they haveHlay to the public's wishes;, the whole woods is burning up, so get the Forest Service on it and put it out, where it would have been sharper to let it burn many years ago. Sure, you'd have to control burn it no end now, if you wanted to burn it. But, the tops of those ridges and mountains— it ain't unusual for it to catch fire out there and there's lots of places you can look at now, where three, four acres have burned that they've put out, you understand. It don't start as a blazing fire right away. Most of the time the rain, but it some old snag that— lightning struck the old snag and it's burning up inside that snag and you let that snag go there for another month burning, or two weeks, and the ground is all dried out and everything's dried out around it, and you'll get afire going pretty soon. It won't start Up right away. Well, you see smoke right away, that's the time to go get it out. It iipht only be a— but nature didn't go put it out. Joe Hougen, one time, he had Carrico's old compressor and steam engine running it, see Ed Carrico had a steam engine running a compressor on a shaft he dug up on the side of Gold Hill there— well, as I say, they gathered up all the Carrfcos' stuff when they went out, and they had among them, Hougen had the giant and this air compressor, and he put a steam engine on it and run a shaft on a vein that he had found up there,.and the shed that he had this compressor in was off to 82 the side of this vein, you know, and I don't know whether he was trying to clean up, or what, but anyhow he turned around and had a fire going there, and it was burning in an old snag laying on the ground, the snag was, and I said to Joe, ""Don't you think""—that morning I.was down working with Joe doing some prospecting we were together, and I said, ""Joe, don't you think we ought to put that fire out?"" It had been burning for a week or more in this— ""Oh, no,"" he said, ""let it go that ain't gonna hurt anything."" And I says, ""It's getting pretty dry, maybe we better put it out."" ""Oh,"" he says ""hell with it."" So we went down and started to work, I got in the car and AL went down about a mile and a half down the creek, I think, and we were work ing not far off from the creek, and along in the afternoon I see this rig and that rig of the Forest Service going up by, you know, and they never stopped and said a thing, and Joe said, ""They must have had a fire up there somewhere."" Along about— a couple of hours later;they come on down by, and one of them stopped and said, ""Is that your digging up there that we had the fire on?"" And, we said, ""What fire?"" He said, ""Well, it burned that shed down that that compressor was in"". And, he said, ""There's about a half acre ptch there that had burned."" He said, ""We put it out."" And that was that same morning I had told him we ought to get that fire out, but he didn't bother about it. He come to me later, and Joe said, ""You know, they said I'm going to have to pay for putting that fire out."" ""Well,"" he said, ""I'm not going to pay for it,"" he said, ""they'll just have to put me in jail!"" But he paid for it, I think it cost him thirty or forty bucks to get that out."
Sam Schrager,,,"Not too bad, really."
Frank Milbert,,,"It wasn't too bad, no. I think it was thirty-eight dollars he paid 'em."
Sam Schrager,,,I was going to ask you how you figure that mining really started things going in this country?
Frank Milbert,,,in this country?
Sam Schrager,,,Yes.
Frank Milbert,,,"Well, that isn't very hard to decipher... There was no settlers in here until they started digging for gold. The earliest settlers that I can find; the homesteaders, they homestead- ed later, they squatted first in here, that's for sure, was along about 1870, well the miners were in here before that. And they catered to the miners, so- what good would grain be here, why you had to pack it by wagon for— to Portland, or something. You couldn't do it. It was only worth thirty cents a bushel at the best. So, necessarily, the mining started the country up. The gold was here, it was free, and in demand, and the farm produce was not. So there was no reason. The same goes for timber. There was lots of timber every where. There was lots of timber where they could get it. Sure, the big in flux, the big money and whatnot was the timber the agriculture, but the first thing was the mining. It was money regardless of how you took it, be because the gold was worth money, and it was laying there for the taking. And you could put enough gold in one pocket to buy three farms or ten farms with, them days, especially back here in the bushes, you could have bought ten of them."
Sam Schrager,,,When the people first
Frank Milbert,,,"They didn't feel that— the homesteads were no particular value, you under stand, other than there is people like these ones that like to live out in the bush today,. like to get away from every body else. There are cer tain people, and I think I could be classed among them, that don't want where there's a lot of people living. You understand I'm not agin people, but I like to be where you can— well, you're pretty much on your own resources. And that was the case with the miners, they were generally— the miners were generally the people that Would depend on their own abilities to do things. The homesteaders were the same. But the homesteader run to the agricultural end of it. This Mrs. Jones up here says that you'd find all these here peo ple that was traveling along here, this was kind of a— well it was a junction in the road, the same as it is today. But you would find all kinds of them down along the river, panning and checking to see if there was any gold along there. They weren't adverse to gold— the homesteaders. If there was any gold they'd take it too, you know."
Sam Schrager,,,"Did these first homesteaders, did they, did most of their produce go to the miners?"
Frank Milbert,,,"That was their source of money, I'd say. If you stop tojconsider the home stead;, he don't need money very bad. The homesteader didn't. They would kill game for meat. They generally would bring something along, some critter, a cow or something, that they would eventually have their own dairy, their own dairy products, and so forth. They generally, a lot of them had.cows on the wagon, not oxen, they weren't all oxen, you understand. They would just simply take it easy and let the cow graze part of the time, move a little bit each day, and they'd get where they wanted to go in three days, where it'd normally take someone else one. And, when they got out there there were self- sustaining. They had butter and eggs and they could shoot deer around here no end, because there was lots of them apparently. So they had meat. They could catch fish in the river. They had water. They had fuel. They had wood, lots of it, to build with, to heat with. And what did they need? Pro bably a little clothing. And usually if they wanted to be— let's say mod ern—and have good lights, they had kerosene lamps. Five gallon of coal oil or something like that a year. And Old Park used to get ten gallon a year, he had an Aladdin lamp, you know, and it used more than the rest of them. But Park got thirty-six dollars a month from the— after he was too old to mine— Old Age Assistance. You know the State of Idaho had Old Age Assist ance. And Ihelped him get that, in fact I went and started the thing for him, so that he would get this thing. He didn't ask for it at all, but, I said, ""It's a shame,"" I said, ""neighbors— and that chiefly myself and a few other ones had to go up there and cut his wood and stake him to something— 85 groceries and so on. And, I said,""That's a shame when, we've got Old Age Assistance, he ought to have it."" I said, He Worked hard all his life and he's got as much right to it as anybody else. We pay for it."" So, they be- brudgingly gave him thirty-six dollars a month. They said he had no rent to pay, and he didn't have any fuel, and he didn't have this and that, and he didn't have any electric bill. Well, this is true, but I used to cut his wood for him and haul it in, igo up and split it for him, and things like that. And at times I even hauleI wood, I used to deal in it here, hauled the wood up there, co get out of having to take the time from what I was doing. And, if he cinted to come down and he asked me, I would go up and get him with the car and bring him down to the store and he'd pick out what he needed for the winter's supply, or the year's supply, believe it or not, he had a little beside. But he'd buy enough at one time, which would cost him a hundred and fifty dollars or so, and he'd have the money general ly for it— for part of it, at least. Well, I'd always see that he had the rest of it. in other words, he had what he needed. And I felt that the Old Age Assistance could at least, what theyh d. And that old fellow in that time was— the most he ever got was forty-two dollars— had saved up better than seven hundred dollars of that. Because when he died, I gave his nephew two hundred dollars that he had put in an envelope and told me that was to bury him on— and I had five hundred dollars that he'd gave me to send to his niece in California, because his brother had give him nine hundred dollars when his wife died in the hospital in Spokane somewhere before 1925. So, in that time that he got that, and he never got over forty-two dollars a month, living up there, he had saved, I would say, over seven hundred and fifty dollars."
Sam Schrager,,,How many years was he up there? More or less.
Frank Milbert,,,"Oh, seven or eight. At least that many. Maybe nine. So, if he would live in these modern times, on that small an amount, you could readily see the homesteaders didn't need very much. And if he got— traded gold, he could always buy kerosene or anything else for it, he also would trade with these Indians for furs. If the Indian had some furs, he'd give him some of his farm produce, and the furs were worth money, too. And that way he'd get the little bit of money. We're talking again of homesteaders; that way he'd get a little bit of money that he needed to operate on. They traded their produce with the mner for his gold or the Indian for his furs or something that the Indian had. The Indians liked to get ahold of deer hides and what not. They made clothing out of them. Don't get any idea that the miner wouldn't use some of them deer hides and stuff for clothing, too. Clothing was no problem. The fact is, the deer hide made a pretty good window in the cabin. You'd scrape it down real thin and it'll let light through it, you know, and still... At least, it'd be a bright spot in the wall, is about all it is. I've seen 'em nailed over... a window."
Sam Schrager,,,"And Mrs. Jones, did she talk to you much about the river drives?"
Frank Milbert,,,"Some, yes."
Sam Schrager,,,"Did she actually see them, very much?"
Frank Milbert,,,"Oh, definitely. Lived right here, they couldn't help but see them. Right where that house sits up there."
Sam Schrager,,,"See, that's the thing that I didn't know. I didn't know that there had been big drives, really. I knew that there had been some logs driven before the Potlatch came in, but somehow I never thought—"
Frank Milbert,,,"Oh, there was many big drives went to Palouse. All the logs that were on along the river, all the timber, mind the timber grows best down in these draws; I cut a tree down here next to the river, close to the river here, and I thought, you know, the tree would be sixty, seventy, eighty years old, like that across the stump, you know— over two feet, twenty-six, twenty- 87 eight inches—"
Sam Schrager,,,"Well, was that when they were logging along the river?"
Frank Milbert,,,"I counted the rings on it and it had forty-five rings on it. That means it was forty-five years old. Well, they grow fast because they gfct lots of moisture down there, see. Well, you see, there was trees of all kinds along this river, of course, today there isn't too many. Sure, there's patches of trees along the river, but they grew fast. Cut 'em down and there'd be big trees twice by now. From 1870 to now? A hundred years? When you can get a tree.. that big in diameter in forty-five years? Trees that I know definitely have grown from little six inch saplings to this in thirty years. A"
Sam Schrager,,,"So you figure probably the logging that they were doing to have the river drives in those days, was mostly timbethat was just thrown in."
Frank Milbert,,,"The timber that could be, let's say, either fell into the river or pul led in with a— they usually used oxen for that. Or big heavy bulls. Because a darn big bull could pull more than a horse. They didn't have big horses them days, they were mostly riding horses, you know. And they'd take a darn big bull, you see, or a couple of them and put 'em on a yoke and just skid them into— along the edge of the river. And they would skid them in some where—wktr when the high water would come up, they'd float off. There ain't water enough in that river to float a log nowhere now, hardly— oh, well, there's a little now, but, you give it another couple of months and there is. Vend of tape cj It was about four weeks, is what she said they usually would be at it. Course, they'd be at it before the snow was off, soon as the water would start raising; the high water. And they would be rolling logs in and what not along even before the high water. You understand, they'd be decked up and they had teams or oxen, working them into the river, you see. Generally here, it's about— you can't depend on it— it can be in January, the high water: it can be in May or June. I have never seen it very high in June, but I ve seen it pretty high in May. You could float logs, you know then. But, generally, let's say, it is somewhere in February or March. So, they have to be about it pretty early. She said that they'd be out in the snow working logs into the river."
Sam Schrager,,,"People that would do the logging and the river runs, were they local farm people?"
Frank Milbert,,,"No, they were a special bunch from the sawmills. They were specially for that."
Sam Schrager,,,They were lumberjacks.
Frank Milbert,,,"Loggers. Not that the farm boys, some of them, might work on it, but the farmers themselves didn't. Because she said they were required to stay with that and they generally would have their cattle and whatnot to take care of, you know at home. She said that Joe, her husband Joe— or her dad, Joe Miller wouldn't go on it, but he generally would havek—he was a carpenter and he had a lot of carpenter work among the homesteaders to do. He would lay out a barn for them or— he was a carpenter, was what he was."
Sam Schrager,,,Did she know how this guy killed who died on the log drive?
Frank Milbert,,,"She didn't know. Rolled under the log. Got injured when he got rolled under. This wasn't too unusual, to get dumped in the river, but he got hurt some way in a log jam that they were breaking up here somewhere. No, right here on this turn, she said. See there's a curve right down here in the river, and there was a logjam ad formed in there, and they were working it free, and somehow he got killed in it. They picked him up just a short ways below. They saw him go in and he didn't come up, you understand. The one guy, she said, said that he thought he got hurt. You see, you break down through such a log jam— if a log happened to just come in and catch you, that's it. That's the last one. And she said they picked him up just a short ways down below the— see there's a— it comes out in a rapid and there's a flat in here, and they brought him up and asked if they could bury him. She suggestthey bury him on the corner of the homestead. Well, I guess the ground hadn't been surveyed yet, but she said the section line come right through there. The homestead had to be— you know, eventually it had to match the section line, and that was her story that it was put on the section line, or near the section line, that they buried him."
Sam Schrager,,,I wanted to ask you about... and the way remember his operations. A lot of people talk about... about as well remembered as the Lost Wheelbarrow is.
Frank Milbert,,,"Oh, in a way— he operated over a longer period of time, so he's much better known than... While he was not as spectacular, he didn't make as big a flush of it as the Lost Wheelbarrow Mine did; they were overnighters, you know, they were like the gold rushers, they'd get in and get out. Get in and get it and get out, would be the way to say it. The first I got to know was Curly Darrow said to me, ''Let's go over, I want to see how Jessie is doing over there. Do you want to go over and see his diggings?"" And I said, ""Sure."" So I took the car and we went around up by Harvard and back into— you couldn't get across the mountain, We were right up there but get back in Jerome Creek, he was on East vrv lclri I think it is. Anyway, they had a big log cabin up there. That was where A he lived and they had a big diningroom in it, or a kind of a lumber camp for a diningroom or a cookhouse— but they lived in that same one. He had a sawmill, crushers and whatnot in there. And he- I had met Jessie then, and he went up— ""Like to see the mine?"" And I said, ""Definitely, that's what I come over to see."" And right away he perked up, because he thought there was somebody he could get some money out of. Curly introduced me and told him that I was over there with a shovel on the creek and so forth. So he took me up and he showed me the old— I think that was a part of the Bishop claim, so Curly told me, an old fellow by the name of Bishop. I met him once too, years ago. One Sunday afternoon we visited the whole bunch of them over there. And he was the one that located that located this. It was a little narrow vein about four or six inches wide and it had a little gold in it, and he had sunk a shaft on it. AndJ.essie and him — somehowj.essie got it out of him, or he was still in— had part stock in it— But he formed a company out of the thing and they sunk down about a hundred — I guess a hundred feet on this vein and it never got any better or any different, it was still just a small paying or a very low pay ing affair for a narrow vein, which wouldn't make a mining project. Let's say, wouldn't make a mine. Andj esftuyv ii as I say, he was a real promoter- he'd go around and get someone to put up some money and tell 'em, now, ""If we would sink on there, instead of sinking it, we would drift into it, then you got something that you can take the ore out."" Understand me, it's not these little shafts that you d:U for prospecting holes, they're not much good to take ore out, if you found it. Where a small tunnel can be enlarged, is one way... you could bring out a lot of ore, because you could slope it down, you see, I use gravity to bring it down and load it and bring it out. So he put one in at the three hundred foot level, see this shaft had been down a hundred foot, he went in at three hundred feet and he drilled through the hill for about three hundred feet to get to it. in other words, here's the shaft going down and the drift going in. It intersected the vein but it still was the same type of vein; six or eight inches wide. It was Carrying a little gold. And to make things so that it wasn't too expensive for jessie, he would interest such fellows as old Darrow. Smith or anybody around. He knew all these old-timers that was setting around. in the winter, you see, they wouldn't have anything pushing them. Sure when the water come on, why, the breakup in the spring they would have to be over to their mine, but from, we'll say, September, October on, they'd have their gate and everything ready waiting for the spring water, the clean up done. But over in the area from the spring to the fall, that's the area to do your placer mining in, the time of the year, I should say. And they'd go up there and dig in the tunnels for him, and they would dig for stock in the Gold Hill Mine. That's what he called it; The Gold Hill Mining Company. And they would eat down there in this big thing, and Grant R. Smith said— told me one time that he said, ""I never minded working in there,"" he said, ""you know, Mae was an awful good cook. And they fed good oVer there.' Well, see, this was an out for them old boys. They could take the winter off and go up there and work in the mine, which was warm. They weren't out in the open, you know, underground like that, it's not cold to amount to anything. And they have a good place to eat, you know, and that was a real good out for winter. And he, not only put in one at the three hundred, he put a six hun dred foot level and a one hundred foot level in there, and the nine hundred foot level was fourteen hundred feet long. And I said, ""Where did you get the money?"" Now, you understand, he didn't tell me all these things, how he schemed this, but I figured out later, I talked to the men and they told me how it was. And another visit later, I asked him at the time, ""Where'd you get the money to put fourteen hundred feet— all these tunnels in here?"" And he said, ""Well,"" he said, ""I went down here to the college,"" and he said, ""I showed them the project, and I got the professors down there,"" he said, ""to put up the money."" And, he said, ""They're the ones."" And I said, ""You know better than to put a hole in like that for a prospect, that long a run."" Well,"" he said, ""I didn't do that,"" he said, ""they wanted to do it that way."" And, he said, ""Why would I stop them?"" Well, he did pretty well. Sent his girls to college and whatnot on that. And the mine never paid a nickel. I told him one time, I said, ""How can you afford to operate this?"" ""Well,"" he said, ""you know I had a ranch and I put the ranch in."" Well, I found out the ranch was just a stump ranch. They were pretty inexpensive them days around here. And he'd buy machinery for it, but he'd buy some old piece of junk and ding it together, you know. He had a sawmill. There's a little two ton tt here, that I bought off him. I bought a crusher and a steam engine cat out and whatnot, when he sold the outfit out. They went bankrupt, it did, and they sold the whole outfit out."
Sam Schrager,,,"Did these guys at the University, were they investing in it personally, or were they doing it as?"
Frank Milbert,,,"Personally. No, no. Personally."
Sam Schrager,,,"Well, give me an idea of how a guy could pull this kind of thing off, when I would imagine that even the miners or these guys from the University— didn't they know better than that? Fourteen hundred foot tunnel?"
Frank Milbert,,,"Well, I'll give you the reason. To start with, those miners— the miners didn t care— the ones that dug the tunnels didn't care, because, I told you the reason— they had a place to winter, without any cost to them. They fed good, was what Grant R. Smith said. And... furnished everything that they used, and they had a nice warm place to work in the winter, and... was a nice person to be around. in other words, he— socially you could get along with him, and they'd play cards in the evening, you know, and have a jolly good time together, the whole bunch of them. And he knew how to keep men happy, you know, when they was working like that. And these fellows, when you're talking about these professors, they don't know, the practical end of it. They might know the technical end of ne thing, or the book knowledge on it, but they don't understand the practical end of it. And, if you were talking of an era that was some before core drilling and that type of stuff was popular yet, see, it was known, but it wasn't done in the same method as it is today. You wouldn't think of running a drift like that when you could stick up a diamond drill outfit and prospect it, see, today. But that wasn't true then, it wasn't as popular, see. And the ordinary method was a prospect tunnel, which was a small tunnel compared to a say, a working tunnel, so you can't totally claim that they were;— I'd just claim they were inexperienced. You would realize, if you would think that you would not— if you had not found anything aj the six hundred foot level a narrow vein, you wouldn't go and try to get one at nine hundred feet. And if you did, I woulda took myself, if I wanted to prospect it, I woulda started with a little wee bit better shaft at the top and run a drift down, that is a sink on it all the way. It costs considerably more to sink than it does to drift, a run a tunnel. But the argument for the tunnel is that is that you have a working vdUT, or way out, to work afterwards, see, where with the shaft you have very little. It's merely prospecting. It's true in the big mines, where they dig a big shaft, put a cage down it and all this and that, but not a prospecting shaft, that's a different story. That's merely a small, narrow hole down, see. And, there are other things in favor of that. That's why you'd find the miners would favor that drift. A shaft is much more dangerous to work in. You can readily guess that suppose you run a shaft down six hun- dred feet— well that shaft wasn't a three-by-three or a four, Curly wouldn't work in one like that, he'd have to be at least four-by-four in the open and then have a manway on the side, so that you could step off under the stairway, we'll say, that goes down there, and generally you have a stairway this way and that way, you see, you know, and work your way down on it and dig the shaft, or the opening, or shaft, is what it is, down there, we'd say, four by six feet. And use two feet of that shaft for a manway. And the other four feet is where the hoist and the bucket to run in, see. Because— Curly dug one a tungsten vein up there for me, I had him do it one summer, he and my boys did it, I was too busy and couldn't stay with it, and he insisted in hav ing to be a four-by-six shaft, and that's on the inside, it's bigger than that when you blasted out, because you have to timber it. But we were doing total prospecting, and I didn't want to start and drift on something that I didn't— we run that down about sixty feet. Well, it costs a little more, 94 maybe than it would to drift sixty feet. It was much cheaper than to go down there and drift for two hundred feet. So, as I say, those fellows are hardly practical, and yet, l knew that these miners would rather work in a drift. He knew that these other ones not being practical would spring loose for that and they figured it would cost so much a foot to drift on it, where it.cost so much more a foot to sink on it, see. Sinking is when you're running a shaft, drifting is when you're putting— So that's the total— you can figure it out from that more or less engineered the whole thing."
Sam Schrager,,,"I'm surprised that he could make a substantial income year after year, you know, doing that."
Frank Milbert,,,"He stayed with it all these years up there. Let's add one other thing: His wife was a school teacher, and if they got tight run, she could always find a job teaching or something, I'm pretty sure. And he would get up there and do the cooking and whatnot. See, Mae would be there jrver the weekend A to cook and he'd take her out to the— to teach somewhere, and he'd do the—"
Sam Schrager,,,"But let's say you go five years with little to show for it, not bringing any gold out— would you?"
