speaker,timestamp,"End Time",words
"Emmett Utt","00:23:40:27","00:24:04:21","Well, I never too good at that, but I know we went down to the races that McMinnville, Oregon are down there in McMinnville and our motorcycle regiment. I had a cop up there and he had a fight. Girl, I don't know how many girls I don't, but we'll lose six girl besides him on that motorcycle and sidecar. And he'd got back and brought brother grabbed it and was I'm girls."

"Emmett Utt","00:24:04:21","00:24:13:15","I feel a little down and down They yell you know and I don't know how he does well at all that we don't."

"Anna Utt","00:24:13:17","00:24:19:24","Must have been that fun riding in there Your mother you know you took her up to."

"Emmett Utt","00:24:19:26","00:24:20:13","Abolish."

"Anna Utt","00:24:20:17","00:24:23:01","Lawless and she enjoyed it so much."

"Sam Schrager","00:24:23:06","00:24:24:28","In the sidecar,"

"Emmett Utt","00:24:25:00","00:24:30:25","Yeah. Yeah. She rode to take, you know."

"Sam Schrager","00:24:30:27","00:24:54:10","When. When my when my mother told me about dating when she was young, you know, it sounded pretty crazy to me. I mean, I thought kids are pretty wild these days, but, you know, when she told me about it, it sounded just about as bad. Like you. You could be engaged to three different fellows at once pretty easily, you know, break in one and start another one."

"Sam Schrager","00:24:54:17","00:25:04:01","A lot of as if they didn't really is if a lot of young people didn't really know what marriage and love was was about in those days either."

"Emmett Utt","00:25:04:05","00:25:04:19","Know."

"Sam Schrager","00:25:04:23","00:25:07:14","What the feeling I got."

"Emmett Utt","00:25:07:21","00:25:20:13","I had an old Model-T Ford that first year she taught school. She thought it was they call wood. Well, I don't know. It's just this side of her. You go into the temple when you're on the highway."

"Sam Schrager","00:25:20:13","00:25:22:09","But you know about were that."

"Emmett Utt","00:25:22:11","00:25:44:26","She had a lot of school after that was a good grade teacher school and low get deep in winter and no clogged road much at all by values horses slaves one at a time. And I got in and out. I go in every weekend, bring her out and take her back Sunday evening and and make track car tracks."

"Emmett Utt","00:25:44:28","00:25:57:28","Well, all the time and kind of freeze. Well, just like a little track going through the cargo ship a little bit once in a while. But you couldn't do it once you got started it. I would have never looked like a good."

"Emmett Utt","00:25:58:00","00:26:02:01","Little old."

"Emmett Utt","00:26:02:03","00:26:05:01","You know, I'd probably."

"Emmett Utt","00:26:05:03","00:26:05:06","Do."

"Emmett Utt","00:26:05:12","00:26:05:26","Like a little."

"Emmett Utt","00:26:05:26","00:26:07:01","Drag,"

"Emmett Utt","00:26:07:04","00:26:14:26","And I go and then pick her up. And that's what been over three for the snow on the road but would pack bone, you know."

"Emmett Utt","00:26:14:28","00:26:18:24","And all winter long I went in and out and."

"Emmett Utt","00:26:18:26","00:26:32:07","If you ever jumped the track but you don't have to get out and shovel and get it back up, Back up, land up the pike. But I know where you jumped and either the crowd just went to get back on the track again, where you."

"Sam Schrager","00:26:32:09","00:26:39:11","Did did most of the people put their cars up in? yeah. Yeah. You were probably one of the few that kept driving in the winter."

"Emmett Utt","00:26:39:12","00:26:41:08","Well, up there. Yeah."

"Emmett Utt","00:26:41:11","00:26:54:03","She's no good so deep up. And I didn't, you know, plows and the people put the car up and go to live horses. And there's only one other guy that lived up close to driving."

"Emmett Utt","00:26:54:06","00:26:55:23","That little baboon."

"Anna Utt","00:26:55:28","00:27:04:00","Yeah. And his home was in Peru, so he'd. But they had a meal up there and he'd come up to the meal, you know, once in a while when."

"Emmett Utt","00:27:04:00","00:27:06:06","The roads were bad. But he didn't go."

"Emmett Utt","00:27:06:09","00:27:06:21","Along."

"Emmett Utt","00:27:06:22","00:27:07:14","With my private."

"Anna Utt","00:27:07:16","00:27:12:22","Meal and he, he'd just come up once in a while. That was he had a car that was right."

"Emmett Utt","00:27:12:24","00:27:32:16","She had a place up Borden up there. And my road track one. That good place right back up, back down again if you want to go further or not. But he was out of luck because nobody even had to keep a track. Broke out all winter. No, that ripped up no much we did."

"Sam Schrager","00:27:32:18","00:27:40:14","What did couples do for entertainment? They young, you know, go in together. What was the entertainment around here in those days for?"

"Anna Utt","00:27:42:23","00:27:45:05","usually a show and blues or."

"Emmett Utt","00:27:45:08","00:27:46:12","You go to blues or show."

"Sam Schrager","00:27:46:15","00:27:47:00","Movie."

"Anna Utt","00:27:47:05","00:27:50:20","And then once in a while in Hollywood. No, not well, not."

"Emmett Utt","00:27:50:22","00:27:51:08","All of."

"Anna Utt","00:27:51:08","00:27:58:22","Them, But the dance here in Princeton, we had go to every."

"Emmett Utt","00:27:58:24","00:28:01:23","Know in the wintertime. I don't know, kids just entertain themselves."

"Anna Utt","00:28:02:00","00:28:07:27","It was just the weekends. But I'd seen."

"Sam Schrager","00:28:07:29","00:28:10:19","Movies show and blues was movies then."

"Emmett Utt","00:28:10:26","00:28:12:23","Yeah, they had movie."

"Emmett Utt","00:28:12:25","00:28:16:25","Theater down in Potlatch to."

"Emmett Utt","00:28:16:28","00:28:20:20","What?"

"Emmett Utt","00:28:20:22","00:28:29:11","Yeah, they had a deal people would go."

"Emmett Utt","00:28:29:11","00:28:33:01","To show on Saturday night on go way."

"Emmett Utt","00:28:33:01","00:28:34:26","Back to."

"Emmett Utt","00:28:34:29","00:28:43:08","Cause you wouldn't know the old road were now is still there but it is not tribal much anymore But you know what can be bought is."

"Emmett Utt","00:28:43:10","00:28:44:06","Highway."

"Emmett Utt","00:28:44:08","00:29:07:03","Comes around or not. Well I kind of bought a hall you don't lose you turn right left and it goes around up over the hill and down comes out all by that lumber company where that lumber company, Potlatch, that's where the world come out to, come down all them hills. And we would come up by one night in Redland and a whole bunch of us in the car have a whole building."

"Emmett Utt","00:29:07:03","00:29:13:14","My dad's and I had cut out wide open, much better like a boat."

"Emmett Utt","00:29:13:17","00:29:14:18","And and that way we got."

"Emmett Utt","00:29:14:19","00:29:23:27","All I can do for that over the hill. I will the headlights all of a sudden by a head it was just you know, mud road."

"Emmett Utt","00:29:24:00","00:29:24:26","And not but."

"Emmett Utt","00:29:24:28","00:29:33:15","Headlights through a fire, as you can see. And so as cars dug up by them, gosh, you know."

"Emmett Utt","00:29:33:17","00:29:34:17","I."

"Emmett Utt","00:29:34:20","00:29:44:12","Looked upon the back fence long in embittered back up those little partner platforms. Well, I can go and I head up on that back. I'm about four ditches."

"Emmett Utt","00:29:44:15","00:29:52:01","Yeah, I work out a whole bunch, you know, in the last one in the ditch on the back of the whole."

"Emmett Utt","00:29:52:01","00:29:54:06","Car, like it like about."

"Emmett Utt","00:29:54:06","00:30:01:22","Everything. And boy, boy, everybody in the country, that will be the village."

"Emmett Utt","00:30:01:24","00:30:01:29","That."

"Emmett Utt","00:30:02:01","00:30:09:16","Will thing. Love you. Lucky I was lucky All was well. I did not settle down like. Well, anyway."

"Emmett Utt","00:30:09:18","00:30:25:06","We had a lot of fun. Everybody in the car to the north, all under. And. And then when I. But it was all pretty hard, that train line up round the whole bunch of land out ahead of them. Couple of one boy. I heard."

"Emmett Utt","00:30:25:08","00:30:26:08","A little probability."

"Emmett Utt","00:30:26:11","00:30:31:02","I will probably be together for the whole problem or."

"Emmett Utt","00:30:31:05","00:30:31:20","But."

"Emmett Utt","00:30:31:23","00:30:37:02","How they lost paper about that big round belly like a little tractor."

"Sam Schrager","00:30:37:04","00:30:44:11","Did did your parents, did they object at all to you going with such a wild guy?"

"Anna Utt","00:30:44:22","00:30:52:25","boy. They weren't too much. Okay. But different Harvard people. See, I was raised up at Harvard."

"Emmett Utt","00:30:54:05","00:31:03:08","well, like Dogpatch, it was like a what do they call it? Go back there to Dogpatch or Little Abner."

"Emmett Utt","00:31:03:08","00:31:05:15","I know. Well, the."

"Emmett Utt","00:31:05:18","00:31:08:21","Family was fighting back. The McCarthyism."

"Sam Schrager","00:31:09:03","00:31:09:29","yeah? Yeah."

"Emmett Utt","00:31:10:00","00:31:35:13","Well, Harvard and Vietnam was. But like the that country back there, you know, they bunch of those old women get along the tribal line and they'd look at you, you know, like you walked in command or something. And President Eisenhower might do for Harvard either. So, well, all that way for years. So when I tried to go."

"Emmett Utt","00:31:35:13","00:31:38:29","Wherever, I thought, boy."

"Emmett Utt","00:31:38:29","00:31:45:08","I don't know. And I knew that I could be where it."

"Emmett Utt","00:31:45:10","00:31:45:29","Is like."

"Anna Utt","00:31:46:02","00:31:46:21","It."

"Emmett Utt","00:31:46:23","00:32:00:25","Looked as though really, you know, and and Bella, you got to leave. It does streak, you know, time to leave prison and a little car, Bella And you come around the corner and a beautiful more out there next to world."

"Emmett Utt","00:32:00:26","00:32:01:20","My whole the whole."

"Emmett Utt","00:32:01:20","00:32:05:00","Of it was like."

"Emmett Utt","00:32:05:02","00:32:12:12","Boy could tell you a little bit of it."

"Sam Schrager","00:32:12:15","00:32:19:08","You know, there when you started going there, they probably thought it was too bad for her. Yeah."

"Emmett Utt","00:32:19:11","00:32:20:22","Yeah. Well."

"Anna Utt","00:32:20:24","00:32:37:26","My dad said, I ask him one time he said, well he said, I suppose you have a better time, you know, have more fun if you go with a guy like him than somebody you know, I don't even know who you compared him with."

"Emmett Utt","00:32:37:26","00:32:41:01","No problem. However, allegedly."

"Sam Schrager","00:32:41:04","00:32:43:19","Probably some farmer boy."

"Anna Utt","00:32:43:22","00:32:59:26","But anyway, he he was always was good to him. And we had her come back down here and he'd come down helping Horace. And he was they were real good pals."

"Emmett Utt","00:33:00:15","00:33:05:06","getting close to and."

"Emmett Utt","00:33:05:08","00:33:07:22","Yeah, we got along all right."

"Sam Schrager","00:33:07:25","00:33:22:23","Well, did you do a lot of planning before you got married? Thinking about, you know? Well, yeah. I mean, getting married and what you would need to be married as far as, you know, setting up house and all that stuff. Thinking about the future. Did kids do that? Knows?"

"Emmett Utt","00:33:23:11","00:33:23:28","my."

"Anna Utt","00:33:23:29","00:33:24:27","You know."

"Emmett Utt","00:33:25:01","00:33:26:27","Went from day to day."

"Anna Utt","00:33:26:29","00:33:27:07","All."

"Emmett Utt","00:33:27:07","00:33:31:10","At once. We decided, well, we got engaged and."

"Emmett Utt","00:33:31:12","00:33:34:28","And she."

"Emmett Utt","00:33:35:00","00:33:40:10","She had been teaching, but I didn't have a job. Did you know all that little thing anyway."

"Anna Utt","00:33:40:12","00:33:49:16","No, but I had one more year before I'd have to go back to school and, and then the mill shut down."

"Emmett Utt","00:33:49:21","00:33:50:09","Well they had."

"Emmett Utt","00:33:50:09","00:33:58:07","A water and it could, didn't have enough water to float along down at the dam at Potlatch another long lived on the ground and just so they had to shut the mill down."

"Emmett Utt","00:33:58:07","00:34:01:28","So I thought, well, why don't we go."

"Emmett Utt","00:34:01:28","00:34:02:23","Get married and."

"Emmett Utt","00:34:02:26","00:34:07:12","Go on our honeymoon all down? That that's what we did."

"Anna Utt","00:34:07:14","00:34:14:20","And then we come back and we went to Garfield and got our stole and."

"Emmett Utt","00:34:14:23","00:34:16:21","Rode out that Potlatch."

"Anna Utt","00:34:17:08","00:34:24:13","Well, after a while, yeah. We couldn't get one right out. The few weeks wasn't four. We got one."

"Emmett Utt","00:34:24:15","00:34:27:23","Yeah, we had Boulder and finally got it."

"Anna Utt","00:34:27:26","00:34:37:13","And then we moved in with our bedroom set in our kitchen up there and."

"Emmett Utt","00:34:37:15","00:34:38:19","But I was just like."

"Emmett Utt","00:34:38:19","00:34:42:07","They call it like, you know what? We knew."

"Sam Schrager","00:34:42:09","00:34:42:19","What."

"Emmett Utt","00:34:42:19","00:34:43:15","You know."

"Sam Schrager","00:34:43:15","00:34:47:11","I went to Garfield to get a stove, you know."

"Emmett Utt","00:34:47:11","00:34:59:04","Yeah, we absolutely bought it over to had a high Island run a hardware store. So we went over there what the mother purchased out to be. Well, it was, yeah."

"Anna Utt","00:34:59:06","00:35:07:22","Close that spring we bought you. No, you had a 22 and I got me one."

"Emmett Utt","00:35:07:26","00:35:11:23","Yeah. We used to go school, so I got her a little tired to."

"Anna Utt","00:35:12:11","00:35:19:08","just a little one. But man, we were from squirrels for a while, and then I just couldn't see him at all. I just miss."

"Emmett Utt","00:35:19:09","00:35:23:17","Or she was a delight."

"Emmett Utt","00:35:23:19","00:35:24:18","Well, it got her."

"Emmett Utt","00:35:24:21","00:35:26:09","What was that I want?"

"Anna Utt","00:35:26:12","00:35:31:29","Well, that's not. But anyway, I could shoot a wire."

"Emmett Utt","00:35:32:02","00:35:32:17","We were like."

"Anna Utt","00:35:32:18","00:35:33:11","Wire."

"Emmett Utt","00:35:33:13","00:35:40:27","You know what? A wire table too. Opposed? Yeah, she could, but the way she could do it."

"Sam Schrager","00:35:41:00","00:35:49:05","Did you, Did you use any of that food? Did you there for food when you shot the shot, the animals in the Jesus skins or just for play?"

"Emmett Utt","00:35:49:08","00:36:09:12","Well, just get rid of. They were just farmers, almost plain bound. You can get rid of her. They of you, don't you much anymore. Now they're pretty well done rid of it, Boy. When I was a kid. Right, right, right up the road, a bitch girl running back and forth across the front of the car over."

"Sam Schrager","00:36:09:15","00:36:12:23","Well, did you get shivery? You got married?"

"Emmett Utt","00:36:12:26","00:36:13:17","Yeah."

"Anna Utt","00:36:13:20","00:36:16:02","Yeah, We had."

"Emmett Utt","00:36:16:04","00:36:17:04","About."

"Anna Utt","00:36:17:07","00:36:30:03","A shower up in Harvard, and I had one down here to Princeton. And then we had in Shivery, and it was. It was just beautiful."

"Emmett Utt","00:36:30:05","00:36:32:00","Yeah. How many?"

"Anna Utt","00:36:32:03","00:36:33:06","Well, two showers, you."

"Emmett Utt","00:36:33:06","00:36:40:22","Know, we're not all right. And one of your boyfriend had a sherry and I just had a box to go out, you know, and."

"Emmett Utt","00:36:40:24","00:36:42:06","I was alone."

"Emmett Utt","00:36:42:08","00:36:48:03","It wasn't all that many people here, but somebody told me everybody went out with Pocketful of Cigars."

"Sam Schrager","00:36:48:06","00:36:49:08","We got something out of it."

"Emmett Utt","00:36:49:08","00:36:51:25","We got to go with."

"Anna Utt","00:36:51:27","00:36:56:02","That was."

"Emmett Utt","00:36:56:05","00:36:59:27","By the way, spells every."

"Sam Schrager","00:36:59:29","00:37:12:29","All of this. I thought there were two ways. The way the easy way I seen it is s HIV a r e, but I've also seen it spelled c h like sha vra or something."

"Anna Utt","00:37:13:00","00:37:14:01","Yeah, that's."

"Sam Schrager","00:37:14:06","00:37:14:26","Which is."

"Emmett Utt","00:37:14:29","00:37:21:02","French. I think it's probably a French word. CAGR. I've a R."

"Sam Schrager","00:37:21:04","00:37:22:13","Yeah."

"Emmett Utt","00:37:22:15","00:37:23:19","The French, every."

"Sam Schrager","00:37:23:19","00:37:26:05","Word is that that's pronounced chivalry too."

"Emmett Utt","00:37:26:06","00:37:33:11","Well I guess if you look at my dictionary, chivalry and that will spell it and that's what it is."

"Sam Schrager","00:37:33:13","00:37:36:26","What were they showers like then. Did they give you gifts."

"Anna Utt","00:37:37:02","00:37:37:27","Yeah. Gifts."

"Emmett Utt","00:37:38:00","00:37:38:11","Yeah."

"Anna Utt","00:37:38:11","00:37:56:04","The pillows slept, you know, or, or blankets or a lot of dishes. I got that covered back in there. most of them. A lot of wedding gifts in there. I'll have to divide up one day."

"Emmett Utt","00:37:56:07","00:38:04:29","You know they don't in the morning. I have no chivalry around here anymore."

"Sam Schrager","00:38:05:01","00:38:09:03","Or did they surprise you with that part of it? I mean, did you know or come in or."

"Emmett Utt","00:38:09:03","00:38:36:04","Did what was where did you get the bed? You know, they make you get a dress. I remember when I got up and got married, we lived on the other place up there. You know, So my guys, when they started to come in, they were shooting shotguns off and beating on cans. And and we got an old shepherd dog."

"Emmett Utt","00:38:36:06","00:38:51:13","And I never seen a dog as brave as he was, but he went out the whole window banging away and and redneck. You know, we were out running ditches over Java. I guess he beat him."

"Emmett Utt","00:38:51:16","00:38:51:21","When."

"Emmett Utt","00:38:51:25","00:38:56:01","They come on up the house. And of course."

"Anna Utt","00:38:56:03","00:38:57:20","That's what kind of war."

"Emmett Utt","00:38:57:20","00:39:00:08","And then that whole carnival."

"Emmett Utt","00:39:00:15","00:39:00:19","it's."

"Sam Schrager","00:39:00:20","00:39:01:16","Lovely."

"Emmett Utt","00:39:01:18","00:39:03:09","Kind of grass, I think."

"Anna Utt","00:39:03:11","00:39:09:25","And then I got two or three like this. it's like Hannibal Volume."

"Sam Schrager","00:39:09:27","00:39:12:14","Those are shower gifts. Yeah. really nice."

"Anna Utt","00:39:12:20","00:39:22:20","And then the hope is dark glasses, you know, and fruit bowls and little fish, you know, that kind of stuff,"

"Emmett Utt","00:39:22:22","00:39:28:19","I wonder why they call that kind of old. They used to give prize, Arnold."

"Sam Schrager","00:39:28:27","00:39:34:28","it looks too nice for that. Maybe it's the colors because it has the it reflects so many different colors and."

"Anna Utt","00:39:34:28","00:39:47:16","Coverage and and, Reynolds has won all that, and that's the only it's."

"Emmett Utt","00:39:47:18","00:39:48:11","Done and."

"Anna Utt","00:39:48:13","00:39:53:21","Looks like the same color and everything."

"Emmett Utt","00:39:53:24","00:39:56:22","But I won't do President."

"Emmett Utt","00:39:56:24","00:40:00:19","Usually out of advertising. You know, we've got a problem with."

"Emmett Utt","00:40:00:21","00:40:01:25","Depression but I know."

"Sam Schrager","00:40:01:25","00:40:06:23","What you're, you were telling me about the, the dog dog bit."

"Emmett Utt","00:40:07:09","00:40:09:16","but that guy. But anyway, they come up on the house."

"Emmett Utt","00:40:09:16","00:40:11:22","Well all the racket we have see."

"Emmett Utt","00:40:11:25","00:40:17:04","I just little kid and so I went look out the window it's."

"Emmett Utt","00:40:17:06","00:40:19:19","Summertime and I think they had the window raised up so far."

"Emmett Utt","00:40:19:19","00:40:22:03","And I to put my head out of my head out."

"Emmett Utt","00:40:22:06","00:40:23:16","I seen a ball of fire right down."

"Emmett Utt","00:40:23:16","00:40:27:18","I'm blooming and so some."

"Emmett Utt","00:40:27:19","00:40:30:06","Guys have pulled the trigger though, if you know there."

"Emmett Utt","00:40:30:09","00:40:34:17","And they didn't have a trailer. So the next day I went up out right up just."

"Emmett Utt","00:40:34:19","00:40:35:00","Above the."

"Emmett Utt","00:40:35:00","00:40:38:14","Window or whatever it is on the roof. You know."

"Emmett Utt","00:40:38:17","00:40:39:06","Birds travel."

"Emmett Utt","00:40:39:06","00:40:41:18","Around the over."

"Emmett Utt","00:40:41:20","00:40:42:16","New house fell."

"Emmett Utt","00:40:42:16","00:40:46:10","Down. Now it was still a little."

"Emmett Utt","00:40:46:12","00:40:54:02","Bit not a very far on top of that bag. You know, like that. I had got little to look them down."

"Unknown Speaker","00:40:54:02","00:41:00:06","That's why I got up."

"Sam Schrager","00:41:00:09","00:41:05:25","Well, when did you first start working on the bill? That was before you two were married, right?"

"Emmett Utt","00:41:06:09","00:41:07:01","yeah."

"Emmett Utt","00:41:07:03","00:41:12:21","I had working down the mill during World War One."

"Sam Schrager","00:41:12:24","00:41:14:08","That early."

"Emmett Utt","00:41:14:10","00:41:41:21","By 1918. Well, only five days got it. And all the kids was able to work, could get a job because they pulled so many men out, you know, going to war. But boys and women to work and and that's when I started work like a major down the mill. I think I was about."

"Emmett Utt","00:41:41:23","00:41:43:25","1718."

"Sam Schrager","00:41:43:28","00:41:51:26","She if that now if that cause you weren't you born in 19 three. Yeah you must been even younger."

"Emmett Utt","00:41:51:29","00:41:53:01","I mean she."

"Sam Schrager","00:41:53:03","00:41:54:29","Was 18 and he was born in three."

"Emmett Utt","00:41:54:29","00:41:56:21","You went right to war."

"Sam Schrager","00:41:56:24","00:42:03:05","I think we got him in 17, 17. You must have been about 14. 15?"

"Emmett Utt","00:42:03:06","00:42:18:19","No, I would do something wrong. But, boy, either It must've been right after the World War 16. Like I was 17, 18 years old when they did."

"Sam Schrager","00:42:19:09","00:42:22:06","did they still have a ten hour day when you first started working?"

"Emmett Utt","00:42:22:06","00:42:22:13","No, no."

"Sam Schrager","00:42:22:16","00:42:24:06","8 hours. Eight?"

"Emmett Utt","00:42:24:08","00:42:25:26","Well."

"Emmett Utt","00:42:25:28","00:42:29:24","I think about 1914. It lasted 10 hours a day."

"Sam Schrager","00:42:29:26","00:42:39:25","What was the the working conditions like when you were when you went into the mill? I guess the Wobblies had already cleaned it up to as far as the ten hour day goes. Yeah."

"Emmett Utt","00:42:39:27","00:42:42:11","Yeah. Well, I don't know."

"Emmett Utt","00:42:42:13","00:42:43:12","Good word, but."

"Sam Schrager","00:42:43:12","00:42:49:07","What was the, what was the work like? Did you get did you get many breaks during the day or anything? Like."

"Emmett Utt","00:42:49:07","00:42:49:21","No, the."

"Emmett Utt","00:42:49:21","00:43:10:07","Work wasn't too hard. They all had a lot of men, you know, where they tried to double work up on guys like they do now, you know? No, they just could go down and, like, pick them up the white guys and pick their do after they go by the boards and work no hard work and pay one too hot $3.40 a day."

"Emmett Utt","00:43:10:09","00:43:16:04","But a lot of money for a kid. And I read him a little."

"Emmett Utt","00:43:16:06","00:43:21:14","Book, you know, one."

"Emmett Utt","00:43:21:17","00:43:51:01","Six days a week and no one ever tried to mail up down here. They started up to shift whatever they you know, whatever they kept all mill going day and night. Well, I don't know that run I started of about 1906, I think when they got the milk direct you know some and I think was about 1914."

"Emmett Utt","00:43:51:03","00:43:56:20","Well it finally got down to 10 hours and then finally down the road, I think about 1914, it left ten out of it."

"Emmett Utt","00:43:56:21","00:44:00:27","Yeah. Yeah."

"Sam Schrager","00:44:00:29","00:44:13:18","Well, I when I've been talking to people in Potlatch, I've heard quite a bit about all the foreigners at work there. Whoever did you, did you know or, or see much of the Greeks and Italian or Japanese in there."

"Emmett Utt","00:44:13:24","00:44:37:04","And sure you're not Millwood. Well that would be before World War One. World War two were well over 6 million. That sawmill down, it was quite long. Greeks I've had death, Japs."

"Emmett Utt","00:44:37:06","00:44:50:17","I've had Greeks all out for purges. And I have been on occasion a long time that I."

"Emmett Utt","00:44:50:17","00:45:11:10","Was the only one. Wasn't a whopper or Greek of all of it. I don't. But then during the Depression was when they got them burned out a lot. A lot of them took off during the Depression and never come back."

"Sam Schrager","00:45:11:12","00:45:20:24","Did were they did did they stick to themselves? Pretty much, yeah."

"Emmett Utt","00:45:20:27","00:45:22:21","Yeah, they were."

"Emmett Utt","00:45:25:00","00:45:44:24","that guy they used to be in the middle of summertime, you know, they'd all get around the bunch and Greeks and all and I on them. Another one about three or four guys on the outside, the soldiers wasn't Greek and guys, the jack and electronic chicken and all that."

"Emmett Utt","00:45:44:27","00:45:50:10","A lot of the beach huts in Kentucky was."

"Emmett Utt","00:45:50:13","00:46:06:00","Actually grew largely used to give mud. yeah, they'd congregate boom sales and associate. Well, I guess you can boil."

"Emmett Utt","00:46:06:02","00:46:12:07","Away Well it really well."

"Emmett Utt","00:46:12:09","00:46:13:28","When we left Potlatch, I guess I."

"Sam Schrager","00:46:13:28","00:46:15:12","Never got steamers."

"Emmett Utt","00:46:15:15","00:46:19:27","Yeah, well, Gus, I guess there's only one level of. Yeah, I don't."

"Sam Schrager","00:46:20:00","00:46:21:19","That's true."

"Emmett Utt","00:46:21:22","00:46:25:00","Well, I guess a little Gus was the last one. No. Bunch."

"Sam Schrager","00:46:25:02","00:46:35:05","Do you think that they that the foreigners were, were sort of discriminated against so far as getting the better jobs? Do you think they had a harder time than the Americans?"

"Emmett Utt","00:46:35:07","00:46:36:18","I think they were favored."

"Emmett Utt","00:46:36:20","00:46:38:26","Yeah. Yeah, Yeah."

"Emmett Utt","00:46:38:29","00:46:58:27","Well, there was a reason for it. I don't know. It's. I can't prove what I say there, but they do anything. Good job. And an ordinary guy around here. They would. None of them I imagine a little old single Bucknell all back together didn't cost too much to live, but they kicked back to the boss. Well, I've heard."

"Emmett Utt","00:46:58:27","00:47:09:04","No, I never seen that. But I think it must be something to it. Kickback so much a month. The boss wasn't working up on the job."

"Emmett Utt","00:47:09:06","00:47:12:25","And."

"Emmett Utt","00:47:12:28","00:47:16:23","So they didn't have much trouble working The better jobs."

"Emmett Utt","00:47:16:25","00:47:18:27","You know, I wonder."

"Sam Schrager","00:47:18:27","00:47:30:01","How come the Greeks were in the sawmill and the and the Italians were in the yards? I mean, why they worked out that way. Yeah, well, to figure out why that was."

"Emmett Utt","00:47:30:04","00:47:51:03","Why that's on the farm. But there were a lot of rattler later and what else? When they had the railroad run all over the yard that it all lumber around on, they had a lot of them working up on the section and building tracks. And then there's some. You worked on the Green Zone."

"Emmett Utt","00:47:53:23","00:47:56:03","boy, that was very good."

"Emmett Utt","00:47:56:03","00:48:04:18","No talent Didn't make very good. I guess they don't do this. They do it to kind of."

"Sam Schrager","00:48:04:21","00:48:18:04","I don't know it both Southern Europeans, but that doesn't mean much. It doesn't mean you. I don't really know. Did you did you have any make friends with any of the Greeks in the."

"Emmett Utt","00:48:18:14","00:48:23:21","yeah. Yeah. Like after the world War Two."

"Emmett Utt","00:48:23:24","00:48:27:29","There was little Gus John Guy. You know."

"Anna Utt","00:48:28:01","00:48:33:27","How John Gaynor was? Good friend of his."

"Emmett Utt","00:48:33:29","00:48:49:11","You know, he and I were good friends, and Gus, I knew him pretty good, buddy. Not good. The John Draft, brother Tony. And, yeah, they were all good guys."

"Anna Utt","00:48:49:14","00:48:50:05","I know."

"Emmett Utt","00:48:50:07","00:48:51:23","Or go along with them."

"Emmett Utt","00:48:51:23","00:49:24:14","All right? But the rest of them, they just disappeared. I don't know where they went to One of them. I don't know. He. Like I say, we did money on the Depression. Come. I think maybe. I don't know what your name was. They call it Sleepy Jim, followed in by Sleepy Jim, and he was kind of a like a guy walk with a, you know, like his older brother."

"Emmett Utt","00:49:24:17","00:49:25:14","He saved money."

"Emmett Utt","00:49:25:17","00:49:27:07","So I guess when depression come on."

"Emmett Utt","00:49:27:07","00:49:28:16","He pulled out and."

"Emmett Utt","00:49:28:18","00:49:44:19","Somebody told me when I got to him and another guy went to go and they bought a big hotel, Del Rio, and then they made money on that. I got another one and I guess it got to be made in Irish, moved them to Greece."

"Emmett Utt","00:49:44:21","00:49:49:03","Yeah."

"Sam Schrager","00:49:49:05","00:50:02:21","Well, what about the Japanese? they, they were pretty much separate from from everybody else too. They Japanese."

"Emmett Utt","00:50:02:21","00:50:10:14","Yeah. yeah. They had the, they had their own boarding house company. Built a boarding house just for the Jap down there. Potlatch."

"Emmett Utt","00:50:10:16","00:50:12:07","Yeah. They."

"Emmett Utt","00:50:12:09","00:50:24:14","They settled pretty well as one little Jap used a janitor in the store and down the main office up a be I think was his name something like that."

"Emmett Utt","00:50:24:16","00:50:28:24","Yeah. Just a little fella. he had a."

"Emmett Utt","00:50:28:24","00:50:34:17","Wife and two or three little kids, but they were Pearl Harbor had."

"Emmett Utt","00:50:34:20","00:50:36:16","Well I."

"Emmett Utt","00:50:36:18","00:50:44:02","I guess they just real railroad about concentration camp, I guess."

"Sam Schrager","00:50:44:05","00:50:52:07","Yeah, I heard. I heard that there was talk that he was an agent of some kind and, well, they thought about all the Japanese and. I don't know."

"Emmett Utt","00:50:52:07","00:50:54:20","Yeah, well, anyway, this guy."

"Emmett Utt","00:50:54:22","00:50:56:13","He was just a janitor."

"Emmett Utt","00:50:56:15","00:50:57:26","But, yeah, he had a."

"Emmett Utt","00:50:57:26","00:51:00:05","Real expensive camera."

"Emmett Utt","00:51:00:07","00:51:01:03","And."

"Emmett Utt","00:51:01:06","00:51:24:24","Different guys would take him around the country. You know, they got looked at and you've taken pictures and nobody thought nothing about it till after the with. And they wonder, why the heck, how are you going to put that the camera? And that was really some camera. And then of course Pearl Harbor his way. They figured he was just working by the mail."

