speaker,timestamp,End Time,words
Laura Schrager,00:41:48:04,00:41:58:09,"Well, what kind of changes did the rail bringing the railroad in from Potlatch through Harvard? What kind of changes did that have on the area?"
Edna Johnson Butterfield,00:41:58:11,00:42:21:09,"And it made trains, you say? But they had the same trains as we have now. And they. When did you see the train when my folks come here. Didn't come here to Blues and then the train and routes that that line was built and the pollution, they come and that's how they kept building."
Laura Schrager,00:42:23:03,00:42:32:23,What effect did the train being the track being laid from Palouse through Harvard. What effect that have on the area here.
Edna Johnson Butterfield,00:42:32:25,00:42:42:15,Well it brought more people in here that preceded it. That brought a lot more people. And no waste here.
Edna Johnson Butterfield,00:42:42:18,00:42:58:14,"And from all over the country and, and besides that, it felt if people more, more of something to do more employment. And."
Edna Johnson Butterfield,00:42:58:16,00:43:28:12,"And then it was several years that they logged and all the logs and loaded them onto the cars to ship them out to wherever they were on the ship. And, I know one thing we should look forward to. Every spring when I was a girl, no logs going down the river, they dropped definite logs that were loaded."
Edna Johnson Butterfield,00:43:28:14,00:43:55:05,"Then there was a load and loved up above. would fill their which drove, what they call roll. They dumped them in the river, and then they and guide them down and down stream to where they wanted to at first check on floats. And then when they got the name, built a potlatch, they told them, took them to Potlatch, and then load them up from there."
Edna Johnson Butterfield,00:43:55:07,00:43:59:21,And that's the way they did them. Early days.
Laura Schrager,00:44:05:02,00:44:08:18,"And this was Big Meadow Creek, much wider than it is now."
Edna Johnson Butterfield,00:44:08:18,00:44:32:21,"Oh no, I mean, I, I just wasn't near as wide as it is now. No I'm at a crooked. Has widened in this last few years."
Edna Johnson Butterfield,00:44:32:23,00:44:39:27,Oh that Colonel Lankester I think he was born there. Are there different numbers taken up in that country?
Laura Schrager,00:44:40:00,00:44:42:02,I don't know.
Unknown Speaker,00:44:42:05,00:44:42:23,Where.
Edna Johnson Butterfield,00:44:42:25,00:44:45:26,But you said you had contact with him.
Laura Schrager,00:44:51:14,00:44:54:26,Where did your children go to school from here.
Edna Johnson Butterfield,00:44:54:28,00:45:02:13,Well they went to the it's
Edna Johnson Butterfield,00:45:02:15,00:45:33:00,"Well I did it. They had to walk just about a mile from here over to the schoolhouse for my children. And, we had a teacher there and they, they tear children had to walk that. But but when I in when I was a child going to school, they my father gave them the land to build, the schoolhouse on our property."
Edna Johnson Butterfield,00:45:33:00,00:46:04:02,"So I only had to walk about a half mile to school, but. Well, there was nobody else living above there. There was no reason people kept living up there. Often. And really, the people up there that had that land at that time could have seen ahead in known for coming. They'd made a lot of money by staying right there, but they couldn't, you know, you can't see that far ahead."
Edna Johnson Butterfield,00:46:04:05,00:46:16:21,"So, then my children went to school here or over here and a all schoolhouse and,"
Edna Johnson Butterfield,00:46:16:23,00:46:33:23,"And then after a few years later, they went and consolidated the school, this school district in with the one at Harvard. And they,"
Edna Johnson Butterfield,00:46:33:26,00:47:02:02,"All up into a fine I can show they then the potlatch. And I guess that's school bus now, but it will take a little room, pick some up in the morning and bring some home at night. Shame to death. Now."
Edna Johnson Butterfield,00:47:02:05,00:47:13:17,The children had to. A lot of them had to walk a lot farther to get to school. 11 days than I do now.
Edna Johnson Butterfield,00:47:13:19,00:47:42:12,"But for, three to the longest, the last school year, I you. And I think it was five months. We just to you we couldn't well, they didn't have money to do it. And the teachers at that time was getting. That, that we're never getting more than about 25 to $35 a month, and then they'd have to pay for their board out of that."
Edna Johnson Butterfield,00:47:42:14,00:48:00:10,"Now, you see how much them teachers were making them days. And I bet some of them teachers that now, were just can't couldn't hardly believe it that that's what they paid."
Edna Johnson Butterfield,00:48:00:12,00:48:12:18,But and they were always glad to get the job because they're smart. They worked with the jobs they had.
Laura Schrager,00:48:12:21,00:48:18:13,What do you think?
Laura Schrager,00:48:20:05,00:48:30:01,"in order to make a go of it in those days, do you think the, you know, if a family was just willing to work hard that they could make it?"
Edna Johnson Butterfield,00:48:30:04,00:48:55:22,"Well, yes. I had to work hard in order to make it. And they had to do with very little. Now, I know this to be a fact that, when I was a child, my mother had a green satin dress, and she wore that for a good dress. 50 for 15 years. No one would think these days."
Edna Johnson Butterfield,00:48:55:24,00:49:17:13,"Yeah, yeah. And now myself, I like a good dress. I would wash it off and. but when you get close seven days, you have to take care of."
Laura Schrager,00:49:17:16,00:49:20:01,"Did you just have one good dress, too?"
Edna Johnson Butterfield,00:49:20:04,00:49:46:29,"One year at school, when I was in head up on my, my folks school, I had an outing, flannel dress. I wore that every day during the school term. my mother would wash it on Saturday and get it dried so I could have it again. Monday morning. Dear, to wear to school. I wore that the whole school year."
Edna Johnson Butterfield,00:49:47:01,00:49:51:11,That's the only one I had. There were.
Laura Schrager,00:49:51:13,00:49:54:23,Is that how it was for most? Most kids.
Edna Johnson Butterfield,00:49:54:26,00:50:06:16,"Well, was with some. Some had a little better step, you know, they had little bit of made little more show they could and some didn't have any better either."
Laura Schrager,00:50:07:08,00:50:09:19,That's something.
Edna Johnson Butterfield,00:50:09:21,00:50:14:00,Oh yes. Edward.
Edna Johnson Butterfield,00:50:14:02,00:50:28:23,It used to me when I look back it really don't have to look passable.
Laura Schrager,00:50:28:25,00:50:35:04,Had things changed a lot by the time you had children. And we're raising them here.
Edna Johnson Butterfield,00:50:35:06,00:50:36:08,But then when.
Laura Schrager,00:50:36:10,00:50:37:19,Then when you were a child.
Edna Johnson Butterfield,00:50:37:20,00:50:47:19,"Oh, yes. They had changed at suitable. They had changed a lot because."
Edna Johnson Butterfield,00:50:47:21,00:51:22:16,"By the time that my children were old enough to. Go to school, I, There was more, but, better transportation to get them to school. And. Oh, I don't know. I know was better. I don't know, I know by the time that my grandchildren got to go on was so much, a whole lot better. And now my 13 great grandchildren, five."
Edna Johnson Butterfield,00:51:22:19,00:51:27:03,That I have 13 great grandchildren.
Edna Johnson Butterfield,00:51:36:16,00:51:45:13,Yes. It was not for I different.
Laura Schrager,00:51:45:16,00:51:54:04,"When did the first, When did they start thrashing around here, getting thrashing machines and."
Edna Johnson Butterfield,00:51:54:06,00:52:00:10,Well.
Edna Johnson Butterfield,00:52:00:13,00:52:39:27,"I don't know. I don't think I started thrashing in here much before 1910. Not a great deal. There's a few that had a lot of machines. And now, we bought our. First threshing machine. My husband and I know my son and my son in law. Well, I remember four foot, combine that at our first combine and, there wasn't hardly any of them in the country, but they, they got them by custom."
Edna Johnson Butterfield,00:52:39:29,00:52:45:29,They but and they couldn't do more than 4 or 5 acres a day.
Laura Schrager,00:52:46:01,00:52:48:26,When was that that they got that combine.
Edna Johnson Butterfield,00:52:48:28,00:52:53:19,"They got that combine in,"
Edna Johnson Butterfield,00:52:53:21,00:53:12:10,Yeah. 90 that combine they got in 19. 42 so they bought that combine. My old son had to go go to that service. And I know they bought it that year that he went to the service.
Edna Johnson Butterfield,00:53:13:25,00:53:27:15,He put that's his picture there at the end of the military. And he put in 40 to 42 months that service.
Edna Johnson Butterfield,00:53:27:17,00:53:39:16,And then all of that were picked and several years later.
Laura Schrager,00:53:39:19,00:53:46:20,What do people think of the First World War when that started to remember?
Edna Johnson Butterfield,00:53:46:23,00:53:59:00,"Well, I know the Second World War, what they thought. But I expected my husband to be taken. And we had three little children. And the First World War. Let me see."
Laura Schrager,00:53:59:02,00:54:03:04,You would have been married for about eight years then.
Edna Johnson Butterfield,00:54:03:07,00:54:04:04,At the Second.
Laura Schrager,00:54:04:04,00:54:05:25,"World, the First World War."
Edna Johnson Butterfield,00:54:05:28,00:54:07:02,The first one.
Laura Schrager,00:54:07:04,00:54:09:27,Yeah.
Edna Johnson Butterfield,00:54:09:29,00:54:40:16,"Well, I know that I didn't have any. Oh, yes, I did. And the brothers that I was afraid would be taken at that time. But it. Well, I guess we all just consider that we hate to say it. They didn't know about us. Come. But the Second World War, I, I had, I didn't have any, but. And my, my father in law was in the Civil War."
Edna Johnson Butterfield,00:54:40:19,00:54:54:05,"And, then the First World War."
Edna Johnson Butterfield,00:54:54:08,00:55:09:00,"Well, my father in law would have been on the first floor of war. And he in the Civil War. That was the first one, you know. And then, you know, the First World War. Was that wasn't the Civil War. The Civil War before that?"
Edna Johnson Butterfield,00:55:11:28,00:55:19:01,"But I didn't have any in the. Well, he was the only one that I had. Was in any of them or that one. The way."
Edna Johnson Butterfield,00:55:20:26,00:55:49:12,"That you don't know the in World War Two. Of course, he had to go near for it. And they said he and I don't we never could understand it. He was a slender boy and lucky to have it, but haven't let it take it. That was the big heavy one that was taken. We never could understand how they come to take the different from the boys, but well have Porsche."
Edna Johnson Butterfield,00:55:49:12,00:56:08:25,I guess what they. Yeah. I smaller and smaller one. He had. High blood pressure and that put him out. And my brothers didn't happen to go. They came in between the two wars.
Edna Johnson Butterfield,00:56:08:27,00:56:17:22,And the Grand Bend. Now they've so far they have many of them had to go.
Edna Johnson Butterfield,00:56:17:25,00:56:23:25,"But I know some of them. There's three of them. Anyway, that took things, that didn't pass."
Unknown Speaker,00:56:25:21,00:56:29:10,But.
Laura Schrager,00:56:29:13,00:56:34:10,What did you do during the depression here. Well.
Edna Johnson Butterfield,00:56:34:12,00:57:10:27,"Just what we just got along. What we could do. during the depression, we had the, use for home products. We had the care of our meat. and, and I know one time my husband and I were going to town, and, I met my husband just talking to a he stopped. They used to stuff a lot of the road and neighbors, and he put his hand on his pocket, and he said, there's what I got to do."
Edna Johnson Butterfield,00:57:10:27,00:57:18:05,"Me, I he said, I got $20 in there and should showed tight."
Edna Johnson Butterfield,00:57:18:08,00:57:28:17,"And, But aside from that. But."
Edna Johnson Butterfield,00:57:28:20,00:57:49:17,"We had our only and eggs and stuff like that. And then we raised what little garden we could. At that time, it seemed as if the frost. That's the garden. Too bad we hadn't really. Garden didn't last as long."
Laura Schrager,00:57:49:19,00:57:55:23,Were you still able to market your crops? Here. Did you have trouble selling them?
Edna Johnson Butterfield,00:57:55:27,00:58:31:17,"And death? Yes. If you want to take what they give you, trade one cow for three, three, six wheat. You had to do it though. If you want them to eat, you had to feed your family. And. No, no, I think they used to do and shout I don't, it just sounds unreasonable. They used to haul hay from up there to at one fail to pillows with it team and with horses on a wagon and sell it for three and $4 to ten."
Edna Johnson Butterfield,00:58:31:20,00:58:39:04,"Now I think of that, but they had to do it. The head of 70 for their families."
Edna Johnson Butterfield,00:58:39:06,00:58:49:11,And then Bundy left quite a while.
Laura Schrager,00:58:49:13,00:58:53:27,Was it that bad during the depression of 30? During the in the 30s?
Edna Johnson Butterfield,00:58:53:27,00:59:32:24,"No, no. That was the earlier. No. That depression is 33. I. That didn't seem to affect us here so much. We get far, we could get away. We had our own grain and work and stuff and all, and it I don't think it it didn't occur to us like there that 98 at 19 1993 and depression rate because we they get more ways of doing things that the first one."
Edna Johnson Butterfield,00:59:32:24,00:59:50:09,"I don't think that 1933, when. affected as well. I don't think that they as much as they for each other. One did."
Edna Johnson Butterfield,00:59:50:12,01:00:19:10,"But I, in 1933, my youngest girl, she was a junior in high school, and and, I made butter and sold her, Milton Becker up there at Harvard. I don't know if you got in contact with him or not. He could give you a lot of information. Okay. And there I get it. He did it paid me."
Edna Johnson Butterfield,01:00:19:12,01:00:53:28,"He gave. And I gave him a dollar a week to get money for her transportation. High school that ran. And then one by the time that that lasted till I she graduated in 34. Well, then by the time the boy got my Kenneth got old enough and they had school, that school on him, he rode free. But that's the way that they used to when the parents got so they could have cars and they'd have,"
Edna Johnson Butterfield,01:00:54:01,01:01:10:00,"Oh, a bus, that was a child. And take that. But they could ride. No. In the car that she rode in, I think it was six seven. They put it in the four years in that."
Edna Johnson Butterfield,01:01:10:03,01:01:14:26,But they got to go. It got to their high school just to stay.
Laura Schrager,01:01:14:28,01:01:17:23,Did you make much better when.
Edna Johnson Butterfield,01:01:17:26,01:01:53:08,"During one year, my mother made a ton. She made 2000 and found their one year old. And of course, she. She always done the main part of the shift. She, she lost her health, too. And, children were kind of small. She. Well, I think she played out of that as well. And, She could do, with milk because she could evade the butter, though, and."
Edna Johnson Butterfield,01:01:53:10,01:02:04:09,"But that one year, she sold a thousand, turned. So 2,000 pounds of butter."
