speaker,timestamp,spanish,words,tags
Felicitas Garcia,[00:23:46:00],"Unidos cuando cruzamos de México. Aquí 18, 18 años. tenia yo.","United when we crossed from Mexico. I was 18 here, 18 years old.",mexico
Martha Torrez,[00:23:53:02],¿Y cuántos años tenía cuando se casó?,And how old were you when you got married?,
Felicitas Garcia,[00:23:57:10],Mmm. Me case de 14 años.,Mmm. I got married when I was 14.,
Martha Torrez,[00:24:01:03],"Entonces cuando. Porque dice que cuando vino ya venía con su esposo, ya venían casados de.","So when? Because she says that when she came she was already with her husband, they were already married.",family
Felicitas Garcia,[00:24:05:14],"México, ya 14.","Mexico, already 14.",mexico
Martha Torrez,[00:24:12:13],Entonces el primer lugar en Idaho donde vinieron a vivir era en Cherry.,So the first place in Idaho they came to live was Cherry.,idaho
Felicitas Garcia,[00:24:20:03],Ahi en Cherry. Ahí trabajábamos en con la Compañía de Del Azúcar.,There in Cherry. We used to work there with the Del Azucar Company.,
Martha Torrez,[00:24:26:12],Y ya se quedaron aquí o vivieron en otros pueblitos.,And they either stayed here or lived in other towns.,
Felicitas Garcia,[00:24:29:26],"Ya no, ya no tenemos vacas. Aquí en este pueblo. Agarro trabajo, en el ferrocarril. Y aqui murió.","No more, we don't have cows anymore. Here in this town. He got a job on the railroad. And he died here.",railroads and transportation
Martha Torrez,[00:24:43:03],Recuerda el sueldo que le le pagaban a él cuando comenzó un.,Remember the salary they paid him when he started one.,labor
Felicitas Garcia,[00:24:46:16],Peso en el.,Weight in it.,
Martha Torrez,[00:24:47:06],¿Ferrocarril? Un peso por.,Railroad? One peso per.,railroads and transportation
Felicitas Garcia,[00:24:49:24],"Un peso, por día, Por día. Eso por la banda. Entonces un peso en.","One peso, per day, per day. That's for the band. So one peso in.",
Martha Torrez,[00:25:03:00],¿Se acuerda de dónde iba usted a hacer sus compras cuando iba a comprar comida?,Do you remember where you used to go shopping when you went to buy food?,clothing
Felicitas Garcia,[00:25:08:10],Yo no saldría pa ninguna parte. Eso era todo. Yo Nunca salia. Charlie.,I wouldn't go out anywhere. That was all. I never went out. Charlie.,
Martha Torrez,[00:25:14:09],Quien se encargaba de todo. Entonces su esposo.,Who was in charge of everything. So her husband.,family
Felicitas Garcia,[00:25:17:14],Él.,He.,
Martha Torrez,[00:25:18:21],"Él hacía las compras de comida y de ropa y de todo lo que usted trabaja. ¿Por qué no salía usted, doña Felicita?","He did the shopping for food, clothes, and everything you work for. Why didn't you go out, Doña Felicita?",clothing
Felicitas Garcia,[00:25:27:16],¿Mande?,Send?,
Martha Torrez,[00:25:28:00],Por qué usted no salía por.,Why didn't you go out?,
Felicitas Garcia,[00:25:30:13],No me sacaba. Y había un lugar donde vendían percal muy barato. Daban a diez centavos la merca.,He wouldn't get me out. And there was a place where they sold percale very cheaply. They were selling the stuff for ten cents.,
Martha Torrez,[00:25:43:08],Déjate de percal.,Stop messing around.,
Felicitas Garcia,[00:25:45:04],"De pescar por ahí. Venga. Compraba un. ¿Sabe qué tanto sería un buen paquete de pesca? Me ponía a hacer mis vestidos. Yo Yo no sé. Así. En la base de algodón estaban mis bolas de algodón y la carne. Carmen Nada. Toda. Yo hice un malacate grande. Bueno, el plan es más largo de lo que decía. De ir. Me ponía a coser.","From fishing out there. Come on. I bought one. Do you know how much a good fishing package would be? I started making my dresses. I... I don't know. Like this. On the cotton base were my cotton balls and the meat. Carmen Nothing. All of it. I made a big winch. Well, the plan is longer than I said. From going. I started sewing.",recreation;agriculture
Felicitas Garcia,[00:26:18:15],"Era todo lo que yo. Sí, Pues no me dejaba salir pa ninguna parte. ¿Pues ahí en esta parte de pelear no?","That was all I had. Yeah, well, he wouldn't let me go anywhere. Well, right there, in this fighting part?",
Martha Torrez,[00:26:26:23],¿Y por qué no la dejaba salir? ¿Por qué piensa usted que no la dejaba salir a usted?,And why didn't he let her out? Why do you think he didn't let you out?,
Felicitas Garcia,[00:26:31:22],Vamos a ver. Yo no sé. No me sacaba para ninguna parte de ninguna parte.,Let's see. I don't know. It didn't get me anywhere.,
Martha Torrez,[00:26:39:17],No salía a misa a la iglesia o este a misa.,I didn't go out to church to mass or this to mass.,religion
Felicitas Garcia,[00:26:44:09],"Si a misa si iba yo sola. No, no. Estaba muy retirada la Iglesia.","Yes, I did go to mass alone. No, no. The church was very remote.",religion
Martha Torrez,[00:26:55:08],¿Recuerda usted cómo trataban a la gente mexicana en esos tiempos?,Do you remember how Mexican people were treated back then?,mexico
Felicitas Garcia,[00:27:01:15],"Oh, no muy bien. Pero yo creo que no muy bien. La trataba. No, no, no, que eran la gente mexicana los americanos aquí.","Oh, not very well. But I don't think so. He treated her. No, no, no, it was the Mexican people who were the Americans here.",mexico
Martha Torrez,[00:27:12:28],"A ver, cuénteme. ¿Por qué piensa usted que no los quería?","Let's see, tell me. Why do you think he didn't want them?",
Felicitas Garcia,[00:27:16:07],"No, porque. No, no, no. Les hacían mucho. Como mucha conversación, amistad y no, nada.","No, because. No, no, no. They did a lot. Like a lot of conversation, friendship, and no, nothing.",
Martha Torrez,[00:27:33:08],¿No recuerda de algún algún incidente donde se haya maltratado alguna? ¿Algunas personas mexicanas?,Don't you recall any incidents where someone was mistreated? Some Mexicans?,
Felicitas Garcia,[00:27:42:05],No. No.,No no.,
Martha Torrez,[00:27:45:27],"¿En el tema de educación, Doña Felicitas, usted fue a la escuela, tuvo educación?","Regarding education, Doña Felicitas, did you go to school, did you have an education?",education
Felicitas Garcia,[00:27:51:08],Yo no hice.,I didn't do it.,
Martha Torrez,[00:27:54:00],Nada.,Nothing.,
Felicitas Garcia,[00:27:54:23],"No se me pone de mal nombre todavía. Ahorita. Su esposo no sabía poquito, No mucho, poquito, porque él tampoco.","I'm not getting a bad name yet. Right now. Her husband didn't know a little bit. Not much, just a little bit, because he didn't either.",family
Martha Torrez,[00:28:06:27],¿No estudió tampoco en la escuela?,Didn't you study at school either?,education
Felicitas Garcia,[00:28:08:25],"No, no, porque también mi suegro no la escuela y ellos. Él era. Él era indio, Mi suegra era indio Azteca. Mhm. No, él no le dio mucha escuela. De modo que. Pues.","No, no, because my father-in-law didn't go to school either, and they did. He was. He was an Indian. My mother-in-law was an Aztec Indian. Mhm. No, he didn't give him much schooling. So. Well.",education
Martha Torrez,[00:28:33:12],No batallaba su esposo en su trabajo por falta de.,Her husband did not struggle at work due to lack of.,family
Felicitas Garcia,[00:28:36:28],"No batallaba. No sabía poner su nombre, pues era todo. Pero agarraba trabajo en un nuevo. Y aquí hay trabajo. Aquí en nuestro pueblo. Trabajó hasta que murió. Ya estaba mal, ya de pensionado. Cuando murió.","He didn't struggle. He didn't know how to pronounce his name, because that was all there was to it. But he found work in a new one. And there's work here. Here in our town. He worked until he died. He was already in bad shape, already retired. When he died...",
Felicitas Garcia,[00:29:05:10],San Antonio.,Saint Anthony.,
Martha Torrez,[00:29:06:23],Su esposo. ¿Él murió De que murió su esposo?,Her husband. He died. What did her husband die of?,family
Felicitas Garcia,[00:29:12:25],"Por. No, no, no. Yo no super yo nunca podía. Hasta el día de trabajo. Yo no sé el caso que él murió aquí en. En este pueblo.","By. No, no, no. I never could. Until Labor Day. I don't know the case that he died here in. In this town.",labor
Martha Torrez,[00:29:24:10],¿Recuerda en qué año murió su esposo?,Do you remember what year your husband died?,family
Felicitas Garcia,[00:29:30:03],"No, no me acuerdo. No me acuerdo que aun no murió. Pero aquí en la lápida. Alguien sabe Uno que año murió. Estaba esperando cuando.","No, I don't remember. I don't remember that he hasn't died yet. But here on the tombstone. Does anyone know what year he died? I was waiting for when.",
Martha Torrez,[00:29:45:29],Una placa que tienen ahí en.,A plaque they have there.,
Felicitas Garcia,[00:29:47:15],La. En la fábrica o.,The. In the factory or.,labor
Martha Torrez,[00:29:49:19],¿En el cementerio?,In the cemetery?,
Felicitas Garcia,[00:29:50:20],¿En el cementerio?,In the cemetery?,
Martha Torrez,[00:29:54:21],Usted tuvo ocho hijos.,You had eight children.,
Felicitas Garcia,[00:29:57:04],Ocho.,Eight.,
Martha Torrez,[00:30:00:02],Platícame de cuando ellos eran niños. Como de su manera de criarlos y sus costumbres.,Tell me about when they were children. About the way you raised them and their customs.,culture
Felicitas Garcia,[00:30:06:18],"Cuando estaban chiquitos no me acuerdo yo que hubieran sido tan malos. No eran. No, no, no.","When they were little, I don't remember them being that bad. They weren't. No, no, no.",
Martha Torrez,[00:30:13:29],Ellos sí Fueron a la escuela. Sí.,They did go to school. Yes.,education
Felicitas Garcia,[00:30:16:02],"Sí, fueron a la escuela. Todos ellos tienen suu papel en la escuela. Que se graduaron de la escuela. Ellos tienen de aquí de la escuela.","Yes, they went to school. They all have their role in school. They graduated from school. They're from school here.",education
Martha Torrez,[00:30:40:07],Dice que ahorita. Entonces su hijo menor es el que la está cuidando aquí.,He says right now. So his youngest son is the one taking care of her here.,health
Felicitas Garcia,[00:30:44:12],En Mar Chiquito Menor. Acuerdo. ¿Cuántos años tienen?,In Mar Chiquito Menor. Agreement. How old are they?,
Martha Torrez,[00:30:54:00],Pero él le prepara sus comidas a usted.,But he prepares your meals for you.,
Felicitas Garcia,[00:30:57:11],El me da micomida. Si no. Y mi hija también. Me trae comida A veces.,He gives me my food. If not. And my daughter too. She brings me food sometimes.,
Martha Torrez,[00:31:06:11],¿Sus hijos? ¿Todos viven cerca de usted?,Your children? Do they all live near you?,
Felicitas Garcia,[00:31:08:21],todos viven tan cerquita de mi.,They all live so close to me.,
Martha Torrez,[00:31:17:17],"¿Qué es lo que le gustaba a usted? ¿Este estado, Doña Felicitas? Más de lo que se acuerda usted. ¿Qué es lo que más le ha gustado de vivir aquí en Idaho?","What did you like about this state, Doña Felicitas? More than you remember. What did you like most about living here in Idaho?",idaho
Felicitas Garcia,[00:31:27:18],Pues todo me gusta.,"Well, I like everything.",
Martha Torrez,[00:31:37:28],Si le iba a preguntar.,If I was going to ask him.,
Felicitas Garcia,[00:31:39:12],"El trabajo en México, casi igual que aquí, casi no.","The work in Mexico is almost the same as here, almost none.",mexico
Martha Torrez,[00:31:44:17],"De si le iba a preguntar que me platicara de sus padres, de lo que usted se acuerda de ellos.","If I was going to ask you to tell me about your parents, what you remember about them.",
Felicitas Garcia,[00:31:50:02],De lo que ellos hacían.,Of what they did.,
Martha Torrez,[00:31:51:29],El trabajo que ellos hacían. ¡Ay!,The work they did. Oh!,
Felicitas Garcia,[00:31:53:21],"Mi papá trabajaba con un señor muy rico. Trabajaba con ellos. Entonces se tienen que arreglar las tierras con con animales. No había maquinaria porque habría maquinarias, pero tenia que trabajar con con bueyes, que hacian unos palos. Y caminaban aquellos animalitos y iban abriendo las tuercas. Y nosotros cuando ya estaba la milpa nacida teníamos que quitar la hierba.","My father worked for a very rich man. He worked with them. So, the land had to be cultivated with animals. There wasn't any machinery, because there would have been machines, but he had to work with oxen, which made sticks. And those little animals walked and opened the nuts. And when the cornfield was already planted, we had to remove the weeds.",family
Felicitas Garcia,[00:32:31:27],"No cobrábamos, pero el Señor nos daba mucho más que lo que podríamos sembrar donde queríamos nosotros sembrar. Sembraba, no nos quitaba aquella cosecha, todavía teníamos que agarrarla pa nosotros.","We didn't get paid, but the Lord gave us much more than we could have planted where we wanted to. He planted, but he didn't take that harvest away from us; we still had to collect it for ourselves.",agriculture
Martha Torrez,[00:32:54:13],"Antes de de empezar la grabación, este usted me estaba platicando de que trabajaban en el algodón también y que se iban a trabajar en los cerros. A ver, cuénteme otra vez de los cerros.","Before we started recording, you were telling me that you also worked in cotton and that you were going to work in the hills. Let's see, tell me about the hills again.",agriculture
Felicitas Garcia,[00:33:06:28],"A los cerros trabajábamos nosotros habia unas maderas de que tenemos que subir y alli no más con un palito hacíamos los hoyos y allí llevamos a sembrar frijol. Aquí echábamos ya dos frijolitos, íbamos a ensamblar maíz, echábamos ya dos granitos de maíz y tapabamos y solo no había que fuera uno a limpiar. Me pongo a andar agachada, horneando. No solo se daba aquel man en aquellos cerros, en ese tiempo en.","We worked in the hills. There were some pieces of wood that we had to climb up, and there we just dug the holes with a stick and took them to plant beans. Here we would plant two beans, then we would harvest corn, then we would add two grains of corn and cover them up, and no one had to go clean. I would walk around bent over, baking. That man didn't only grow crops in those hills, back then.",food and drink;agriculture
Martha Torrez,[00:33:43:24],"Cuando se iban a los cerros, se quedaban allá algunos días y luego volvían a bajar.","When they went to the hills, they stayed there for a few days and then came back down.",
Felicitas Garcia,[00:33:48:27],"Si no allá nos quedábamos hasta un mes o más de un mes, según el trabajo que mi papá teníamos que hacer. Lo que nos que ya te digo, contábamos realmente mucho. Había lugares donde había muchos palos de esos que están saliendo la palentina, una para las barras y para los talabartero para las baquetas. ","If not, we'd stay there for a month or more, depending on the work my dad had to do. As I've already told you, we really counted a lot. There were places where there were many of those sticks that are coming out of Palencia, one for the bars and one for the saddlers for the drumsticks.",
Martha Torrez,[00:34:20:06],"¿Me da usted su permiso? Este. ¿Como no sabe usted firmar su nombre, nos daría el permiso de usar la información que nos acaba de dar para seguir el estudio de la historia hispana en Idaho?","May I have your permission? Okay. Since you can't sign your name, would you give us permission to use the information you just gave us to continue our study of Hispanic history in Idaho?",education;idaho
Felicitas Garcia,[00:34:34:11],Mhm.,Mhm.,
Martha Torrez,[00:34:35:01],¿Nos la da usted para poder usar esta información?,Will you give it to us so we can use this information?,
Felicitas Garcia,[00:34:39:12],"El nombre, el mío.","The name, mine.",
Martha Torrez,[00:34:40:29],"No, no, no, así nada más que me diera su permiso de la grabación que me acaba de dar.","No, no, no, just as long as you give me your permission for the recording you just gave me.",
Felicitas Garcia,[00:34:46:00],Ah.,Ah.,
Martha Torrez,[00:34:47:06],¿Es porque dice usted que no sabe firmar su nombre?,Is it because you say you don't know how to sign your name?,
Felicitas Garcia,[00:34:49:28],"No, hija, yo no sé firmar en nombre.","No, daughter, I don't know how to sign my name.",
Martha Torrez,[00:34:55:24],"¿Pero si está bien con usted la la plática que que tuvimos hoy, verdad?","But the conversation we had today is okay with you, right?",
Felicitas Garcia,[00:34:59:28],Sí. Okay.,Yes. Okay.,
Martha Torrez,[00:35:01:22],"Bueno, gracias.","Well, thank you.",
