speaker,timestamp,End Time,words
Gus Gamble:,00;39;55;18,00;40;37;01,"I'll fly away from still and, anybody, any he was with, with plats when they bought a bunch sell their way late. They were horses now. yeah. Oh, I. Sell them the do ass planes is of cost of salmon and, I they, Yes, it's was the guidance. Yeah. absolutely. For about, November of him froze up and and I'm still in health about."
Gus Gamble:,00;40;37;13,00;40;38;14,and trust it there.
Gus Gamble:,00;40;38;17,00;40;48;23,"I can't this figure when it was but it was when we were over in the reservation in 29. No, 38 and that."
Gus Gamble:,00;40;48;25,00;40;50;11,19
Gus Gamble:,00;40;50;14,00;40;51;29,I think about the night.
Gus Gamble:,00;40;52;01,00;40;56;13,That's when most and froze up. What how they walk the cattle right across on the.
Gus Gamble:,00;40;56;18,00;41;07;26,"Yeah, yeah, yeah, yeah. That was what collapsed him. Who was that 1600 head who called? very they pushed the call sign on the ice."
Gus Gamble:,00;41;07;28,00;41;11;19,And that was year plants went from.
Gus Gamble:,00;41;11;21,00;41;13;04,No later than.
Gus Gamble:,00;41;13;04,00;41;14;25,That. Right. It is.
Gus Gamble:,00;41;14;28,00;41;24;02,"But but that's the that's the large on that blow. And they, they, did."
Gus Gamble:,00;41;24;04,00;41;26;09,Oh I know that that's your.
Gus Gamble:,00;41;26;11,00;41;26;29,It say.
Gus Gamble:,00;41;27;01,00;41;28;04,That again about two.
Gus Gamble:,00;41;28;07,00;41;28;16,Yeah.
Gus Gamble:,00;41;28;18,00;41;29;24,Is that's.
Gus Gamble:,00;41;29;24,00;41;32;14,What it was after. Yeah. After World.
Gus Gamble:,00;41;32;14,00;41;34;08,War one.
Gus Gamble:,00;41;34;10,00;41;35;23,And they went broke.
Gus Gamble:,00;41;35;25,00;41;36;11,Yeah.
Gus Gamble:,00;41;36;13,00;41;38;24,And they were moving the cattle before World War One.
Gus Gamble:,00;41;38;27,00;41;52;10,"Yeah. But, by 18 I think it was 70 that they came over. So I don't know, I sent him over to help him put it in his car."
Gus Gamble:,00;41;52;12,00;42;04;05,"On that and but the moment they landed. Yeah. And, I think that goodbye even the then 60, I'm sure."
Gus Gamble:,00;42;04;07,00;42;05;07,Yeah. Where's the number?
Gus Gamble:,00;42;05;09,00;42;07;18,And I know.
Gus Gamble:,00;42;07;20,00;42;25;15,"That. But we got to find those that would be able to set them up for them. And they were living out. Yeah. And a place, back in the warehouses. So home and, and stuff and."
Gus Gamble:,00;42;25;28,00;42;28;04,we were down below.
Gus Gamble:,00;42;28;06,00;42;33;07,I had that place. I had a man that bothers from.
Gus Gamble:,00;42;33;10,00;42;36;14,"Oh, wait, that girl Don Jane lived there for a while, didn't they?"
Gus Gamble:,00;42;36;16,00;42;46;11,"Yeah. Oh, no, I don't mean it meant that, you know, are back on my. Yeah, back a while back there."
Sam Schrager:,00;42;46;11,00;42;54;03,"And I would did, sure to do a lot of things you said and done. It was, it was like a real or."
Gus Gamble:,00;42;54;29,00;43;13;20,"brother knife. The deputy sheriff in at Garfield. Yeah. And they he broke into the they took him to court and put him in jail, and they broke into jail, put a rope around his neck and hit the guy. A Negro or somebody was in jail and threw out the window at 9:00 next morning. And that that is."
Gus Gamble:,00;43;13;22,00;43;14;21,That's the video. Yeah.
Gus Gamble:,00;43;14;21,00;43;19;25,That's official as far as I showed out of rope. But bro Link Strong was scared to death.
Gus Gamble:,00;43;19;27,00;43;22;08,"Yeah, I."
Gus Gamble:,00;43;22;10,00;43;36;24,"Sure he was tough and well known. The guy that ran might hear that hammer from hammers bar in Genesee. Yeah. Said that old shorty was, braiding or something in Montana and it was 40 below, and he was out there with no gloves on and no overshoes."
Gus Gamble:,00;43;36;29,00;43;37;19,Yeah.
Sam Schrager:,00;43;37;21,00;43;38;23,With his.
Gus Gamble:,00;43;39;01,00;44;00;05,"Yeah. yeah. And as you see it, yeah, that was true. And he had this horse black out up in that house and the horse's harness and, you know, so they were afraid for my littlest and. All right. Yes. Do they know what I know?"
Gus Gamble:,00;44;00;08,00;44;07;11,"Well, now, it wasn't this holiday out there. Was he a descendant of Doc Holliday, a Wild West name, or was, you."
Gus Gamble:,00;44;07;11,00;44;12;11,"Know, yeah. Yeah, he was, you know, this is, Yeah."
Gus Gamble:,00;44;12;12,00;44;17;21,"So I can see Doc Holliday down here. Oh, wasn't I."
Gus Gamble:,00;44;17;24,00;44;19;01,"I was there,"
Gus Gamble:,00;44;19;03,00;44;24;09,"It's an old time name, dudes coming all the way down through Idaho history these holidays."
Gus Gamble:,00;44;24;15,00;44;24;29,Holiday.
Gus Gamble:,00;44;25;04,00;44;25;16,"Oh, yeah."
Sam Schrager:,00;44;25;17,00;44;30;26,What was his real name? Do you know Kelly Hill? Meyers. Kelly Hill?
Gus Gamble:,00;44;30;27,00;44;31;17,Yeah.
Gus Gamble:,00;44;31;19,00;44;52;08,"And you got to tell you to tell Sam now about the shooting at the 21 ranch, because that's a very famous story. The 21 ranch up out of Lewiston, always about 25 miles out of Lewiston. Yeah. And that's real famous, the big a lot of whole history. Big old, you know, Lewis one, published in 1903. It calls the man."
Gus Gamble:,00;44;52;08,00;45;01;15,"It says a man named Short Heal was there at the ranch, but they'd never been able to find him. But it wasn't short. He, along with Shorty ill is what they mean."
Gus Gamble:,00;45;01;17,00;45;02;07,Yeah.
Sam Schrager:,00;45;02;09,00;45;05;07,Then sure. What is sure to be sure. He saw that.
Gus Gamble:,00;45;05;15,00;45;10;08,"what were you boys tell him? Because I don't know. I'm gonna make a cup of coffee, so I got coffee sharing."
Gus Gamble:,00;45;10;08,00;45;17;13,"In the old woman. Gave him, what, $50 and told him to take a stream, pack mules back home? Yes, I did that."
Sam Schrager:,00;45;17;16,00;45;19;20,I know we did.
Gus Gamble:,00;45;19;22,00;45;27;12,"Tell him about, I started with bootlegging two. And most of these stories you made, they were. All right."
Sam Schrager:,00;45;27;14,00;45;32;22,"Well, now, what's the story about the killing in Shorty? What did he have to do with that? He saw it."
Gus Gamble:,00;45;32;24,00;45;36;23,"Yeah, well, he, Yes, he. Yeah."
Gus Gamble:,00;45;36;26,00;45;41;04,"This project gets along for, you know, what's a good story?"
Gus Gamble:,00;45;41;06,00;45;48;00,"Yeah. Right. This, this old, old man Hill is pretty old."
Gus Gamble:,00;45;48;03,00;45;51;26,But after the shooting was the number one ranked. The doctor story.
Gus Gamble:,00;45;51;29,00;45;53;23,"Yeah. This,"
Gus Gamble:,00;45;53;25,00;45;54;16,Well.
Gus Gamble:,00;45;54;19,00;46;29;20,"That's all. Well, man, this must have been about in the 90s. I think that news I know not 1898 or 96 or something like that. And, there's an old woman it had, I don't know how she come to have this lamb, but she had a big new ranch out south of Lewiston, and, it was, well, out to become a pond."
Gus Gamble:,00;46;29;20,00;46;39;03,"It was the most out of it. Out of all of them. There wasn't much interest, but wall."
Gus Gamble:,00;46;39;05,00;46;39;15,Was.
Gus Gamble:,00;46;39;18,00;47;06;11,"All about it. They had a store there, but I think a a retirement was I think that had. Oh. Oh, sorry. You know, and I was probably a little bit little baby I mean, you know, at 90 I think it's an 1896 I believe."
Gus Gamble:,00;47;06;13,00;47;07;17,But anyway.
Gus Gamble:,00;47;07;19,00;47;10;16,Yeah.
Gus Gamble:,00;47;10;18,00;47;44;02,"Yeah. Well wasn't that a damn. I didn't have no wife or any kid. You know, they, he had been out there, right? Some he little wrangling horses there. And it wasn't so much chattel. Theirs was lot of horses. And, so they rounded round that up, you know, on I think it was about 1898 or something like that during the wall was going on."
Gus Gamble:,00;47;44;04,00;48;15;04,"And, they, and they. Yeah, that old, oh, I'm sure he was rounding up, horses and brittenham probably of heavy cavalry. And there's a lady meantime her manager that is your landlord or something? he had died, and so, she had a formatter, and she he he said he had some holdings back in Montana."
Gus Gamble:,00;48;15;04,00;48;51;02,"Or further back, maybe. But anyway, it seemed like they had they had this big bunch of horses, horse and five year olds and so on. It's been written. It was just, some other two hanging around there, but, old shorty. Yeah, he was in town and was there was one he had been out with him and was in town playing poker at nine, two, three months."
Gus Gamble:,00;48;51;02,00;49;17;00,"Probably get some $48 a month. Yeah. And I had he, found him in and said, I'll give you a couple of dollars that if you break this horse for me. And so he got out of it. So no, no horse barred. So he got on the lot is first of all, it and just the real the steal."
Gus Gamble:,00;49;17;02,00;49;52;04,"And by the. So he missed $2 but not in line five job. There was $20. Oh these know if it was $20 bill. He had the drill up and this hat inside of his headband and body not only picked up his hat and, that damned, it was inside. It had, on the sweat band. So. But yeah, the add $22."
Gus Gamble:,00;49;52;07,00;50;27;25,"So Henley wasn't out the said this and was book. And so he went out. So he went out and this, this old woman who was kind of running it. Yeah. And show this part of and, he was a different, different breed of dog, but, There was, there's trouble on one man. And, and I think we don't get much money because it was a hard time."
Gus Gamble:,00;50;27;28,00;51;08;24,"But anyway, he, They only sent him up there for farm Animal Farm, and he was, they sent him up to the. He home, lay back on him, said he must get made. Maybe a human run in a to the horses and and break them for the cavalry was I guess it was the Spanish-American War of 1898."
Gus Gamble:,00;51;08;26,00;51;43;22,"And, he was one of the bull of the Boer War that we getting on, on, on that was Paris. American war was over. Why they you know, there was some kind of a, a row, in math, they wanted to get down the south. So some of them, he was. Yeah. Well, they were, But anyhow, they didn't they didn't,"
Gus Gamble:,00;51;48;06,00;52;36;16,"and there was a rout went on, and you know what it was. But anyhow, you went, then you went up there and these. He's all right. So I don't know what time of the day it was, but he was getting the horses out onto the fence, grass and, working. And that is a real. And, these fellows starting to, round, the house and, I mean, he saw he saw how the hell was popping and he, maybe he hadn't been five minutes before, I believe was right."
Gus Gamble:,00;52;36;16,00;53;01;15,"It him in from Ben Reeves or somebody else. And but he was running to this old lady, and her mom would bring these horses to bring a couple of car would maybe he had Lord. And so he used me about 5 or 6 a day, and they were pretty salty."
Gus Gamble:,00;53;01;15,00;53;05;14,"Some, some time and, right, right."
Gus Gamble:,00;53;05;14,00;53;45;03,"And then and they couldn't and I turn them loose here and so anyway, they by God he had he'd work that off and, and so but fine. Yeah. Yeah. It's awesome. He's awesome. I'm sure he going oh he might lead you back. Yeah. Some of the on that. And so he, he could see they didn't have strong bridges."
Gus Gamble:,00;53;45;05,00;54;03;29,He knew somehow. So you come down anyway with the bunch or he had rounded up. And so you go to the house. The only the stand that that ought to have would come the time.
Gus Gamble:,00;54;04;01,00;54;05;12,Oh.
Gus Gamble:,00;54;05;14,00;54;41;20,"He says there's, Well, I don't know. I didn't say much, but he says I didn't see, did he, Smoke the smoke coming from the point here and, I saw used to smoke a the, yeah, he did see that. So let's see. And, I saw an."
Gus Gamble:,00;54;41;20,00;54;42;13,Awful lot.
Gus Gamble:,00;54;42;13,00;54;47;23,Of.
Gus Gamble:,00;54;51;27,00;54;56;25,Some.
Gus Gamble:,00;54;56;27,00;55;36;12,"Eyes that I saw some. And. Yeah. So he says that have avenue. Yeah. Because, you know, they have those around, you know, corral and stuff over there. Yeah. The snake River away from. So that shows you what turned them horses back up with corral and take off. I take off over to the station, over to,"
Gus Gamble:,00;55;36;15,00;56;17;27,"Yeah. I think one name of the place, so what? How would you. Something about something and I don't I don't blame. I know you haven't ever been here. So is $50 not over and went someplace and got the groceries and stuff. So then it was. But so happened. But then they, the and I, so some people laughed at one of the old people over south and so and, you know, old man."
Gus Gamble:,00;56;17;27,00;56;52;12,"Yeah. That's my husband shot. She hadn't shot him dead. But, anyway. Yeah. So you stay back here. Yeah. So he's no longer than that. It showed up there in. You didn't have been Reeves. but you have this little have hibernating there, and you you could get that. yeah, that was it. That. Yeah. That is,"
Gus Gamble:,00;56;52;15,00;56;58;08,It must've been there.
Sam Schrager:,00;56;58;10,00;57;04;09,"So she told. So she told him. Just don't say, you know, he's. He saw somebody fall. He saw somebody get shot."
Gus Gamble:,00;57;04;09,00;57;35;13,"Yeah. See it? I mean, I've got some high points here. yeah. He's all, But he knew there was some, some trouble going on, but but he hadn't been there, before that. he knew them and probably have been there at different times, but he hadn't been working at the time. But anyhow, they have a nice big old house there."
Gus Gamble:,00;57;35;13,00;57;37;09,Yeah. Who. Yeah.
Gus Gamble:,00;57;37;09,00;57;40;13,And got a little balcony around. Yeah. That window.
Gus Gamble:,00;57;40;19,00;57;41;17,Yeah. So I enjoyed.
Gus Gamble:,00;57;41;17,00;57;45;22,Every time that he was standing up there and saw this.
Gus Gamble:,00;57;45;25,00;58;23;10,"And so they thought, man, he. Yeah. Oh, this Yeah. This man. So they have the lamb, and that and then and the rested for, for some reason or yeah. yeah. These two men have the had the bull shot themselves with that, the bull shot and, and they've all got killed. But is it different tasers this, that."
Gus Gamble:,00;58;23;11,00;58;57;26,"Yes. for this one older man and it will be shot. So this shot, the they did they shoot. So the two men died but still able to they shoot, you know. So then they, But they got, they, they got a hold of this brother up Shorty Hill. Let me see. You know how that would work. Yeah."
Gus Gamble:,00;58;57;28,00;59;16;26,"This one. I know this man wasn't, this, And you also showed his brother, and he was in jail in Colfax, but cause, he, Did it in person, right? Yes."
Gus Gamble:,00;59;17;03,00;59;20;13,And when this doesn't have anything to do with the shooting on the 21 ranch.
Sam Schrager:,00;59;20;15,00;59;21;27,"No, no. There's another."
Gus Gamble:,00;59;21;27,00;59;22;24,"Yeah, that's."
Gus Gamble:,00;59;22;27,00;59;23;25,About in hills.
Gus Gamble:,00;59;23;28,01;00;01;12,"Yeah. Red Hill. Yeah, yeah. And he, they just. That hill was in jail. Go to hell. Try to. But it seems like it was, check they couldn't prove anything on it and were called in until going to, have not in the six months or something. And, and he'd be out by he was trying to defend the neighborhood had to that they knew what."
Gus Gamble:,01;00;01;15,01;00;08;10,"Yeah. Somebody and, but that's why that had nothing to do with this at all."
Sam Schrager:,01;00;08;12,01;00;11;12,He was trying to defend a Negro that was in jail.
Gus Gamble:,01;00;11;15,01;00;24;23,Yes. he didn't he didn't want them to bother. And I thought the he got a. Yeah.
Gus Gamble:,01;00;24;26,01;01;00;13,"I believe. Yeah. There wouldn't, there wouldn't of, wouldn't let him just go a lot the Negro but this, not old Shorty Hill, I don't know, brother. He is it. Yeah. He he tried to defend him. like I said, just let the all out there. They, took that, and it was, all them the fellows were around, and they just took them both out and hanged them out."
Gus Gamble:,01;01;00;15,01;01;07;09,And I used to. I was the the the.
Gus Gamble:,01;01;07;12,01;01;08;23,"The rope, like,"
Gus Gamble:,01;01;08;25,01;01;34;16,"Yeah. The, the, well, there's a big board with the war, two winters or so that I did and that he, that was, this, this, Ex. Yeah."
Sam Schrager:,01;01;34;16,01;01;37;13,"Called at the, court at the courthouse."
Gus Gamble:,01;01;37;15,01;01;46;17,"Yeah. The courthouse. But they built some more on the way since, you didn't feel a another."
Sam Schrager:,01;01;48;19,01;01;50;29,"had this had the Negro, killed somebody?"
Gus Gamble:,01;01;51;04,01;01;58;05,"Yeah, I just know it is. Normally. Why would. Because he. Yeah."
Gus Gamble:,01;01;59;07,01;02;01;13,"Harry, you know."
Gus Gamble:,01;02;01;15,01;02;12;15,Blind in or or question and answers.
Gus Gamble:,01;02;12;18,01;02;47;28,"But there's been much, The little rural. Water power of public. Just it did little story on the shooting at the 21 range. Oh. But they didn't have as much to to discuss tales. But there was a big trial. Went on quite a while, and now I can't even remember how it how it ended up. But but for a long time, the sons of this woman ran the Raymond Hotel down there."
Gus Gamble:,01;02;48;17,01;02;52;26,"and her mother, that. Well,"
Gus Gamble:,01;02;52;29,01;02;57;08,"And the mother, the grandmother to those boys. grain."
Gus Gamble:,01;02;57;11,01;03;09;11,"I would say, Old did the shooting. It was on."
Gus Gamble:,01;03;09;13,01;03;18;22,"Yeah, that was freehold. Well. You know that her daughter had run a."
Gus Gamble:,01;03;18;24,01;03;19;08,And the main.
Gus Gamble:,01;03;19;10,01;03;22;14,Raymond. Yeah.
Sam Schrager:,01;03;22;16,01;03;32;12,"Well, did you believe? Most assuredly. Stories. Did you think then that that, like, was that story about him on the ranch? Was that a true story, you think?"
Gus Gamble:,01;03;32;14,01;03;43;14,"I believe it was, of course, was long the before you ever told it? not gonna read."
Gus Gamble:,01;03;43;17,01;04;07;15,"Them written till the. They were looking for this man, Shawn Hill. the tall guilty, I guess. Protected him. Told him he never. What? Parker never had no soul. Showed you."
Sam Schrager:,01;04;07;17,01;04;09;10,So he covered for.
Sam Schrager:,01;04;13;23,01;04;24;02,"Was this shorty? What kind of a guy was shorty I mean was it, was he a real tough guy. Pretty tough I think."
Gus Gamble:,01;04;24;04,01;05;00;06,"I one time I came out to work for me and last year about 19 oh, 18 or something like that. And so only. I'd see him at rodeos and so on. I don't have a dollar. Do want to have yet a drink or do a long time. I worked don't. He'd been up in the woods not going to lake."
Gus Gamble:,01;05;00;06,01;05;04;09,You.
Gus Gamble:,01;05;04;11,01;05;37;01,"Yeah. You don't know woods fight, you know, but I he. Never let him get out. but his shoes were burned up on the soles. And you have a kid that gave him a parachute. But the damn thing that he had to wear boots. them or. Yeah, I'd have them, brace on from here up to his knee and then."
Gus Gamble:,01;05;37;04,01;06;12;07,"Well, strap the strap. Rounded waist on each ankle, close to the ankle. Don't. Down them with a neighbor. Because that was pretty late. It about 29, 28 or 29 2011. And that 28. Okay. Yeah."
Gus Gamble:,01;06;12;09,01;06;52;07,"I was walking up the hill. So we were down that afternoon or waiting for come in. So he didn't want them to, Put my body forward. come on, man, wasn't there. He was gone off Pomeroy or some little town. But anyway, eventually, at along the old. Swing did."
Gus Gamble:,01;06;52;10,01;07;26;24,"Put a. Yeah. Yeah. The old swing had known this man that was somewhere these cars. And so he. Wanted to trade in this old Dodge and armored and he put the, stiff oil in probably a 40 on it. And I don't think that's I knew much about you was talking about you just kind of working there, but."
Gus Gamble:,01;07;26;26,01;07;39;09,So where you. He traded this so already in and.
Gus Gamble:,01;07;39;11,01;08;09;26,Had the. Yeah. This. Money enough to pay the difference under. But he you on there took the oil and so on. Jesus who cut the arms of that this all that lead off that was so that what this fella did.
Gus Gamble:,01;08;09;28,01;08;18;03,"That girl that had tragedy in my, you know."
Gus Gamble:,01;08;18;06,01;08;59;09,"And he's the fella that's sold it to. Don't have a good word work. Right. He gave him a title alone. that. God, don't look there he is. Full of all. Damn. He just needed him. Miles need more. So he. And so he lost his job. That's my. I'm not. I'm."
Gus Gamble:,01;08;59;11,01;09;23;18,Not ready with that. My. We were coming up with this new. The way forward. I pick the attitude. Everything. Was already here. Oh. We.
Gus Gamble:,01;09;23;20,01;09;56;02,"Have to. Where's he going in that going? Oh, God. Rose knows about that moonshine out prayer. The Lord, you have mercy. And he had. And he kind of. And, officers got after him and he came around them up. And by God, he had him arrested. And several people have been buying it cut. Right. So he got a yeah, in the pan."
Gus Gamble:,01;09;56;07,01;10;12;12,"Shorty did. And then all this, this other guy, this other well, is a fellow named Ben, and the men named this man didn't, didn't have a name."
Gus Gamble:,01;10;12;15,01;10;44;15,"And a nobody to go to work for. But then surely a bit hang around there at one. So he came and he asked what he was headed for that night. And. How the light. I said, if you got a job, this is nobody tell you, all right. There is no way I thought I'd come up. And then a couple of hours a day and for for."
Gus Gamble:,01;10;44;17,01;11;14;20,"Running war. The last is that, you know. But there's pockets, you know. So anyway. Yeah. Don't you have a bad is, close had it burned up and so on. So when I come down, I ran to hour, but I didn't. I up to it, so I did it. All three did. I placed another pedal, weren't there?"
Gus Gamble:,01;11;14;20,01;11;41;17,"And he wasn't a very good horseman by night. I know it was done that bought it when I got there. Had big hole but a blade, just big long knife, 12ft long. And it was. Yeah. You would."
Gus Gamble:,01;11;41;20,01;12;06;06,"Yes. You would have this, you could cut them or weeds up there to be so he wouldn't. What are you going? yes, we did. And hold it in, five feet down."
Gus Gamble:,01;12;06;09,01;12;42;19,"For a pretty good run in a couple of holes and orders. Because I knew he would. I said, good, and you might have some wild. No, not too wild is a note. Though I said I'll make a round around the field. A big, long field around him. Here I have with him most of. And so we, Well, I had breakfast ready and he was pretty drunk then, you know, everyone listed out, so I'm going away."
Gus Gamble:,01;12;42;19,01;12;46;24,I got it.
Gus Gamble:,01;12;46;26,01;13;22;11,"Yeah, I remember how. All right. Right. Because we're out. I had the I user, and the only job that things had that would be good on the blade that wanted, welcome. And don't other than that noise is that's, make a hamburger sandwich or two and the kind of coffee and leave it out. that pulled some way, though."
Gus Gamble:,01;13;22;12,01;13;49;11,"Time. Now noone comes. Why? Just don't bite him up to a fence. So, man. And you won't have to bother with it is. And by night they'll beat him down. So that was all he did. And he said he with I'd have a pie that was yellow. I said no, no it's getting out. The door will get through."
Gus Gamble:,01;13;49;13,01;14;27;02,"So he said about two weeks of man. So I mean I helped me. It got is yeah. This is. The mean I miss you that hell, I had no shoes and no boots. No. blazer. not a thing was weighing a pound. I almost just this this girl, I I'm mad that his lump just now because, they know and it was above midnight."
Gus Gamble:,01;14;27;02,01;14;49;10,"Yeah. So so we. Yeah, I kind of did that, and and, this one fellow that was not too smart, he. Yeah, he, Kept them."
Gus Gamble:,01;14;49;12,01;14;59;05,"Yeah. Damn. I should get older. That boy. Oh, I did, I should be and travel some."
Sam Schrager:,01;14;59;08,01;15;01;14,"Oh, yeah. Oh. He's gone."
Gus Gamble:,01;15;01;16,01;15;05;21,He's gone. Sit out a minute and.
Gus Gamble:,01;15;05;23,01;15;20;09,"I didn't get that. But anyway, so we, he'd been working for some neighbors of ours a few days, and he, you know, something that."
Gus Gamble:,01;15;20;11,01;15;21;10,Was just.
Gus Gamble:,01;15;21;13,01;15;31;11,"So. And I. Yeah. Well, Well done. Jan have come me on Jan have a views sheet, maybe a hundred head."
Gus Gamble:,01;15;31;11,01;15;35;12,And he have his brother. You know him dead. Oh.
Gus Gamble:,01;15;35;14,01;15;37;02,"Listen, I know Grace."
Gus Gamble:,01;15;37;05,01;15;38;05,"Oh, yeah, he knows."
Gus Gamble:,01;15;38;08,01;16;15;25,"Oh, I love it. Well, he says, questions why he's at home place. at the end of this is a sheep. Yes. Yeah. If you have it up him in the lower. Hey now. So I, I've, I get my gung ho I the what, Is it, a pretty or gun or not? But there's common, for me, for him."
Gus Gamble:,01;16;15;25,01;16;42;11,"But he says anyway, Buttercup seen after that. So I thought you was a bad man the whole way. But, I had known him already. sorry. I taught it years ago. Yes, but not that. Never had was so. Oh, was that right? Yeah. Yes. He says yes. We picked him up, brought him off the highway that night about 1:00."
Gus Gamble:,01;16;42;13,01;16;51;01,"Come on down there and, but he says, yeah. This is,"
Gus Gamble:,01;16;51;04,01;16;52;10,That was.
Gus Gamble:,01;16;52;12,01;16;53;00,One of.
Gus Gamble:,01;16;53;00,01;16;54;26,Our.
Gus Gamble:,01;16;54;28,01;17;02;02,"Quite forgotten. Oh, oh, I bet they, you know what."
Sam Schrager:,01;17;02;02,01;17;02;25,His name was.
Gus Gamble:,01;17;03;00,01;17;38;12,"Yeah, well, and this is, he says, I figure I was the he's there's one fella. And now I forgot. I've had the Arnold one man. Yeah, it's him, a farmer. And, my daddy and your gun on me. And so I do my little quick. And he was let down there, and, So, anyway, he was a bad man."
Gus Gamble:,01;17;38;12,01;18;06;16,"I don't know if I he was probably. Hell. So they picked me up and I found it. Was this some man? Oh. They said, tell him. He said that all should be shot years ago and they just turned the loose. And then this was two others that this boy. God, that that's a long way to go. But anyway, so it had he had no."
Gus Gamble:,01;18;06;18,01;18;17;17,So he he never then did he don't have all it ever been in jail but just in overnight and and turned out.
Sam Schrager:,01;18;17;19,01;18;26;06,"Okay now girls when you mentioned it at this business about the cars, about the car. Now, what did shorty have to do with that?"
Gus Gamble:,01;18;26;09,01;18;37;23,"000, well, we just stuff it. We we were kept late that night because I showed you had nothing to do with it."
Sam Schrager:,01;18;37;23,01;18;40;14,"Oh, that was just, you know, just the family problem."
Gus Gamble:,01;18;40;16,01;19;06;10,"Yeah. I was, so I went down, we talk to the stolen. I knew, remember you well, name McKinney at all. Right? Wrong. We went down this day. You were little time. Do you? Hold on to his name till he was trying to make a deal."
Sam Schrager:,01;19;06;10,01;19;08;25,"And on the car? Yeah, on the car, I see."
Gus Gamble:,01;19;08;28,01;19;45;03,"I'm good. Oh, he didn't sell that all about that. He sold it. Bring it down later by trading or trading me on the van. You were not? No. After all, he made me do a lot of it yet. And after him? Until someone wouldn't pay him because he wasn't made right on, but wouldn't give it back. So he just throw it in the river and then listen."
Gus Gamble:,01;19;45;05,01;19;52;17,Other was wasn't.
Gus Gamble:,01;19;57;05,01;20;02;06,I remember.
Gus Gamble:,01;20;02;09,01;20;06;29,I think a lot of it was on that.
Gus Gamble:,01;20;07;01,01;20;08;24,I am.
Gus Gamble:,01;20;08;27,01;20;10;16,Writing from that.
Gus Gamble:,01;20;10;19,01;20;13;16,Article on.
Gus Gamble:,01;20;13;19,01;20;35;01,"Wonderful, mama. You could remember the exact date and everything or when they did things. But this shorty here was a graphical man. He was a very, interesting little fella. He ran the stagecoach for Felix Warren years ago. And here's a little something. And I don't want this on tape, but, Yeah, yeah, but."
Sam Schrager:,01;20;35;03,01;20;40;04,"This was telling it that that shorty saw from the hillside. He saw him up, up in the hills."
Gus Gamble:,01;20;40;04,01;20;58;03,"He saw. Well, that's always, you know, that's always been kind of a moot question. I mean, you know, whether he saw it or maybe he was closer. See, he could have been closer, you know? So."
Gus Gamble:,01;20;58;12,01;21;16;27,"but it's, they had a big, long investigation over it in the Lewiston papers. The old papers are full of the long trial. A long, drawn out trial, trying to just discover what had gone on there. But I don't remember now, Howard. Howard wound up."
Sam Schrager:,01;21;16;29,01;21;22;08,"It was, But when you were, you knew shorty owners."
Gus Gamble:,01;21;22;11,01;21;22;27,"Oh, yeah."
Sam Schrager:,01;21;23;01,01;21;25;25,Yeah. There. Yeah. He was. Was he really a character?
Gus Gamble:,01;21;25;25,01;21;53;17,"Oh, yeah, he was a character. He was quite a character. He was quite a character, a good horseman. He. You'd won many trophies in the Bronco riding, you know, at various places. He had ridden the Pendleton and, you know, Miss Road in various places and was a very skilled bronco buster. Yeah. I mean, I think most of what it was about ride took him a long time to say it."
Gus Gamble:,01;21;53;17,01;21;54;28,That was all. Boom. Yeah.
Sam Schrager:,01;21;54;28,01;21;57;05,It doesn't you know just he speaks once.
Gus Gamble:,01;21;57;06,01;21;58;28,Well yeah. That's right.
Sam Schrager:,01;21;59;00,01;22;00;09,But he knows what he wants to say.
Gus Gamble:,01;22;00;10,01;22;05;04,Oh yes. Oh yes he knows. Yeah. That's right.
